Gene = Pdcd10
Sorted 3' Splice Sites (High to Low Probability):
Position 15477: 0.9823350794907518
Position 21193: 0.457378022871277
Position 18115: 0.1961976625601879
Position 11870: 0.18697876583923395
Position 6747: 0.17919017923476355
Position 5075: 0.13726984211004367
Position 17470: 0.09859845850854253
Position 7101: 0.08079682269820362
Position 3486: 0.07707676912332904
Position 18149: 0.07619568730066528
Position 3058: 0.0730994960813121
Position 2976: 0.07103368763165577
Position 2896: 0.06603481972159739
Position 1347: 0.05551988045292137
Position 2768: 0.02786886904933948
Position 15759: 0.02538338205482921
Position 5017: 0.022418267928586724
Position 1165: 0.022300136830240364
Position 15959: 0.021498611958007754
Position 2730: 0.017327581857147806
Position 2920: 0.013190462004725161
Position 16257: 0.011999998096349072
Position 1301: 0.011549733615901909
Position 1537: 0.00779447154173096
Position 5014: 0.0055754652276467365
Position 4827: 0.005338407255784662
Position 3397: 0.005173196462100537
Position 3531: 0.0049687194768479595
Position 3394: 0.004791234623610548
Position 5400: 0.004335125123714581
Position 1583: 0.003375034508237224
Position 1553: 0.003048657837046045
Position 14547: 0.0025173854899239174
Position 3005: 0.002412490078744946
Position 1798: 0.0023973554703896607
Position 14346: 0.002146052971250067
Position 336: 0.0020857529404207926
Position 3020: 0.0019526140703791889
Position 355: 0.0015612567972119393
Position 13483: 0.001488685026918445
Position 1151: 0.0012813355158766337
Position 1985: 0.0010395249587258602
Position 1185: 0.0007512693960034205
Position 9572: 0.0006807714715894747
Position 282: 0.0006664079119742062
Position 8023: 0.0006627342680812615
Position 1920: 0.0005383021449562014
Position 10551: 0.0004607706151631297
Position 8708: 0.0004292911367444152
Position 8669: 0.00042070281253776966
Position 1556: 0.00031109958927319015
Position 2604: 0.0002628524681798518
Position 1262: 0.00025544463523615915
Position 1305: 0.00023427481162155165
Position 2813: 0.00016668810223917826
Position 2361: 0.00015846212488108478
Position 1663: 0.0001550964236647369
Position 286: 0.00012873305340173444
Position 2083: 0.00012284553387423224
Position 2120: 0.00011655276742602882
Position 2044: 9.785238208640133e-05
Position 9016: 9.320741635227667e-05
Position 3867: 8.044286327915428e-05
Position 5946: 7.832705897233973e-05
Position 646: 6.595234455781421e-05
Position 4145: 5.909576047481026e-05
Position 617: 5.531018659998046e-05
Position 1950: 5.506114098058717e-05
Position 6597: 4.665833964825643e-05
Position 6458: 4.568077235200194e-05
Position 7658: 4.3547480625952125e-05
Position 4259: 3.494871469755563e-05
Position 666: 3.107923181835134e-05
Position 1718: 2.8287856979133228e-05
Position 6502: 1.957436090489899e-05
Position 4286: 1.3968428143463856e-05
Position 598: 1.3756245721735902e-05
Position 2498: 1.2277357180732802e-05
Position 2242: 1.2243837434296341e-05
Position 4061: 1.0608457885431452e-05
Position 713: 8.067093709836925e-06
Position 4428: 7.698720701615787e-06
Position 4658: 7.504504381470355e-06
Position 455: 7.458387697691955e-06
Position 2421: 6.812012187547218e-06
Position 595: 5.98897953355002e-06
Position 4171: 4.509131593138964e-06
Position 3566: 4.44283184925002e-06
Position 4011: 4.316404909238415e-06
Position 961: 3.8477638010592424e-06
Position 677: 3.704591947902857e-06
Position 733: 3.4731751968645727e-06
Position 1833: 3.332368367863077e-06
Position 1903: 3.1255405710619963e-06
Position 1047: 2.421346788623203e-06
Position 2625: 2.251190860326593e-06
Position 875: 2.205818213088543e-06
Position 2576: 1.8539238768231648e-06
Position 540: 1.3625720668709402e-06
Position 1424: 1.2227920796353426e-06
Position 576: 9.484174382787486e-07
Position 1596: 8.87375375230594e-07
Position 545: 7.998418988352323e-07
Position 1416: 5.782998177804028e-07
Position 1723: 3.5871283797435363e-07
Position 200: 3.237844694159205e-07
Position 299: 3.143255842622378e-07
Position 218: 2.3485309070022679e-07
Position 1201: 2.3267103219232308e-07
Position 180: 2.31786609772084e-07
Position 476: 2.2001638301836422e-07
Position 1457: 2.1527595201714219e-07
Position 548: 1.7673944711997802e-07
Position 504: 1.4978290097397425e-07
Position 742: 1.4615646178832584e-07
Position 1235: 1.403184063636067e-07
Position 565: 1.2920436569447683e-07
Position 309: 1.2081984475899023e-07
Position 488: 1.0181764280019149e-07
Position 460: 1.014551698884774e-07
Position 381: 9.747953924615468e-08
Position 231: 8.951620638028808e-08
Position 703: 8.540294673369318e-08
Position 716: 8.311022414748614e-08
Position 467: 6.168813488866251e-08
Position 556: 6.081946637936105e-08
Position 798: 5.650736621341131e-08
Position 359: 3.379803842692221e-08
Position 1880: 3.242739619562266e-08
Position 387: 3.025380317733741e-08
Position 773: 2.6232363830056322e-08
Position 784: 1.7187420945138985e-08
Position 552: 1.336480827007056e-08
Position 422: 1.5998872958034103e-09
Position 226: 1.5567131586021035e-09
Position 184: 9.951365575009752e-10
Position 444: 8.560524696203377e-10
Position 484: 7.92902309301647e-10
Position 262: 7.861660537629433e-10
Position 212: 7.609978272300611e-10
