Gene = Slx1b
Position 4053: 0.00021136292578163233
Position 745: 0.00020921251680787448
Position 665: 0.00020795427705316
Position 4175: 0.00019922929718170067
Position 521: 0.000188447772533568
Position 2219: 0.00015918609036661522
Position 1655: 0.00013999618194593752
Position 2337: 0.00012486659964840093
Position 1112: 0.00010678508921907964
Position 374: 0.00010196660792708203
Position 100: 9.222006989189286e-05
Position 533: 7.589216023324998e-05
Position 2075: 7.532263609927645e-05
Position 1688: 7.501755817630061e-05
Position 1307: 7.273616590094458e-05
Position 1066: 7.218242182804165e-05
Position 52: 6.493304599364677e-05
Position 1155: 5.664674424969221e-05
Position 4036: 5.6522503191146166e-05
Position 1391: 5.249683001479803e-05
Position 1125: 5.208265368869765e-05
Position 1548: 5.176792191188349e-05
Position 5767: 4.4833318067557965e-05
Position 5684: 1.0395513498706378e-05
Position 215: 2.320004356027866e-06
Position 314: 1.7301606054059974e-06
Position 1167: 9.243315419904847e-07
Position 259: 7.058529607781621e-07
Position 290: 3.980498750990747e-07
Position 217: 3.430635455432891e-07
Position 971: 1.9102761958158098e-07
Position 277: 1.7818223899602505e-07
Position 442: 1.5403571799046024e-07
Position 424: 8.164110284061748e-08
Position 759: 5.8201692409421874e-08
Position 376: 3.411531442573965e-08
Position 265: 2.4514086780929882e-08
Position 857: 1.760707800562215e-08
Position 510: 1.2795271646586422e-08
Position 1026: 1.1439571900898372e-08
Position 932: 1.0767089758098971e-08
Position 477: 6.520019561047882e-09
Position 888: 4.7801973819061385e-09
Position 484: 3.898607963799823e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4128: 0.7173896501984934
Position 3960: 0.6368538264814305
Position 2423: 0.5157941085572165
Position 3124: 0.45464958797597393
Position 2979: 0.4497896629427901
Position 3728: 0.4381130764967591
Position 3361: 0.27838765236273616
Position 3775: 0.250507709486486
Position 2885: 0.23968317320809016
Position 3686: 0.10178292088583134
Position 4199: 0.10049661701435128
Position 3549: 0.09477452937907643
Position 4267: 0.08180958563785633
Position 5988: 0.0670380284610231
Position 2707: 0.06432505931208056
Position 5841: 0.06181511923457012
Position 5755: 0.061059184847403816
Position 3314: 0.055243564886379264
Position 2547: 0.04857204264389305
Position 4447: 0.045484734940086716
Position 4664: 0.041759434443404755
Position 2711: 0.03541237322606276
Position 4346: 0.03188651889359848
Position 4943: 0.029199407936190316
Position 237: 0.024442688465954397
Position 3383: 0.024119978047756355
Position 3368: 0.023602802781265506
Position 2837: 0.020254704468015885
Position 2938: 0.01912063088753031
Position 4602: 0.017951557969875305
Position 6126: 0.017279345412748434
Position 4629: 0.017079475717377262
Position 3798: 0.016015307415860977
Position 5441: 0.011607731974858615
Position 466: 0.011607101456643256
Position 171: 0.011345733259218083
Position 4097: 0.009382366434262672
Position 4652: 0.008920024583269499
Position 2639: 0.008517317565244778
Position 4584: 0.008363018988637269
Position 1089: 0.006960703542085352
Position 5666: 0.006901566725971979
Position 5517: 0.006400235809662401
Position 3879: 0.006156121607122149
Position 5382: 0.005588605027123622
Position 2931: 0.004505299238301266
Position 5155: 0.004264350937386882
Position 4832: 0.004262523060932839
Position 1015: 0.004184538324322547
Position 5854: 0.0041747120343939145
Position 4887: 0.0039477371338179626
Position 3463: 0.003907564398867047
Position 3152: 0.003685646551826757
Position 2676: 0.0034576066349024785
Position 2393: 0.003398908136665556
Position 3192: 0.0033377875493255608
Position 2781: 0.0030909219530775053
Position 2816: 0.0030287700832415374
Position 969: 0.002065391451820564
Position 961: 0.0017755314889147337
Position 3840: 0.0016636799033653224
Position 5495: 0.0015974129114369148
Position 4570: 0.0014623785094844922
Position 869: 0.0013976593983552024
Position 3701: 0.0013959529245922877
Position 2769: 0.0012544726890416518
Position 3735: 0.0011700138700143285
Position 1507: 0.001154380935396292
Position 4486: 0.0010914693634014759
Position 3967: 0.0010396640508610775
Position 3856: 0.0010138995587490197
Position 2178: 0.000990102405589648
Position 2718: 0.0008561614471665247
Position 3891: 0.0008459920813274847
Position 2742: 0.000800512268327005
Position 1764: 0.0007998659398059562
Position 1873: 0.0007979800009358006
Position 2844: 0.0007869062890200047
Position 2549: 0.0007839855794087678
Position 3422: 0.0007455691573610193
Position 4494: 0.0006011198642466302
Position 1687: 0.0005802261630649131
Position 6305: 0.0005199288805286914
Position 1711: 0.0005122667861391842
Position 2433: 0.0004954805025287765
Position 2160: 0.00048726591791368036
Position 821: 0.000470340402335313
Position 2500: 0.0004552343441732984
Position 1791: 0.00044916035214734063
Position 3531: 0.0004470351875185029
Position 2126: 0.0004411047203152892
Position 3196: 0.00042957161590889486
Position 4838: 0.0004030077129250906
Position 2753: 0.00038777682766889706
Position 1829: 0.0003861131968313254
Position 2582: 0.0003751203903577178
Position 3812: 0.00036658426148094734
Position 4269: 0.0003212471864916371
Position 2511: 0.00031702190260681466
Position 193: 0.0003154165547734144
Position 175: 0.00031052723834310014
Position 2460: 0.00029944659996394564
Position 2774: 0.0002769015132489378
Position 780: 0.0002462189671352304
Position 6268: 0.0002435249234953544
Position 1460: 0.00022301905189888984
Position 6297: 0.0002223402656892905
Position 2308: 0.00020705132191841034
Position 1183: 0.00020664598572255305
Position 3626: 0.0001896657739160818
Position 3085: 0.00018954975930248982
Position 629: 0.00017948028117028555
Position 3803: 0.0001468451922296952
Position 2687: 0.00013288351755610234
Position 884: 0.0001302856303838823
Position 5641: 0.0001058315998671906
Position 1842: 9.799855452830242e-05
Position 502: 9.1552150983717e-05
Position 836: 8.249947430036676e-05
Position 1933: 6.73669519697842e-05
Position 132: 5.284713471754283e-05
Position 845: 4.929726483191016e-05
Position 1541: 4.6150526817300975e-05
Position 1583: 4.5325876044975186e-05
Position 2144: 4.3199102425225146e-05
Position 3632: 3.83237798739655e-05
Position 3555: 3.708946800225218e-05
Position 4209: 2.947155073320851e-05
Position 1878: 2.223787593842846e-05
Position 1529: 1.7000543791595527e-05
Position 1806: 1.4887128504170012e-05
Position 744: 1.2477261681310785e-05
Position 197: 1.0415062734439621e-05
Position 325: 1.0267026301003596e-05
Position 1008: 9.034475871104561e-06
Position 2334: 6.796298647128722e-06
Position 816: 1.973367957031555e-08
Position 757: 1.906075856028941e-08
Position 1365: 1.7539221482853018e-08
Position 321: 1.1348971765251584e-08
Position 788: 9.563003704920592e-09
Position 949: 8.826892368971364e-09
Position 125: 8.705435297059175e-09
Position 508: 8.636847482324817e-09
Position 637: 6.9722052302038735e-09
Position 91: 6.964913820252393e-09
Position 504: 4.921893270646643e-09
Position 100: 4.7709446047371805e-09
Position 1024: 4.152144571419119e-09
Position 114: 3.5617824742734493e-09
Position 1258: 2.699851844367265e-09
Position 928: 2.48217420006933e-09
Position 139: 2.373558295528296e-09
Position 848: 2.3445961312602865e-09
Position 826: 2.0131616522952403e-09
Position 923: 1.1428653144651968e-09
Position 344: 7.411302713325987e-10
Position 925: 7.225515414437032e-10
Position 713: 6.167167275179896e-10
Position 520: 1.8719117095631567e-10
Position 604: 4.8015658587408186e-11
Position 331: 3.28152907926987e-11
Position 352: 2.5209042530214855e-11
Position 513: 2.3179321147967823e-11
Position 599: 5.839590400790009e-12
Position 388: 5.156132496935782e-12
Position 367: 3.017599220711549e-12
Position 484: 2.4207236881163024e-12
Position 516: 1.8032704276416557e-12
Position 364: 1.296005712134267e-12
