Gene = Iqcd
Position 4839: 0.0029511437091850707
Position 6055: 0.00221423025211933
Position 6702: 0.0020810356060523027
Position 5661: 0.0013558373590177206
Position 6777: 0.0011788878098074464
Position 5260: 0.0010879160229348627
Position 1166: 0.0010878867143360078
Position 1728: 0.0010774578001916404
Position 182: 0.0010380235258088846
Position 3123: 0.0010335864789816766
Position 1341: 0.0008670511773557656
Position 6529: 0.0006893427802780946
Position 3187: 0.0005979296065971099
Position 5889: 0.0004511037065890954
Position 304: 0.00043824072582322797
Position 6329: 0.0004016799018015364
Position 5032: 0.0003505542674344665
Position 1385: 0.0003491051775529831
Position 2650: 0.0003261190447435143
Position 4659: 0.0003054716325679392
Position 4385: 0.00027937423051826126
Position 188: 0.00023971413267446262
Position 1501: 0.00022329506968058924
Position 1195: 0.00019967615171573563
Position 3310: 0.0001989974125250709
Position 3342: 0.00019591162757901705
Position 4586: 0.00017653841600450356
Position 3194: 0.00012601581801548645
Position 4826: 0.0001259709471905358
Position 1538: 0.00012496068162405933
Position 2225: 0.00012136066010421374
Position 945: 0.00011626877082860646
Position 1431: 0.00011204945434633388
Position 3963: 0.00010411347423987519
Position 4194: 7.164782004063638e-05
Position 268: 7.030021131638941e-05
Position 2625: 7.009955632218281e-05
Position 1985: 6.418966535486352e-05
Position 3006: 5.3241564784894695e-05
Position 2882: 5.2582647684000513e-05
Position 717: 3.9462390051450166e-05
Position 532: 3.821364167927799e-05
Position 1739: 3.629190631344124e-05
Position 1467: 3.560985117094771e-05
Position 624: 3.158311538507099e-05
Position 1884: 2.7459416215912073e-05
Position 1265: 2.5642255695416117e-05
Position 4243: 2.256407936922438e-05
Position 418: 1.8386299296135682e-05
Position 4272: 1.7125191368147423e-05
Position 786: 1.5871503936896286e-05
Position 341: 1.3871963507338702e-05
Position 1578: 1.2144423320102399e-05
Position 1973: 1.1474790680782094e-05
Position 2071: 9.68808782732201e-06
Position 1792: 8.986756702196196e-06
Position 1472: 8.264716959186804e-06
Position 3823: 7.085470103066618e-06
Position 850: 6.138403448833872e-06
Position 1091: 5.394739365944044e-06
Position 1813: 4.798447836889382e-06
Position 649: 4.604693373491276e-06
Position 1891: 4.2677774714072e-06
Position 1137: 3.1544919735008354e-06
Position 1337: 2.571587629455967e-06
Position 1519: 2.1885941197742555e-06
Position 1123: 1.6015998078785054e-06
Position 820: 1.1801330658513343e-06
Position 1210: 1.1736941401993806e-06
Position 766: 6.811792107273044e-07
Position 792: 6.733098900792306e-07
Position 1730: 4.3491162697620483e-07
Position 1555: 2.0848139195362568e-07
Position 1390: 9.307793365798117e-08
Position 2151: 3.808028145961233e-08
Position 134: 1.0887375415238029e-08
Position 1221: 9.863263265441559e-11
Position 361: 5.401540666136872e-11
