Gene = Gclm
Position 1546: 0.00013696280132536272
Position 20769: 0.00013558539698061843
Position 1772: 0.00012923610268492
Position 648: 0.00012766805713511906
Position 2599: 0.0001235733187528838
Position 1314: 0.00010533202837908213
Position 20775: 0.00010438748060012433
Position 2513: 9.07476779506725e-05
Position 2235: 4.865838024064863e-05
Position 227: 4.494263805122021e-05
Position 1669: 4.1000682419487984e-05
Position 407: 3.098889679266971e-05
Position 174: 2.9238315842794183e-05
Position 2606: 2.6886586713332255e-05
Position 588: 2.5137551883681058e-05
Position 700: 2.2839149548782713e-05
Position 577: 1.368967337935604e-05
Position 281: 1.3111670733209581e-05
Position 836: 1.0230338238608781e-05
Position 536: 1.0171375905401455e-05
Position 971: 8.791343964625357e-06
Position 1034: 5.464001704790887e-06
Position 147: 3.6663382560276482e-06
Position 268: 1.8072128294165516e-06
Position 100: 1.3377367640819977e-06
Position 341: 9.010068909448124e-07
Position 736: 4.5789274716347963e-07
Position 13: 3.548879934450858e-07
Position 706: 1.7681897652263514e-07
Position 129: 1.6348551941668305e-07
Position 106: 8.699006248015434e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13649: 0.9999999999999959
Position 19236: 0.965681089435455
Position 17042: 0.9030656010123841
Position 20670: 0.7041484395703776
Position 16310: 0.7020902211692291
Position 24029: 0.4944509092752092
Position 17799: 0.37137286176081075
Position 9987: 0.36899901537329405
Position 667: 0.2673971608673285
Position 20396: 0.26613636205993335
Position 22274: 0.19468363913319292
Position 17727: 0.15570027713298723
Position 16760: 0.1228035467797467
Position 16110: 0.12255608986989236
Position 16058: 0.0917481320093367
Position 16554: 0.07627494376046255
Position 3030: 0.055780687144142034
Position 22583: 0.053589479130160614
Position 22301: 0.047217039165179775
Position 1712: 0.03693792617408109
Position 21412: 0.036915948468828244
Position 16328: 0.03524489945577041
Position 19932: 0.034509506249962046
Position 11114: 0.027478090291120152
Position 16588: 0.026803666342134366
Position 16483: 0.02630028126574091
Position 24684: 0.026273137453350706
Position 16815: 0.025311923712230153
Position 14831: 0.023747869709008832
Position 423: 0.02334465430065513
Position 21590: 0.019563769865266107
Position 23876: 0.018633825748972772
Position 16876: 0.016363022010503357
Position 16204: 0.016108502030257398
Position 24078: 0.01242299678483197
Position 16145: 0.011154129362731257
Position 21561: 0.010512085431787334
Position 19734: 0.01033192131252966
Position 23375: 0.010128782080028953
Position 22313: 0.010015580702169458
Position 24455: 0.009714741183982918
Position 22359: 0.008667018412953168
Position 14783: 0.008409891242514957
Position 15224: 0.008369902218030644
Position 24540: 0.00799906384183072
Position 19912: 0.007899655499925143
Position 19376: 0.0078042950189988166
Position 19627: 0.007451946100439105
Position 16179: 0.0071121574379198315
Position 801: 0.0070153830778704315
Position 23095: 0.00678840136719368
Position 18088: 0.006063893458342768
Position 491: 0.0058686400097912525
Position 23818: 0.0056231213502439025
Position 20940: 0.00556784995047879
Position 3006: 0.005295041313590362
Position 24861: 0.005253120978518951
Position 20408: 0.004788942669349363
Position 756: 0.004699758566663937
Position 20689: 0.004542032638689967
Position 22170: 0.004275645402992521
Position 22211: 0.004097210878913556
Position 20306: 0.0034679456735346396
Position 19291: 0.0032721127248537462
Position 19995: 0.0031905466212232996
Position 20696: 0.002939898131481462
Position 442: 0.002875776940587868
Position 547: 0.0025446642186066335
Position 16818: 0.0025028632425869073
Position 706: 0.0023565892937104744
Position 17192: 0.002204986513941889
Position 23143: 0.0019577315730670837
Position 17739: 0.0019254945948380875
Position 639: 0.0017454681254719905
Position 2443: 0.0015987478056594326
Position 14714: 0.001449603457892496
Position 17761: 0.0014304461958726674
Position 630: 0.0011592470156971543
Position 17946: 0.0010209062667199773
Position 21850: 0.0010096324506396774
Position 17764: 0.0009539395765784337
Position 685: 0.0009396304893606039
Position 21026: 0.0009070625518248809
Position 23703: 0.0009055859665436257
Position 17566: 0.0008803390919385754
Position 21478: 0.0008773218135990131
Position 15241: 0.0007598253774186468
Position 15798: 0.0006118036722590084
Position 19456: 0.0005969860424862144
Position 159: 0.000524861498964465
Position 22780: 0.0004569668728453682
Position 1342: 0.00041787979868815355
Position 19771: 0.0004035546226667791
Position 21029: 0.0003658775279558678
Position 16920: 0.00032429845609567316
Position 475: 0.00032422972587277155
Position 726: 0.00031001840906308393
Position 20859: 0.0002963565310235785
Position 21870: 0.00024825939070907075
Position 1537: 0.00023769358413646706
Position 1540: 0.00022428210389971887
Position 17068: 0.00019143973228023459
Position 17060: 0.00018755457264099865
Position 19214: 0.00017495820479254866
Position 2376: 0.0001683783002243438
Position 1225: 0.00013653807813887795
Position 19326: 0.00010394072463751255
Position 1870: 0.00010339815168351192
Position 18729: 4.273792035861587e-05
Position 2013: 2.953059348881981e-05
Position 2380: 2.9436759577719174e-05
Position 19791: 2.8172550028914163e-05
Position 1000: 2.6040973098033513e-05
Position 1459: 2.4539854783737597e-05
Position 1611: 2.212585436735435e-05
Position 588: 2.1912016270410742e-05
Position 17207: 1.9475334527498695e-05
Position 2087: 1.9127786751828838e-05
Position 338: 1.8835749458584025e-05
Position 2315: 1.757886732970732e-05
Position 1193: 1.7560206256178184e-05
Position 135: 1.598074589033035e-05
Position 1655: 1.523743316570599e-05
Position 1636: 1.2530502342695216e-05
Position 1487: 8.799848313890598e-06
Position 20735: 8.337845700877437e-06
Position 20730: 8.299464175538566e-06
Position 334: 4.783523564892677e-06
Position 19530: 1.5771553041307806e-06
Position 1651: 6.400770558402581e-07
Position 1556: 6.157327851183122e-07
