Gene = Urad
Position 1732: 0.014401625982799345
Position 6600: 0.013172824900579564
Position 5234: 0.01213862848713429
Position 1850: 0.010377474668463895
Position 7030: 0.010219609212622903
Position 6500: 0.009317410287013411
Position 2128: 0.008585987709043017
Position 3311: 0.008263208859018881
Position 1860: 0.007148590173891734
Position 4335: 0.006882289353555381
Position 3924: 0.006524792727159124
Position 5941: 0.006450974532770942
Position 2482: 0.0058795073536977
Position 1937: 0.005591607895585614
Position 419: 0.005420603745253768
Position 4280: 0.0045785157571516895
Position 4213: 0.004425622575755694
Position 1832: 0.004288603722450693
Position 1769: 0.0039696255873003065
Position 6849: 0.0037481717297458434
Position 235: 0.003507133841086577
Position 1907: 0.003406585602358564
Position 3591: 0.0029332616119868357
Position 1879: 0.0026484545999361803
Position 3008: 0.0026251038620064273
Position 1997: 0.0022241168551787264
Position 715: 0.0021477851993330485
Position 6739: 0.001974605638486276
Position 6621: 0.001837861752888236
Position 751: 0.0018020988865570006
Position 3832: 0.001784403690961309
Position 3214: 0.0017003359492809714
Position 3352: 0.0016887274909302508
Position 1964: 0.0015675334509899423
Position 1943: 0.001522178912341351
Position 1522: 0.0012256713052627487
Position 5052: 0.0012005027348386695
Position 1240: 0.0011415668718830069
Position 4141: 0.0009763856203101003
Position 770: 0.0009348137575544762
Position 367: 0.0009007087554898156
Position 6149: 0.0007145761704469003
Position 4104: 0.0007098854473431178
Position 2419: 0.0007090912728706308
Position 5670: 0.000677531937608786
Position 5237: 0.0006407900581484303
Position 2532: 0.0006337869747971404
Position 1076: 0.0006301518464980181
Position 429: 0.0006156381168815133
Position 2203: 0.0005867166961351978
Position 2633: 0.0005827922104021082
Position 1486: 0.0005651116703688572
Position 1959: 0.0005613006690014159
Position 2636: 0.0005560587963631202
Position 1195: 0.0005144917571964623
Position 2349: 0.0004809699724327845
Position 2324: 0.00026345799543949844
Position 1947: 0.0002505457155404995
Position 676: 0.00022086354474518078
Position 375: 0.00020862741971884631
Position 667: 0.00020067484200583777
Position 2407: 0.0002003827982444015
Position 1744: 0.00019804570185990517
Position 1639: 0.0001802543528820664
Position 1985: 0.00016625361750729814
Position 2009: 0.00015709071817259328
Position 2748: 0.0001556015229324062
Position 606: 0.00014465512043140358
Position 903: 0.00013280965431033322
Position 4882: 9.69254379573575e-05
Position 3862: 9.254927243206379e-05
Position 1720: 8.52663873998935e-05
Position 1003: 8.300409496265104e-05
Position 241: 7.259417493891927e-05
Position 609: 7.123006189240225e-05
Position 992: 6.210369522414614e-05
Position 388: 5.927435638541211e-05
Position 731: 5.701810519868986e-05
Position 4846: 5.4530581698375945e-05
Position 391: 5.180353806476318e-05
Position 1266: 5.0367844167550716e-05
Position 2424: 4.337681690070196e-05
Position 1738: 4.150679180587104e-05
Position 2979: 3.3385851455497254e-05
Position 2263: 3.2637636843646726e-05
Position 1449: 3.179567668301482e-05
Position 822: 2.8090626733221612e-05
Position 501: 2.2153339112429014e-05
Position 278: 2.1829179874512668e-05
Position 4258: 1.6997851020839275e-05
Position 486: 1.6774640204707934e-05
Position 736: 1.3850520312477615e-05
Position 2066: 1.1627988032667684e-05
Position 354: 1.0801737127317312e-05
Position 812: 1.0468753821228617e-05
Position 1037: 9.480539895959012e-06
Position 283: 7.505941971365841e-06
Position 344: 7.169421627518091e-06
Position 3060: 6.5168944514977484e-06
Position 2960: 4.772108848187233e-06
Position 2297: 7.422012046911374e-07
Position 648: 7.217831728562826e-07
Position 520: 6.896024970379903e-07
Position 495: 5.834481679590665e-07
Position 463: 3.941163168899828e-07
Position 865: 3.855407815323915e-07
Position 874: 3.7693300520390213e-07
Position 644: 3.2782768612888243e-07
Position 759: 3.005047944624385e-07
Position 855: 2.414049700480119e-07
Position 615: 2.1773908243961494e-07
Position 1047: 1.8873779999706116e-07
Position 678: 1.5098154326209545e-07
Position 1252: 1.4691473057247367e-07
Position 497: 1.2667076655043542e-07
Position 680: 1.1462930375434282e-07
Position 514: 1.060461112329065e-07
Position 100: 9.747883395744437e-08
Position 1022: 8.849783138976165e-08
Position 525: 6.053036226445111e-08
Position 547: 5.7813199326696985e-08
Position 584: 5.4611231218380264e-08
Position 481: 7.4128256862146924e-09
Position 535: 6.137946080464007e-09
Position 440: 6.081349653014459e-09
Position 400: 4.986183812987248e-09
Position 72: 4.865162243759977e-09
Position 123: 4.526039961462332e-09
Position 541: 3.6349938783087846e-09
Position 467: 3.457980179019382e-09
Position 95: 3.154155508917675e-09
Position 491: 2.384520016564776e-09
Position 556: 1.2826509546484097e-09
Position 76: 4.196780725964101e-10
Position 106: 3.7918963298836e-10
Position 81: 2.9016991860126116e-10
Position 537: 2.5456992018128623e-10
Position 177: 2.491374350734275e-10
Position 397: 1.7283448993161913e-10
Position 145: 1.0119142158656529e-10
