Gene = Apoc4
Position 1071: 0.0006696325869088391
Position 3281: 0.0006656290553398361
Position 1288: 0.0006194647131405699
Position 1865: 0.0005695447756953414
Position 1155: 0.0005693770712249648
Position 1640: 0.0005610546745237354
Position 863: 0.0005543668623914424
Position 550: 0.0005358755226675786
Position 1465: 0.0003923651080504996
Position 1549: 0.0003911715116569011
Position 2566: 0.0003620552534730876
Position 510: 0.0003438787271373462
Position 437: 0.00034054728088754165
Position 1756: 0.0003176365917174327
Position 1197: 0.0003073761396834768
Position 1634: 0.00029447219940440975
Position 2982: 0.00023381440686119596
Position 2609: 0.0002291071524770993
Position 2939: 0.00022877173075765644
Position 1929: 0.000227460525136039
Position 1815: 0.00022285355329498596
Position 1667: 0.00022004974886045907
Position 1116: 0.0002129724507151683
Position 2614: 0.0002064070167677771
Position 3062: 0.00019063330376205642
Position 2884: 0.00018725631792841806
Position 1161: 0.0001861414256819783
Position 1821: 0.00018263589270305493
Position 421: 0.00018197927027207943
Position 340: 0.0001769537522954301
Position 1843: 0.00017164768356073894
Position 658: 0.0001716063180968379
Position 2693: 0.0001706436451582122
Position 620: 0.0001676921431047398
Position 869: 0.00016627692614841984
Position 2029: 0.00015883864551433246
Position 2691: 0.0001397584678016637
Position 1898: 0.00013733406180172625
Position 2094: 0.0001334316112690466
Position 991: 0.00011497403190076457
Position 1344: 0.00010453079475157529
Position 3326: 0.00010240192788032453
Position 854: 9.058519210939239e-05
Position 1157: 8.827826503261822e-05
Position 1689: 8.299106396433533e-05
Position 1180: 8.26865004497806e-05
Position 1469: 8.127164283978104e-05
Position 1393: 7.417825256715467e-05
Position 958: 7.09822138409456e-05
Position 591: 6.664702076041148e-05
Position 692: 6.602373179742617e-05
Position 471: 6.529188219921523e-05
Position 1960: 2.6302920657073235e-05
Position 402: 2.249223671173463e-05
Position 582: 1.7163316676723e-05
Position 424: 4.062885313045288e-06
Position 573: 3.393098224928139e-06
Position 607: 3.0471621497123725e-06
Position 441: 1.1761638095870571e-06
Position 382: 8.630794371787141e-07
Position 302: 6.861377003066392e-07
Position 1036: 6.333829011894665e-08
Position 166: 2.319269272159764e-08
Position 247: 1.2884547849115815e-08
Position 174: 6.461956288049568e-09
Position 250: 5.753273604714899e-09
