Gene = Mfsd13b
Position 6: 1.1166842921822157e-06
Position 482: 1.067261832572443e-06
Position 43: 1.5175648393659295e-07
Position 333: 4.584370524252821e-08
Position 850: 1.0880598132040593e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16391: 0.8911441568029845
Position 17585: 0.7725813222111702
Position 9278: 0.7712372148027997
Position 6450: 0.6928568933917164
Position 12473: 0.5714431662658822
Position 3884: 0.5215971556138497
Position 23083: 0.464997636080105
Position 2494: 0.25157239279042887
Position 20398: 0.18851737234866406
Position 12870: 0.16054385791956743
Position 6531: 0.15223131860847075
Position 15661: 0.150416782777419
Position 9364: 0.1262865395103878
Position 1251: 0.12419483526705719
Position 21083: 0.08457481171871098
Position 21877: 0.08380328587786418
Position 983: 0.07396751253187732
Position 5671: 0.0729561544668567
Position 1049: 0.0530555057205649
Position 2507: 0.028235328196494987
Position 3950: 0.027713491235834675
Position 10694: 0.022980889954440798
Position 1205: 0.020554348282028304
Position 18585: 0.020134337931424426
Position 18500: 0.019294469912055506
Position 12886: 0.018774910615563304
Position 1000: 0.01847642125153237
Position 17291: 0.014753426904308793
Position 12946: 0.014615426309862123
Position 3772: 0.014603316557461483
Position 3676: 0.013106922156460662
Position 1035: 0.010323871041039823
Position 3693: 0.008924938077898917
Position 16696: 0.008581221316621134
Position 1140: 0.008364591319870617
Position 11513: 0.007309236076793301
Position 2194: 0.005923876785849523
Position 2811: 0.005916209729784632
Position 11618: 0.005910036476260527
Position 763: 0.005687731824230046
Position 2161: 0.005040360214582306
Position 3289: 0.004816804587364805
Position 9106: 0.004700530003801655
Position 16776: 0.004363277096655257
Position 2855: 0.004338402498795623
Position 877: 0.0035661423937794925
Position 2807: 0.0034765483497075774
Position 16756: 0.003117035183615645
Position 18812: 0.0028282425386785036
Position 3843: 0.0027025624718196254
Position 13181: 0.0024266364965499056
Position 18167: 0.0022853875761374813
Position 2301: 0.0021118861895862767
Position 17956: 0.0017151710388129294
Position 3093: 0.001385369876762199
Position 525: 0.0013638002551093354
Position 3752: 0.0007637825609232698
Position 1054: 0.0006062500665671629
Position 3433: 0.000585242864658448
Position 2032: 0.000503392196923586
Position 1183: 0.0003352797971556119
Position 825: 0.0003319836452097396
Position 2826: 0.0003279344807699473
Position 9892: 0.00030624491429270817
Position 1188: 0.00028498410452037815
Position 9731: 0.0001989239375294921
Position 8210: 0.0001934538097887934
Position 12217: 0.00019083413561980664
Position 1291: 0.00018332812116004637
Position 10402: 0.00018059439766390524
Position 1584: 0.0001182913665292024
Position 10495: 0.00011035869762043501
Position 2168: 9.780714828654912e-05
Position 7688: 6.22438508082151e-05
Position 8678: 5.464115693058557e-05
Position 11185: 4.6139361724785785e-05
Position 8094: 4.4740025206500924e-05
Position 848: 4.227935004730537e-05
Position 1628: 3.717564042188994e-05
Position 932: 3.362964266096907e-05
Position 261: 3.277029062429275e-05
Position 857: 2.925227211847569e-05
Position 537: 2.8295019769206514e-05
Position 719: 2.5350984876930095e-05
Position 1094: 2.4803303113254514e-05
Position 583: 2.4596795246750253e-05
Position 4958: 2.2975754414509605e-05
Position 8530: 2.21284009075516e-05
Position 788: 2.0985796347377828e-05
Position 1358: 1.778454107623834e-05
Position 7932: 1.572201369221112e-05
Position 592: 1.5402947351832942e-05
Position 1155: 1.5331519294463505e-05
Position 5153: 1.4974232108499312e-05
Position 1161: 1.4877707679715945e-05
Position 316: 1.3560474726895495e-05
Position 7258: 1.2758224515820895e-05
Position 9401: 1.2173721428171862e-05
Position 8893: 9.25072698574955e-06
Position 1207: 8.820614988636268e-06
Position 389: 7.82497148051768e-06
Position 6782: 6.313637682183169e-06
Position 733: 6.044004453048399e-06
Position 831: 5.542336583625199e-06
Position 2447: 5.20183762877873e-06
Position 6658: 4.989220461389794e-06
Position 710: 3.1439265249886096e-06
Position 954: 2.7259601347185794e-06
Position 746: 2.714705931466131e-06
Position 286: 2.6897030646699886e-06
Position 3528: 1.7202019079699682e-06
Position 544: 1.2747195804091226e-06
Position 5076: 8.785670529030738e-07
Position 3293: 3.327657155682509e-07
Position 722: 3.062540183924235e-07
Position 880: 2.6217888071295356e-07
Position 890: 2.3006171885140022e-07
Position 1421: 2.2166726659674647e-07
Position 911: 1.6727805029845393e-07
Position 558: 1.0797870247903238e-07
Position 443: 1.0032148246801333e-07
Position 397: 8.297283776109083e-08
Position 470: 5.286340773011022e-08
Position 377: 4.175568732515506e-08
Position 2425: 3.16798868847318e-08
Position 3811: 2.64683868661434e-08
Position 657: 4.819126097222374e-11
Position 648: 3.893434068834565e-11
Position 247: 2.7213742432144967e-11
Position 594: 2.4494380487513715e-11
Position 177: 2.2096968265818426e-11
