Gene = Pign
Position 9274: 0.0015550495321587881
Position 7255: 0.0015229823982522437
Position 6929: 0.001373418658959822
Position 3260: 0.0013497300484871383
Position 5281: 0.0012340149694617531
Position 6981: 0.0012086047376524056
Position 10748: 0.001153327571818138
Position 1242: 0.0011268223108646782
Position 9127: 0.001115525640182127
Position 4328: 0.0010567303044325077
Position 103: 0.001055377342520288
Position 1316: 0.0010460504434895415
Position 482: 0.000992588709419168
Position 2467: 0.0009918622027944607
Position 348: 0.0009531558047652756
Position 652: 0.0009285569631706162
Position 1452: 0.0008596623929930813
Position 430: 0.0008081489770514887
Position 9533: 0.000752150395068208
Position 1459: 0.0007472275875793743
Position 3449: 0.0007204486489722474
Position 470: 0.0006972547021054919
Position 1065: 0.0006712080654019704
Position 1140: 0.0006433850171326605
Position 1972: 0.0006275669228410483
Position 1156: 0.0005871984741677098
Position 2379: 0.0005377896462472859
Position 1343: 0.0004436572430213405
Position 4413: 0.00042498135600529713
Position 6058: 0.000335739196662296
Position 4738: 0.0003335777104756307
Position 4409: 0.00014063343241960276
Position 5358: 0.00012176494263102713
Position 5382: 9.555038717952586e-05
Position 5412: 7.992168263316593e-05
Position 5415: 7.361453288585766e-05
Position 8066: 6.587510825604599e-05
Position 4972: 6.0445070989884525e-05
Position 4424: 4.864209272271322e-05
Position 886: 3.190095602127112e-05
Position 5095: 3.1407189834819345e-05
Position 6: 3.108801350267072e-05
Position 833: 2.3493712312914263e-05
Position 5077: 1.825720497055657e-05
Position 245: 8.307833893452452e-06
Position 614: 5.517413842098962e-06
Position 213: 4.4063930817253826e-06
Position 149: 4.001907335308422e-06
Position 733: 3.3006495232535567e-06
Position 81: 2.448584293238391e-06
Position 4691: 1.6862083791662877e-06
Position 92: 1.5297468187839042e-06
Position 17981: 1.1212741288070224e-06
Position 174: 9.370149753705374e-07
Position 6176: 7.956723315513433e-07
Position 578: 7.235283674040572e-07
Position 837: 6.687566210249815e-07
Position 43: 5.555404817380271e-07
Position 33: 5.054469630689672e-07
Position 136: 2.9803352503025793e-07
Position 206: 2.1356803420102174e-07
Position 4876: 1.8743698490214695e-07
Position 226: 1.7092904074017029e-07
Position 219: 1.4725863810878925e-07
Position 30: 1.290556120985131e-07
Position 108: 9.71303489027989e-08
Position 290: 6.2812426361071e-08
Position 345: 3.4386431744899614e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10432: 0.9967035772761577
Position 16828: 0.9771655257670264
Position 7610: 0.941098443386013
Position 4276: 0.924025204739216
Position 4636: 0.8065283264896524
Position 25367: 0.8017161319941734
Position 26077: 0.7630197528021331
Position 15403: 0.6881102065031452
Position 26784: 0.6791808082211529
Position 14235: 0.5449978293123967
Position 22918: 0.4573774762771827
Position 6855: 0.41884935528413764
Position 5947: 0.39531323636161914
Position 34041: 0.38658302977193915
Position 18494: 0.323940150594173
Position 27380: 0.26514019543632583
Position 15757: 0.19989482111656662
Position 26791: 0.18706206373444145
Position 5804: 0.17907270376681333
Position 6641: 0.13660342728545957
Position 29815: 0.11359278764335466
Position 9840: 0.09160532499188868
Position 30526: 0.0845336523232966
Position 8143: 0.07680416673428832
Position 29290: 0.06052722054556083
Position 14501: 0.058858802833539156
Position 5194: 0.05358505940829559
Position 290: 0.05357696883426759
Position 9419: 0.04311725764907617
Position 26015: 0.0392446536654698
Position 6644: 0.03917531658684452
Position 6526: 0.03230321195932635
Position 27038: 0.030696899270004484
Position 976: 0.029167834527704096
Position 10607: 0.02814222400551009
Position 5665: 0.01987629567771042
Position 17164: 0.019136203633820195
Position 5925: 0.016745053096634665
Position 6911: 0.01587976899509322
Position 7081: 0.015876939385506307
Position 5792: 0.01504758120885173
Position 19123: 0.014469609332510434
Position 27112: 0.013963629109748072
Position 4659: 0.013628940397813897
Position 2199: 0.011548919902395928
Position 2338: 0.01102990368242086
Position 3535: 0.009770909712579847
Position 30308: 0.008427420350084733
Position 4175: 0.008380354069375512
Position 9100: 0.007017795524195492
Position 4792: 0.00672082966351699
Position 27766: 0.006544327539720328
Position 10250: 0.0065202903782139296
Position 6620: 0.006427341344305705
Position 28507: 0.0063525317958246855
Position 3803: 0.006213854182489885
Position 27243: 0.00619076489832827
Position 10622: 0.005876717469979505
Position 7656: 0.005797382437171046
Position 6427: 0.00558982000511339
Position 9189: 0.00520543366012307
Position 28217: 0.00516196337934647
Position 29319: 0.005048093699962732
Position 9246: 0.004820296909369049
Position 3458: 0.004557396399067686
Position 2686: 0.004465512123194472
Position 5502: 0.0043021752733521474
Position 999: 0.003926363509793667
Position 2779: 0.003926219777120807
Position 1936: 0.003906480491873628
Position 3368: 0.0037504383635095667
Position 206: 0.00368847338018509
Position 237: 0.003530400197792614
Position 7565: 0.0032774958889128267
Position 26248: 0.0032216542877434593
Position 6418: 0.0031159762508982253
Position 5954: 0.0029820793961593682
Position 7551: 0.002963406763726668
Position 1282: 0.0028550694156532198
Position 4292: 0.0025664245605090457
Position 4605: 0.0024626744224105802
Position 8185: 0.0022505005378411296
Position 10590: 0.0022013486827083123
Position 2809: 0.002137732638495152
Position 6207: 0.0021268328553335817
Position 7972: 0.002092840283209044
Position 14038: 0.0019635659957740643
Position 7912: 0.0019461345517084129
Position 3648: 0.0019270122986350753
Position 2281: 0.0019039537910720294
Position 4130: 0.0018380494964292849
Position 5758: 0.0018091490898314959
Position 7774: 0.001777588532129163
Position 9877: 0.0017637068070467886
Position 26245: 0.0017219869298859547
Position 27296: 0.0016173841666754537
Position 353: 0.0015776715554756213
Position 4427: 0.001453324940793811
Position 1892: 0.001372036820792772
Position 3705: 0.0013684143237946522
Position 1119: 0.0013020256586587086
Position 10712: 0.0012841018222556322
Position 28144: 0.0012460050420723182
Position 4448: 0.0011932654578017347
Position 2085: 0.001157856435876271
Position 5142: 0.0011303166302616592
Position 4873: 0.0011101931243636602
Position 8958: 0.001072401951924071
Position 9921: 0.001062698844721534
Position 4078: 0.0010200202984460812
Position 7631: 0.001010446090459504
Position 3145: 0.0009993248543577503
Position 388: 0.0009862270973557373
Position 9773: 0.0009326768826919242
Position 10890: 0.0009081239007334152
Position 952: 0.0008647969158898487
Position 8383: 0.0008508058421629467
Position 3387: 0.0007384930148026991
Position 320: 0.0007299601846712845
Position 4721: 0.0007079355718017213
Position 6257: 0.0006725483116278424
Position 879: 0.0006500545159916842
Position 4671: 0.0006398493497845832
Position 4533: 0.000629770203427616
Position 8170: 0.0005976216574180668
Position 1179: 0.0005898817556413121
Position 4100: 0.0005804444258162236
Position 2418: 0.0005683126289525804
Position 5711: 0.0004883426277301891
Position 24573: 0.0004786776551631241
Position 5574: 0.00043390947188062253
Position 3700: 0.0004045437302485441
Position 3731: 0.0003924141976718181
Position 3357: 0.0003874977073560272
Position 3093: 0.000350405194129388
Position 1009: 0.00033950173658346385
Position 2314: 0.0003200477989706068
Position 1801: 0.0002998207287598956
Position 4311: 0.00029070478015619884
Position 3781: 0.0002478526432077826
Position 836: 0.0002332729100756275
Position 5263: 0.0002151775941029566
Position 23200: 0.00020374882816321603
Position 4876: 0.00019337580635941562
Position 578: 0.00018760785368494967
Position 23161: 0.00016663259461685424
Position 17701: 0.00016500577775654807
Position 914: 0.00015629642373711513
Position 477: 0.0001510670492274047
Position 2184: 0.00014126621512503841
Position 6007: 0.00013862063529968723
Position 2239: 0.0001368507267775875
Position 545: 0.0001305820566698525
Position 564: 0.00012870931275805743
Position 5440: 0.0001273932674250614
Position 4047: 0.00012117076060614032
Position 4616: 0.0001158213920435573
Position 1946: 0.00011511332494194945
Position 4676: 0.00010630242420733674
Position 19978: 9.028305657619786e-05
Position 18110: 7.707121674452487e-05
Position 18747: 7.572386847780269e-05
Position 18709: 5.8130975987197555e-05
Position 20442: 5.054966014674862e-05
Position 17849: 4.6108918759816103e-05
Position 20176: 4.3515043677111325e-05
Position 20420: 4.222094090754067e-05
Position 3841: 4.208036460483115e-05
Position 17054: 2.9189670349562895e-05
Position 5240: 2.0994532320834164e-05
Position 10463: 1.5926798323569323e-05
Position 8355: 1.4134400598013827e-05
Position 8421: 1.3924719027815093e-05
Position 17445: 1.3855007693580299e-05
Position 8145: 1.3334074359180373e-05
Position 17506: 1.2650482016668224e-05
Position 7878: 9.03171109142428e-06
Position 17029: 7.718867276784182e-06
Position 5808: 6.5690114094140165e-06
Position 12746: 6.474604775602316e-06
Position 632: 4.980075759643225e-06
Position 5468: 4.664807614416901e-06
Position 786: 3.320042884501265e-06
Position 2024: 2.943837986348464e-06
Position 1988: 2.765295196930771e-06
Position 606: 2.7284164883585407e-06
Position 720: 2.6152751681696885e-06
Position 1984: 2.401547792287693e-06
Position 298: 2.3001588066474257e-06
Position 761: 1.9780435326678066e-06
Position 4822: 1.8328843409806897e-06
Position 4898: 1.63703756088347e-06
Position 257: 1.4839892785708136e-06
Position 12402: 1.4078459167087428e-06
Position 12099: 1.3283707970503734e-06
Position 1145: 1.2652081913520997e-06
Position 1259: 1.1408731254984408e-06
Position 8410: 1.0804934956958817e-06
Position 241: 9.613314540128958e-07
Position 10644: 9.317967131083739e-07
Position 12251: 8.074154557457225e-07
Position 1315: 7.773368858943678e-07
Position 1365: 5.632230260480605e-07
Position 1032: 5.475216998782569e-07
Position 817: 4.504512991221373e-07
Position 12795: 3.5796064637698956e-07
Position 1768: 3.5526054330890585e-07
Position 12183: 3.4235000433055975e-07
Position 1065: 2.631845315419027e-07
Position 11713: 2.5213143306657317e-07
Position 2652: 2.247953862965392e-07
Position 11324: 1.817143787403657e-07
Position 11049: 1.50874357098546e-07
Position 356: 1.37305118463456e-07
Position 412: 1.3000739277128197e-07
Position 12490: 1.2821252763598923e-07
Position 12465: 1.2674622235584537e-07
Position 711: 1.2186969185361364e-07
Position 171: 6.580737556946636e-08
Position 451: 6.533024323334708e-08
Position 395: 6.046905318351762e-08
Position 4680: 5.307124519222992e-08
Position 264: 4.872439208586668e-08
