Gene = Acp5
Position 1146: 1.99441453801622e-06
Position 7998: 1.6422062823785575e-06
Position 1277: 1.4399865869014e-06
Position 1259: 1.1151317125886864e-06
Position 1749: 1.1017735838679688e-06
Position 2181: 1.066448658528285e-06
Position 1126: 1.034338206291118e-06
Position 2008: 9.35264515953402e-07
Position 560: 4.606151932053309e-07
Position 206: 1.1054676484466814e-09
Position 231: 7.517554812174478e-10
Position 408: 5.554915437387513e-10
Position 211: 5.230381763461969e-10
Position 312: 4.1901630223800583e-10
Position 283: 2.1972430536065464e-10
Position 45: 1.6808669691348578e-10
Position 338: 8.472536826936155e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6052: 0.8929905093782585
Position 5720: 0.8872666608338838
Position 7690: 0.763801007563415
Position 8448: 0.5773698281281933
Position 5581: 0.500530454210923
Position 3619: 0.37525646421877906
Position 3846: 0.34557653116848275
Position 3905: 0.2898364292950306
Position 5102: 0.20449422269300985
Position 5187: 0.1980689584065912
Position 1031: 0.10450356389801765
Position 4075: 0.07674134380640085
Position 3851: 0.07098014913822173
Position 980: 0.06910919300523762
Position 7214: 0.06612703142347914
Position 5002: 0.06368469352097324
Position 5159: 0.05286271474267481
Position 6478: 0.04733267580260092
Position 5552: 0.044980361470095764
Position 5528: 0.042172454390823726
Position 6629: 0.03145282840260227
Position 2318: 0.02494604149067189
Position 2944: 0.018627893433759275
Position 6055: 0.017856891912943183
Position 1444: 0.016381426526349576
Position 3592: 0.015843814779706283
Position 6663: 0.01570102255613148
Position 3676: 0.01536348400224517
Position 4157: 0.014231611659870823
Position 3216: 0.013162015359189792
Position 948: 0.012307090945353974
Position 8457: 0.011425836206698615
Position 3933: 0.011159053292080634
Position 5138: 0.010720195637935385
Position 4073: 0.01052528591883848
Position 6380: 0.009928347406465013
Position 6648: 0.008248609115954613
Position 7874: 0.007146461770912403
Position 8845: 0.007096303836112068
Position 2771: 0.006515557307328817
Position 2962: 0.006164614880434532
Position 4896: 0.005915831650355272
Position 5411: 0.0051507743248231045
Position 3352: 0.004748693713865937
Position 7773: 0.0047034124802923195
Position 5375: 0.004664164881142881
Position 6151: 0.004551606957757636
Position 3012: 0.0038412137902078263
Position 3458: 0.003686205719805101
Position 4144: 0.003651480300201516
Position 2983: 0.0035826388145818017
Position 7794: 0.0026363182410480976
Position 8117: 0.0025261635211807276
Position 4990: 0.002520435744635223
Position 7871: 0.0021670977354622967
Position 6005: 0.002153917939408663
Position 4177: 0.0017820430264654454
Position 2968: 0.0017620978063572622
Position 7037: 0.0017531790871213424
Position 3478: 0.0017157421841373665
Position 8532: 0.0015860188652698668
Position 5999: 0.0015790826533256296
Position 8256: 0.0015552855802466743
Position 7807: 0.0015448548027264248
Position 6023: 0.0013038831008989934
Position 6386: 0.0012551016710020619
Position 6728: 0.0012288200984361313
Position 6555: 0.0012115641672350193
Position 8036: 0.0011463592055877708
Position 8812: 0.0009597337245347262
Position 5925: 0.0009347360040234723
Position 6025: 0.000914007088688121
Position 1045: 0.0009136102737333686
Position 881: 0.000837159565296291
Position 8898: 0.0007694988483532108
Position 918: 0.0007591580371172385
Position 4304: 0.0007242980955325633
Position 3263: 0.0006029910715762292
Position 860: 0.0005747546157289962
Position 8933: 0.0005627017873833667
Position 3034: 0.0005372172977460528
Position 3093: 0.0004756367354431528
Position 8661: 0.00046446614896995244
Position 8393: 0.00044097585724017774
Position 994: 0.00037004940138847823
Position 1549: 0.00034639641223502846
Position 8206: 0.0003161608616046389
Position 3170: 0.00031602404796227183
Position 8130: 0.00030325891745973225
Position 3144: 0.00029520201180131936
Position 3115: 0.0002533451984806701
Position 1001: 0.00024490852451812095
Position 2964: 0.00022686632686869283
Position 1097: 0.00022587359280740107
Position 7544: 0.0002219327159796319
Position 2850: 0.00019518025649091093
Position 6519: 0.000176374409596218
Position 7702: 0.00016756367496392852
Position 6699: 0.00016614735692081344
Position 6324: 0.00013392707723795558
Position 6028: 0.00010617945050332135
Position 780: 9.180318657647525e-05
Position 6679: 8.801579082490189e-05
Position 2661: 6.893223579120757e-05
Position 257: 5.297618780761101e-05
Position 6064: 3.706908233640348e-05
Position 387: 3.5559916113700555e-05
Position 6672: 1.2182537691137264e-05
Position 6589: 1.163884796124384e-05
Position 1718: 9.155679499409164e-06
Position 199: 8.686416174913096e-06
Position 6337: 7.75206443445685e-06
Position 2206: 4.569792854445105e-06
Position 528: 4.069561232561848e-06
Position 214: 3.2168972122125177e-06
Position 870: 2.2697978797489354e-06
Position 1863: 1.9800409276313576e-06
Position 1922: 1.7746225266669214e-06
Position 1619: 1.4363752488107786e-06
Position 1117: 1.1583094636679036e-06
Position 1557: 1.0214244593663087e-06
Position 1667: 9.066480872536506e-07
Position 1834: 6.484601780044753e-07
Position 328: 5.90285738104535e-07
Position 2194: 3.331819633468948e-07
Position 650: 3.306009011286707e-07
Position 308: 2.9396099457241144e-07
Position 1887: 2.720778260175344e-07
Position 455: 2.3076661090469528e-07
Position 2273: 2.1666053825279407e-07
Position 566: 1.6436152931956712e-07
Position 1509: 1.3414885729130816e-07
Position 1131: 1.0022266016621754e-07
Position 832: 5.980096533165824e-08
Position 796: 4.955422857414248e-08
Position 483: 4.260590267095991e-08
Position 186: 3.2118931200067335e-08
Position 267: 2.8991992465484193e-08
Position 163: 2.1658619633837835e-08
Position 271: 1.53524871639975e-08
Position 129: 1.4311056979339553e-08
Position 370: 1.2890282716490597e-08
Position 261: 1.1774696619844335e-08
