Gene = Nhlrc3
Position 985: 0.0001158236911210278
Position 935: 0.00010480558237836969
Position 512: 9.617152646164285e-05
Position 10062: 9.60400528830075e-05
Position 372: 9.27946895878904e-05
Position 2709: 7.45300365402788e-05
Position 546: 6.616360283385164e-05
Position 5507: 6.605192622542017e-05
Position 1399: 4.628880760228648e-05
Position 6043: 4.5210774895889984e-05
Position 782: 2.638391469132752e-05
Position 868: 6.559071647411436e-06
Position 1929: 4.8140760583747235e-06
Position 2943: 3.5427314693858613e-06
Position 1707: 2.8862617653347643e-06
Position 20: 1.2986499931245743e-06
Position 892: 3.681819157801929e-07
Position 1710: 7.45420536063581e-08
Position 385: 6.617087042155887e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9677: 0.9580265310112559
Position 6814: 0.9204377867376471
Position 4646: 0.8783704863326257
Position 1552: 0.859036881037825
Position 12736: 0.7390269465655906
Position 2965: 0.46696081458040634
Position 12472: 0.410706538328485
Position 867: 0.4070877739690811
Position 3023: 0.2169086011304428
Position 6039: 0.20811131157790214
Position 6434: 0.1408301484161483
Position 2160: 0.1378934010538266
Position 10682: 0.11480071217412696
Position 10095: 0.11119875997130775
Position 1994: 0.11112231223737942
Position 10062: 0.10134348395154796
Position 3167: 0.08906091700444119
Position 798: 0.08298036771873916
Position 12769: 0.07482150955164714
Position 2349: 0.06952093983556701
Position 902: 0.058280833774242036
Position 3719: 0.05512074010607879
Position 9456: 0.04542578163035651
Position 2773: 0.04434022117314026
Position 13017: 0.037119326794932496
Position 12315: 0.03506956142423894
Position 4747: 0.03393718007692225
Position 10065: 0.0307650561894272
Position 9893: 0.02906649786558789
Position 4763: 0.028017043754105637
Position 8708: 0.027581909861312946
Position 10123: 0.024940686354209995
Position 13439: 0.024771196852979575
Position 875: 0.023683788268222695
Position 12006: 0.01824742539947257
Position 1965: 0.017488281015479498
Position 11438: 0.01633104316677689
Position 8184: 0.015262638300743219
Position 12451: 0.015246405707414663
Position 2193: 0.01443860648600887
Position 385: 0.0143766152156816
Position 3066: 0.014283427058116959
Position 12130: 0.0132727425019329
Position 909: 0.013225256076595105
Position 1625: 0.013221828586397333
Position 985: 0.012380215783195639
Position 6743: 0.012157327751964306
Position 4700: 0.01160449001156702
Position 5136: 0.010823880009296264
Position 2226: 0.010379981995357376
Position 4281: 0.010333856430686595
Position 3211: 0.010276740000503753
Position 4715: 0.0097966873616869
Position 3789: 0.009568629808707253
Position 3775: 0.008957844500200103
Position 8730: 0.0077373010649140535
Position 8164: 0.007361159916541312
Position 2095: 0.007244312029256695
Position 12963: 0.006828303297531977
Position 11811: 0.005627689496233698
Position 7009: 0.005468284569180206
Position 14704: 0.005060793373409064
Position 12068: 0.004780119153994279
Position 2798: 0.004770324498121991
Position 2268: 0.004479269543894914
Position 10766: 0.004446152420030418
Position 10133: 0.004329889657287416
Position 8628: 0.003934048816965047
Position 9303: 0.0035224666321811374
Position 3134: 0.0033408469645340006
Position 1573: 0.0032227766912358183
Position 12108: 0.0031331314610252674
Position 2476: 0.003038475491294288
Position 12086: 0.003035968878332755
Position 4322: 0.002793637775645356
Position 1220: 0.002745492973943542
Position 6395: 0.002703435388617735
Position 2479: 0.002667546723088709
Position 358: 0.0024831401772945536
Position 2614: 0.002277889705890342
Position 13733: 0.00212377896515752
Position 3079: 0.0021195147930584365
Position 7617: 0.00205673803248977
Position 3519: 0.0020127251301939133
Position 8570: 0.0019310772270341894
Position 4248: 0.001523584055658329
Position 11386: 0.001521033501856389
Position 4564: 0.0015057201459343968
Position 2403: 0.001453462591060771
Position 10462: 0.0014001794901008582
Position 13296: 0.0013958254043952836
Position 740: 0.0013075168369028947
Position 11934: 0.0012206879462585089
Position 5161: 0.0011735737498219485
Position 5663: 0.0011481739332323687
Position 1780: 0.001099498718862315
Position 1610: 0.0010771940213030963
Position 9206: 0.0010694692246895612
Position 1496: 0.0010579240252175921
Position 3542: 0.0010456961173445358
Position 1914: 0.0010388940954986301
Position 945: 0.0009644274401549497
Position 1554: 0.0008706379076392032
Position 2208: 0.0008552749557143919
Position 5251: 0.0008433673882894727
Position 1234: 0.0008293482130579726
Position 12157: 0.0008275350020006023
Position 12251: 0.0008255955420806632
Position 7620: 0.0007934773144089542
Position 1532: 0.0006911144276782891
Position 2363: 0.0006615722349383138
Position 1589: 0.0006152328168578734
Position 179: 0.0005885771624923188
Position 9082: 0.0005266825168225389
Position 6220: 0.0005022479285954527
Position 1580: 0.0004188344211367809
Position 5642: 0.000401413415714041
Position 10194: 0.0003655378947392965
Position 2408: 0.00035856074489968475
Position 10554: 0.00032100859342704244
Position 2166: 0.0003055389373322407
Position 1529: 0.00029953990786315296
Position 5407: 0.0002565598787774305
Position 10396: 0.0002404263527062769
Position 759: 0.0002278918315546896
Position 2187: 0.0002242467836887577
Position 769: 0.00021339124976704947
Position 1501: 0.00021238838227123774
Position 2510: 0.00020837394967266834
Position 361: 0.00020240063754126226
Position 1672: 0.00016414530287371475
Position 2291: 0.0001610558584877925
Position 2027: 0.00015512080620541524
Position 5385: 0.00014661483578122625
Position 1109: 0.00014107081584150224
Position 512: 0.0001358736780966821
Position 5206: 0.00012892578211506122
Position 2624: 0.00012795069271923792
Position 4480: 0.0001185443400096495
Position 9976: 0.00011551453767087637
Position 11833: 0.00011023693002980112
Position 1186: 9.800832737931069e-05
Position 1323: 9.482599286318677e-05
Position 1556: 7.109207498228612e-05
Position 1170: 6.369107089158153e-05
Position 1119: 5.976793402591608e-05
Position 1006: 5.9681380688888047e-05
Position 2295: 5.05960004473652e-05
Position 671: 4.8255094448809625e-05
Position 848: 3.9605452341066714e-05
Position 1238: 3.542491697498885e-05
Position 5689: 2.8946580633961142e-05
Position 8001: 2.807555005062168e-05
Position 452: 2.4862052220495218e-05
Position 474: 2.1278050364868202e-05
Position 1394: 2.0034683154584295e-05
Position 2114: 1.9909919681024236e-05
Position 2231: 1.2545257869127116e-05
Position 1736: 1.2541004724747836e-05
Position 143: 1.2519564121458676e-05
Position 1871: 1.1745042135937684e-05
Position 1694: 1.0812350458883884e-05
Position 394: 1.0464952240815686e-05
Position 1950: 9.410459756251712e-06
Position 518: 6.679223392415073e-06
Position 690: 6.457056375320161e-06
Position 415: 5.645074520226287e-06
Position 322: 5.381487716561913e-06
Position 7022: 5.177057498754048e-06
Position 1409: 5.006534936059547e-06
Position 127: 3.8187401524093765e-06
Position 426: 3.669710592349175e-06
Position 2453: 3.0615656967376926e-06
Position 280: 2.8680982756784284e-06
Position 443: 1.5062820607651802e-06
Position 461: 1.0446733473284308e-06
Position 454: 9.226827103859994e-07
Position 1343: 8.971247974304797e-07
Position 283: 7.395189226016753e-07
Position 145: 6.219969892843156e-07
Position 198: 3.9969746401578454e-07
Position 314: 2.8461967357504876e-07
Position 155: 1.7538270065608724e-07
Position 487: 4.673192426646645e-08
Position 5184: 4.0779808209147605e-08
Position 1015: 2.684218833558445e-08
Position 9897: 2.0178717230952385e-08
Position 196: 1.7724202709581535e-08
Position 1059: 1.770685599757633e-08
Position 111: 1.3967113267183323e-08
Position 287: 1.6377090585822578e-10
Position 290: 1.4848063788326745e-10
