Gene = Map9
Position 1153: 0.0003404439288705966
Position 1164: 0.0003085501272641567
Position 176: 0.0002888099550529398
Position 4284: 0.00027367426221011723
Position 362: 0.0002530444875012106
Position 4971: 0.00025259216236167445
Position 1440: 0.000245070301764215
Position 915: 0.00021566558239799786
Position 741: 0.0002108152048693239
Position 3813: 0.00020314308470162208
Position 267: 0.00020194883997125528
Position 5886: 0.00019416235351673284
Position 293: 0.00014972168798821185
Position 218: 0.000132516693865385
Position 573: 0.00011277593420930956
Position 1487: 7.4554761786722e-05
Position 892: 6.992914714727235e-05
Position 933: 6.751928126739069e-05
Position 8729: 6.357934878557308e-05
Position 1700: 5.4639099583573345e-05
Position 867: 5.403851088693341e-05
Position 820: 4.242886257130259e-05
Position 1740: 4.1615468911537265e-05
Position 1507: 3.62293087064045e-05
Position 6527: 3.0985391630784e-05
Position 1299: 2.8311272048044408e-05
Position 5879: 2.614503850583642e-05
Position 1518: 2.259205863994697e-05
Position 2716: 2.2337769968640116e-05
Position 648: 2.0046231887008108e-05
Position 5869: 1.7397566648347696e-05
Position 674: 1.735784794625519e-05
Position 2852: 1.4711190743159728e-05
Position 116: 1.4575321073858872e-05
Position 155: 1.4543662985002e-05
Position 425: 1.2065624543608682e-05
Position 508: 1.1492433699179539e-05
Position 187: 9.731082849600982e-06
Position 439: 8.766973059716408e-06
Position 496: 7.861934530471613e-06
Position 2288: 6.574572566345479e-06
Position 31: 6.204210346466478e-06
Position 1933: 4.5217728048058965e-06
Position 1864: 1.2904324021888684e-06
Position 2278: 6.732239540677807e-07
Position 483: 5.258812641550674e-07
Position 2094: 5.093452337860469e-07
Position 2243: 4.889201845981103e-07
Position 247: 4.550083553632059e-07
Position 53: 3.780414891211819e-07
Position 547: 3.533283991526223e-07
Position 556: 2.3015750491680685e-07
Position 240: 1.3317910028129334e-07
Position 513: 1.2825817339812005e-07
Position 579: 1.2136563085709846e-07
Position 576: 9.985916198363415e-08
Position 651: 8.563491112274011e-08
Position 640: 6.384904100413616e-08
Position 598: 5.48058301422925e-08
Position 600: 4.214686028583732e-08
Position 625: 3.641558605831436e-08
Position 668: 3.287521089534605e-08
Position 1400: 1.0700333646068565e-10
Position 1356: 1.0497219803693625e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1817: 0.9917448277034525
Position 5218: 0.6240631557435717
Position 13106: 0.5365706375487055
Position 8351: 0.526348693509117
Position 961: 0.4532878148291169
Position 15133: 0.24523321756011182
Position 5384: 0.21868652343735556
Position 3543: 0.18029223914111212
Position 16035: 0.1715424372453398
Position 9674: 0.16650632851297248
Position 13769: 0.15565402678845458
Position 11805: 0.1534113962760162
Position 958: 0.127295712402004
Position 902: 0.10265307940744785
Position 773: 0.09095271286581622
Position 933: 0.08253871992353183
Position 6269: 0.08146147448315474
Position 5343: 0.07630550593003897
Position 8993: 0.06415023871132329
Position 13783: 0.05985023681618893
Position 1215: 0.058692221294864906
Position 9333: 0.05743467110976067
Position 9721: 0.05325440638824194
Position 16320: 0.048753643215185716
Position 997: 0.04745887136172057
Position 17274: 0.04729396130164785
Position 17163: 0.04356533542239281
Position 5663: 0.041575124787873986
Position 10742: 0.035568086165155256
Position 2369: 0.03342929615050473
Position 5396: 0.03206315416667937
Position 10341: 0.026268050397429903
Position 5227: 0.023583550638784548
Position 5795: 0.018505144932831098
Position 6133: 0.01800908976865844
Position 12623: 0.017832283187444665
Position 9567: 0.01768757542661741
Position 10526: 0.016199724051512
Position 15418: 0.01586606182739379
Position 5239: 0.0144464572017527
Position 5775: 0.01433466607117068
Position 1167: 0.01390429321597113
Position 10243: 0.013112691839456387
Position 1625: 0.012240501916573356
Position 5746: 0.011389901023632945
Position 1192: 0.011238479676247226
Position 6623: 0.011199928911451242
Position 6371: 0.010136007385251217
Position 9606: 0.009924925785835557
Position 6118: 0.008618109471382536
Position 10725: 0.008354341680315989
Position 8725: 0.008199569113735823
Position 6458: 0.008182052606383617
Position 14101: 0.007767449262766112
Position 1555: 0.007505383704812159
Position 969: 0.006857008889485646
Position 10791: 0.006813906965456458
Position 6006: 0.006557686687878705
Position 6420: 0.006514517140701256
Position 13729: 0.0065058753700998105
Position 9641: 0.0064579317485876616
Position 1490: 0.006281343722020109
Position 1600: 0.00594351149519068
Position 6334: 0.005273034138689011
Position 6407: 0.005242417647864969
Position 5347: 0.0046565271799741854
Position 963: 0.004571046506784881
Position 562: 0.004494136862640889
Position 5801: 0.004367216363639129
Position 2405: 0.003720219044034174
Position 9938: 0.003528859195847842
Position 5829: 0.003314880127904511
Position 8368: 0.003065846700925499
Position 651: 0.0028750882061727616
Position 3422: 0.002836815515168922
Position 5354: 0.0026415264783909006
Position 1285: 0.0025811720729914433
Position 6348: 0.0025349477138048647
Position 6148: 0.0021265570562284037
Position 1823: 0.002073629828448124
Position 8691: 0.0018968540927064236
Position 4872: 0.0018027160287739014
Position 8518: 0.001769903749567119
Position 6084: 0.0017312872308626558
Position 4527: 0.0016915229046476604
Position 5251: 0.0016776533653411105
Position 4538: 0.0015517029782614925
Position 5637: 0.0015189091331586615
Position 1244: 0.0014948193345810199
Position 840: 0.0014682593459114952
Position 668: 0.0014641730593185057
Position 912: 0.0013929206611471645
Position 1799: 0.0013257293776751421
Position 7786: 0.0013244477034136067
Position 5321: 0.0013229602322754482
Position 6461: 0.001318065087104207
Position 5715: 0.0012788392679284092
Position 9059: 0.001270462183270305
Position 10182: 0.0012486218032134685
Position 5672: 0.0010351042032262093
Position 1503: 0.0010279741725090113
Position 4966: 0.0009755016193866421
Position 1157: 0.0009536098041662966
Position 3503: 0.0008086109486939302
Position 99: 0.0007620213821325232
Position 183: 0.0007557743879587264
Position 3580: 0.0007376422779974048
Position 7527: 0.0007048649153717399
Position 343: 0.0006882401830270153
Position 10874: 0.0005829820990737658
Position 1603: 0.0005412305958807171
Position 9036: 0.0005084249062676531
Position 7935: 0.0004801690842786841
Position 1306: 0.0004731793789949123
Position 1730: 0.0004676959014679248
Position 1019: 0.000462803110222142
Position 307: 0.0004520230750914263
Position 6155: 0.0004334808064894739
Position 8189: 0.00041387888018493623
Position 3611: 0.0004033361190524378
Position 1755: 0.0003919246496743083
Position 5697: 0.0003810475032985634
Position 6051: 0.00037283059882092936
Position 7577: 0.0003616605813365258
Position 5644: 0.0003476976516113473
Position 1394: 0.00032310507239320137
Position 4044: 0.0002736742622101171
Position 797: 0.0002587491707207711
Position 5112: 0.00025769453614234714
Position 2262: 0.00023926024403318462
Position 2800: 0.00023558472086347059
Position 914: 0.00022499502151312654
Position 8193: 0.0002227567988325301
Position 5861: 0.00021870067084695053
Position 2008: 0.0002154987548006082
Position 1511: 0.00020215929322433648
Position 2831: 0.00018944162150390557
Position 1117: 0.00017239594517183622
Position 6550: 0.0001698067182311795
Position 2927: 0.00016768513085311322
Position 1954: 0.00016034594090718728
Position 1562: 0.00015059462318063593
Position 6546: 0.0001319264550180047
Position 815: 0.00012806255801029942
Position 7629: 0.00012653980533419197
Position 1467: 0.00012505093297819622
Position 1632: 0.0001250006938769293
Position 1052: 0.0001198474943324793
Position 5831: 0.00011213004825386412
Position 7530: 0.00010234436940738404
Position 491: 9.979219245802834e-05
Position 3427: 9.156210389901187e-05
Position 7636: 8.712667300483416e-05
Position 7160: 7.080144185888947e-05
Position 2389: 7.005915078296284e-05
Position 2413: 6.952959047456454e-05
Position 317: 6.155852990434746e-05
Position 5130: 5.668324256360483e-05
Position 1315: 5.184880191354257e-05
Position 846: 4.7072321802089505e-05
Position 1021: 4.243146491362848e-05
Position 193: 2.736933635366271e-05
Position 5717: 2.4867420921319993e-05
Position 1251: 2.348862891673923e-05
Position 1028: 1.9252298037055696e-05
Position 5721: 1.8717628566256252e-05
Position 519: 1.701521737808525e-05
Position 1842: 1.2589463438946984e-05
Position 124: 1.2422351480568382e-05
Position 547: 9.453757523563943e-06
Position 2729: 9.212561940980977e-06
Position 677: 8.723987954261119e-06
Position 2222: 8.35608175753808e-06
Position 2139: 8.091260656705895e-06
Position 2115: 4.849923307935191e-06
Position 352: 4.028685355788796e-06
Position 2465: 3.962417140317349e-06
Position 6072: 3.3350311778011875e-06
Position 2599: 2.8113769973443123e-06
Position 2689: 2.764390570664653e-06
Position 6008: 2.5953774829622197e-06
Position 2442: 2.2367979750299755e-06
Position 2507: 2.1295326580089097e-06
Position 2527: 1.8534747472323264e-06
Position 4887: 1.7288500607675361e-06
Position 1745: 1.4441194717394639e-06
Position 1891: 1.3983435835485979e-06
Position 227: 1.0734530148994852e-06
Position 617: 6.683252414548086e-07
Position 252: 6.065371247662566e-07
Position 447: 6.011762408851449e-07
Position 425: 5.869428620148448e-07
Position 1851: 4.809920728783035e-07
Position 1682: 4.7283540981400296e-07
Position 682: 3.1173515174457367e-07
Position 2014: 2.8511354625358773e-07
Position 2175: 2.3702221251656663e-07
Position 213: 1.96756944679946e-07
Position 2060: 1.8494914466919416e-07
Position 2030: 1.5281199080865875e-07
Position 405: 1.2196025234556816e-07
Position 2187: 9.532905739848386e-08
Position 260: 8.43536080134938e-08
Position 132: 3.3648062875405796e-08
Position 1136: 2.096044522274114e-08
Position 230: 2.7868662314710748e-11
Position 168: 1.1185194159224016e-11
Position 432: 7.767356696702984e-12
Position 161: 2.6101745609727703e-12
Position 163: 2.238541493310429e-12
