Gene = C530008M17Rik
Position 15181: 9.073976474017235e-05
Position 17532: 8.457320806084127e-05
Position 14761: 8.234977753722579e-05
Position 15193: 8.05456417683517e-05
Position 1842: 7.437689941887951e-05
Position 15253: 5.825572349450257e-05
Position 1330: 5.821699694601112e-05
Position 1914: 4.743436377283945e-05
Position 2484: 4.446159457701992e-05
Position 1905: 3.972786559305795e-05
Position 1917: 3.69114894292022e-05
Position 20809: 1.997852143147627e-05
Position 16095: 1.670931436155089e-05
Position 422: 9.239492751926392e-06
Position 414: 7.539209387963554e-06
Position 233: 6.501465937487081e-06
Position 2524: 5.132365336907208e-06
Position 625: 4.838416504638979e-06
Position 1421: 4.4182702990019105e-06
Position 741: 4.338204357896216e-06
Position 949: 3.458819571669603e-06
Position 310: 2.4179938455679936e-06
Position 274: 2.1180980715698808e-06
Position 953: 1.8815372406630905e-06
Position 15542: 1.854430630326967e-06
Position 445: 1.8048520432724791e-06
Position 16068: 1.1489111773121064e-06
Position 805: 1.024726626203692e-06
Position 887: 9.714399375667485e-07
Position 219: 8.668744327492722e-07
Position 890: 7.520569922032948e-07
Position 655: 7.011327055854968e-07
Position 1078: 6.91748074449493e-07
Position 1056: 6.35837203505463e-07
Position 1352: 5.324210420684852e-07
Position 4095: 5.215898669584958e-07
Position 11100: 2.1566402443409075e-07
Position 698: 1.0875011666501659e-07
Position 14468: 3.6837182878342626e-08
Position 395: 2.8294592201383213e-08
Position 403: 2.0872485359431697e-08
Position 14445: 1.7070938057603016e-08
Position 812: 1.0640705835793255e-08
Position 14489: 9.082651764282787e-09
Position 862: 5.702217466626563e-09
Position 438: 1.772707877680844e-10
Position 430: 7.303340348467198e-11
Position 285: 1.2364049993231752e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 14335: 0.9894248868062339
Position 8217: 0.9870972348837387
Position 26572: 0.9772724068775557
Position 25400: 0.8836220790351476
Position 9612: 0.868255623252058
Position 10736: 0.6556734971820559
Position 2408: 0.5093752727434696
Position 25775: 0.36950955151276577
Position 2577: 0.36586384064891553
Position 5234: 0.35614228983559754
Position 9242: 0.3430629070252739
Position 29917: 0.3232143130083189
Position 7557: 0.31350153795457975
Position 9263: 0.29390502027763243
Position 10718: 0.27558323925814215
Position 5587: 0.25805977486986675
Position 28613: 0.25613120834366965
Position 30007: 0.15859852972104238
Position 10254: 0.13857208820747202
Position 30978: 0.13620251432639252
Position 26820: 0.12360200503705035
Position 7597: 0.10998529579532659
Position 28026: 0.08907337242539341
Position 1702: 0.08244994658479371
Position 12338: 0.07742840686745789
Position 188: 0.06949121345157243
Position 27635: 0.05789342952279794
Position 9269: 0.043984024496616585
Position 31474: 0.04258977715790486
Position 4080: 0.03780610990295968
Position 6784: 0.032987154951525245
Position 9996: 0.03297539009058895
Position 2524: 0.030089040730127154
Position 10591: 0.029763528410551715
Position 4999: 0.02538973607855634
Position 5132: 0.02282060849133301
Position 10082: 0.0208661348422075
Position 12312: 0.0201612004242258
Position 4917: 0.019596352281921674
Position 10741: 0.01932829429397055
Position 26835: 0.019211256049872196
Position 29986: 0.019077147019521092
Position 9353: 0.018633057171007376
Position 28448: 0.016988096162089496
Position 10644: 0.016710001065194675
Position 5316: 0.016165292176041804
Position 2910: 0.01564894782262927
Position 2662: 0.01440855732842818
Position 9722: 0.013977197812699772
Position 13258: 0.013046197979922616
Position 10220: 0.012905272606897479
Position 2475: 0.012689931837633664
Position 14367: 0.010434626431955439
Position 8223: 0.009751935693126906
Position 13334: 0.0097403688909057
Position 3558: 0.009515921783596913
Position 8696: 0.008756663796632772
Position 12143: 0.008722302923041733
Position 17784: 0.007708674055468546
Position 3043: 0.007289361962479364
Position 4846: 0.006734712483393689
Position 10102: 0.006454701794575417
Position 8502: 0.006381388651962495
Position 13922: 0.005742178332477591
Position 2845: 0.0051856110383545215
Position 3591: 0.004746968649589153
Position 2817: 0.004529171870977405
Position 1804: 0.004392530685371938
Position 13687: 0.00425971945798506
Position 13122: 0.004237373181408276
Position 3322: 0.0037769336877846813
Position 21963: 0.003747395659635297
Position 233: 0.0036143912783027695
Position 17431: 0.0035931386423358968
Position 8841: 0.003535231530666981
Position 10195: 0.003373999250598499
Position 9020: 0.003049654825694734
Position 2558: 0.002949213938195584
Position 9411: 0.0028101321810987093
Position 9663: 0.0025948596260762765
Position 8191: 0.002557861467026975
Position 13404: 0.0022993880183560978
Position 3509: 0.0022804860802621554
Position 17801: 0.00227180472435214
Position 2199: 0.002262415805352298
Position 12322: 0.00225645951687516
Position 11930: 0.0021479762886886596
Position 750: 0.0021462353239796094
Position 2415: 0.0020562035265776542
Position 9062: 0.001961585359017558
Position 14638: 0.0018648729104089985
Position 12165: 0.001860809978312649
Position 12797: 0.0017875736486210267
Position 8588: 0.0017529472276294619
Position 259: 0.001749118718521239
Position 854: 0.0017461047728805801
Position 477: 0.001737910142583803
Position 2931: 0.001708596407393755
Position 2108: 0.0013816097109714727
Position 9036: 0.001314056897323012
Position 8472: 0.0012894271046245483
Position 10689: 0.0012692503267437028
Position 13215: 0.001170021510095171
Position 2152: 0.0011069851099607278
Position 18101: 0.0010563232597821663
Position 3472: 0.0009371851901107553
Position 1645: 0.0009096570557530455
Position 9153: 0.0008730936871730661
Position 772: 0.000853811417169629
Position 2304: 0.0008534978289802221
Position 10456: 0.0006947303326908452
Position 914: 0.0006650474291087349
Position 20198: 0.0006201613853587391
Position 20763: 0.0005835060590719393
Position 13409: 0.0005790931735660109
Position 20390: 0.0005718723511234079
Position 15731: 0.000565878979081895
Position 8932: 0.0005634784291132875
Position 8711: 0.0005279866375322735
Position 13262: 0.0005249776699328686
Position 1720: 0.00048618887439565866
Position 1758: 0.00046293492145620677
Position 1246: 0.0004617131862757772
Position 4382: 0.0004595785927120602
Position 501: 0.00045156957437085575
Position 13055: 0.00042770699890961033
Position 3902: 0.0004130372380565064
Position 1375: 0.00038232602714208675
Position 836: 0.0003695560679827665
Position 655: 0.0003586068642226188
Position 15042: 0.0003445313465315289
Position 11029: 0.000343424410678002
Position 8610: 0.0003297081505954309
Position 8893: 0.0003229428932488614
Position 2459: 0.00031810521443461346
Position 12434: 0.00031552998710786083
Position 10063: 0.00030971891064473595
Position 18879: 0.00030847757645577844
Position 9511: 0.0003052731438964115
Position 9065: 0.00030004242990490485
Position 2978: 0.000272623982124794
Position 17193: 0.0002716327433827867
Position 1826: 0.0002651165178581712
Position 594: 0.0002651035821811488
Position 2952: 0.00023348540939648638
Position 3219: 0.00022983368158617406
Position 20884: 0.00022953366060417203
Position 513: 0.00022113561911763389
Position 10418: 0.0002188882380403266
Position 291: 0.0002053583380295815
Position 19978: 0.00020445339665880755
Position 2534: 0.00020052014134138934
Position 600: 0.00019277846611440971
Position 4311: 0.00018897387269102355
Position 9530: 0.0001875172664526823
Position 19418: 0.00018347087305002857
Position 17054: 0.0001824982648077336
Position 1548: 0.00017224981452755556
Position 1852: 0.0001684693080792174
Position 1434: 0.0001567792361521642
Position 3499: 0.00015626198018058043
Position 1409: 0.0001422801909468766
Position 2345: 0.00013779467490032148
Position 2286: 0.00011706758111078676
Position 2090: 0.000113038423849695
Position 2325: 0.0001026252805387011
Position 1167: 9.714792615716737e-05
Position 1772: 9.23311709422336e-05
Position 1227: 8.85926955741131e-05
Position 775: 8.75834546265924e-05
Position 2328: 8.630163371061743e-05
Position 169: 8.268364225502533e-05
Position 15159: 7.624540661490788e-05
Position 1491: 7.393598894739722e-05
Position 2366: 6.573331298244846e-05
Position 15477: 6.151763017444227e-05
Position 2123: 5.858466553129761e-05
Position 15541: 5.760042053789212e-05
Position 454: 5.7456176734668045e-05
Position 2253: 4.652452836829435e-05
Position 9653: 4.1738375977275286e-05
Position 2372: 4.116169931505582e-05
Position 15138: 3.892079967326484e-05
Position 873: 3.8032415493239855e-05
Position 1330: 3.7879293824315906e-05
Position 2359: 3.71418642860928e-05
Position 2174: 3.614448997444866e-05
Position 15372: 3.262104868124367e-05
Position 488: 3.1876579064327844e-05
Position 1779: 3.057160561311087e-05
Position 1261: 2.5877465775515037e-05
Position 1527: 2.4167738538865047e-05
Position 15852: 2.212521707884297e-05
Position 3518: 1.6368157932841982e-05
Position 1760: 1.4534365041348522e-05
Position 14305: 1.3235197573463191e-05
Position 1475: 1.2845147795603758e-05
Position 1561: 9.396563516870871e-06
Position 2821: 9.036610167503044e-06
Position 14345: 8.616818582125024e-06
Position 659: 8.451987089552061e-06
Position 870: 8.39040643330415e-06
Position 211: 7.665744025819338e-06
Position 705: 7.661757781766977e-06
Position 2857: 6.6740465450061915e-06
Position 2618: 6.65552808188323e-06
Position 263: 6.1091234810983156e-06
Position 2589: 5.70193124145672e-06
Position 10888: 3.2095908130616083e-06
Position 14910: 2.2369417238202315e-06
Position 11877: 1.2352116206717031e-06
Position 1132: 9.977214172277266e-07
Position 9949: 7.771431039357939e-07
Position 1302: 6.885264878609154e-07
Position 1415: 6.00258434245093e-07
Position 927: 5.448061442325504e-07
Position 1438: 5.28301556516184e-07
Position 2887: 4.845555946767366e-07
Position 1285: 4.818380927067089e-07
Position 1441: 4.77952486743606e-07
Position 633: 4.483167588385173e-07
Position 638: 4.346657951720927e-07
Position 443: 3.983819486580741e-07
Position 256: 3.9322874285179414e-07
Position 1275: 3.878118431490429e-07
Position 463: 2.991518586117676e-07
Position 1005: 2.8470966963427884e-07
Position 1201: 2.7240607821120184e-07
Position 726: 2.710968426270992e-07
Position 3111: 2.694770416495212e-07
Position 3068: 2.5258649010215687e-07
Position 3072: 2.408503861123364e-07
Position 711: 2.3371955683423153e-07
Position 503: 2.168470672209347e-07
Position 395: 2.102871736882186e-07
Position 608: 1.8126082388199973e-07
Position 1612: 9.896361845222895e-08
Position 3464: 4.0668667696298565e-08
Position 1504: 3.7034858762504255e-08
Position 1511: 3.3464638487027725e-08
Position 13103: 1.9947285939590413e-08
Position 390: 1.257897030388121e-08
Position 422: 1.1594396943470823e-08
Position 613: 1.1358847920427027e-08
Position 620: 1.0510838131001299e-08
Position 610: 6.451263922914623e-09
Position 280: 6.077654672703243e-09
Position 270: 2.5398051178206975e-09
Position 12456: 2.5114492802274752e-09
Position 274: 2.134725586339602e-09
Position 457: 2.051905304557971e-09
Position 459: 1.3676558682381566e-09
Position 324: 1.2288808963081664e-09
Position 310: 1.095560809517339e-09
Position 267: 9.240616722179689e-10
Position 401: 9.013787572286029e-10
Position 436: 7.115597223146074e-10
Position 143: 6.758567553969787e-10
Position 698: 6.231897316347215e-10
Position 15058: 1.8330206864401318e-10
Position 430: 1.4538280465573082e-10
Position 329: 2.284657207039835e-11
Position 124: 2.0225395927509096e-11
Position 109: 1.2932892970598224e-11
Position 97: 1.2345564911975212e-11
Position 140: 8.514653329704118e-12
Position 352: 4.784132578559495e-12
Position 346: 4.15327251264794e-12
Position 333: 3.010713768505147e-12
Position 75: 2.2955121709938244e-12
Position 113: 1.9677738846109465e-12
Position 80: 3.0396715658482063e-13
Position 82: 2.8787181719566856e-13
Position 339: 1.0019314174566991e-13
