Gene = Diablo
Position 6738: 0.02243735414567196
Position 12226: 0.021667536184994673
Position 2626: 0.018552648592096873
Position 11740: 0.01785008688880695
Position 5811: 0.017029580180380803
Position 6525: 0.015610358583661523
Position 7464: 0.014302278768806539
Position 3194: 0.01106302940113238
Position 364: 0.008272909740695679
Position 7625: 0.00798269286594366
Position 11842: 0.0070529256212516905
Position 3281: 0.006354451341511564
Position 6829: 0.0058921654653234234
Position 9635: 0.005843474953441878
Position 7669: 0.005001045067512437
Position 6667: 0.004998181680529852
Position 999: 0.004883327488467252
Position 7557: 0.004763531474949271
Position 735: 0.004467831168026551
Position 5991: 0.0042505447721760264
Position 12106: 0.004088051277538333
Position 3253: 0.003947071125765056
Position 676: 0.003941927311201444
Position 11496: 0.0038602479664404028
Position 1141: 0.0036510809343393395
Position 3888: 0.0036003520114209334
Position 6788: 0.0035225286022334177
Position 415: 0.003479461966701261
Position 2960: 0.003474350459108334
Position 259: 0.0030547258055434816
Position 1929: 0.002889576270460845
Position 7646: 0.0026276640165346452
Position 831: 0.0023068895691080297
Position 800: 0.002161946500796789
Position 6975: 0.0021612596520829658
Position 9560: 0.0021551098938385822
Position 612: 0.0019474813328241366
Position 7690: 0.0019461409258200231
Position 4617: 0.001892638478674244
Position 8000: 0.00182294609415607
Position 3835: 0.0018009803140719045
Position 2344: 0.0017907183640630247
Position 754: 0.0017803212254146445
Position 12298: 0.00170722425639451
Position 6793: 0.0016712090589482706
Position 2841: 0.0016691112782381582
Position 218: 0.0015735267584528903
Position 6837: 0.0014440913246207242
Position 375: 0.0013890609959027586
Position 6757: 0.0013791157612927892
Position 679: 0.0013171090620578384
Position 9049: 0.0011808362241408647
Position 11748: 0.001064133754325608
Position 11772: 0.0010420603472908337
Position 6570: 0.0010186352227115705
Position 7302: 0.0009983880121786689
Position 1555: 0.0009609190068840074
Position 3966: 0.0009548873405687429
Position 5601: 0.000920586887746558
Position 702: 0.0009087421614830644
Position 6126: 0.0009015349748975101
Position 6360: 0.0008914932834601109
Position 6323: 0.0008780050883573022
Position 7525: 0.0008497745340062808
Position 1159: 0.0008038998061230014
Position 381: 0.0007861460423647142
Position 1824: 0.0007698075363584058
Position 10387: 0.0006855556992052328
Position 6357: 0.0006161878931978546
Position 10288: 0.0005455041251662034
Position 5562: 0.0005430211664483743
Position 953: 0.0005336190771580361
Position 921: 0.0005226450661016
Position 10032: 0.000473697707932665
Position 5451: 0.000473404496384827
Position 10262: 0.0004682927413544933
Position 9214: 0.0004023274259155788
Position 3221: 0.00038898205528065734
Position 1613: 0.00037842257987394335
Position 8953: 0.00034732355079179045
Position 7250: 0.00034558306209889146
Position 1001: 0.0003379891969932345
Position 3154: 0.0003227732131025766
Position 7481: 0.0003118271265549919
Position 3795: 0.00030124125515486127
Position 2634: 0.0002758380404038606
Position 4589: 0.0002756479584095661
Position 3755: 0.00024384619563579913
Position 340: 0.00024381998585752397
Position 9129: 0.00023093389567347845
Position 3031: 0.00020971151985477545
Position 3051: 0.00019834819236749692
Position 9138: 0.00018908379258561275
Position 742: 0.00018872010395813558
Position 9084: 0.0001848716242739023
Position 1625: 0.00018325642381458225
Position 1647: 0.00017005398231391476
Position 1366: 0.00016706715940434974
Position 6982: 0.0001625882114594674
Position 8158: 0.00015108166031522485
Position 222: 0.0001496874454608113
Position 1400: 0.00014827156211039328
Position 804: 0.00014619907429047691
Position 7889: 0.00012306121543556256
Position 6476: 0.00012024953507694069
Position 105: 0.00010314436452397993
Position 2520: 0.00010296832794683631
Position 377: 0.00010110617317097858
Position 334: 9.83726875202483e-05
Position 5931: 7.939783828088069e-05
Position 1059: 6.866811807417189e-05
Position 469: 5.204067031496038e-05
Position 1013: 5.111032327007045e-05
Position 169: 4.881245683551028e-05
Position 441: 4.483007782700552e-05
Position 6812: 4.4759257994821066e-05
Position 527: 4.46758989904805e-05
Position 5823: 4.063544915743219e-05
Position 224: 3.512901768342556e-05
Position 5883: 3.3823248699725396e-05
Position 1363: 2.407751756364829e-05
Position 379: 1.9613463020367944e-05
Position 1978: 1.7352058538826316e-05
Position 2265: 1.638902171455577e-05
Position 2643: 1.6123691451347315e-05
Position 2177: 9.726711410386761e-06
Position 485: 9.197884193660863e-06
Position 2720: 5.610552198393079e-06
Position 6803: 5.147892724100697e-06
Position 6409: 4.739464291339205e-06
Position 2383: 4.722317045477334e-06
Position 1512: 4.237069449077005e-06
Position 276: 3.856565695242408e-06
Position 1714: 3.76190677151269e-06
Position 1652: 3.645748690847231e-06
Position 4991: 3.428521492716417e-06
Position 509: 2.9871024861134373e-06
Position 6291: 2.6951884430061627e-06
Position 507: 2.649946030329979e-06
Position 1596: 2.3168438464601642e-06
Position 2904: 1.5315531207339524e-06
Position 3015: 1.3663985572018595e-06
Position 2870: 1.1789644647220275e-06
Position 635: 3.477031984314808e-07
Position 6289: 2.3752101015556886e-07
Position 6372: 2.203608178640008e-07
Position 642: 1.3527627042803547e-07
Position 960: 8.38096172812736e-08
Position 967: 4.131658782267681e-08
Position 744: 3.164396050549469e-08
Position 1938: 1.1119098284081415e-08
Position 1663: 9.568007059624483e-09
Position 1699: 7.814858311450973e-09
Position 1147: 6.5253079426053935e-09
Position 1019: 5.94324064588936e-09
Position 123: 1.1132567048158508e-10
