Gene = Stx18
Position 506: 1.5114946990579908e-05
Position 316: 1.3579432633328054e-05
Position 156: 1.2658671118196413e-05
Position 596: 1.1874515404927223e-05
Position 854: 1.0363201097915076e-05
Position 981: 6.602520159995255e-06
Position 750: 4.382768261995314e-06
Position 376: 4.225694864722323e-06
Position 928: 4.176041655175592e-06
Position 13: 3.5662262849938355e-06
Position 283: 3.2510616274578576e-06
Position 635: 3.1714993489725207e-06
Position 1005: 2.2302080933701943e-06
Position 25: 1.1889243842625486e-06
Position 1391: 3.4399796746547096e-07
Position 886: 4.0621676377103496e-08
Position 1530: 2.120294907413621e-08
Position 434: 3.4632893039333443e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16001: 0.1675213225597598
Position 6209: 0.1499263329896284
Position 6617: 0.1455798277402584
Position 9517: 0.0627666225090446
Position 14132: 0.05296671560120167
Position 11828: 0.04573816601678659
Position 847: 0.04443635501167456
Position 11925: 0.043872869388306555
Position 3535: 0.038197831680232094
Position 475: 0.03210739468498218
Position 5853: 0.03170480199877309
Position 624: 0.030787934546359925
Position 7258: 0.026350588415619283
Position 10494: 0.024006480890643833
Position 4099: 0.016474736119206416
Position 3513: 0.014968081124376736
Position 4930: 0.014937614052554116
Position 3946: 0.01464455079364471
Position 10595: 0.012481423780422591
Position 8884: 0.011791247945005395
Position 10068: 0.011481204137120109
Position 9685: 0.011027649451249958
Position 2816: 0.010765626734249086
Position 10395: 0.010653786382833581
Position 10615: 0.01011778325338885
Position 1734: 0.009787848396280397
Position 6723: 0.00944581368851698
Position 3072: 0.00936831357856145
Position 7982: 0.009227890320943077
Position 9721: 0.00870734902186806
Position 9471: 0.008580424001407608
Position 907: 0.007070834281738673
Position 10173: 0.005939038398928041
Position 1129: 0.005912126843296264
Position 7628: 0.005519856033962534
Position 8541: 0.0051323975934754115
Position 2613: 0.004752854175319396
Position 6675: 0.004334010268758414
Position 5091: 0.003836818508050775
Position 9040: 0.0037887070793329396
Position 1773: 0.0034216777166573005
Position 569: 0.0033939224818792125
Position 1004: 0.003278169350664926
Position 5604: 0.003198940670568438
Position 1180: 0.0031594728081014564
Position 2103: 0.003148442343668566
Position 6797: 0.0030877255682201492
Position 4574: 0.0029026362056169485
Position 2210: 0.0025613672627310107
Position 5335: 0.0025482953481900557
Position 7783: 0.002278381475495213
Position 7875: 0.0021793130624589148
Position 1024: 0.002091983925876068
Position 1587: 0.0017952453899965346
Position 8274: 0.0017309848091707815
Position 6040: 0.0017138724116260995
Position 7282: 0.0016980233061567175
Position 1255: 0.0016905209748263677
Position 4142: 0.00159328687494335
Position 4824: 0.0015543582794242052
Position 6837: 0.0014271690345343984
Position 7914: 0.0013497615393733278
Position 3875: 0.0012979303618669512
Position 1479: 0.001241409008503897
Position 5986: 0.0012096356672292407
Position 3665: 0.0011305366078894537
Position 2919: 0.001086623173422921
Position 5756: 0.0008857990689065221
Position 1070: 0.0008779750207995318
Position 3892: 0.0008458681945763562
Position 5493: 0.0008314713076987196
Position 541: 0.0008142894283203515
Position 514: 0.0006796680321204378
Position 690: 0.000638887468025416
Position 1906: 0.000632810498585252
Position 2989: 0.0006094689999849482
Position 4962: 0.0005948724801160877
Position 4644: 0.0005836138915856518
Position 482: 0.0005715605630114136
Position 711: 0.0005700004641294423
Position 6309: 0.0005521162122236396
Position 2832: 0.0005512074926808178
Position 2592: 0.0005314762423295226
Position 859: 0.0004883706593277042
Position 4408: 0.0004752508464754627
Position 635: 0.0004639350133376747
Position 1730: 0.00045659185890145013
Position 2658: 0.00042493016095604484
Position 4034: 0.00039290477990189867
Position 5707: 0.00038227739253740784
Position 4697: 0.00038100800148481575
Position 4668: 0.000355171423180861
Position 5176: 0.0003224333673521904
Position 863: 0.00030841183737730234
Position 2580: 0.0003034643013011743
Position 943: 0.0002864837813183057
Position 1749: 0.00028516058164660183
Position 652: 0.00027977394761362795
Position 4708: 0.0002697732593288093
Position 3380: 0.00022136394083399998
Position 292: 0.0002161284917570864
Position 3852: 0.0002115930041666797
Position 4311: 0.00019257694301506333
Position 3686: 0.00018129953607949658
Position 3316: 0.0001677251353450176
Position 1799: 0.00016340362328347104
Position 2143: 0.0001539320244393333
Position 2007: 0.00015026129932707897
Position 241: 0.00014860103669536804
Position 714: 0.00014740310732657175
Position 631: 0.00014374849030598084
Position 1676: 0.00014166912889076606
Position 1528: 0.00013962736487145374
Position 3229: 0.00013896361185315674
Position 1048: 0.00013067869433035302
Position 927: 0.00011553170018524816
Position 3558: 0.00010632967610995881
Position 1364: 9.545365152682703e-05
Position 1348: 8.445162379821456e-05
Position 339: 7.21930229246186e-05
Position 409: 7.095431401147321e-05
Position 966: 6.958526522745131e-05
Position 2551: 6.689267460213611e-05
Position 1963: 5.5571340299374306e-05
Position 2207: 5.5375327354376385e-05
Position 165: 3.6614598718253895e-05
Position 1417: 3.400218011255011e-05
Position 916: 2.1511727270145786e-05
Position 2190: 1.768147320174383e-05
Position 1218: 1.4655463104860684e-05
Position 2187: 1.374323531519705e-05
Position 2258: 1.1123451265672714e-05
Position 1257: 8.588943844253064e-06
Position 488: 7.663071216067739e-06
Position 878: 4.068176076123179e-06
Position 1186: 3.7163730914805608e-06
Position 741: 3.6888558042687603e-06
Position 448: 3.4586177823874504e-06
Position 267: 3.3712916048688795e-06
Position 727: 2.429532617259193e-06
Position 2166: 2.1516759392753477e-06
Position 874: 1.997403817122656e-06
Position 373: 1.3468977822382155e-06
Position 1554: 1.2331802957097332e-06
Position 1152: 1.2285520318186884e-06
Position 1280: 9.28694798154321e-07
Position 640: 8.874793377784925e-07
Position 522: 7.51313828581576e-07
Position 491: 6.042101219896558e-07
Position 297: 6.033153389293896e-07
Position 1020: 3.4655171871763795e-07
Position 755: 2.5549215003672066e-07
Position 867: 2.3906546175592734e-07
Position 346: 2.1931205207267765e-07
Position 250: 1.89224939252438e-07
Position 700: 1.72086391705777e-07
Position 186: 1.6605021236929375e-07
Position 731: 1.6059475156378448e-07
Position 331: 1.4574014834370187e-07
Position 350: 1.0121423132752936e-07
Position 388: 4.113739694564547e-08
Position 886: 3.6431917223595054e-08
Position 884: 2.169607847651426e-08
Position 193: 1.2804776146235303e-08
Position 139: 5.986304127168739e-09
Position 149: 4.280857304076609e-09
Position 314: 2.4759177288850824e-09
Position 341: 8.049057059216155e-10
Position 343: 7.836583918695654e-10
Position 255: 3.2770723767435897e-10
Position 125: 1.0209931439703575e-10
