Gene = Syne4
Position 505: 5.464118187573198e-07
Position 1122: 5.091428136574168e-07
Position 589: 4.682529875390189e-07
Position 584: 4.1872926703900563e-07
Position 260: 3.732072577459691e-07
Position 2699: 1.1888032971636789e-07
Position 309: 7.36907159712356e-08
Position 1633: 4.119138958499994e-08
Position 302: 2.9003453272400727e-08
Position 291: 1.4111408121270985e-08
Position 305: 1.283114637547959e-08
Position 267: 1.0786914583449572e-08
Position 313: 8.912737112530192e-10
Position 317: 8.698520297647301e-10
Position 2038: 4.708407941817445e-10
Position 270: 3.687022100975978e-10
Position 321: 2.0838156211352267e-10
