Gene = Bcs1l
Position 1009: 0.00042528120602384594
Position 156: 0.0004172514633126508
Position 1132: 0.0004086283458973602
Position 645: 0.00039014913419453765
Position 420: 0.0003643727466436937
Position 550: 0.00035592909436105564
Position 2623: 0.00033093518757219755
Position 3893: 0.0003023142196807994
Position 1870: 0.0002652672884574145
Position 937: 0.00026120949254668317
Position 3767: 0.00024804705404565716
Position 3406: 0.0002396877805758728
Position 4099: 0.00022056537834164817
Position 782: 0.00019956343038723297
Position 904: 0.00017735577629915213
Position 2157: 0.00015952603730576143
Position 849: 0.00015692023478339453
Position 3556: 0.00015002219291513057
Position 251: 0.00012587457635312158
Position 2114: 0.00010658965414541628
Position 1796: 7.528769579071285e-05
Position 639: 7.267976812181482e-05
Position 426: 6.22113521299469e-05
Position 2143: 5.5030825803785156e-05
Position 135: 3.459640875330466e-05
Position 718: 2.901442265714026e-05
Position 914: 2.8108469992782478e-05
Position 4031: 2.4879386732929538e-05
Position 352: 1.2921244105123563e-05
Position 831: 6.384328525257592e-06
Position 623: 6.341090665799461e-06
Position 170: 5.658023438609618e-06
Position 224: 4.266930503119706e-07
Position 159: 2.037106520178951e-07
Position 267: 1.6171279412150958e-07
Position 444: 1.2643442082930716e-07
Position 105: 1.2015105481439887e-07
Position 271: 9.60903308906888e-08
Position 218: 7.63272204902208e-08
Position 467: 6.125131171002492e-08
Position 229: 5.685977697646618e-08
Position 441: 3.798594949701124e-08
Position 476: 3.531259974622371e-08
Position 362: 2.582316033844008e-08
Position 93: 2.422346278755942e-08
Position 438: 2.2609907293290848e-08
Position 84: 1.3970188499126556e-08
Position 121: 1.1475682361722873e-08
Position 483: 9.777690117770734e-10
Position 516: 8.203346211678059e-10
