Gene = Oaf
Position 2515: 3.9617191168397384e-07
Position 6151: 3.2128085849407915e-07
Position 1047: 2.738040602811575e-07
Position 2538: 1.4229280331420617e-07
Position 3622: 1.3684171834988653e-07
Position 805: 1.1501607649312102e-07
Position 3536: 9.124858002914723e-08
Position 3937: 8.966422603412729e-08
Position 3424: 7.916552790289932e-08
Position 1964: 6.455494832658261e-08
Position 882: 6.221095160123314e-08
Position 1624: 5.192854804977606e-08
Position 1278: 5.159984549341839e-08
Position 1104: 4.685536109766523e-08
Position 1640: 3.8797627190659584e-08
Position 1472: 2.538291491266345e-08
Position 769: 2.153629739630439e-08
Position 670: 2.1063373048338818e-08
Position 1051: 1.8776431360349134e-08
Position 2220: 3.576786203400433e-10
Position 2086: 1.9360178836991988e-10
Position 2138: 1.7235943865610447e-10
Position 601: 2.364790758530811e-11
Position 479: 2.15982528663227e-11
Position 528: 2.033838162718542e-11
Position 513: 2.0097739658105348e-11
Position 238: 1.5190774814535023e-11
Position 241: 1.0024993463969378e-11
Position 110: 8.136566076023788e-12
Position 508: 5.028597667918111e-12
Position 511: 3.1562300677943697e-12
Position 126: 2.9334111834837065e-12
Position 223: 1.493382661735752e-12
Position 105: 1.043602601300917e-12
Position 86: 1.0123451843982687e-12
