Gene = Psmg3
Position 2863: 0.01629033867087115
Position 872: 0.012248227344429584
Position 641: 0.012136224702176165
Position 988: 0.011612642400613297
Position 858: 0.011502342751491802
Position 693: 0.010595299604092544
Position 976: 0.010083779978005109
Position 1398: 0.009966712693994219
Position 2866: 0.009928953197206927
Position 2221: 0.009538424615000938
Position 1163: 0.009404204333647949
Position 403: 0.00903637130273632
Position 1925: 0.008666662164607526
Position 1804: 0.008538774255993866
Position 3043: 0.008523914834801262
Position 3290: 0.008489258784948774
Position 2955: 0.008483905192047057
Position 342: 0.00814573325460839
Position 1196: 0.007524455224692418
Position 3147: 0.007468830749013112
Position 3037: 0.006761631257917639
Position 423: 0.006731353334718496
Position 2283: 0.006512020488428894
Position 574: 0.0063189026387040215
Position 2119: 0.005590284025464371
Position 464: 0.005486610316374767
Position 374: 0.004518011242958881
Position 347: 0.004517325963814691
Position 1140: 0.004134962193914255
Position 1045: 0.0036630421378125665
Position 1807: 0.003534557655581993
Position 2428: 0.003106188461504123
Position 1887: 0.002851571059391927
Position 1631: 0.002757504739941825
Position 1753: 0.0026961879161802446
Position 2632: 0.002552447822149052
Position 924: 0.0022688306650154493
Position 2978: 0.001996597905448313
Position 1937: 0.0019470803505409174
Position 825: 0.0019452634141709651
Position 1201: 0.0018279190044658469
Position 714: 0.0017595147325208918
Position 1033: 0.0016622127418099994
Position 2163: 0.001654533539709287
Position 3069: 0.001644727882590496
Position 2181: 0.0015780957582892134
Position 2137: 0.0015743386316629483
Position 2845: 0.0013382526486566027
Position 1788: 0.0013215436454210511
Position 2975: 0.0013171932086821292
Position 1460: 0.0012654464806345854
Position 2358: 0.0012195081054872752
Position 2860: 0.0012124027547873617
Position 2392: 0.0012031118478197946
Position 458: 0.0010912713209777999
Position 532: 0.0010002816798540997
Position 664: 0.0009942524344464514
Position 380: 0.0009267566409815735
Position 688: 0.0009121699430891232
Position 577: 0.0009060273047607118
Position 1549: 0.0007534864729133229
Position 3102: 0.0007429143074801937
Position 1881: 0.0007246779674841253
Position 677: 0.0007115093032634884
Position 2187: 0.0007007605179102641
Position 1517: 0.000673208528529806
Position 1234: 0.0005110765557575718
Position 2338: 0.0005061802213626621
Position 751: 0.0004188925164212455
Position 2095: 0.00041357360233332485
Position 326: 0.0003744016585215299
Position 1553: 0.0003671002140527595
Position 243: 0.0003394947966923273
Position 2034: 0.0003333033175217932
Position 1415: 0.00028724612925093413
Position 584: 0.00024959154195017095
Position 1255: 0.00023285234603741774
Position 1350: 0.0002234344648681993
Position 1079: 0.0002034698350674324
Position 581: 0.00020316801251719227
Position 563: 0.00020097818687117528
Position 932: 0.00017610984169558224
Position 862: 0.00017404151887398165
Position 548: 6.138032297765974e-05
Position 2873: 4.093422344292634e-05
Position 2778: 7.847895594050514e-06
Position 718: 5.516870746071526e-06
Position 203: 4.77216937750443e-06
Position 168: 3.6630547067965277e-06
Position 955: 3.501278014028317e-06
Position 140: 1.7305799572122756e-06
Position 240: 1.4010118747404812e-06
Position 211: 1.0887185325087887e-06
Position 737: 1.0390014251336746e-06
Position 722: 9.640028005520118e-07
Position 271: 4.890453240610887e-07
Position 258: 3.174261673631931e-07
Position 215: 1.020341719363333e-07
Position 735: 9.184603003820184e-08
Position 119: 2.589313031526896e-08
Position 122: 1.2885816183252345e-08
Position 281: 6.999668544706207e-10
Position 130: 6.533996077920399e-10
