Gene = Lztfl1
Position 1898: 0.005981597128192881
Position 6855: 0.005407386045395029
Position 6582: 0.0041998389547897655
Position 17072: 0.003740079853968038
Position 5976: 0.00317231924272066
Position 9008: 0.003080662126081033
Position 1551: 0.0029179196682180978
Position 133: 0.0025155884238151844
Position 4787: 0.002121013313190516
Position 9957: 0.0020105075229131485
Position 11552: 0.0020088135020807844
Position 6040: 0.0018871085520942522
Position 1439: 0.0017276801898809392
Position 1067: 0.001520758497714982
Position 5296: 0.0013937258907117287
Position 17791: 0.0012650176677400215
Position 726: 0.001250619041824201
Position 2752: 0.0012491399304992942
Position 5772: 0.0012182533099318917
Position 8956: 0.00096712730022106
Position 17849: 0.0007862112287399645
Position 112: 0.000727469944463709
Position 1788: 0.0005960731305519974
Position 5291: 0.0005888756580341434
Position 5980: 0.0005847376686806546
Position 1089: 0.0005647245537587429
Position 1672: 0.0005110074964961969
Position 7082: 0.0004919692300334621
Position 17609: 0.00047450190285049185
Position 434: 0.0004373013164848852
Position 1071: 0.0003900616794809225
Position 9980: 0.00033248277925177226
Position 9725: 0.00032987041933501166
Position 189: 0.00028643740290417086
Position 8622: 0.0002255112927971464
Position 8297: 0.00022088343686870037
Position 8787: 0.00021631948917326982
Position 58: 0.0002129183762434968
Position 549: 0.00020901206846644848
Position 2005: 0.00015979946181251812
Position 5072: 0.00015310201808017282
Position 1869: 0.00014384764963716997
Position 1969: 0.00014317747559349785
Position 3006: 8.512392206727472e-05
Position 336: 3.9599712541697606e-05
Position 260: 2.507967656585786e-05
Position 395: 2.0192312553798512e-05
Position 321: 1.535117342521784e-05
Position 104: 1.347368370816345e-05
Position 239: 1.26786932185831e-05
Position 345: 1.183998349581628e-05
Position 1556: 8.294573740493643e-06
Position 991: 8.050853678135927e-06
Position 1387: 6.917016113315983e-06
Position 334: 5.674689336383504e-06
Position 106: 4.5262675656941945e-06
Position 72: 4.024819570148277e-06
Position 1653: 3.984757323365809e-06
Position 506: 2.6450373440623412e-06
Position 247: 2.03232973538258e-06
Position 79: 1.6692195417519563e-06
Position 5240: 1.3987294891492144e-06
Position 442: 1.0496582423723798e-06
Position 184: 6.290044766644215e-07
Position 539: 6.121706652794902e-07
Position 257: 5.763808897531115e-07
Position 564: 3.102359029803439e-07
Position 609: 2.335952098503212e-07
Position 730: 3.743717891654746e-08
Position 400: 3.47838729480237e-08
Position 43: 3.2829835829276875e-09
Position 417: 4.953626874094635e-10
Position 6: 6.245015687088983e-11
Position 487: 3.785186924736265e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9638: 0.9906382566305666
Position 5000: 0.8949525846878164
Position 15323: 0.8562818094916997
Position 7999: 0.8271714451680343
Position 16651: 0.8201752754843394
Position 9486: 0.6753728735694451
Position 2200: 0.5631187157726729
Position 6528: 0.3782667932571246
Position 6480: 0.31307369928258344
Position 14280: 0.24863284332853486
Position 19528: 0.24390664219001768
Position 11722: 0.23512805138310627
Position 7618: 0.2286469406113976
Position 18037: 0.22781661495098662
Position 10097: 0.21524915658087365
Position 3703: 0.21442254477340406
Position 18362: 0.1935834226767483
Position 14223: 0.18067570488820767
Position 6766: 0.18000996100765604
Position 7975: 0.16302159032122504
Position 19337: 0.14800452215195353
Position 5882: 0.14132187973713292
Position 16620: 0.13277063118055887
Position 7213: 0.11218111983127163
Position 17122: 0.10130847148696474
Position 6629: 0.08862770888957736
Position 18911: 0.08558750668935988
Position 17521: 0.08084226473998389
Position 2204: 0.07401563939363426
Position 10070: 0.07186252593641963
Position 10123: 0.07132022517833075
Position 19113: 0.06382911705720672
Position 4181: 0.06372032631962185
Position 17695: 0.058696834805998424
Position 18131: 0.05812580160646618
Position 3172: 0.05788794889972622
Position 1710: 0.0547083001791433
Position 18636: 0.05462947493542023
Position 6816: 0.04528897861454753
Position 18978: 0.045092737790880535
Position 2547: 0.04441255042220313
Position 5961: 0.03919680655736414
Position 463: 0.03531849890639595
Position 4942: 0.03231206968350301
Position 7664: 0.03213918091861323
Position 10113: 0.0314263300633102
Position 4099: 0.02982129388014879
Position 15868: 0.02869619919253613
Position 4121: 0.02849659307111366
Position 15379: 0.02772268428472906
Position 4059: 0.026042768510400452
Position 2643: 0.025757926942701882
Position 954: 0.02244761212696772
Position 17410: 0.021191082996713444
Position 6949: 0.02005141673804692
Position 11753: 0.0197591979103495
Position 9497: 0.019741207751883864
Position 17655: 0.019405628598017654
Position 2155: 0.01893776281189728
Position 20281: 0.01849057434393405
Position 3660: 0.018071291113028378
Position 2516: 0.017421196458094687
Position 19019: 0.017410567761250117
Position 1767: 0.01707328457776913
Position 9879: 0.01676232418656504
Position 6687: 0.015750232911136808
Position 16679: 0.015326046688261825
Position 2506: 0.015219586786202277
Position 11626: 0.01515602070962135
Position 5833: 0.014584012158396964
Position 17022: 0.014023603493270498
Position 440: 0.013688198361527232
Position 2740: 0.012200688258065025
Position 5894: 0.011410589567852625
Position 5101: 0.01104175178037134
Position 9397: 0.010965098880441383
Position 2495: 0.010632782488971943
Position 17361: 0.010291684851828567
Position 3678: 0.008980495852615863
Position 17772: 0.008464536463728255
Position 5058: 0.007669138559859122
Position 16682: 0.0074581964521310915
Position 8221: 0.00731480185559194
Position 4185: 0.0072908736103277005
Position 5038: 0.007174864188668036
Position 18180: 0.006636047673245453
Position 5130: 0.006495088513886851
Position 1064: 0.006467520642429875
Position 2169: 0.006414882354297849
Position 7247: 0.005779303455326172
Position 4882: 0.005499170413710658
Position 2737: 0.005213893450995346
Position 2037: 0.005088291572307637
Position 17312: 0.005032509776154938
Position 6272: 0.004805624680231803
Position 10141: 0.004484360628209723
Position 6747: 0.004361018033158925
Position 2553: 0.004306300216961754
Position 4155: 0.003853367473248831
Position 15622: 0.0038045898922574456
Position 17674: 0.0037774484149569513
Position 18089: 0.003736594950519463
Position 6724: 0.0033371788257692265
Position 10022: 0.0033099377542621196
Position 17171: 0.0032766943894024384
Position 9151: 0.0031231562561757223
Position 6362: 0.0030463311368779597
Position 2567: 0.0030060227637024642
Position 909: 0.0029165134437285725
Position 1861: 0.002837112545422499
Position 16971: 0.002537044927755327
Position 5976: 0.002536522849519696
Position 8898: 0.0025279522425803677
Position 1932: 0.002446544019880734
Position 16867: 0.002408470224161201
Position 16861: 0.002401651861942007
Position 16950: 0.002324116105594444
Position 2271: 0.002300207971423013
Position 3216: 0.0021830159155688303
Position 4624: 0.002121013313190518
Position 5772: 0.002078584441408511
Position 3187: 0.002036759267767278
Position 16923: 0.002004454725293584
Position 1624: 0.0018216186688846147
Position 365: 0.0015645665959264914
Position 11451: 0.0015228560531335992
Position 8852: 0.0015198371837217253
Position 1901: 0.0014429612351927893
Position 6483: 0.00125830863515136
Position 2308: 0.0012371188790571102
Position 2008: 0.0012204753862638483
Position 459: 0.001131938326628577
Position 1483: 0.0011043813550560622
Position 18054: 0.001100120379946929
Position 6439: 0.0010859849097275417
Position 524: 0.0009686122030086879
Position 1384: 0.0009607776272727835
Position 1894: 0.0008674522885334607
Position 5669: 0.0007718044651616619
Position 18802: 0.0007701823651358373
Position 2432: 0.0007303367592631504
Position 18577: 0.0007031847976062005
Position 1230: 0.000646449833343556
Position 2619: 0.0006278079507691951
Position 5637: 0.0006231665001657833
Position 1744: 0.0006085598940610805
Position 2185: 0.0006035082064338605
Position 1438: 0.0005732914098063867
Position 1858: 0.0005657524643715522
Position 1521: 0.0005306564767759653
Position 1640: 0.0005020709582876434
Position 1150: 0.0004998456167326745
Position 11407: 0.00048595744894718604
Position 3453: 0.00048235711114299345
Position 7311: 0.00047026851172387153
Position 210: 0.0004578024271609151
Position 8415: 0.00044183078197041647
Position 1032: 0.00041754728930682133
Position 1991: 0.0003643810535644975
Position 1245: 0.0003589368031334996
Position 1274: 0.00032317877714112454
Position 1627: 0.0002735022585270355
Position 2025: 0.0002687840106952078
Position 442: 0.00023239917321627978
Position 10130: 0.00023039526400370273
Position 9979: 0.00022735905439151178
Position 2042: 0.00020327689317349633
Position 2273: 0.00020269750428909093
Position 1864: 0.0001903235848247249
Position 10077: 0.0001823452192913012
Position 2087: 0.00017697861193152482
Position 2206: 0.0001712695303252416
Position 2236: 0.0001419810171760509
Position 1348: 0.00012736298168958924
Position 9852: 0.00011228008828286687
Position 1226: 0.00010204146417711793
Position 2716: 0.00010018155462707476
Position 487: 9.873720207494411e-05
Position 5459: 9.745178187245694e-05
Position 1813: 9.230926061861451e-05
Position 1420: 9.057527388271011e-05
Position 919: 8.99019115969951e-05
Position 1671: 8.674296889527135e-05
Position 12330: 8.3875143486514e-05
Position 301: 7.309693799637635e-05
Position 2294: 7.303436527351324e-05
Position 8149: 7.039618550103061e-05
Position 1502: 6.627818535431744e-05
Position 871: 6.358730335904901e-05
Position 629: 5.882273019260595e-05
Position 581: 5.3719296276462475e-05
Position 1296: 5.2650645196296894e-05
Position 1464: 4.862854623904198e-05
Position 2867: 4.7688109507642424e-05
Position 595: 4.6962339146592464e-05
Position 1676: 4.537983186876063e-05
Position 3547: 4.2520285320888883e-05
Position 1082: 3.760609362271006e-05
Position 2280: 3.408453044550186e-05
Position 963: 2.4020750795683586e-05
Position 1525: 2.389190525822081e-05
Position 269: 2.3353666687138324e-05
Position 1071: 2.328311733311516e-05
Position 184: 2.2241935354700783e-05
Position 656: 2.127624434651345e-05
Position 180: 2.042980176529819e-05
Position 223: 1.985348500841502e-05
Position 475: 1.67823849976214e-05
Position 2438: 3.377493133203819e-06
Position 1336: 2.113104674074624e-06
Position 1279: 1.6540369945166152e-06
Position 1402: 1.5411264327107927e-06
Position 1197: 9.081638979967515e-07
Position 1540: 8.87091171807265e-07
Position 284: 7.616791380604542e-07
Position 1445: 7.503629942902684e-07
Position 198: 5.484986492413168e-07
Position 1359: 5.410430592921976e-07
Position 1683: 4.895874094541282e-07
Position 1645: 6.700531938936081e-08
Position 652: 6.069564384600176e-08
Position 534: 5.994417517830954e-08
Position 308: 4.828714645065396e-08
Position 599: 4.510486704203588e-08
Position 1086: 3.915988372387019e-08
Position 710: 3.664076551584436e-08
Position 554: 3.2780790958370975e-08
Position 560: 2.4516805048968445e-08
Position 790: 1.8387779902575033e-08
Position 549: 4.031351122036071e-09
Position 539: 3.1560600979134803e-09
Position 162: 1.9629146514564513e-09
Position 536: 2.5420460086705054e-10
