Gene = Pan3
Position 2032: 1.9911639480748526e-05
Position 598: 1.8376767708621678e-05
Position 3328: 1.6456458482351293e-05
Position 2743: 1.639720937271996e-05
Position 1316: 1.639016176865307e-05
Position 740: 1.3932607388184063e-05
Position 1803: 1.350262075008546e-05
Position 2435: 1.2913946459774579e-05
Position 2104: 1.1796431543034741e-05
Position 1398: 1.0371706248600208e-05
Position 1731: 9.959570590315111e-06
Position 2432: 9.312462771792385e-06
Position 2474: 8.836250692144674e-06
Position 784: 7.615319195617475e-06
Position 1660: 7.569615936527679e-06
Position 4758: 7.0225360041052056e-06
Position 758: 6.3424238977567064e-06
Position 1412: 5.4372059453795894e-06
Position 690: 4.59236826772589e-06
Position 604: 4.068692536585873e-06
Position 1553: 3.692900890770872e-06
Position 2447: 3.5733424455282308e-06
Position 1421: 3.2504310461970127e-06
Position 2497: 2.864735790304891e-06
Position 1331: 2.4951547291105482e-06
Position 1403: 2.484293597904785e-06
Position 972: 1.6140800746987165e-06
Position 650: 1.319594362684627e-06
Position 781: 1.2419520257916553e-06
Position 2379: 7.115664717385923e-07
Position 2093: 2.0778507878415407e-08
Position 5223: 1.624493858534807e-08
Position 2725: 5.7607304799154695e-09
Position 2748: 5.673888330444559e-09
Position 1593: 4.799867798416932e-09
Position 1426: 1.3853041920074136e-10
Position 961: 9.76654273899439e-11
