Gene = Ecsit
Position 12070: 0.0004240742870175078
Position 720: 0.0003153715117926117
Position 12728: 0.0002777411833747479
Position 191: 0.00025833213829114254
Position 499: 0.0002464233896829679
Position 846: 0.00021343323079360673
Position 156: 0.00019879545008239568
Position 3466: 0.00019711434207603617
Position 532: 0.00019521305558905405
Position 3616: 0.00017582790225825287
Position 441: 0.00012276751689704868
Position 545: 0.00011877608618982175
Position 804: 0.00011325069705457677
Position 9532: 0.00010383239944891759
Position 3262: 9.375608461832786e-05
Position 571: 7.990489063320992e-05
Position 3258: 7.779142764899991e-05
Position 913: 5.876112001491168e-05
Position 810: 3.999892913253942e-05
Position 806: 3.272691703532875e-05
Position 941: 2.872479714065879e-05
Position 514: 2.8079707217777447e-05
Position 355: 2.6722265456069726e-05
Position 3306: 2.427461754463588e-05
Position 3535: 2.256114827011873e-05
Position 242: 1.991665862200917e-05
Position 556: 1.5415908759610834e-05
Position 829: 1.4674060705951093e-05
Position 858: 1.3466871673751794e-05
Position 158: 1.2059587288922767e-05
Position 4106: 7.658675396053963e-06
Position 1530: 7.334532339253158e-06
Position 834: 7.249427602401188e-06
Position 2535: 5.000035931968617e-06
Position 1189: 2.7109040183835273e-06
Position 2066: 1.7614295378098146e-06
Position 3518: 1.5585766160780213e-06
Position 3541: 1.1288363185754627e-06
Position 2514: 6.699727688091232e-07
Position 1699: 5.925700332548187e-07
Position 1558: 5.269309802683176e-07
Position 346: 1.3696806611943973e-08
Position 1377: 1.2882212327111116e-09
Position 1177: 1.139927310147886e-09
Position 1142: 3.3215101989372904e-10
