Gene = Bcas2
Position 1004: 0.000188578365835155
Position 2509: 0.00018376934232965689
Position 3525: 0.00017178756779656526
Position 4371: 0.0001573165643640054
Position 2193: 0.0001503160567543527
Position 1555: 0.00014621850826048114
Position 799: 0.0001327853038328637
Position 1182: 0.0001280555944224934
Position 2936: 0.00012506165761050187
Position 4644: 0.00012196876669956302
Position 969: 0.0001186668578957401
Position 4518: 0.0001068665813909009
Position 1496: 0.00010680668771628734
Position 873: 9.858285901478667e-05
Position 2122: 9.512035739482277e-05
Position 2249: 9.156720859255863e-05
Position 2109: 8.447488816550923e-05
Position 6355: 7.303842101523121e-05
Position 1466: 6.426233596054758e-05
Position 1210: 5.806520115752426e-05
Position 5850: 5.606696951314714e-05
Position 1794: 5.372179681956473e-05
Position 4456: 5.2230445339853495e-05
Position 6010: 5.214946989824708e-05
Position 5882: 5.092488704306218e-05
Position 2134: 4.903660486565517e-05
Position 2994: 4.771155932389627e-05
Position 773: 4.6789487184190954e-05
Position 2097: 4.6739034898042295e-05
Position 2213: 4.500501016601557e-05
Position 649: 4.4585774418944086e-05
Position 3049: 4.443777966490274e-05
Position 4294: 3.844339183673938e-05
Position 2059: 3.8310237176007415e-05
Position 310: 3.678380827462457e-05
Position 4631: 3.4676752555641845e-05
Position 1771: 3.4388492483491484e-05
Position 1412: 3.113207197170273e-05
Position 1292: 2.9760416028053837e-05
Position 1804: 2.6046599622737104e-05
Position 675: 2.5895434038874756e-05
Position 1542: 2.3549888369410117e-05
Position 906: 2.3469199118528688e-05
Position 918: 2.3396691181691225e-05
Position 2171: 2.2074746067235737e-05
Position 945: 2.162407792853124e-05
Position 3994: 2.0155491599568093e-05
Position 601: 1.940205971401666e-05
Position 1444: 1.871660070472173e-05
Position 3689: 1.8535614472426674e-05
Position 6834: 1.8413214436084427e-05
Position 505: 1.8093405519000023e-05
Position 4176: 1.7696752473067e-05
Position 4096: 1.7176834789218294e-05
Position 909: 1.6772153115142914e-05
Position 4129: 1.608549739820768e-05
Position 3013: 1.5839775779406665e-05
Position 746: 1.5530218816180597e-05
Position 2989: 1.5398605047840423e-05
Position 3722: 1.53250934831736e-05
Position 1095: 1.5315342221572344e-05
Position 793: 1.484235962117587e-05
Position 1185: 1.402366209586091e-05
Position 3296: 1.2979572688854175e-05
Position 614: 1.2500203559270486e-05
Position 810: 1.2080858089409566e-05
Position 1983: 1.1750882480904355e-05
Position 2911: 1.1597231207395542e-05
Position 522: 1.1055855757790476e-05
Position 592: 1.0748855898937817e-05
Position 3436: 9.254907286791228e-06
Position 777: 8.923871703542505e-06
Position 1821: 8.516372159014005e-06
Position 1819: 6.7489421803139816e-06
Position 6757: 6.7154980180805805e-06
Position 3041: 5.435165302654328e-06
Position 1825: 5.017358664795099e-06
Position 1775: 4.303508805578704e-06
Position 6763: 3.471591032820782e-06
Position 2494: 3.2713981101244353e-06
Position 6583: 3.024923691865428e-06
Position 2154: 2.5243660233499843e-06
Position 1815: 2.2579183762560777e-06
Position 1258: 2.1789705558202708e-06
Position 3711: 1.1097218051868317e-06
Position 6736: 9.607515091684108e-07
Position 6852: 5.854307842001286e-07
Position 324: 1.997131842157547e-07
Position 2635: 1.5284153747456326e-07
Position 1730: 1.3179647410411366e-07
Position 2793: 1.0196047075743353e-07
Position 2326: 9.849176401947012e-08
Position 2462: 9.07092279607015e-08
Position 340: 8.578766091144911e-08
Position 2618: 8.354513974939445e-08
Position 2477: 8.204659324232507e-08
Position 2643: 8.022981818261678e-08
Position 2005: 7.81545701412679e-08
Position 2076: 7.077850806830796e-08
Position 2173: 6.367759198375442e-08
Position 245: 5.926846883328313e-08
Position 1829: 5.67329225745305e-08
Position 2653: 3.782938918203478e-08
Position 1331: 3.682471126033609e-08
Position 1268: 3.4587893898483754e-08
Position 2835: 2.750307422585022e-08
Position 1089: 1.7511908889561196e-08
Position 386: 1.273112093800438e-08
Position 1069: 5.519759904850662e-09
Position 1278: 1.4176182673496718e-09
Position 709: 1.3370262276850391e-09
Position 2073: 1.2468693253255353e-09
Position 1992: 1.143692993719678e-09
Position 2028: 1.1259417218828409e-09
Position 390: 8.966069597136985e-10
Position 351: 7.610400032981691e-10
Position 831: 5.949383680757802e-10
Position 1784: 5.572182273149272e-10
Position 570: 5.4341316920906e-10
Position 652: 4.3903741823839636e-10
Position 449: 1.7893613853909114e-10
Position 1844: 1.7337738570868103e-10
Position 1788: 1.622984840857273e-10
Position 181: 1.6183109468822934e-10
Position 208: 1.5909491454582963e-10
Position 215: 1.5141172563564746e-10
Position 1849: 1.2452999651479527e-10
Position 2570: 5.4585333725280934e-11
Position 459: 5.1010028546847937e-11
Position 654: 4.3041886161608865e-11
Position 403: 1.1823609804197912e-11
Position 704: 1.1312416229644402e-11
Position 108: 1.1141632768322757e-11
Position 139: 3.764678437104173e-12
Position 407: 1.8147061908419362e-12
Position 157: 1.1778462132807681e-12
Position 189: 1.1546196608596318e-12
Position 103: 1.082789016016964e-12
Position 145: 9.44149927279987e-13
Position 147: 5.302107727449244e-13
Position 411: 3.60599260674531e-13
Position 414: 2.7131656273672783e-13
Position 91: 1.9784189811677772e-14
Position 441: 2.2989210259130977e-19
