Gene = Cd3eap
Position 1723: 0.012469257986744791
Position 2028: 0.012103470213523135
Position 1787: 0.011802980846146723
Position 2257: 0.011409626563933586
Position 1046: 0.01122402796182163
Position 2383: 0.011016671834288777
Position 2254: 0.01003579891363754
Position 2997: 0.00967354696490906
Position 2206: 0.009640802719656267
Position 514: 0.004641703319251342
Position 850: 0.004582334013290709
Position 2380: 0.004112208220912722
Position 1969: 0.0038204648096653074
Position 689: 0.0036124243742032378
Position 2812: 0.003448353951605202
Position 2137: 0.0032839123327987334
Position 3154: 0.0025965950825758174
Position 1598: 0.0023635071151956156
Position 790: 0.002247034231937151
Position 529: 0.0021642879850712555
Position 3261: 0.0020007250211630497
Position 326: 0.0019662362463038043
Position 889: 0.0014654661999699468
Position 1059: 0.0012968274160176064
Position 1557: 0.000992093060248003
Position 336: 0.000972079483215791
Position 1710: 0.0009504035935471481
Position 2000: 0.0009460252353911842
Position 2099: 0.0009134908595564382
Position 1406: 0.0008985426400542823
Position 1820: 0.0008914726417334186
Position 1069: 0.0007814582789334612
Position 1966: 0.000773374878209775
Position 1371: 0.0007698491673311851
Position 544: 0.0006694892073453028
Position 1003: 0.00062990206515531
Position 924: 0.00060760609422923
Position 1554: 0.0005957617618668416
Position 580: 0.0005552453412305265
Position 3098: 0.0004875910029112085
Position 1349: 0.0003946398193618197
Position 2506: 0.00034258477066350344
Position 297: 0.0003399408907125022
Position 2946: 0.00032618828214693715
Position 702: 0.0003211345891482959
Position 3393: 0.00031535047543562435
Position 3183: 0.0003029794079619192
Position 2200: 0.0002958939583610538
Position 2435: 0.0002674664832880567
Position 467: 0.00025691152185782553
Position 2339: 0.00023732190895837992
Position 638: 0.00023005503538133112
Position 2139: 0.00022250714997679193
Position 2633: 0.000219541898300301
Position 1088: 0.00019719374921992934
Position 1104: 0.00017753262461589839
Position 816: 0.0001714401043931351
Position 819: 0.000162248366863704
Position 1862: 0.0001601419033416894
Position 1510: 0.0001551492974184485
Position 558: 0.00013428095341742918
Position 1870: 0.0001256470592564935
Position 287: 0.00010660130010520362
Position 220: 9.726314833419397e-05
Position 487: 8.949899008513469e-05
Position 1424: 7.128018712761699e-05
Position 860: 6.681160529782356e-05
Position 615: 4.713301839908499e-05
Position 1281: 4.446432751017917e-05
Position 582: 2.9374195586038973e-05
Position 1166: 1.792716308087346e-05
Position 1564: 1.5675109016469807e-05
Position 564: 1.2774849007797459e-05
Position 1531: 1.2246277274974813e-05
Position 1434: 1.0351809967412303e-05
Position 510: 9.205575228884764e-06
Position 584: 8.691339040069225e-06
Position 1528: 8.302013144705106e-06
Position 1295: 7.735244258660634e-06
Position 1600: 7.575243478246236e-06
Position 720: 6.243717416850164e-06
Position 1950: 6.20229955061824e-06
Position 1129: 6.154364189985175e-06
Position 1214: 6.0153860788401836e-06
Position 375: 4.959535235965105e-06
Position 479: 4.6609474050719364e-06
Position 1324: 4.5327412795961724e-06
Position 1210: 4.501023186671368e-06
Position 203: 4.400887162403412e-06
Position 1194: 4.128205539532333e-06
Position 1238: 2.859107845948931e-06
Position 342: 2.1831493298084565e-06
Position 546: 1.964824678990105e-06
Position 516: 1.8621293097366032e-06
Position 449: 1.757099385781522e-06
Position 201: 1.1714982951576766e-06
Position 348: 1.144450568750105e-06
Position 1305: 1.134532923868966e-06
Position 366: 1.0115960924160535e-06
Position 792: 7.017670561658456e-07
Position 560: 6.093820117423204e-07
Position 736: 5.626305951911149e-07
Position 1948: 5.339935731276115e-07
Position 877: 5.099520949235984e-07
Position 149: 3.038349809225329e-07
Position 1378: 1.6518610171177082e-07
Position 86: 6.634721509514532e-08
Position 1330: 2.7163961820898426e-08
Position 94: 2.367952516544675e-08
Position 124: 1.730187737030171e-08
Position 181: 1.089454439947002e-08
Position 152: 5.566205716186064e-09
Position 118: 3.877932879959723e-09
Position 163: 2.740567843394054e-09
Position 1604: 3.779072304082042e-10
Position 103: 3.4711328408522805e-10
Position 136: 2.456745996936413e-10
Position 98: 1.662886337167426e-10
Position 408: 6.477791372825707e-11
Position 451: 3.9676474154564215e-13
