Gene = Iqcj
Position 8099: 0.24528392666458063
Position 7513: 0.1863422269358838
Position 8610: 0.0885987651864371
Position 5933: 0.087335491613861
Position 3548: 0.048678585917177136
Position 7986: 0.03367098206531956
Position 1652: 0.03297520679376076
Position 6656: 0.031844730874646926
Position 9107: 0.03167984983550736
Position 626: 0.030327653099963697
Position 12929: 0.027910008416879364
Position 6726: 0.023321294849050243
Position 7728: 0.02179632341257125
Position 8820: 0.020490009932295373
Position 6137: 0.018627670827924676
Position 2515: 0.01830794955973354
Position 6606: 0.01805662415302207
Position 569: 0.016239416378735178
Position 6989: 0.014768533858891372
Position 5118: 0.014100094574171499
Position 661: 0.010399962425645644
Position 11037: 0.0102308281845836
Position 7357: 0.010048118746134704
Position 6018: 0.0090427034835158
Position 602: 0.008640386678320223
Position 4135: 0.00851614331002946
Position 5495: 0.00848433380254013
Position 8300: 0.008426278149243375
Position 9086: 0.008284327923052824
Position 3341: 0.0077562651166555256
Position 3476: 0.007165635809243478
Position 4094: 0.006277314565680701
Position 9887: 0.005485084116121781
Position 1628: 0.00534846886593935
Position 177: 0.004631270833348354
Position 5699: 0.00456620964406632
Position 9453: 0.004478668012199781
Position 9011: 0.0041267706870759206
Position 832: 0.0034609329288942865
Position 1098: 0.003331039271036986
Position 2725: 0.0032769155352762617
Position 7024: 0.003276359661984497
Position 594: 0.0029053835739638397
Position 4576: 0.002594973415308503
Position 3439: 0.002549682677366365
Position 1307: 0.0023054043234365805
Position 3689: 0.002242811796399684
Position 6198: 0.002109033492411711
Position 7046: 0.002094931758748181
Position 6343: 0.0020870965594021124
Position 4396: 0.0017549762718419239
Position 2698: 0.0017532993049060321
Position 2728: 0.0017466028639967846
Position 1981: 0.0017065517722091405
Position 4361: 0.0016942993574870437
Position 6835: 0.0016040071921748233
Position 2881: 0.001566330259989546
Position 4721: 0.0014861235794005113
Position 5362: 0.001421220626105396
Position 5050: 0.001341745699961635
Position 1131: 0.0013400286663375592
Position 5072: 0.0012921079240731364
Position 934: 0.0012306344599201686
Position 607: 0.001059070401236482
Position 2804: 0.0010484458908450113
Position 994: 0.0010145734119368888
Position 1302: 0.000925042999231709
Position 1171: 0.0008371342951036556
Position 4289: 0.0007561198736442604
Position 856: 0.0007281398571105882
Position 3384: 0.0007278505342027291
Position 2663: 0.0007124904609268545
Position 1333: 0.0007096212876082683
Position 3871: 0.0006872943115257415
Position 4540: 0.0006488785740688008
Position 5334: 0.0006488539303550838
Position 387: 0.0006469341002523274
Position 4887: 0.0006278788576075504
Position 5426: 0.0006217209898256815
Position 6326: 0.0005969125661340319
Position 4686: 0.0005730698552799443
Position 6084: 0.0005690185232787104
Position 339: 0.00053774674464015
Position 4675: 0.0005155745139752101
Position 343: 0.0004301915078170232
Position 1044: 0.0004266610810785576
Position 1401: 0.00040798882551531585
Position 1603: 0.00039466290097590315
Position 1144: 0.0003888759410120286
Position 371: 0.00037954370748580684
Position 2348: 0.0003665225833406143
Position 884: 0.0003538217919172636
Position 145: 0.0003349728651877872
Position 2808: 0.0003175553241459121
Position 404: 0.000297475161195018
Position 2218: 0.0002945280476362699
Position 4116: 0.0002576889281740628
Position 391: 0.0002460262714668601
Position 2845: 0.0002457003980548557
Position 2038: 0.00023637213236944718
Position 3304: 0.0002320269156974749
Position 3752: 0.000227380613137299
Position 1997: 0.00020602596997992205
Position 3629: 0.000203739950049339
Position 665: 0.00016860872578920984
Position 1254: 0.00016730844122937868
Position 290: 0.00016139053218283805
Position 3959: 0.0001553953925715737
Position 1855: 0.00015379790442277523
Position 1891: 0.00014791133361335745
Position 1806: 0.0001340319147382286
Position 1244: 0.00012942962427610162
Position 3067: 9.732541714116175e-05
Position 2183: 8.594448185039634e-05
Position 252: 8.038503077774377e-05
Position 2706: 8.013170871909186e-05
Position 2306: 6.287797971751874e-05
Position 1507: 5.632224353292489e-05
Position 609: 3.1192209552923376e-05
Position 628: 3.0055859345742263e-05
Position 233: 2.0479896343588547e-05
Position 2820: 1.4844685026779568e-05
Position 1203: 8.722291712187948e-06
Position 1527: 8.579111849457178e-06
Position 1072: 8.199746684251476e-06
Position 466: 7.875719674056138e-06
Position 3348: 7.836270474690153e-06
Position 1338: 5.8973530027474965e-06
Position 1381: 5.841046634538196e-06
Position 1374: 4.934589689967898e-06
Position 428: 3.5704011039572828e-06
Position 1747: 3.3163548100354707e-06
Position 1669: 3.3087792818376704e-06
Position 705: 3.0491888170660812e-06
Position 431: 2.9104668445358126e-06
Position 1211: 2.7152419162569346e-06
Position 1230: 2.405226439123154e-06
Position 1362: 9.350117417742911e-07
Position 604: 9.348182258323479e-07
Position 1150: 8.671816339809278e-07
Position 1213: 8.619435934812878e-07
Position 527: 2.6587323653096914e-07
Position 676: 2.4048889756496603e-07
Position 368: 1.8438866928158423e-07
Position 302: 1.384960642651059e-07
Position 682: 3.9214898618491234e-08
Position 212: 3.689634607221817e-08
Position 701: 2.1356809788647313e-08
Position 354: 1.4524498766880985e-08
Position 435: 1.257879355461579e-08
Position 356: 1.1019843849588274e-08
Position 238: 9.43271877615651e-09
Position 222: 9.078057671018333e-09
