Gene = Maip1
Position 9327: 0.6246182532576073
Position 6911: 0.5887006706837735
Position 2026: 0.5711278354190377
Position 716: 0.43628278132467246
Position 3583: 0.23569883116314627
Position 5098: 0.1267268072550351
Position 6056: 0.12391617133286449
Position 2598: 0.12127386987298647
Position 2513: 0.11700623522118402
Position 7584: 0.09809059929334454
Position 2136: 0.08387510101233278
Position 8028: 0.08186759587414665
Position 6957: 0.07833402196157709
Position 8507: 0.06168252282293686
Position 9578: 0.053967399635976826
Position 2298: 0.05144415667391903
Position 7003: 0.03688586037609863
Position 408: 0.03593486550092038
Position 2956: 0.030802015963569223
Position 682: 0.029400642029427992
Position 7093: 0.02865010716109689
Position 103: 0.02694202130154719
Position 6074: 0.01699402576026529
Position 2524: 0.01679860541868749
Position 6972: 0.014322259939312658
Position 3738: 0.014122557344761056
Position 7607: 0.012451989787277656
Position 9941: 0.012206120313060084
Position 4738: 0.012114567621797072
Position 6014: 0.011677532439152422
Position 722: 0.009215359567621336
Position 1183: 0.00872677200180889
Position 10470: 0.00799304615526418
Position 1978: 0.007964161255159776
Position 938: 0.007502804739233037
Position 5491: 0.007052139074491943
Position 1608: 0.006260074342860555
Position 8168: 0.004967277877964277
Position 2072: 0.0047130414681389775
Position 1317: 0.00450875982395842
Position 2572: 0.003561144553905715
Position 92: 0.003507322668825655
Position 530: 0.0034589502743520547
Position 7595: 0.0028875797961199997
Position 2419: 0.0028411788457807963
Position 2365: 0.002528720170697077
Position 3604: 0.0022763930521465916
Position 734: 0.002185836750570031
Position 382: 0.0020351018964598015
Position 10320: 0.0017970929221920934
Position 8469: 0.0017268246378201965
Position 6217: 0.0015567403949783222
Position 147: 0.0015231338455866236
Position 5461: 0.00134306033759305
Position 1780: 0.001252642912121691
Position 1575: 0.0012055728534720114
Position 344: 0.001168980447965494
Position 1762: 0.0009570990927879941
Position 2151: 0.0009402952889659642
Position 3170: 0.0009221724950336503
Position 728: 0.0009064901365723823
Position 1039: 0.0007838292125440897
Position 9035: 0.0007483364766542834
Position 5812: 0.0007436971087126721
Position 5815: 0.0007365218856709234
Position 747: 0.0006768011401357094
Position 753: 0.0006386533043545322
Position 7276: 0.0006036517334256628
Position 662: 0.000587186127665949
Position 694: 0.000517048070711114
Position 2112: 0.00046424596927631124
Position 418: 0.00045323108076062
Position 593: 0.0003751267170401454
Position 4764: 0.00028633703358992707
Position 1494: 0.00026720038554030556
Position 537: 0.0002671476763495759
Position 2303: 0.0002651143269970082
Position 223: 0.0002604928130684938
Position 762: 0.00025921026611119434
Position 7269: 0.0002495734391348898
Position 118: 0.00023985742069336762
Position 435: 0.00022031335858173982
Position 3148: 0.0002158991934930616
Position 6650: 0.0002114600947978825
Position 334: 0.0002058114166967237
Position 310: 0.000204298492496915
Position 4255: 0.00019729683445017168
Position 6398: 0.00019280770702220416
Position 856: 0.0001577627044927471
Position 1351: 0.0001372842745249473
Position 5862: 0.00013560659021017417
Position 741: 0.0001347546669753949
Position 5739: 0.0001291433965105562
Position 1874: 0.00012040172950297443
Position 129: 0.0001027596406700932
Position 653: 9.770284721065336e-05
Position 632: 7.86278540828618e-05
Position 2312: 6.460477096451608e-05
Position 208: 5.939215650648123e-05
Position 1988: 5.649841650347364e-05
Position 426: 5.5093754796979926e-05
Position 237: 5.004073207102999e-05
Position 1156: 4.3104420955480576e-05
Position 280: 2.901221590173914e-05
Position 3343: 2.898423789477966e-05
Position 299: 1.914171798198752e-05
Position 322: 1.8795730996531385e-05
Position 2712: 1.80095245069006e-05
Position 258: 1.4294384041587149e-05
Position 348: 1.1298571168217221e-05
Position 274: 7.864503879725521e-06
Position 428: 5.368733859846297e-06
Position 954: 2.362927205657161e-06
Position 320: 2.214452878007152e-06
Position 239: 1.2831526417070746e-06
Position 883: 6.21112422032983e-07
Position 166: 5.736387181453021e-07
Position 770: 3.504049152353168e-07
Position 858: 2.2554246291182862e-07
Position 961: 1.476471801991217e-07
Position 894: 1.1834677441127823e-07
Position 1006: 1.492389500452611e-08
