Gene = Sertm1
Position 984: 3.85908209949962e-06
Position 1928: 3.250063945909299e-06
Position 486: 2.8304971323423068e-06
Position 720: 2.648607759341946e-06
Position 408: 1.3602975712565992e-06
Position 830: 1.257777009129427e-06
Position 262: 1.1507855791350903e-06
Position 303: 9.730307451552923e-07
Position 948: 9.065636138481234e-07
Position 398: 7.604356584061715e-07
Position 979: 6.576813871500276e-07
Position 364: 6.133860178219295e-07
Position 250: 4.635404461075488e-07
Position 482: 4.2707531109984927e-07
Position 376: 2.2361923905405733e-07
Position 369: 1.8965143014826185e-07
Position 216: 1.1763500307236076e-07
Position 388: 5.684738330091459e-08
Position 125: 4.507548798475053e-08
Position 138: 1.454627326331979e-09
Position 151: 2.7276643867924624e-10
Position 106: 2.60653527706516e-10
Position 133: 1.7452892778839018e-10
Position 1074: 1.0194248403657727e-11
