Gene = Itln1
Position 5582: 0.00032387252777630904
Position 8123: 0.0002959334675751682
Position 3613: 0.00029380244032008103
Position 4297: 0.00028899396298890165
Position 3793: 0.00027737307754631293
Position 114: 0.00027519956286650943
Position 112: 0.00025412996700185925
Position 4805: 0.0002383389998787171
Position 7280: 0.00021408193928144163
Position 7273: 0.0002114427987465925
Position 1124: 0.00019262612874930364
Position 7257: 0.0001917995612542544
Position 274: 0.00015985336190693108
Position 6901: 9.941403990612062e-05
Position 451: 6.048871946479792e-05
Position 308: 5.32245061359501e-05
Position 1002: 4.964565224858626e-05
Position 83: 4.834462893182476e-05
Position 529: 4.562545561282268e-05
Position 7263: 2.5571137681062805e-05
Position 6692: 1.7799107080989604e-05
Position 161: 1.5420866318286633e-05
Position 1027: 1.5247451167915566e-05
Position 1062: 1.4079433583866488e-05
Position 1056: 1.3597668064709696e-05
Position 393: 1.15367486012763e-05
Position 260: 1.0314338923575262e-05
Position 759: 1.0117786004470284e-05
Position 440: 9.279620465135864e-06
Position 134: 8.284824182769545e-06
Position 676: 8.055551042065722e-06
Position 516: 7.524555477098544e-06
Position 1287: 7.505238375068063e-06
Position 545: 7.269524931896394e-06
Position 186: 5.088808934905306e-06
Position 109: 3.668878025578307e-06
Position 1079: 3.4661653080063315e-06
Position 6150: 3.3861511136454623e-06
Position 6840: 3.2358975965156783e-06
Position 1128: 2.9408283411188134e-06
Position 688: 2.294628218389674e-06
Position 396: 2.0287892988068026e-06
Position 244: 1.8935307688334855e-06
Position 628: 1.71878607327482e-06
Position 670: 1.6381623059710538e-06
Position 87: 1.4185878581780873e-06
Position 6342: 1.3099314056727678e-06
Position 6927: 1.2967722187834473e-06
Position 572: 1.217768446662132e-06
Position 205: 8.166101171243051e-07
Position 1738: 5.263378775525583e-07
Position 6852: 3.2547894058282743e-07
Position 4743: 5.958208751949111e-08
Position 756: 6.288227858085919e-09
Position 4682: 1.3634873729705177e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.9921338738432789
Position 4679: 0.95569422348888
Position 4101: 0.9470465625424727
Position 3540: 0.828686044139142
Position 1829: 0.7740085007013601
Position 476: 0.44269676465845076
Position 16900: 0.36537151915434374
Position 10008: 0.31443160273502285
Position 15029: 0.2882421844117356
Position 1363: 0.21269263519530912
Position 13979: 0.20955070820143332
Position 12387: 0.1720380391863365
Position 9169: 0.14482065174206293
Position 13585: 0.12279062012981398
Position 3762: 0.07611711432162455
Position 1503: 0.06614375278806016
Position 1887: 0.05509237609212895
Position 15899: 0.05060525482829836
Position 15857: 0.04816154786321801
Position 11891: 0.04599209444529121
Position 1736: 0.04289629964774177
Position 11674: 0.03864966284074755
Position 12404: 0.03745588013609733
Position 7042: 0.0365213363116854
Position 4125: 0.03621961631072318
Position 3609: 0.036056040427685405
Position 865: 0.03235720334136263
Position 11703: 0.031590665899188144
Position 3885: 0.027952535049027963
Position 3199: 0.026509682051907128
Position 3317: 0.026199287204339006
Position 5122: 0.02396690369368303
Position 7729: 0.022979479848970304
Position 12702: 0.02296095511071722
Position 13069: 0.02269490247556704
Position 3936: 0.012209530409378087
Position 5448: 0.011981845121548864
Position 1854: 0.010817451914374736
Position 12722: 0.010783470907093024
Position 6796: 0.010427007338017524
Position 4682: 0.009638257181256334
Position 5300: 0.009619464384783038
Position 5809: 0.009340993691701405
Position 10467: 0.009090722777062353
Position 5111: 0.008702458592574241
Position 16279: 0.008611412945213132
Position 5157: 0.008518503621265402
Position 5331: 0.006793384128686105
Position 11940: 0.006635761430174808
Position 11390: 0.0061019871366255925
Position 11820: 0.0055815275206091974
Position 5128: 0.00528362224390168
Position 6755: 0.0045962012917051985
Position 4611: 0.0045561282528203545
Position 1890: 0.004251348206913762
Position 12586: 0.004120967201380507
Position 7772: 0.0039332791566386435
Position 10821: 0.0037608459066705733
Position 4078: 0.0037071323904734363
Position 3566: 0.0036102869223825444
Position 4891: 0.0030275751361427262
Position 2298: 0.0030168331608970687
Position 1807: 0.0029444588761078677
Position 3717: 0.0029155896311824575
Position 4615: 0.0026798727468725454
Position 5865: 0.0023392239189245086
Position 898: 0.0022049665061381176
Position 7902: 0.0021894924326246964
Position 8733: 0.0019246283607175009
Position 10753: 0.0019123552561844182
Position 3688: 0.0018977083883592034
Position 2245: 0.0017970334950774226
Position 10622: 0.0017309470903044215
Position 4347: 0.0016911721234344043
Position 7604: 0.0016164885804039013
Position 11113: 0.0015329991372031939
Position 1576: 0.0015256428482679912
Position 444: 0.001522539132633032
Position 4056: 0.0015218198361453246
Position 5836: 0.0014967492257845461
Position 5092: 0.001421178988633837
Position 4982: 0.0014089507265872948
Position 7660: 0.001228082204910304
Position 5133: 0.0012252524594126158
Position 3360: 0.0011758272654739405
Position 6045: 0.001126725386475765
Position 2218: 0.0010546893477549242
Position 6341: 0.0010405797531158761
Position 1770: 0.0010297836074226218
Position 4577: 0.0008988241072774068
Position 6287: 0.0008383364768028803
Position 3489: 0.0008338830925075197
Position 7743: 0.000826337118835097
Position 8880: 0.0008164055536391178
Position 1627: 0.000801651986874055
Position 12066: 0.0007747448424655316
Position 5160: 0.0007558293959686476
Position 8571: 0.0007109082249803459
Position 6284: 0.0007026516413412857
Position 1597: 0.0006342614262482989
Position 712: 0.0006209376071427384
Position 3167: 0.0005530652517847549
Position 5509: 0.0004972368793681967
Position 396: 0.0004842784529194462
Position 2473: 0.0004704862091792341
Position 4975: 0.0004695478967414032
Position 1673: 0.0003860477073808667
Position 6888: 0.0003696331176714081
Position 1562: 0.0003620321450532413
Position 6609: 0.00035609048946537463
Position 1128: 0.0003456382329952756
Position 7226: 0.0003369006450807665
Position 8037: 0.00032445694443083864
Position 1314: 0.00031569388223090045
Position 4657: 0.0003107939215160839
Position 526: 0.0003079560065789611
Position 4646: 0.00028666579521675537
Position 382: 0.00028521569772252945
Position 2465: 0.00028228119303301633
Position 6084: 0.0002534601502946268
Position 1388: 0.00022653123437368293
Position 5451: 0.0002223929995162883
Position 7642: 0.0002192174523317343
Position 5282: 0.0002149558197048331
Position 4704: 0.00021484673410052343
Position 8465: 0.00019995122086636732
Position 1399: 0.00019739844114578074
Position 2081: 0.00017565218435062091
Position 7580: 0.00016458463850176015
Position 5163: 0.00016333416414033542
Position 1705: 0.00014629896999510892
Position 205: 0.00013498845097436877
Position 250: 0.00013324682349542187
Position 4227: 0.00010952967644860976
Position 3458: 0.00010248342144060586
Position 225: 0.0001018645373783308
Position 4163: 0.00010170686714538964
Position 5361: 7.477817004987821e-05
Position 6660: 7.451219638579241e-05
Position 8122: 7.310270081211578e-05
Position 2270: 7.19853210440301e-05
Position 7420: 4.5211948683283336e-05
Position 996: 4.4737270024820946e-05
Position 6807: 4.3001538939472345e-05
Position 6355: 3.662653626571718e-05
Position 6762: 3.258288775300342e-05
Position 1175: 3.021959383105147e-05
Position 1248: 2.4288402201991803e-05
Position 6018: 2.4220307106845754e-05
Position 664: 1.799815978386073e-05
Position 255: 1.7112620703219693e-05
Position 402: 1.6504876933049265e-05
Position 424: 1.5946252769247722e-05
Position 4731: 1.4124403145977294e-05
Position 231: 1.3106025500876787e-05
Position 694: 1.2486564218326665e-05
Position 451: 1.2367323840071426e-05
Position 6294: 1.2069179048982103e-05
Position 227: 9.573767484532978e-06
Position 1021: 9.474061347056537e-06
Position 1202: 8.892286290636023e-06
Position 747: 8.847504939499552e-06
Position 176: 6.97676782136557e-06
Position 6265: 6.947649927977082e-06
Position 4835: 6.76617570620106e-06
Position 140: 6.687954899094999e-06
Position 408: 6.330756252298429e-06
Position 903: 4.79632445429184e-06
Position 1038: 3.861506139246475e-06
Position 4987: 3.8560324348230565e-06
Position 528: 3.4861212679798267e-06
Position 6557: 3.394477450743536e-06
Position 269: 3.1467867183007733e-06
Position 5977: 3.0879110910032846e-06
Position 279: 2.99706628103408e-06
Position 535: 2.982022475825264e-06
Position 211: 2.968137855509208e-06
Position 412: 2.8845647418258395e-06
Position 4583: 2.2129282565710802e-06
Position 4689: 2.1070491674805003e-06
Position 679: 2.101993716315248e-06
Position 325: 2.070587199960496e-06
Position 540: 1.4926176986890435e-06
Position 5415: 1.0716551489111692e-06
Position 5166: 1.0085159684518064e-06
Position 5375: 9.944399751894125e-07
Position 4799: 6.925616821864681e-07
Position 4620: 6.708985216002626e-07
Position 7513: 1.6497127611970606e-07
Position 415: 1.403101681057565e-07
Position 4769: 1.2466445340072296e-07
Position 244: 1.1701064492034862e-07
Position 5073: 1.0283074376287376e-07
Position 420: 9.616858263583685e-08
Position 582: 9.093054952926924e-08
Position 405: 9.007852632959448e-08
Position 273: 6.359367884032446e-08
Position 393: 5.8122631112797493e-08
Position 5870: 5.5799210007141285e-08
Position 6362: 5.2634169412015835e-08
Position 620: 3.7748029901489246e-08
Position 4773: 3.7743993612842934e-08
Position 642: 3.056042206438639e-08
Position 298: 2.1755931207132693e-08
Position 284: 1.3525646201223919e-08
Position 150: 1.1718232936529074e-08
Position 288: 9.489837759232523e-09
Position 99: 7.47536711800702e-09
Position 153: 7.252605285306353e-09
Position 221: 6.2218636667206866e-09
Position 134: 4.677507366706053e-09
Position 1606: 3.532860195425644e-09
Position 773: 3.213963845535334e-09
Position 109: 1.8130797835330171e-10
Position 732: 1.7925066646986685e-10
Position 782: 1.1529456096415817e-10
Position 161: 7.942704670253455e-11
Position 300: 7.534648413980517e-11
Position 556: 4.736164628754536e-11
