Gene = Lax1
Position 521: 1.6603399661518147e-05
Position 1373: 1.0335904974191412e-05
Position 504: 9.44455608577173e-06
Position 280: 7.337685025483407e-06
Position 540: 5.936349329044488e-06
Position 3104: 5.6902757539638456e-06
Position 3753: 4.17019291578992e-06
Position 653: 4.137175838146722e-06
Position 614: 3.4998087616169096e-06
Position 533: 3.4567075698126317e-06
Position 191: 3.4132162033739547e-06
Position 473: 2.6046554510089554e-06
Position 627: 2.442122866779447e-06
Position 543: 1.93029311206109e-06
Position 573: 1.8356296660150375e-06
Position 186: 1.6006664128112648e-06
Position 6893: 1.5962723969585881e-06
Position 693: 1.1758170920417344e-06
Position 683: 1.1523168603544874e-06
Position 547: 1.1420848604122232e-06
Position 1610: 1.0610902881967346e-06
Position 428: 1.040164818779182e-06
Position 959: 1.0199903995434843e-06
Position 1285: 9.64658854916885e-07
Position 157: 9.514689959943172e-07
Position 1506: 9.229397280738838e-07
Position 1175: 9.165467482940716e-07
Position 1278: 8.993137767661521e-07
Position 1570: 8.173514121202494e-07
Position 1627: 7.710148524052496e-07
Position 576: 7.532858330120269e-07
Position 1150: 7.056468014409262e-07
Position 1529: 6.66731147228725e-07
Position 246: 6.195736878803484e-07
Position 1637: 6.136459945866519e-07
Position 1209: 6.121413360252164e-07
Position 1117: 5.651131866225828e-07
Position 1193: 5.200423177285006e-07
Position 249: 4.590067935356139e-07
Position 1115: 4.5730027796669345e-07
Position 341: 1.620323015412368e-07
Position 195: 1.5398432930338485e-07
Position 590: 1.3742922895368463e-07
Position 1239: 1.3219351838629123e-07
Position 210: 1.2241296037939385e-07
