Gene = Marc2
Position 417: 1.5487454908305167e-05
Position 618: 1.4268723414726197e-05
Position 1688: 1.377456377838413e-05
Position 276: 1.2913661720659634e-05
Position 1008: 1.2894527141559765e-05
Position 27611: 1.2561436173721285e-05
Position 27364: 1.2488503371571721e-05
Position 1077: 1.1643795897021789e-05
Position 194: 9.410003572146825e-06
Position 492: 8.535792230415447e-06
Position 1473: 7.476105111219394e-06
Position 1765: 6.861272140075132e-06
Position 594: 4.748562749663303e-06
Position 1657: 4.15126808430145e-06
Position 175: 3.991997395908064e-06
Position 136: 3.882326750178612e-06
Position 234: 2.9908031239970643e-06
Position 822: 2.768024998266816e-06
Position 26628: 2.557525738069972e-06
Position 160: 2.5549093801722603e-06
Position 185: 1.7162784198248616e-06
Position 34: 1.487666183419353e-06
Position 14020: 1.1770512404060725e-06
Position 26925: 7.798170566200623e-07
Position 26888: 7.792362903538155e-07
Position 120: 7.548512228297067e-07
Position 274: 5.522217169741993e-07
Position 630: 4.435190090012649e-07
Position 294: 4.1555864600192034e-07
Position 648: 3.6444634368931343e-07
Position 652: 3.3497397910598047e-07
Position 59: 2.756157439653493e-07
Position 612: 1.9453363546459668e-07
Position 415: 5.0929977649038515e-08
Position 68: 5.0249577757841394e-08
Position 282: 2.1283685704663487e-08
Position 448: 1.0956161327993267e-08
Position 317: 3.869198896449757e-09
Position 57: 1.0644442756553525e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4453: 0.9923190015985739
Position 11852: 0.9880254806785675
Position 26533: 0.987752659166783
Position 23330: 0.9513446376832224
Position 23474: 0.905381160814821
Position 13164: 0.8443344336870559
Position 25955: 0.497720066897453
Position 13624: 0.4963013379228164
Position 21200: 0.32790877507633237
Position 26080: 0.30217902955575526
Position 12090: 0.2940025224743935
Position 9242: 0.28637505998399965
Position 28336: 0.26910374633041734
Position 3331: 0.24978230490930026
Position 6828: 0.22951043924220677
Position 27714: 0.21879839880133875
Position 13207: 0.11087711974482507
Position 7889: 0.10930763443972522
Position 31997: 0.10499905330757266
Position 2136: 0.09851871296199438
Position 7511: 0.0778025490518287
Position 15436: 0.06517634402891744
Position 13560: 0.0643845727374036
Position 18512: 0.06390989738383138
Position 6857: 0.06229807586694526
Position 4250: 0.05572032454237935
Position 24976: 0.054887226932655776
Position 29138: 0.053072106160809096
Position 939: 0.04795692549550316
Position 26829: 0.04639591022667206
Position 23491: 0.04557270987896521
Position 3022: 0.045259633282035444
Position 32568: 0.04318593755840979
Position 27689: 0.04277638350378165
Position 3855: 0.04268492495868096
Position 31516: 0.038091414892680954
Position 1788: 0.0360113534587932
Position 32572: 0.03318084596042976
Position 6595: 0.03219284550750315
Position 28458: 0.030359485973038235
Position 13476: 0.025914154318280945
Position 30786: 0.025319978535384133
Position 4691: 0.025015241853566003
Position 3648: 0.0241637453218877
Position 29793: 0.024110821497363745
Position 30751: 0.024059846032797122
Position 3690: 0.02262729773888829
Position 6522: 0.02073873395674555
Position 31221: 0.01814873303099855
Position 30821: 0.017993938046486704
Position 3372: 0.01740900742252439
Position 415: 0.016977879152450925
Position 28773: 0.01680032163177168
Position 924: 0.016655163549808828
Position 12261: 0.01625155234150252
Position 6568: 0.016204001875445663
Position 25363: 0.01582417392147581
Position 9317: 0.015616569583823958
Position 31026: 0.015104011106588133
Position 29931: 0.015040359137858181
Position 2110: 0.014938549528432406
Position 31131: 0.014720958012108648
Position 32004: 0.014519566344965755
Position 32361: 0.014503184382646944
Position 25935: 0.01449634890587619
Position 31291: 0.014319396085911212
Position 15522: 0.013893387324311824
Position 29218: 0.013450809880764001
Position 28477: 0.012881910793494811
Position 335: 0.012747346023712363
Position 1347: 0.012317846358442568
Position 31571: 0.012092542555021969
Position 13504: 0.011839788826346795
Position 25393: 0.011813749330747107
Position 31256: 0.011810281308406376
Position 6701: 0.011600602547591392
Position 31061: 0.011152784785606351
Position 31096: 0.010781139723634387
Position 30476: 0.010682019476877004
Position 1809: 0.010491893176643518
Position 1840: 0.010186377414009944
Position 4225: 0.009665792742871446
Position 12326: 0.00964768520001657
Position 26414: 0.009283701065398635
Position 28704: 0.009195847812241375
Position 758: 0.00914633104784368
Position 31166: 0.00909723833756038
Position 30701: 0.008925341386798409
Position 23696: 0.008884720118788233
Position 6480: 0.00849496479345505
Position 30251: 0.008067767952155422
Position 7380: 0.007968741070144595
Position 13265: 0.007897154324509884
Position 30511: 0.00787048573655591
Position 12210: 0.007421609024205859
Position 31411: 0.007349298973484004
Position 31186: 0.006784403386167965
Position 4502: 0.006522201933533037
Position 3399: 0.006370708239008056
Position 30286: 0.006352603377549638
Position 30201: 0.006071869255925161
Position 25072: 0.005926744472587209
Position 7472: 0.005921565064770694
Position 3392: 0.005855322204865514
Position 28455: 0.005615113253320278
Position 28494: 0.005524467102318016
Position 28525: 0.005509995104487401
Position 30926: 0.005403357235759058
Position 5440: 0.005375887984823505
Position 2173: 0.005354068725425646
Position 13168: 0.0052897316933005764
Position 12659: 0.00504853207286013
Position 1002: 0.004992433219664067
Position 31591: 0.004887941351669663
Position 26296: 0.004401739331851901
Position 27896: 0.004215749975706398
Position 27014: 0.003772555810752093
Position 7758: 0.0037707653237905574
Position 3520: 0.0037177369179081264
Position 2689: 0.0035742613694129135
Position 26267: 0.003517872861330814
Position 31536: 0.003291968759463028
Position 2086: 0.0031542203176291197
Position 13232: 0.003080777792714505
Position 13528: 0.0029715521439155554
Position 28431: 0.002758283816865805
Position 30856: 0.0025718364909567467
Position 12752: 0.002501098221115662
Position 3908: 0.0024778592276505514
Position 28029: 0.002441056687556435
Position 527: 0.0024328574600828365
Position 26511: 0.002046347728141111
Position 28931: 0.002033284684743619
Position 710: 0.0019112781684462246
Position 27555: 0.0018930353134830218
Position 27604: 0.0018756444940164602
Position 28163: 0.0018104143157561042
Position 3709: 0.0018079259084376193
Position 2170: 0.0017522691505312492
Position 947: 0.0017150546666030483
Position 2142: 0.0016374817570956478
Position 31361: 0.001625567155200758
Position 31326: 0.0016209953975342055
Position 325: 0.0015974545247039174
Position 26837: 0.0015771258465826982
Position 912: 0.0014786127580212658
Position 2038: 0.0013926053094079434
Position 294: 0.001235871450635368
Position 15440: 0.0012107289006332866
Position 30891: 0.0011962538052935582
Position 27181: 0.0011956309812550657
Position 433: 0.0011487831853505901
Position 31611: 0.0011480801704923903
Position 6337: 0.0011167105462693955
Position 981: 0.0010318799291457552
Position 3071: 0.0009954341180550565
Position 2150: 0.000813439817432575
Position 14464: 0.0006413221286395135
Position 3593: 0.0006214539881785269
Position 28639: 0.0006192440833398581
Position 14518: 0.0006175054794371663
Position 421: 0.0005891627862160327
Position 13565: 0.000583711594957923
Position 29733: 0.0005583214332158359
Position 1298: 0.0005011075327577906
Position 28049: 0.00044371574570964834
Position 3037: 0.00025365056310600905
Position 28015: 0.0002250615346599588
Position 27905: 0.00020811585995848654
Position 28382: 0.0001636775541899032
Position 5239: 0.00010519159446536564
Position 27010: 0.00010142144086137702
Position 2766: 9.706725033444704e-05
Position 3018: 9.203718049438672e-05
Position 13432: 5.479157967743756e-05
Position 14512: 5.242919169153531e-05
Position 14560: 5.198425600959498e-05
Position 27117: 5.174300275641333e-05
Position 448: 4.9815025378214256e-05
Position 1392: 4.2516339417009124e-05
Position 28348: 3.663670782194704e-05
Position 1286: 2.4238004331382733e-05
Position 27091: 1.8416456949415983e-05
Position 1305: 1.811600957065566e-05
Position 27029: 1.7835996228261426e-05
Position 810: 1.7297953401826248e-05
Position 682: 1.6777167532070318e-05
Position 26938: 1.663362948274031e-05
Position 971: 1.2654514896604118e-05
Position 2769: 1.2117651785477793e-05
Position 5156: 1.0256623451340482e-05
Position 27169: 9.211181686329037e-06
Position 1614: 7.644725699600928e-06
Position 1155: 7.437330497750367e-06
Position 1559: 7.342620092918118e-06
Position 1577: 6.479634590491977e-06
Position 718: 4.3600441766186745e-06
Position 1166: 3.944706739560535e-06
Position 5111: 3.6257416865755785e-06
Position 1127: 2.6453881486315095e-06
Position 469: 2.615750474101018e-06
Position 288: 2.613099505269778e-06
Position 26248: 2.5813331583669224e-06
Position 1676: 2.316791483986064e-06
Position 1316: 2.0884622248283993e-06
Position 1327: 1.808141388731811e-06
Position 345: 1.7505213435593507e-06
Position 1179: 1.4301279530537651e-06
Position 837: 8.662207493549801e-07
Position 796: 8.503179589568832e-07
Position 261: 7.995920730560459e-07
Position 1271: 7.284423272940507e-07
Position 480: 5.86885829029884e-07
Position 13645: 5.207383459925461e-07
Position 13946: 5.178139552842917e-07
Position 382: 3.945985470171118e-07
Position 213: 3.770490251157329e-07
Position 386: 3.6384631800362705e-07
Position 1135: 3.088327724887487e-07
Position 1184: 2.8760230637765785e-07
Position 13391: 2.683642121189743e-07
Position 476: 1.7646550088340144e-07
Position 13880: 1.7595566948021136e-07
Position 1028: 1.642258619213461e-07
Position 765: 1.2316818685234238e-07
Position 178: 1.1185030701632139e-07
Position 13907: 9.589371590034422e-08
Position 506: 9.144738640867224e-08
Position 114: 8.62182649697698e-08
Position 240: 7.540605603558442e-08
Position 13920: 6.996387245607317e-08
Position 463: 6.785047861360377e-08
Position 13734: 6.205163630748869e-08
Position 219: 5.450839014884244e-08
Position 27249: 4.9567427388155995e-08
Position 222: 4.782184791314354e-08
Position 13887: 4.7055866546272014e-08
Position 13933: 4.469304911129707e-08
Position 13420: 3.456992825918638e-08
Position 13653: 3.410769115679072e-08
Position 674: 2.872243903791614e-08
Position 13943: 2.8618552320390817e-08
Position 13773: 1.6658585544411627e-08
Position 531: 9.358004530367747e-09
Position 270: 3.212052327697432e-09
Position 13400: 2.740444240511336e-10
Position 1031: 2.3613747487706803e-10
Position 589: 2.114482313074632e-11
