Gene = Dmkn
Position 3396: 0.9318168328692148
Position 14437: 0.9201150078791376
Position 7934: 0.9082824864796868
Position 16069: 0.8949806260088344
Position 1027: 0.7788887200548766
Position 12315: 0.724175473887026
Position 7462: 0.6738538696557307
Position 15914: 0.5855792915482195
Position 16976: 0.536202159646539
Position 5951: 0.40569315230815267
Position 13844: 0.33583729699691534
Position 3616: 0.32237846662494773
Position 1874: 0.24351263319993707
Position 1287: 0.16316746348337344
Position 11564: 0.12815961908432008
Position 13542: 0.11417159689902412
Position 6714: 0.09035066212173
Position 5539: 0.08432578868982707
Position 1781: 0.07500824767040273
Position 9628: 0.057945981972433815
Position 5597: 0.057192665738995396
Position 2709: 0.035641120284866386
Position 13576: 0.03478508044695331
Position 17020: 0.030150215175548778
Position 14736: 0.028678187069983145
Position 5658: 0.026136796340836054
Position 16731: 0.02364413332439039
Position 12149: 0.021890958779512217
Position 1476: 0.021618659164168937
Position 17051: 0.021109362979078932
Position 14582: 0.01856052039823573
Position 3249: 0.017153589158327938
Position 3534: 0.017008981720259785
Position 1839: 0.014679536436605838
Position 2527: 0.01430212703763872
Position 10499: 0.014039209196337674
Position 10528: 0.013292572701117654
Position 17068: 0.013284208886587375
Position 13868: 0.013156086120998327
Position 724: 0.013028772009619178
Position 1214: 0.01270235870334852
Position 10429: 0.012488461881840923
Position 3537: 0.012129371141610749
Position 2536: 0.011655701851039764
Position 9576: 0.01163152665104465
Position 1888: 0.01036146279709593
Position 13687: 0.01001250749906843
Position 12228: 0.009966856298184907
Position 14295: 0.009684400718882947
Position 16010: 0.008943646396057927
Position 10364: 0.008412379827937948
Position 16829: 0.00833483098950849
Position 2484: 0.00777916329062974
Position 1790: 0.007681010629031786
Position 9228: 0.006025997385672489
Position 6875: 0.005904628671507632
Position 1610: 0.0057282020551542145
Position 3303: 0.005564752375997889
Position 5842: 0.005230667735384403
Position 8232: 0.004892141057326324
Position 7672: 0.004870439070056859
Position 3560: 0.004776521354452993
Position 16687: 0.004468155287709615
Position 9681: 0.004137177221090025
Position 6964: 0.0039015545175022713
Position 7645: 0.0038602876221252667
Position 13998: 0.003766525051897557
Position 17169: 0.003743629000075208
Position 5999: 0.003706068499820577
Position 3577: 0.0033447922666392372
Position 16189: 0.003117515304049913
Position 16553: 0.002605610943722954
Position 17186: 0.0025413768602585685
Position 16990: 0.0021110589865803147
Position 3281: 0.002106569041859629
Position 8237: 0.002096859828248191
Position 5547: 0.001992150022882875
Position 9522: 0.0018333941101954564
Position 1568: 0.0018279538028196987
Position 1180: 0.0018267590063395457
Position 14584: 0.0017857086764624063
Position 1199: 0.001784253462228874
Position 2589: 0.001686165702775298
Position 8173: 0.0016558700203061982
Position 3407: 0.0015893128210022944
Position 7226: 0.0015693604431100594
Position 12119: 0.0015432055594148582
Position 1588: 0.0015263047719606773
Position 789: 0.0015224406004391551
Position 1811: 0.001487886394075997
Position 1595: 0.001410655007496982
Position 16702: 0.0013343919582192762
Position 3775: 0.0012172618319003195
Position 3629: 0.0011814513748630738
Position 1241: 0.0010992533619754176
Position 4569: 0.0010657539778665117
Position 1042: 0.0010486705431625638
Position 1613: 0.0010120299264464985
Position 4614: 0.000982392983193902
Position 8271: 0.0009504386003696033
Position 1176: 0.0008960783623980247
Position 1961: 0.0008800374176707615
Position 7982: 0.0008284750363301986
Position 4629: 0.0008186809564444173
Position 1203: 0.0007769769790907588
Position 8608: 0.0007749600477747176
Position 8255: 0.0007701760650225371
Position 1322: 0.0007590235419193106
Position 2914: 0.0006696131427542315
Position 2679: 0.0006523827056254814
Position 2652: 0.0006021304433615398
Position 929: 0.000558574547526842
Position 2927: 0.000522344602141558
Position 1192: 0.0005172790392619101
Position 1031: 0.0005061203529359419
Position 1616: 0.0005014295909981846
Position 1817: 0.0005010219755397924
Position 887: 0.0004889878669016907
Position 3410: 0.0004665135731420732
Position 9469: 0.00044434563944073795
Position 4663: 0.0004416639010268724
Position 2937: 0.0004305255743509602
Position 2410: 0.00040490515380690254
Position 12068: 0.0003891292262140557
Position 1532: 0.0003718028232641968
Position 843: 0.00036629917625084817
Position 16593: 0.0003482612162450996
Position 1511: 0.00034368111449871236
Position 1157: 0.0003119705416468904
Position 1560: 0.00029510203686177003
Position 1218: 0.00028305674459592453
Position 278: 0.00026676525615134197
Position 1169: 0.0002636913297419814
Position 14586: 0.00025705786295147296
Position 1619: 0.00025259821326596585
Position 1508: 0.00024678088428658167
Position 1224: 0.00022349690688132953
Position 1058: 0.00021521091190751228
Position 1227: 0.0001944482532499089
Position 8627: 0.0001923359231364727
Position 825: 0.0001800409018795732
Position 3259: 0.0001797385915954923
Position 4703: 0.00017252972994831868
Position 2021: 0.00016139222455057855
Position 5501: 0.0001557096016089587
Position 1550: 0.00014937132876662826
Position 7547: 0.00014505538972656168
Position 281: 0.000131906507916874
Position 13957: 0.00012917819401764085
Position 447: 0.00011501789541793084
Position 443: 0.00011405520367823166
Position 2540: 0.00011041190163466287
Position 2384: 0.00010607912333445665
Position 2609: 0.00010544731310871011
Position 2542: 0.00010520410822995793
Position 408: 0.00010247423104168274
Position 352: 9.735150969240194e-05
Position 1111: 8.631858608096204e-05
Position 1637: 8.167510921465495e-05
Position 7813: 7.41528712069725e-05
Position 2546: 7.001637594693755e-05
Position 362: 6.986117148936469e-05
Position 1565: 6.79626933234748e-05
Position 1523: 6.658240003085453e-05
Position 4637: 6.491317052414856e-05
Position 7681: 6.216750517222316e-05
Position 10324: 5.9929444643338264e-05
Position 2026: 5.512652076869461e-05
Position 2466: 5.290446164505232e-05
Position 1208: 4.604752385719214e-05
Position 1646: 4.373971294588332e-05
Position 1447: 4.2280474510658815e-05
Position 730: 4.2127484187311046e-05
Position 1375: 4.0811829726903435e-05
Position 1174: 4.071826851330649e-05
Position 1574: 4.04393116423757e-05
Position 1537: 3.676133311715094e-05
Position 480: 3.3759275472082665e-05
Position 410: 3.268357382820156e-05
Position 2753: 3.17973861010099e-05
Position 1328: 3.143115583328807e-05
Position 765: 3.1404138565869167e-05
Position 1923: 3.139397481235221e-05
Position 1652: 2.9821270310838455e-05
Position 1222: 2.9240300446017638e-05
Position 1963: 2.869990476807894e-05
Position 1576: 2.839964792623251e-05
Position 2416: 2.6358109567846648e-05
Position 2737: 2.5376034523857926e-05
Position 1661: 2.502367644831003e-05
Position 1142: 2.4740965731372418e-05
Position 484: 2.4444929477849727e-05
Position 806: 2.1050707528526547e-05
Position 237: 2.0579541198549687e-05
Position 3582: 2.0046026839752362e-05
Position 472: 1.9885882672353506e-05
Position 1082: 1.687866342187748e-05
Position 367: 1.4161200698415239e-05
Position 1075: 1.39403746368811e-05
Position 221: 1.1494337490077014e-05
Position 1165: 9.457364890281882e-06
Position 506: 9.332260752139715e-06
Position 1095: 8.307426090572891e-06
Position 275: 8.183563245637747e-06
Position 1138: 7.789087754626414e-06
Position 254: 7.698893969632626e-06
Position 1117: 7.575604107865871e-06
Position 440: 7.54411832388946e-06
Position 1439: 6.839379710304887e-06
Position 383: 6.414393485138024e-06
Position 1062: 5.54320025232355e-06
Position 424: 5.43379604862682e-06
Position 801: 5.319349470398521e-06
Position 1089: 5.305132828247979e-06
Position 846: 5.13856156558232e-06
Position 512: 4.626013789381004e-06
Position 1127: 4.576796371834965e-06
Position 320: 4.383709266905681e-06
Position 946: 4.1448316947554e-06
Position 1428: 3.930787304307755e-06
Position 1670: 3.782129324487149e-06
Position 1152: 3.250130476212199e-06
Position 242: 2.6371771268806256e-06
Position 935: 2.332477133385051e-06
Position 329: 2.1971973861615287e-06
Position 247: 2.04038656232062e-06
Position 291: 1.8055940462399483e-06
Position 7825: 1.7774095386749144e-06
Position 7789: 1.61160014240999e-06
Position 7796: 1.6047856696427967e-06
Position 1968: 1.5468858202399147e-06
Position 7830: 1.5220857151953071e-06
Position 1451: 1.5087706968804447e-06
Position 405: 1.4557302299339395e-06
Position 307: 1.3133660379075805e-06
Position 2136: 1.3019129007946609e-06
Position 261: 1.28336054549392e-06
Position 2413: 1.1879353179797588e-06
Position 305: 9.828193689334912e-07
Position 611: 9.798595402319444e-07
Position 1798: 8.548216009189849e-07
Position 379: 7.75370435931021e-07
Position 335: 7.15148017679457e-07
Position 3585: 7.09685325622597e-07
Position 2434: 6.314956943258859e-07
Position 332: 5.0191647725176e-07
Position 1958: 4.464209027649123e-07
Position 570: 4.054138195392092e-07
Position 377: 3.3656441555742764e-07
Position 8210: 3.02703018765397e-07
Position 490: 2.4912822128483697e-07
Position 339: 2.1977920145846954e-07
Position 150: 2.077471432617961e-07
Position 3588: 2.0497914820560105e-07
Position 626: 1.8605247919604156e-07
Position 3653: 1.660836316310696e-07
Position 543: 8.667978718857908e-08
Position 1064: 7.514229509384717e-08
Position 8313: 5.5536446174814437e-08
Position 172: 5.140705678056025e-08
Position 8358: 4.59559014736701e-08
Position 146: 4.1714902637878154e-08
Position 620: 4.046085891866228e-08
Position 127: 3.9834521579288223e-08
Position 144: 3.688709591715866e-08
Position 2814: 2.6074497810824306e-08
Position 137: 2.5555970334845664e-08
Position 1974: 2.102326767911869e-08
Position 7768: 1.6300781155627363e-08
Position 142: 1.4203145716975052e-10
Position 104: 1.0747830017330234e-10
