Gene = Ndufc1
Position 3392: 0.0008864442257733951
Position 2524: 0.0008619445871125394
Position 3596: 0.0008220492407243011
Position 203: 0.0007809479284116508
Position 3517: 0.0007603890665647343
Position 2326: 0.0007277353063818063
Position 2294: 0.0006726381691226467
Position 4119: 0.000639849968300169
Position 3416: 0.0006079073462213552
Position 1897: 0.0005706681764068801
Position 3647: 0.0005681348064405057
Position 1941: 0.0005564498651045332
Position 1094: 0.0005294171146948009
Position 2335: 0.0005029153140664499
Position 2061: 0.0004893402873285962
Position 1021: 0.0004480483279810547
Position 703: 0.00037868013580699385
Position 2289: 0.00032975313556505393
Position 3630: 0.0003176038703531634
Position 1597: 0.00030140863399328796
Position 3105: 0.0002745655241554918
Position 3805: 0.00024064289167451383
Position 2958: 0.00019961771789661967
Position 4172: 0.00018488614299714458
Position 398: 0.00014747658508868888
Position 1075: 0.0001438495788098438
Position 1341: 0.00014183049331085976
Position 802: 0.00013701828613737942
Position 545: 0.00013267361610569124
Position 1106: 0.00012832023959134887
Position 233: 0.00011833192860897536
Position 775: 0.00010500866395257648
Position 2043: 9.755843087680275e-05
Position 1059: 9.455376760379438e-05
Position 756: 8.974358635148655e-05
Position 4067: 8.970848481513087e-05
Position 3963: 8.482224624081547e-05
Position 1902: 8.019994575092637e-05
Position 680: 7.061092306336491e-05
Position 3289: 6.758378782668675e-05
Position 1966: 5.838561531292798e-05
Position 158: 5.774919393281054e-05
Position 140: 5.353120114863678e-05
Position 4153: 5.129507551482299e-05
Position 294: 4.8326893100892257e-05
Position 200: 4.526818725717296e-05
Position 360: 4.3741148164988986e-05
Position 498: 4.3701824276719465e-05
Position 2915: 4.12605340343671e-05
Position 596: 3.536403810410219e-05
Position 276: 3.494562100673236e-05
Position 1174: 3.2850883079775726e-05
Position 1047: 3.0383003221578542e-05
Position 690: 2.9203615683092502e-05
Position 429: 2.6578709464844185e-05
Position 1747: 2.3602446043496103e-05
Position 221: 1.6226344709068808e-05
Position 253: 1.527162900116118e-05
Position 1542: 1.292898297783437e-05
Position 1114: 1.0155372186853353e-05
Position 2021: 9.520186636160559e-06
Position 574: 9.152944877992312e-06
Position 568: 9.013623310146596e-06
Position 2038: 7.74812758033901e-06
Position 1878: 6.706760940492941e-06
Position 1934: 6.326400949778842e-06
Position 1619: 6.088667328938695e-06
Position 437: 4.360975252441881e-06
Position 2381: 2.0372453666019984e-06
Position 327: 1.9369600273150846e-06
Position 163: 1.8333069308815574e-06
Position 1318: 1.8039325677804044e-06
Position 416: 1.4152669210614785e-06
Position 771: 1.3162250068317394e-06
Position 2024: 3.322524405893846e-07
Position 2116: 3.082411887204475e-07
Position 1616: 2.4913446232439874e-07
Position 1345: 1.7783140571658809e-07
Position 1322: 1.6870302412816136e-07
Position 632: 3.35281363707053e-08
Position 616: 2.981395163916391e-08
Position 551: 2.1932506368891186e-08
Position 607: 1.3139534117848208e-08
Position 1136: 8.410685272052814e-09
Position 1201: 3.215822313841648e-09
Position 180: 2.7030897984155078e-09
Position 142: 7.267789576690502e-10
Position 73: 2.8478834456913964e-10
Position 283: 3.452283962386432e-11
Position 129: 6.528627141576765e-12
Position 119: 1.7957974511959713e-12
Position 406: 4.1784008806990625e-13
