Gene = Orc5
Position 3589: 0.001066348294241545
Position 3534: 0.0010435300988842556
Position 1901: 0.0010173133270734859
Position 4464: 0.0010026983064843917
Position 3238: 0.0009725775202647624
Position 2710: 0.0009005507828206043
Position 614: 0.0008758392661635251
Position 3219: 0.0008373171747811609
Position 2004: 0.0008283710774456405
Position 362: 0.0008256759685982483
Position 2842: 0.0008207771081206634
Position 5274: 0.0007846686156845183
Position 21495: 0.0007484651727186146
Position 821: 0.0007073550969111424
Position 23058: 0.0007034902990132907
Position 2894: 0.0006814523933275611
Position 1699: 0.0006656160253401925
Position 542: 0.0006555038339422066
Position 640: 0.00047976374883726
Position 4320: 0.00047869490978726483
Position 4406: 0.0004755665241080951
Position 1388: 0.0004663521922822963
Position 2828: 0.0004353701626790128
Position 2713: 0.00043140858371601415
Position 4366: 0.0004106995594551621
Position 847: 0.0003405390258358746
Position 2775: 0.00030640298758808385
Position 2626: 0.00030097353243119734
Position 881: 0.0002956966592518711
Position 3932: 0.00028905135359475067
Position 21652: 0.0002816223443347632
Position 2642: 0.0002706798099300165
Position 19282: 0.0002552341164291075
Position 19324: 0.00025209906662321073
Position 2955: 0.00022236960277491663
Position 3625: 0.00020396522866701218
Position 893: 0.00018083774384089344
Position 2758: 0.00017298086497006754
Position 5734: 0.00017119448043308443
Position 509: 0.00016126971436314594
Position 2591: 0.00014763321020706843
Position 183: 0.00012545199045170237
Position 217: 0.0001251783613134027
Position 5439: 9.168827368300002e-05
Position 5367: 8.973058371796669e-05
Position 5491: 8.77938021764395e-05
Position 5321: 6.570650541166228e-05
Position 5328: 5.228186202315387e-05
Position 405: 3.109496756069277e-05
Position 528: 2.3782311216831874e-05
Position 9951: 1.60279674013904e-05
Position 2502: 1.5960544901861062e-05
Position 304: 1.3277959033617427e-05
Position 459: 1.0125835347862482e-05
Position 596: 7.935121389772086e-06
Position 181: 7.565414903875588e-06
Position 375: 7.416053892963858e-06
Position 7410: 5.4347315354676405e-06
Position 371: 3.950481682794482e-06
Position 587: 3.3707700081606826e-06
Position 3318: 2.9863848868860582e-06
Position 7576: 2.600033526453971e-06
Position 196: 2.3865728962946083e-06
Position 9266: 2.0964389192139823e-06
Position 377: 1.9768131744279774e-06
Position 8570: 1.6053688430049563e-06
Position 7945: 1.5296982557455074e-06
Position 568: 1.385199260809042e-06
Position 12254: 1.1837740116545414e-06
Position 1012: 1.1587267560566954e-06
Position 950: 1.1560785477442616e-06
Position 9114: 1.1366440475433437e-06
Position 478: 1.1062983637752359e-06
Position 483: 1.103197688055629e-06
Position 2172: 1.0587362843415066e-06
Position 1245: 8.200217995976642e-07
Position 1616: 7.773090071859792e-07
Position 7784: 6.541375040587444e-07
Position 9233: 6.007252695035824e-07
Position 651: 4.2802486848975913e-07
Position 498: 4.148897976219539e-07
Position 1088: 3.584899326005903e-07
Position 154: 3.42657188729174e-07
Position 9048: 1.918806224077898e-07
Position 439: 1.31535448824915e-07
Position 738: 1.1868744940097327e-07
Position 253: 1.0848224893480138e-07
Position 7291: 9.378267280922578e-08
Position 271: 9.287079704128022e-08
Position 278: 8.287340080256921e-08
Position 5974: 6.59398457961266e-08
Position 494: 3.213164499434802e-08
Position 5941: 3.156579867450431e-08
Position 409: 2.5929655486755292e-08
Position 7257: 1.1565215002304044e-08
Position 96: 8.512304273579174e-09
Position 126: 6.960185116516109e-09
Position 147: 4.684852352131986e-09
Position 145: 2.4158374531566898e-09
Position 128: 2.05290278496372e-10
Position 4913: 3.0902887466998117e-12
