Gene = Tbrg1
Position 1770: 0.00019066475773636676
Position 618: 0.00018646031311391438
Position 4162: 0.00018419111968750822
Position 2279: 0.00015316011300475538
Position 3518: 0.00015226540514943622
Position 1902: 0.00014221798359210727
Position 2041: 0.00014134644023813011
Position 3219: 0.0001387894786288302
Position 7497: 0.00013377552430731454
Position 2419: 0.00012344421727356747
Position 6135: 0.00011771208101003065
Position 3029: 0.00011345237840522364
Position 2077: 0.0001064913504744865
Position 153: 0.00010564119280346132
Position 2151: 0.00010493910122424186
Position 1813: 9.622986394666635e-05
Position 1905: 8.985726294033317e-05
Position 949: 8.900160781133045e-05
Position 652: 8.591709398714203e-05
Position 4107: 8.39361274482237e-05
Position 1316: 8.361533771989426e-05
Position 549: 8.194810308585429e-05
Position 2436: 7.656644147929758e-05
Position 6235: 7.1646695843901e-05
Position 3044: 7.146560799636703e-05
Position 4049: 7.102744693494924e-05
Position 2506: 6.954854375385445e-05
Position 7033: 6.872236934018243e-05
Position 3369: 6.695329395041851e-05
Position 3486: 6.544628439832872e-05
Position 3574: 6.28314992461139e-05
Position 1223: 6.269352123945389e-05
Position 1210: 5.802943897888717e-05
Position 4501: 5.3413285869809695e-05
Position 7230: 5.2165780466458327e-05
Position 3281: 4.987171192327713e-05
Position 3248: 4.9348787438741215e-05
Position 3648: 4.874471930132012e-05
Position 4250: 4.805539105633207e-05
Position 2138: 4.7435928221984677e-05
Position 197: 4.720891488132694e-05
Position 3231: 4.5968043339252134e-05
Position 3235: 4.359345343880288e-05
Position 2758: 4.256013399650143e-05
Position 2835: 4.10360472327001e-05
Position 2888: 4.0716230932021154e-05
Position 226: 4.039722028134792e-05
Position 1252: 3.8863533462746e-05
Position 1227: 3.86154974610049e-05
Position 3292: 3.754343376798799e-05
Position 4168: 3.533240031875236e-05
Position 248: 3.496086283432671e-05
Position 1587: 3.257753059866209e-05
Position 2830: 3.236276894259497e-05
Position 3954: 3.142409018175552e-05
Position 2037: 3.090534281768098e-05
Position 3606: 3.0299870848031957e-05
Position 2661: 3.016102060566126e-05
Position 2113: 2.81745555717634e-05
Position 2714: 2.7379184909878855e-05
Position 2445: 2.6463188423802257e-05
Position 6741: 2.6312231798340886e-05
Position 1368: 2.6306047354756843e-05
Position 5206: 2.6214304788164152e-05
Position 2828: 2.4443345742376473e-05
Position 742: 2.2919156239555512e-05
Position 1122: 2.2121761780980483e-05
Position 7354: 2.152247911563133e-05
Position 3958: 2.1068868712659952e-05
Position 2674: 1.400946026318947e-05
Position 4990: 1.2727251402464454e-05
Position 4030: 1.196864425686981e-05
Position 5219: 1.0522166945452737e-05
Position 4116: 9.527729029462076e-06
Position 4109: 8.214214665898507e-06
Position 5240: 7.846642079632819e-06
Position 4637: 7.281018559756356e-06
Position 4985: 5.572303682641944e-06
Position 5063: 4.8491540106390736e-06
Position 4228: 3.987659061175984e-06
Position 6701: 2.921620749337209e-06
Position 6910: 2.6418967117830215e-06
Position 2891: 2.455728848661825e-06
Position 1947: 2.313584125711724e-06
Position 6705: 2.148761089096529e-06
Position 1052: 1.913653547227335e-06
Position 5011: 1.467816737456723e-06
Position 3053: 1.4357503774343197e-06
Position 3056: 1.2827832262447114e-06
Position 927: 1.2298474012604482e-06
Position 939: 1.179589982085778e-06
Position 6564: 1.0145365727246878e-06
Position 6179: 8.612391952431098e-07
Position 6696: 6.954355217229431e-07
Position 535: 6.271734973176811e-07
Position 250: 5.729162147089563e-07
Position 3062: 5.39122794830769e-07
Position 147: 5.032033482116994e-07
Position 3906: 4.796952466875842e-07
Position 1372: 4.1839901243060884e-07
Position 6229: 3.9099450596208487e-07
Position 3272: 3.329277099783805e-07
Position 6164: 2.8504323019679337e-07
Position 6144: 2.7653344541988345e-07
Position 6610: 2.759885781685362e-07
Position 1191: 2.4971512154572027e-07
Position 3190: 2.4410542708774193e-07
Position 3259: 2.0718718499181202e-07
Position 3295: 1.993894350804763e-07
Position 2664: 1.609706017772584e-07
Position 3187: 1.5744568849638227e-07
Position 6151: 1.5283820192740883e-07
Position 6159: 1.469091632589825e-07
Position 1956: 1.3661577155771484e-07
Position 529: 9.289880646216376e-08
Position 411: 6.518543249192929e-08
Position 442: 2.6562241835625257e-08
Position 3561: 2.167147276725619e-08
Position 6336: 1.6978676484515894e-08
Position 784: 1.6006135628034807e-08
Position 235: 1.0417475785329055e-08
Position 172: 7.999561434685934e-09
Position 181: 7.573759575956943e-09
Position 254: 5.519850002103779e-09
Position 244: 3.6752375982836104e-09
