Gene = Cd2bp2
Position 306: 0.00042088694487935876
Position 577: 0.0004136885442843357
Position 110: 0.0003857036471957762
Position 996: 0.00035992251254907646
Position 273: 0.00032729448171876964
Position 867: 0.00029628342629824106
Position 130: 0.00019030964337109183
Position 987: 0.00015464023955422763
Position 1123: 0.00014926113737252414
Position 433: 0.00014584101040114142
Position 1093: 0.00013245077911137087
Position 1132: 0.0001286324771580411
Position 730: 0.0001267731623099948
Position 243: 0.00010435052807907475
Position 2171: 9.669346910674858e-05
Position 623: 9.564566064405144e-05
Position 533: 9.277947855944241e-05
Position 465: 9.210940761307077e-05
Position 1681: 8.723801596665089e-05
Position 971: 8.202612496216738e-05
Position 5: 8.176000555417788e-05
Position 937: 8.042071198951093e-05
Position 909: 4.1963827962321016e-05
Position 2005: 3.5477441430049726e-05
Position 1955: 3.5350496155186135e-05
Position 1134: 3.37509285029194e-05
Position 625: 3.0838001492108295e-05
Position 1817: 3.058858330039558e-05
Position 64: 2.4872572248005395e-05
Position 2983: 2.4044526437406602e-05
Position 163: 2.3953854653430806e-05
Position 1355: 2.2896583310302237e-05
Position 3016: 1.8320909054165623e-05
Position 398: 1.8051938577060406e-05
Position 1324: 1.4045093721131864e-05
Position 1752: 1.3208919621916323e-05
Position 2086: 7.921238402535244e-06
Position 1860: 7.492422058772502e-06
Position 1617: 6.099493185188193e-06
Position 408: 6.091782102992392e-06
Position 1640: 4.9608117234770755e-06
Position 2072: 4.2958997875424035e-06
Position 1688: 4.290319512714572e-06
Position 2778: 3.1425497956455156e-06
Position 2314: 2.9796615288508636e-07
Position 2729: 2.384315582114363e-07
Position 2765: 2.3617813154399803e-07
Position 2754: 2.2827664854477185e-07
Position 2625: 6.659986392311605e-08
Position 323: 3.022485302176977e-08
Position 270: 1.4121689853670665e-08
Position 771: 1.3107711789399755e-08
Position 126: 8.539698589401451e-09
Position 94: 5.615087231613311e-09
Position 487: 5.3526251734269945e-09
Position 1005: 1.2391051200980135e-09
Position 2138: 9.462679410675584e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2069: 0.9905989865254786
Position 841: 0.8872163456854637
Position 1160: 0.7174072064694542
Position 1358: 0.7027899038058993
Position 1878: 0.4744105002201095
Position 2917: 0.36352787309232365
Position 532: 0.3583113139102486
Position 1884: 0.24750263985289583
Position 2592: 0.21292384092944713
Position 1098: 0.19471868178210325
Position 1880: 0.19267783979482653
Position 1700: 0.11600902497245216
Position 538: 0.07662902299071485
Position 4191: 0.06495923666194492
Position 3092: 0.06382512949953077
Position 2369: 0.05396177560513582
Position 1646: 0.0512318061084849
Position 1580: 0.04980584862876793
Position 3996: 0.04717197997368222
Position 863: 0.03347789508505579
Position 866: 0.03256407102364998
Position 321: 0.03014357250277795
Position 372: 0.026224418966479316
Position 2617: 0.02479191232882543
Position 2550: 0.021797715930042084
Position 4321: 0.020617601659704714
Position 2305: 0.019823534497256733
Position 1510: 0.01911176526011205
Position 2501: 0.0188463853962263
Position 1068: 0.014554546510022024
Position 3668: 0.013805842072108962
Position 588: 0.012471952706352835
Position 1123: 0.012293653545618614
Position 2698: 0.011838574342866903
Position 3940: 0.009135388098519312
Position 453: 0.008369728092151417
Position 776: 0.00818606872653353
Position 3763: 0.007649755677431785
Position 1972: 0.0068236261170181445
Position 1792: 0.00654338193625747
Position 3798: 0.00643810683527378
Position 2346: 0.006378144047281298
Position 3968: 0.006333325504703349
Position 3796: 0.0058209503051858385
Position 1886: 0.0054808373868160285
Position 555: 0.004989698596914619
Position 3833: 0.004846946189060144
Position 544: 0.004655658446803185
Position 890: 0.004328108420005048
Position 3001: 0.004139795321310148
Position 1679: 0.004101031242509866
Position 2259: 0.004018659929604658
Position 1394: 0.0033971356075476753
Position 4283: 0.0031460428736665162
Position 2285: 0.0031012002768733633
Position 3642: 0.002271217468648943
Position 2461: 0.002196106628062149
Position 3840: 0.00208263367837154
Position 4095: 0.0020436243083255864
Position 2803: 0.002020526785811949
Position 4069: 0.00192962240113005
Position 2436: 0.0019236736601541801
Position 1860: 0.0019140452959430017
Position 639: 0.0017850989316840883
Position 909: 0.0017502634716115636
Position 1214: 0.0017169645232351504
Position 1587: 0.0017079725404509707
Position 3487: 0.0015172398084396415
Position 804: 0.0014028815650980178
Position 2628: 0.0013506757993974317
Position 2894: 0.0013378791700627763
Position 3202: 0.0012969586592861634
Position 570: 0.001200776123968135
Position 1363: 0.001083220198380753
Position 2729: 0.0010470041552336907
Position 181: 0.0010156850270022643
Position 2457: 0.001007327925822775
Position 1103: 0.0009308940927879199
Position 1896: 0.0008885989548200252
Position 1893: 0.0008852855126519647
Position 3217: 0.0008823628494486472
Position 408: 0.0008738092018839342
Position 3409: 0.000850629444144914
Position 636: 0.0008020878472314558
Position 1605: 0.000780211548059884
Position 3336: 0.0007528363460320045
Position 2327: 0.0007387506472779053
Position 2926: 0.0007329627107851858
Position 1533: 0.0007026551541189596
Position 2234: 0.0006891601894012827
Position 1979: 0.0006417968149427121
Position 3095: 0.0006222192668260227
Position 139: 0.0005996056669430963
Position 603: 0.0005763397057288851
Position 1166: 0.00048756548834705667
Position 1127: 0.00045661500376867586
Position 2263: 0.0004487786469864902
Position 1164: 0.000435748190537877
Position 3791: 0.0004255312566631336
Position 2563: 0.00041092332964374285
Position 577: 0.00039880591479328834
Position 1388: 0.00038212896066085677
Position 1952: 0.00036925754534690414
Position 764: 0.0003485634839995704
Position 895: 0.0003254049937319965
Position 340: 0.0003048076550210212
Position 154: 0.00028255534123359014
Position 126: 0.00026765255471043194
Position 1416: 0.0002672682450276001
Position 2138: 0.00023966285493905084
Position 1530: 0.0002394676374469027
Position 671: 0.00023765634774495164
Position 1401: 0.00023394169424697505
Position 426: 0.0002306404084573418
Position 3176: 0.0002161280797805485
Position 2117: 0.00019992268628190248
Position 417: 0.00018162834187621912
Position 2392: 0.000174086821691403
Position 2463: 0.00016806169761201598
Position 905: 0.00015268704238534972
Position 572: 0.00014513641431339945
Position 2246: 0.0001337175652871476
Position 598: 0.00012099170132293964
Position 3222: 0.00011864158309965559
Position 2394: 0.00011019312915768184
Position 1370: 0.00010911409760829354
Position 2085: 9.929899706172582e-05
Position 2240: 8.631694842518799e-05
Position 965: 8.303462956239799e-05
Position 713: 5.6950169073003524e-05
Position 1172: 5.518834554067758e-05
Position 2023: 4.272728275307112e-05
Position 1420: 3.768974508518796e-05
Position 879: 3.4958398417011635e-05
Position 265: 2.8346488439233835e-05
Position 613: 2.806076055724375e-05
Position 1486: 2.726152448302513e-05
Position 1223: 2.5779649521488984e-05
Position 623: 2.552379671738075e-05
Position 652: 2.136857535451739e-05
Position 2168: 1.5255816790190217e-05
Position 678: 1.5163939128555597e-05
Position 185: 1.357615786654028e-05
Position 2333: 1.290934339115338e-05
Position 644: 1.0797778394643092e-05
Position 151: 9.25316727126817e-06
Position 71: 6.680540165650347e-06
Position 1110: 4.901454768347605e-06
Position 281: 3.592381362615755e-06
Position 967: 3.3876505538985955e-06
Position 2210: 3.0881040442369642e-06
Position 191: 7.528101251045377e-07
Position 2038: 6.535685417958588e-07
Position 691: 5.560703084780688e-07
Position 680: 5.391473734050849e-07
Position 218: 1.3093433434184055e-07
Position 234: 6.853963795955023e-08
Position 251: 5.007393154709783e-08
Position 1267: 3.911803720818915e-08
Position 90: 1.2257383691145495e-08
Position 1985: 1.1825053029698349e-08
Position 270: 9.782896238335104e-09
Position 2153: 3.1332679882101208e-09
Position 232: 6.749499800410212e-10
Position 76: 1.1103385767150009e-10
Position 243: 6.246322743439615e-11
