Gene = Zpr1
Position 6605: 0.0009337439640400995
Position 1449: 0.000901954335973377
Position 741: 0.000825416022956015
Position 928: 0.0007315114095337506
Position 2391: 0.0006691986963532959
Position 1167: 0.0006317338777514806
Position 1866: 0.0005989511333718406
Position 7481: 0.0005748618903713465
Position 2310: 0.0005626953559324506
Position 3884: 0.000525403237987034
Position 1113: 0.0005198331026182345
Position 1902: 0.0005140329721223451
Position 2931: 0.0005090480226984638
Position 7510: 0.0005089824289975197
Position 906: 0.0004875798192830021
Position 723: 0.00047323974510518125
Position 1668: 0.00046786702903179553
Position 3625: 0.0003804028868076456
Position 708: 0.0003550112940040337
Position 7281: 0.00035056426268163733
Position 1686: 0.00034785127781274464
Position 825: 0.000340423896194161
Position 3615: 0.000335461508443992
Position 4125: 0.0003178756259415716
Position 1817: 0.0003160013247690244
Position 4516: 0.00029550749665848694
Position 1906: 0.00028660334093318275
Position 607: 0.0002691683876519411
Position 3836: 0.0002509061938205124
Position 125: 0.0002470918086186227
Position 1104: 0.0002292628936606463
Position 4725: 0.0002030293070886931
Position 769: 0.00020275369485141766
Position 1555: 0.0002000027437110023
Position 747: 0.00019141962131827568
Position 2004: 0.0001829313182705279
Position 7742: 0.00018043804941287732
Position 282: 0.0001464435983451975
Position 3520: 0.0001400543381233451
Position 1446: 0.00013701095499506327
Position 3608: 0.00013665138056742377
Position 805: 0.00012970103481200576
Position 81: 0.00012675564783592438
Position 2076: 0.0001091334841152489
Position 31: 0.00010641569389327428
Position 711: 9.314736927053572e-05
Position 151: 8.745285867043306e-05
Position 704: 8.726575304938409e-05
Position 308: 8.69551408416766e-05
Position 135: 8.385487431443848e-05
Position 3216: 8.275620472203631e-05
Position 276: 8.223240432809526e-05
Position 3292: 8.177047061944811e-05
Position 3018: 8.140999140819406e-05
Position 1545: 8.119137193849007e-05
Position 3028: 7.308752763603453e-05
Position 3251: 6.89116808090047e-05
Position 3188: 6.0573221211769196e-05
Position 2736: 5.995886261486593e-05
Position 859: 5.677143926373732e-05
Position 2807: 5.2253423758060274e-05
Position 3322: 4.3422694647504644e-05
Position 8207: 4.2161455840060785e-05
Position 2163: 3.590286771457972e-05
Position 2082: 3.5413625736307246e-05
Position 808: 2.9213818147773094e-05
Position 293: 2.8271460208059965e-05
Position 738: 2.595959693434168e-05
Position 2933: 2.360964602284362e-05
Position 763: 2.3151503825088487e-05
Position 3067: 2.1431252321035405e-05
Position 1191: 1.674694717723916e-05
Position 7221: 1.6654983512994567e-05
Position 1010: 1.3829780376236551e-05
Position 783: 1.3026231076251074e-05
Position 2794: 1.2379569454834993e-05
Position 334: 1.1762605232469526e-05
Position 846: 1.1626273375965942e-05
Position 7064: 8.758209322650638e-06
Position 178: 8.622494189093703e-06
Position 6922: 8.38890909609117e-06
Position 515: 8.26470576842976e-06
Position 1136: 6.891599082120972e-06
Position 699: 6.412947918116196e-06
Position 1229: 5.709395083753705e-06
Position 1161: 5.297658555869059e-06
Position 844: 4.688089916420711e-06
Position 1087: 4.497140950103625e-06
Position 702: 4.4244745871993915e-06
Position 828: 4.039554749962352e-06
Position 2900: 4.0155516316414035e-06
Position 225: 3.2076680985191074e-06
Position 810: 3.188098795977675e-06
Position 490: 2.982108372682799e-06
Position 685: 2.946036777833572e-06
Position 669: 2.8811422849841857e-06
Position 688: 2.7404752741113337e-06
Position 366: 2.5751380653648324e-06
Position 4: 1.7710772789024698e-06
Position 2843: 1.6194823862895747e-06
Position 6936: 1.5801234739789465e-06
Position 357: 1.520577131800933e-06
Position 2667: 1.3657507138873273e-06
Position 1441: 5.668301803594108e-07
Position 1386: 5.576623987966943e-07
Position 204: 5.035576835586901e-07
Position 3253: 4.6130116535643345e-07
Position 364: 3.542876668661694e-07
Position 1525: 3.393355816843936e-07
Position 1623: 3.216890764483616e-07
Position 7086: 3.0248348232063074e-07
Position 1678: 3.0046865753082934e-07
Position 1512: 2.928293279326874e-07
Position 1473: 2.6059176219190163e-07
Position 380: 1.8169755474345526e-07
Position 1177: 6.305175058996359e-08
Position 1523: 4.8692455405385614e-08
Position 975: 4.4841759520877105e-08
Position 933: 3.9090185151615474e-08
Position 1986: 1.6103674725583903e-08
Position 2058: 1.49587081730417e-08
Position 1532: 8.55205122554724e-09
Position 1466: 6.492811563625544e-09
Position 2480: 9.297924911584875e-10
Position 683: 1.6979607474658875e-11
Position 1120: 9.98906573988524e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.9620757337517166
Position 413: 0.9563861043566481
Position 2299: 0.9491032051616649
Position 991: 0.9379545849877698
Position 7973: 0.9228161818588053
Position 3135: 0.7507801531077058
Position 4581: 0.6496823485948446
Position 5239: 0.6409102723983553
Position 6604: 0.6156789534230307
Position 3727: 0.612876045779803
Position 6807: 0.48039207020609004
Position 3347: 0.4087457736187021
Position 4352: 0.3933119695475217
Position 6787: 0.3496917097243437
Position 6553: 0.25558451828561735
Position 1294: 0.23134907531718138
Position 1592: 0.1984381078100656
Position 5131: 0.19201221297362356
Position 6851: 0.12686034703923788
Position 1610: 0.11757951264649849
Position 3425: 0.08716015564750716
Position 3700: 0.08113022730402751
Position 7333: 0.05648966744230621
Position 5087: 0.05400796635704405
Position 1338: 0.050394978408454784
Position 6582: 0.04358628348615883
Position 3428: 0.043362141632855546
Position 1386: 0.03974549324863716
Position 966: 0.0375967125934871
Position 1761: 0.035228386875568916
Position 3697: 0.03334932170851618
Position 3908: 0.03213782349571271
Position 6472: 0.03108800806999546
Position 8911: 0.028955160368448203
Position 4467: 0.028348728216949635
Position 3038: 0.027458975103892874
Position 1645: 0.02600316020772488
Position 8377: 0.02408538004038999
Position 440: 0.023886659423668577
Position 2058: 0.02297124668993155
Position 3070: 0.022776682741043254
Position 6793: 0.021553375526450723
Position 8869: 0.020599637340145135
Position 5168: 0.01594338817640134
Position 3139: 0.015207973151146307
Position 8760: 0.014824165854602353
Position 5267: 0.014239364111100501
Position 4639: 0.01385337440215495
Position 8309: 0.011294162057001584
Position 2720: 0.010493812382435047
Position 1156: 0.010271293884635603
Position 5308: 0.010031289549365364
Position 6570: 0.008682498956535244
Position 454: 0.0084888626470222
Position 4818: 0.008116675240081766
Position 945: 0.007870137619495966
Position 2692: 0.00729509283484449
Position 3477: 0.006815102725465199
Position 3088: 0.006386638859570256
Position 3067: 0.0061175360755230754
Position 3448: 0.006000035678492561
Position 1473: 0.005816492409314142
Position 3520: 0.005171724087992905
Position 8153: 0.004937869475660991
Position 2278: 0.004798257359180441
Position 2303: 0.004765284822405838
Position 6636: 0.004715416770024139
Position 3496: 0.004474915377180326
Position 4375: 0.0041634594436945616
Position 8392: 0.004088608956123721
Position 5827: 0.003974817517622974
Position 6354: 0.003954788780111458
Position 3745: 0.0033951067411494454
Position 7845: 0.0033463211604955185
Position 970: 0.003319230217653634
Position 4869: 0.0031978600211150206
Position 7668: 0.0031775860825636543
Position 1478: 0.003122685788506479
Position 1309: 0.002982015974006633
Position 699: 0.0029747769645049674
Position 1620: 0.00284966537451266
Position 7034: 0.0028060293930446583
Position 7992: 0.0028023519566023974
Position 8318: 0.0026747917713937325
Position 3395: 0.0024975873034647424
Position 1439: 0.0023673335195519346
Position 884: 0.0022811421942370764
Position 6415: 0.0022492523446308236
Position 1480: 0.002215587938849689
Position 1793: 0.0022020218075906404
Position 7125: 0.0021965915795845612
Position 2130: 0.0020991122418008504
Position 4780: 0.002047167711251174
Position 2197: 0.0019296123738772185
Position 3375: 0.0018814140715629442
Position 1343: 0.0018071357465375526
Position 2765: 0.0017766780262684742
Position 7897: 0.001758419599893639
Position 7133: 0.001682150741135034
Position 1559: 0.001667933650910297
Position 1875: 0.00164562801055206
Position 8784: 0.0016103527280167393
Position 2181: 0.001545872987807611
Position 828: 0.001515448252521754
Position 4974: 0.0014878454911892555
Position 1540: 0.0014842182900933628
Position 6590: 0.0014193257505597217
Position 2271: 0.001413861513725084
Position 2013: 0.001402483981132033
Position 2417: 0.0013873486324929175
Position 239: 0.0013628766688058773
Position 4020: 0.0013350568549627725
Position 4400: 0.0012508450259407474
Position 6382: 0.0012278731656834821
Position 2529: 0.0011348545177993696
Position 2407: 0.0011211967115271268
Position 653: 0.0010619636791083032
Position 2700: 0.001048593071335848
Position 4619: 0.0010131788764644024
Position 6985: 0.0010096420105432688
Position 1952: 0.0009381516980699575
Position 6412: 0.0009353374695804904
Position 7865: 0.0008390076007702263
Position 3747: 0.0008378082292275216
Position 859: 0.0008264404927551143
Position 8613: 0.0008058844433404137
Position 1502: 0.00080395306226607
Position 1995: 0.0007779704441350726
Position 1499: 0.0007555948945707315
Position 3265: 0.0007308022950086169
Position 8866: 0.0007073411650275766
Position 7181: 0.0006947910707357632
Position 8102: 0.0006852880467121627
Position 1835: 0.000664908859346138
Position 7631: 0.0006610253993013905
Position 1510: 0.0006287258006025467
Position 4912: 0.0005589917033573699
Position 2149: 0.0005478078268183029
Position 456: 0.0005381092160656688
Position 3017: 0.0005371089341662084
Position 6819: 0.0004859506044719103
Position 4410: 0.00046883931198567956
Position 6395: 0.0004483803141941716
Position 9335: 0.0004405104996222382
Position 1002: 0.00043180860636563115
Position 832: 0.00042148590648622217
Position 6265: 0.0004124463855326048
Position 4531: 0.00039131093228141317
Position 2321: 0.00038334935931295407
Position 1205: 0.00036928193985104666
Position 5842: 0.0003678227156938593
Position 4705: 0.0003608091964364587
Position 5871: 0.00035910707315766336
Position 3356: 0.00035898038949414934
Position 7257: 0.000358784297964408
Position 2471: 0.0003525501795218022
Position 1488: 0.00032761567343156064
Position 2724: 0.00032048810467310093
Position 2391: 0.00031665477233363664
Position 211: 0.00030957841897289297
Position 7100: 0.00030755409102555545
Position 1441: 0.0002857317992714718
Position 3142: 0.00028267560135501014
Position 2930: 0.00028094770950632265
Position 683: 0.00027860441174750426
Position 6288: 0.00027831467599983325
Position 6652: 0.0002716793110939446
Position 7001: 0.0002560319150404828
Position 862: 0.00025317842327373475
Position 9013: 0.00024473780230771156
Position 522: 0.0002244097606318374
Position 2030: 0.0002035803195786534
Position 1035: 0.0001978251039017847
Position 7937: 0.00017611594831947207
Position 1551: 0.0001620054215661335
Position 4603: 0.00016049083724341935
Position 2309: 0.00014590539207940545
Position 2353: 0.0001434796612949968
Position 3603: 0.00013822504506150258
Position 9481: 0.00013636189176318193
Position 5321: 0.00012113131387763217
Position 6971: 0.00011977758432408569
Position 5098: 0.00011902453402562592
Position 3944: 0.00011772542134027815
Position 676: 0.00010981480037859919
Position 664: 0.00010936783063674527
Position 1815: 0.00010306138897277032
Position 1166: 0.00010189405076460519
Position 3094: 9.339325520534593e-05
Position 1545: 9.089779871429912e-05
Position 1517: 8.610730689959139e-05
Position 7367: 8.333451796612537e-05
Position 1400: 8.198580254603872e-05
Position 1523: 7.641519069119589e-05
Position 2429: 6.740388749600477e-05
Position 2480: 6.646051038685454e-05
Position 7240: 6.380619844923394e-05
Position 3299: 6.00221442633023e-05
Position 4023: 5.398529684269136e-05
Position 7136: 4.638206139174894e-05
Position 7159: 3.7887372234507986e-05
Position 1651: 3.742275895132946e-05
Position 1446: 3.652298118402095e-05
Position 738: 3.356164648869894e-05
Position 526: 3.154475071742039e-05
Position 2544: 2.8491653228135885e-05
Position 4311: 2.809705064348669e-05
Position 2769: 2.7575664340167614e-05
Position 6917: 2.5983908766899747e-05
Position 613: 2.2020639723686448e-05
Position 2573: 1.8448462532103737e-05
Position 2203: 1.7926317286031284e-05
Position 156: 1.7185078467274103e-05
Position 143: 1.7119634631610288e-05
Position 2927: 1.700235872188072e-05
Position 3075: 1.6223700971595778e-05
Position 515: 1.4478017066484342e-05
Position 2539: 1.0259872966551888e-05
Position 509: 1.001457992258198e-05
Position 246: 8.825164631079434e-06
Position 1057: 8.68880780976727e-06
Position 7106: 8.456756476473132e-06
Position 2851: 7.3521359229499855e-06
Position 4528: 6.899880195377335e-06
Position 7192: 6.500478382729868e-06
Position 1177: 6.1706006931379416e-06
Position 380: 6.112210636622341e-06
Position 7852: 5.827025966238203e-06
Position 533: 5.765312246507746e-06
Position 1007: 5.544585908025879e-06
Position 789: 5.137824551556947e-06
Position 7153: 5.024274162078778e-06
Position 2601: 4.907961860966494e-06
Position 2860: 4.736070643995808e-06
Position 252: 4.292388709708001e-06
Position 924: 3.124077926437857e-06
Position 568: 3.025858877350006e-06
Position 374: 2.9705137885958934e-06
Position 565: 2.7653689710427587e-06
Position 3209: 2.7485287225981906e-06
Position 539: 2.348943844469415e-06
Position 3156: 2.312298367109541e-06
Position 791: 2.2694288919464027e-06
Position 922: 2.1129563651300487e-06
Position 4249: 1.9589983922335375e-06
Position 6996: 1.8497537221480598e-06
Position 1019: 1.8337096198722715e-06
Position 6897: 1.283157014809763e-06
Position 1064: 1.239525104944595e-06
Position 6900: 1.1504363660710102e-06
Position 8130: 1.022140972479573e-06
Position 8136: 1.0145826515813518e-06
Position 892: 9.317176207946699e-07
Position 899: 5.742244649641214e-07
Position 106: 5.44698944301085e-07
Position 261: 4.144980378767637e-07
Position 895: 3.574843376219034e-07
Position 1921: 3.1754527982821554e-07
Position 1045: 1.8300166972652489e-07
Position 769: 1.564864733979476e-07
Position 5387: 1.5556908018004102e-07
Position 276: 1.3749574684961003e-07
Position 99: 6.943094584715633e-08
Position 255: 3.999282158226452e-08
Position 118: 3.241468971833411e-08
Position 362: 3.039165557763387e-08
Position 7011: 2.7687987906008118e-08
Position 3407: 1.8533901634240054e-08
Position 270: 1.6890308102126597e-08
Position 2033: 1.0643061564794002e-08
Position 2082: 1.0483925112540994e-08
Position 132: 9.715819128870985e-09
Position 2943: 4.671917472248611e-09
Position 3148: 4.2114582402224374e-09
Position 469: 3.4886369297221854e-09
Position 87: 3.2805205277758634e-09
Position 575: 1.999334815907095e-09
Position 632: 1.8997721610632282e-09
Position 573: 1.5777254713178083e-09
Position 543: 4.3096597758171876e-10
Position 80: 3.716821661751024e-10
Position 72: 3.624317463748571e-10
Position 585: 3.158053346849367e-10
Position 580: 1.0349544338870182e-10
Position 76: 9.035996208399144e-11
Position 590: 5.415559295272785e-11
Position 592: 5.3655164311496624e-11
Position 343: 4.5466795107589415e-11
Position 345: 2.4050799081480973e-11
Position 349: 2.248314255419628e-11
Position 617: 7.533487278941037e-12
Position 331: 5.1517524008482865e-12
Position 308: 2.4665743094594995e-12
Position 314: 3.486909213942942e-13
