Gene = Cdcp1
Position 4022: 2.6250512199996766e-05
Position 2088: 2.6234700532217497e-05
Position 3842: 2.6228629913669897e-05
Position 1520: 1.991776353495028e-05
Position 2095: 1.7488407820765174e-05
Position 1560: 1.6904404074808355e-05
Position 2320: 1.4577809623158574e-05
Position 2226: 1.2140916193458862e-05
Position 923: 1.0861353749207366e-05
Position 300: 1.0487461373601963e-05
Position 771: 9.409498351492305e-06
Position 417: 6.7899717665690855e-06
Position 210: 6.630887107215884e-06
Position 126: 6.02716571577043e-06
Position 2816: 5.567590140635664e-06
Position 676: 5.264510004306316e-06
Position 1041: 5.000186892766319e-06
Position 108: 4.837385803895738e-06
Position 720: 4.2653307758559564e-06
Position 189: 4.25185564668881e-06
Position 294: 3.920559327987967e-06
Position 2130: 1.6578469586143758e-06
Position 496: 1.4466208150806698e-06
Position 735: 1.369289342661917e-06
Position 769: 1.1487038937069269e-06
Position 670: 6.889825743075851e-07
Position 631: 5.45686399768205e-07
Position 652: 5.020292022056858e-07
Position 538: 3.878874147084889e-07
Position 804: 2.4941176002015556e-07
Position 1154: 1.8778770978521957e-07
Position 464: 1.1732916696630827e-07
Position 851: 1.0783841560009067e-07
Position 1060: 1.0769524864168539e-07
Position 398: 1.0127741804393864e-07
Position 313: 9.966404738158524e-08
Position 995: 7.439291352412853e-08
Position 2584: 7.220330277673093e-08
Position 235: 7.053998389363984e-08
Position 809: 6.822929364118765e-08
Position 831: 5.7383128914688995e-08
Position 542: 4.716506132826098e-08
Position 1252: 2.3070828242216896e-08
Position 1465: 2.1692743707806915e-08
Position 656: 1.909747731946941e-08
Position 498: 1.4057418360341084e-08
Position 901: 9.167209829297933e-09
Position 659: 7.0768830516380064e-09
Position 264: 2.6684002775270464e-09
Position 2034: 1.0213745084940982e-09
Position 1969: 9.33137858322644e-10
Position 1931: 5.378599373984521e-10
