Gene = Pgam5
Position 94: 2.1144191905008922e-05
Position 2575: 1.7355563509989626e-05
Position 3987: 1.3752340872116801e-05
Position 4434: 1.1018059859499034e-05
Position 710: 1.0396796996526549e-05
Position 123: 9.445850634267377e-06
Position 351: 8.383075880416645e-06
Position 328: 7.087037449076865e-06
Position 345: 7.04278928918875e-06
Position 4404: 6.471677437108392e-06
Position 510: 5.5279809701002e-06
Position 463: 3.790105729286818e-06
Position 4771: 3.686023237961107e-06
Position 338: 2.5981242484114044e-06
Position 457: 1.7076744061624966e-06
Position 474: 1.6999222890148376e-06
Position 26: 1.6335520909276196e-06
Position 536: 1.625938464886043e-06
Position 359: 1.5421282823828008e-06
Position 2758: 9.282052917821827e-07
Position 82: 8.066294980075233e-07
Position 658: 7.523819273631255e-07
Position 4424: 6.161733992428222e-07
Position 18: 6.063037401443567e-07
Position 680: 5.752883620370424e-07
Position 412: 4.46196221369259e-07
Position 213: 3.826161078172683e-07
Position 365: 3.3041703919690337e-07
Position 108: 2.356846051177927e-07
Position 349: 2.0145588006865095e-07
Position 489: 1.5052833433788168e-07
Position 5: 1.4166327014603125e-07
Position 548: 4.05688208032309e-08
Position 554: 2.7114207931381774e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4058: 0.7939605624463186
Position 9449: 0.7910138156095164
Position 4241: 0.6529856760971997
Position 3850: 0.5443995081276629
Position 2621: 0.5147716343331448
Position 2892: 0.5045182648200112
Position 3728: 0.36074723311026136
Position 4244: 0.31323385546751276
Position 9669: 0.08519602204907241
Position 3834: 0.0746909895404597
Position 2652: 0.0637770170728111
Position 599: 0.06120767135620286
Position 8674: 0.045454993799553214
Position 6494: 0.044183976236358044
Position 7614: 0.04106458007880018
Position 6764: 0.0381278583181869
Position 2657: 0.035695717654730466
Position 1019: 0.03447979127855758
Position 7775: 0.031993881540961666
Position 2552: 0.03164838082441805
Position 7796: 0.030141469765787347
Position 9285: 0.02690561748341999
Position 2677: 0.016373258887739533
Position 4068: 0.012787437332726642
Position 5493: 0.012690230930521323
Position 2431: 0.011376788527088831
Position 6430: 0.01058577151576811
Position 4040: 0.010190339630466278
Position 2693: 0.010020485099522726
Position 8737: 0.009744429520089403
Position 1238: 0.009710500805048039
Position 3801: 0.009156595398935544
Position 3890: 0.008735399146954195
Position 1195: 0.008397440959134686
Position 8808: 0.008086101902662839
Position 6221: 0.007654386981933411
Position 6256: 0.007073393564713851
Position 9459: 0.007070717429016839
Position 4763: 0.0070348519914999585
Position 7988: 0.00631561676526227
Position 10492: 0.005737083675337569
Position 2417: 0.005490639597000844
Position 3940: 0.00523042081896498
Position 10394: 0.005003024106631574
Position 6393: 0.004945384518939337
Position 4844: 0.004698514719444485
Position 3746: 0.004641598199036403
Position 6241: 0.004170407949665122
Position 1160: 0.004166150875881409
Position 9503: 0.0040218835214664685
Position 3079: 0.00391581625490828
Position 2751: 0.0038856762620924964
Position 2709: 0.0036162462009992884
Position 390: 0.003583248456910833
Position 9472: 0.003569725043374293
Position 4981: 0.003561369892318073
Position 8508: 0.0032478482168309657
Position 7829: 0.0032454901721223374
Position 6450: 0.0029346374441285806
Position 7110: 0.00282603866417226
Position 5655: 0.0027735914093396223
Position 7030: 0.002689358749132831
Position 10009: 0.002672838655814862
Position 5676: 0.002536880996536702
Position 4282: 0.0023764425406678545
Position 10049: 0.0023089661927085696
Position 2364: 0.002290033553066601
Position 3008: 0.002145399678793261
Position 1764: 0.00208275824171786
Position 2628: 0.0020295474042857087
Position 5593: 0.0019899477182851485
Position 1280: 0.0019447476884672046
Position 3700: 0.0019327563597508948
Position 1045: 0.001907333754018523
Position 4698: 0.0018629935006041001
Position 365: 0.0017667241889688084
Position 9428: 0.0017306580570052867
Position 2715: 0.0015897059292682761
Position 919: 0.0015356039399988858
Position 4684: 0.0015239765760098358
Position 4375: 0.0015138961043145757
Position 5523: 0.001471129205605081
Position 7226: 0.0013757434280735892
Position 7395: 0.0013694018794859482
Position 4948: 0.0013543401647044503
Position 7713: 0.001217749150271294
Position 5015: 0.0011463577087982735
Position 7143: 0.0010412037290689331
Position 1112: 0.0010213685586364294
Position 3903: 0.0009476627465142002
Position 2464: 0.0009062289307579224
Position 2800: 0.0008864350137975273
Position 4070: 0.0008715359559305872
Position 1244: 0.0008359793917051323
Position 7342: 0.0008312531938164665
Position 5476: 0.0008214248923146191
Position 5948: 0.0007948905319101758
Position 6382: 0.0007288401202540484
Position 7816: 0.0006638829433251103
Position 5087: 0.0006560038303532694
Position 639: 0.0006200410844762089
Position 9354: 0.000614978641423284
Position 4562: 0.0005960099280987366
Position 2565: 0.0005516013578726825
Position 3092: 0.0005381744191812888
Position 6094: 0.0005349368993710918
Position 1065: 0.0005269238356456355
Position 3095: 0.000514339857676725
Position 4906: 0.0004899787225189991
Position 907: 0.0004741733807951249
Position 2574: 0.0004737826054625506
Position 6543: 0.00045615839589540995
Position 3513: 0.00044492809093971694
Position 4011: 0.00042971129674077127
Position 2626: 0.00042244934414467633
Position 4094: 0.00042130508611596014
Position 6091: 0.0004184835552478622
Position 2216: 0.00041150815339144326
Position 6540: 0.0004079030834710547
Position 1071: 0.00036467494128045554
Position 2965: 0.0003580293753626113
Position 2927: 0.00035096553458810605
Position 495: 0.00027967903773181194
Position 3943: 0.00025694874189868117
Position 4994: 0.00023901783543040712
Position 2590: 0.00022227390698011654
Position 5125: 0.00021515361088454932
Position 5772: 0.00019740293181203083
Position 4601: 0.00019000143954372206
Position 3604: 0.00018151668562882357
Position 455: 0.0001800937101035016
Position 1634: 0.00017577967233331165
Position 1629: 0.00015517050643912097
Position 312: 0.0001535202641806473
Position 4079: 0.00014916111752229477
Position 5204: 0.00013985520692254855
Position 422: 0.00013433517659346717
Position 334: 0.00010696546881221822
Position 317: 9.708123422407618e-05
Position 4254: 8.644336667006918e-05
Position 2385: 8.10045633305829e-05
Position 1773: 5.830408714186267e-05
Position 3019: 5.698475704337738e-05
Position 2281: 5.375648683127716e-05
Position 4074: 5.2631327290604223e-05
Position 2486: 5.0596077718494714e-05
Position 1526: 4.94550010143085e-05
Position 4180: 4.301665750972838e-05
Position 940: 4.1984360837184544e-05
Position 4733: 3.63852645785975e-05
Position 3054: 3.233927567849337e-05
Position 825: 2.7316210192733875e-05
Position 5526: 2.628484607005202e-05
Position 4272: 2.1018895109689343e-05
Position 529: 1.798700654905261e-05
Position 4260: 5.324004747959583e-06
Position 567: 3.322156175369512e-06
Position 474: 2.324255732078317e-06
Position 563: 2.1498858208689277e-06
Position 546: 1.972176995043742e-06
Position 3547: 1.7058314988051895e-06
Position 1126: 1.674198504058687e-06
Position 788: 1.4766445058790607e-06
Position 5435: 1.430029605921821e-06
Position 132: 1.424451219532623e-06
Position 468: 1.2491577020259337e-06
Position 552: 1.120003205424349e-06
Position 571: 9.98876153711765e-07
Position 3618: 9.469809029368785e-07
Position 536: 9.329638975737314e-07
Position 4309: 9.118025050788303e-07
Position 641: 8.32250171910601e-07
Position 2826: 7.759165525581473e-07
Position 4467: 7.363778067631787e-07
Position 2962: 6.461395607793965e-07
Position 829: 5.624190051048283e-07
Position 1235: 5.243383366339913e-07
Position 609: 4.5696497231938343e-07
Position 4380: 3.8886882826315577e-07
Position 470: 3.4684884859135697e-07
Position 457: 3.283241129777343e-07
Position 192: 2.804515586922914e-07
Position 741: 2.7829811327320914e-07
Position 144: 2.5958883592557754e-07
Position 4807: 2.4008055163920426e-07
Position 345: 2.3084436210335415e-07
Position 693: 2.0526096616458693e-07
Position 953: 1.7674667634513578e-07
Position 4313: 1.6925135578833142e-07
Position 648: 1.6596208797108096e-07
Position 1310: 1.6464715555709427e-07
Position 4484: 1.0430543408612485e-07
Position 833: 1.0246489448953545e-07
Position 646: 7.475527173800084e-08
Position 715: 4.90111709285507e-08
Position 137: 4.121564173356981e-08
Position 159: 3.8976629778821976e-08
Position 4603: 2.98485814358654e-08
Position 482: 2.4469418906156118e-08
Position 195: 2.335594748144972e-08
Position 548: 1.906042155463868e-08
Position 201: 1.6400137718822098e-08
Position 4186: 6.097241731585981e-09
Position 666: 3.420703829318789e-10
Position 4135: 1.510108636906436e-11
