Gene = Gtf2h1
Position 1131: 0.0001611902396571188
Position 11528: 0.00015758588881342327
Position 24878: 0.00015454232249301629
Position 20936: 0.00014635771806595913
Position 10075: 0.00014484666060821525
Position 817: 0.00014431665676491683
Position 10111: 0.00013978074596228252
Position 13210: 0.0001376164363575005
Position 10050: 0.00013199462078244376
Position 11901: 0.00012793516047230626
Position 8783: 0.00012458135227266058
Position 11161: 0.00012334177860383962
Position 20151: 0.00012243350894407658
Position 21486: 0.00011192131456807061
Position 11102: 7.451490498775844e-05
Position 20007: 7.017688289907831e-05
Position 2866: 3.6757470174370385e-05
Position 12974: 3.367430746473869e-05
Position 2789: 3.337329757196145e-05
Position 12857: 3.2814968975075376e-05
Position 2914: 3.1050063316670994e-05
Position 1046: 1.9186071736292852e-05
Position 601: 1.8368195900838297e-05
Position 717: 1.6715632621344156e-05
Position 340: 1.646172101173227e-05
Position 607: 1.42156696997487e-05
Position 1168: 1.3816711738795424e-05
Position 1139: 1.3752507884615779e-05
Position 3491: 1.2095121234765654e-05
Position 1426: 1.0906291810525683e-05
Position 589: 9.745427262103955e-06
Position 20725: 7.579422994807343e-06
Position 909: 6.645028283906077e-06
Position 396: 6.325919952602358e-06
Position 8563: 6.0397169685573634e-06
Position 12759: 5.880728358012093e-06
Position 1054: 5.301279890501112e-06
Position 13737: 5.182251496323462e-06
Position 1187: 5.11271049979946e-06
Position 430: 5.001247195487427e-06
Position 1013: 4.24982316530548e-06
Position 343: 3.273093750009988e-06
Position 457: 2.918008342586849e-06
Position 406: 2.8013838908365007e-06
Position 633: 2.0868487425910114e-06
Position 475: 8.961390414607327e-07
Position 489: 7.148625368262054e-07
Position 625: 4.7356438883611e-07
Position 487: 4.65857463096771e-07
Position 18939: 4.5163208775295986e-07
Position 20689: 3.9826919733060557e-07
Position 8072: 3.8147230225241754e-07
Position 1175: 2.2561463978514828e-07
Position 20795: 1.5845446895665638e-07
Position 5843: 1.2648762888565772e-07
Position 20904: 9.226931701962875e-08
