Gene = Mad1l1
Position 7983: 0.011181044221429081
Position 14910: 0.010358656527392141
Position 11507: 0.010301234481515376
Position 2722: 0.010013113405002057
Position 25971: 0.009817931402858476
Position 30347: 0.008731018623637005
Position 2644: 0.008646716380751124
Position 12400: 0.008628541676522128
Position 1528: 0.00817695735818038
Position 1947: 0.008164224733753828
Position 11996: 0.007798956321920523
Position 13724: 0.007438599342745541
Position 18736: 0.007363420336698429
Position 802: 0.007243679790374154
Position 366: 0.007197235230572757
Position 3270: 0.006881232651790722
Position 21254: 0.006841827017994067
Position 35789: 0.006667840870602698
Position 2943: 0.00631232025578703
Position 5971: 0.006121050019400983
Position 13065: 0.006111691689360564
Position 15823: 0.005992396407852014
Position 719: 0.005956890352542043
Position 7753: 0.005908979321548408
Position 2524: 0.0057224320068958905
Position 24852: 0.005387849305182928
Position 8217: 0.005091339233440488
Position 3867: 0.004612363503334792
Position 7806: 0.004584153443256276
Position 14565: 0.004537506704726183
Position 28498: 0.004405535769893626
Position 8062: 0.004153559968973581
Position 1916: 0.004145082910475217
Position 1878: 0.004115423434332782
Position 979: 0.004100313301992403
Position 11721: 0.0037964891733914766
Position 1185: 0.0035836435585803357
Position 761: 0.003368162444616169
Position 8821: 0.0032945192203084348
Position 34343: 0.0031586649817738014
Position 20881: 0.0030956379169713765
Position 886: 0.0030954371688344594
Position 855: 0.002980324574360225
Position 19673: 0.0029508272697513953
Position 18296: 0.0029261598051767927
Position 18497: 0.002431951740488394
Position 1617: 0.002289009705134463
Position 12116: 0.0020212950346651343
Position 19697: 0.0019496287523292468
Position 26017: 0.0015250716732277698
Position 8059: 0.0013805600409874683
Position 19609: 0.0013611682785443498
Position 18115: 0.0013610008697774586
Position 6894: 0.0013340225483154812
Position 30687: 0.0012973881261930198
Position 25922: 0.0011990240287611266
Position 26666: 0.0011188601103034818
Position 6869: 0.0010156695168211881
Position 1062: 0.0009760445287270616
Position 20255: 0.0009208221634530453
Position 18265: 0.0008744664061784816
Position 18247: 0.0008553804722532106
Position 19682: 0.0008202872653757354
Position 508: 0.0008111029821236614
Position 730: 0.0007524344542519932
Position 3227: 0.0007441517778895674
Position 11355: 0.0006961179473519668
Position 1261: 0.0006948106985513278
Position 19717: 0.0006313349480590613
Position 15104: 0.0006126565159328846
Position 21020: 0.00052298784627344
Position 18799: 0.0004921159044295563
Position 29432: 0.00046168251497954755
Position 20999: 0.0004337189186187834
Position 334: 0.0003871055671451374
Position 18884: 0.0003674936716763711
Position 13787: 0.00035893034826459146
Position 2049: 0.0003542323153825587
Position 1191: 0.0003534213525502555
Position 28822: 0.00033465179695970715
Position 746: 0.0003157915771041012
Position 27323: 0.0003075694861525899
Position 20916: 0.0002729473685175386
Position 14738: 0.0002728816692440633
Position 1683: 0.00027269884902150987
Position 26644: 0.0002719067981277225
Position 26310: 0.0002698779967022034
Position 1057: 0.00026103330931099243
Position 19586: 0.00022140674138147347
Position 766: 0.00021575715966153547
Position 626: 0.00020530136766247804
Position 2156: 0.0002016900918889105
Position 1488: 0.00020123755859966614
Position 2673: 0.00019130754938389508
Position 1498: 0.00018552443902399948
Position 14201: 0.00017559893100781778
Position 14417: 0.00016439370354012696
Position 26333: 0.00015588141984378433
Position 14474: 0.00014385820835441593
Position 7238: 0.00013659805163298048
Position 26270: 0.00013534864200199102
Position 27343: 0.00013229460747931967
Position 256: 0.00013024565632227775
Position 13667: 0.00012771819092359125
Position 957: 0.00012663341773632252
Position 1384: 0.00011313976765851121
Position 1187: 9.521361114840272e-05
Position 22719: 8.61117625413751e-05
Position 1751: 8.577955795953322e-05
Position 26405: 8.546188472642336e-05
Position 949: 8.34465759267882e-05
Position 1219: 8.091835377814361e-05
Position 26162: 7.904108838042198e-05
Position 1102: 7.441406420931984e-05
Position 7759: 6.39944049827418e-05
Position 986: 5.507905929828696e-05
Position 7666: 5.471679383798796e-05
Position 27082: 5.402077377413988e-05
Position 23745: 4.872040859005956e-05
Position 23217: 4.430068673142453e-05
Position 1538: 3.6194356703979206e-05
Position 1687: 3.544028112014111e-05
Position 1013: 3.2132412299775806e-05
Position 18414: 3.1323495923792644e-05
Position 6961: 2.7853315398442707e-05
Position 943: 2.582547161376032e-05
Position 26315: 2.5261724165286795e-05
Position 646: 2.1249806312655495e-05
Position 351: 2.0814618471668123e-05
Position 6954: 2.025378153693851e-05
Position 25765: 1.967976691107654e-05
Position 373: 1.8650618590186828e-05
Position 23567: 1.8248019177806514e-05
Position 1166: 1.750609428869143e-05
Position 1553: 1.6747566215434782e-05
Position 22250: 1.6465763697818054e-05
Position 686: 1.5746073301992295e-05
Position 928: 1.2776303637221167e-05
Position 14970: 1.0667808164923076e-05
Position 21881: 1.0625431205415324e-05
Position 763: 8.474238883293908e-06
Position 639: 8.274374628499452e-06
Position 112: 7.129171579514322e-06
Position 312: 5.568633221420661e-06
Position 160: 5.0084395171841164e-06
Position 126: 4.610178399136186e-06
Position 21727: 3.636260242435019e-06
Position 1042: 3.6141029379136057e-06
Position 22722: 3.320425660634192e-06
Position 21573: 3.171834074918536e-06
Position 21650: 3.1205590275425144e-06
Position 21496: 2.9930326822244584e-06
Position 22401: 2.978385795686645e-06
Position 386: 2.703747562666394e-06
Position 21804: 2.1797902922950934e-06
Position 18747: 1.8996660756110918e-06
Position 22121: 1.1337561014558688e-06
Position 20952: 7.533980962438605e-07
Position 18677: 6.20941916223757e-07
Position 20429: 5.660932708651769e-07
Position 1311: 4.5749153825453025e-07
Position 305: 4.3756191935736117e-07
Position 4064: 2.693852567282752e-07
Position 562: 2.6093378998867335e-07
Position 122: 9.422749996162684e-08
Position 21226: 5.163322233503279e-08
Position 526: 3.9641614864621905e-08
Position 736: 1.1202957828949102e-08
Position 21232: 4.852769554226227e-09
Position 408: 4.1391089416338645e-09
Position 395: 3.912709360938084e-09
Position 21259: 3.482536758681902e-09
Position 550: 1.1181900512758685e-09
Position 21266: 1.1031146859463211e-09
Position 21256: 1.0397429768029246e-09
Position 21235: 4.1826164844947504e-11
Position 21274: 4.174023836106254e-11
Position 21298: 2.2210521316441963e-11
Position 21150: 9.328666767451465e-12
Position 21292: 8.525928624158809e-12
