Gene = Haus3
Position 9380: 0.0008030253972529201
Position 513: 0.0007398118734861222
Position 7012: 0.0007324480356101557
Position 7590: 0.0007262578740850447
Position 7725: 0.0006973385905393795
Position 189: 0.0006809689548743425
Position 7658: 0.0006632839008803376
Position 13572: 0.0006403452136866691
Position 4360: 0.0006385954305644986
Position 9554: 0.000636454639249114
Position 3286: 0.0006303733109606435
Position 7370: 0.0006251860644634767
Position 7480: 0.0006250504203954826
Position 3313: 0.0006154496787602314
Position 10751: 0.0005822957878262116
Position 13733: 0.0005621497943362423
Position 10057: 0.0005440809500509104
Position 8468: 0.0005014990427624396
Position 9053: 0.0004859962750054656
Position 9647: 0.00048384252847542104
Position 1200: 0.00047097950287943206
Position 10579: 0.0004691211393693038
Position 7389: 0.00046513349929885487
Position 9422: 0.00045979318494312305
Position 8299: 0.00045739873462181284
Position 13777: 0.00044847042441249405
Position 8949: 0.00043664711225754605
Position 9598: 0.0004097054917826161
Position 3352: 0.0004094371065565035
Position 8795: 0.00040547938023423156
Position 12595: 0.0003922578763834462
Position 910: 0.00037303689373307755
Position 225: 0.00035265474509285454
Position 7145: 0.00035142148102126105
Position 11392: 0.0003450715246112146
Position 1611: 0.0003241731140093595
Position 6567: 0.00031713762269135366
Position 12562: 0.00030493996307929275
Position 6956: 0.0002948367864370248
Position 6414: 0.0002862498080708657
Position 6627: 0.0002844451435161545
Position 1083: 0.0002820139798682907
Position 10526: 0.00027852423714130566
Position 2542: 0.0002654767556720957
Position 10921: 0.0002475191792178533
Position 5795: 0.00023792640271825524
Position 7437: 0.00022622824467788465
Position 1605: 0.00020207197821037206
Position 7878: 0.00019412608278147436
Position 8451: 0.00018905869320648004
Position 11135: 0.00018551298236040695
Position 7615: 0.00017826455878621662
Position 8673: 0.00017363084569800317
Position 752: 0.00016186862389310546
Position 11950: 0.00016118943517357543
Position 7799: 0.00016098995032151186
Position 8711: 0.00015770488032871755
Position 11340: 0.00015240673809592173
Position 7168: 0.00014740243277640893
Position 11319: 0.00014252896351581062
Position 11395: 0.00013630820737674593
Position 890: 0.00013571052454772992
Position 6446: 0.00013557765301681785
Position 400: 0.00012665508646142072
Position 413: 0.00011852778754708161
Position 8329: 0.00011716035786610364
Position 10387: 0.00011503762487638592
Position 7017: 0.00010893507490176705
Position 10704: 0.00010848223994381861
Position 11203: 0.00010041098943666945
Position 10918: 9.564106836227992e-05
Position 1543: 8.361551375496506e-05
Position 9960: 7.820695988523757e-05
Position 9828: 7.746903209235238e-05
Position 6551: 7.399733489010357e-05
Position 9722: 7.064444954957395e-05
Position 1268: 6.940462795472406e-05
Position 6119: 6.842767536594969e-05
Position 7864: 6.668826999839353e-05
Position 309: 6.577885060785444e-05
Position 7056: 6.5719504074397e-05
Position 7417: 6.0035829716790774e-05
Position 10461: 5.8877245636259114e-05
Position 8267: 5.621141749811038e-05
Position 502: 5.587220535747348e-05
Position 209: 4.765841553727775e-05
Position 2638: 4.7568856825339143e-05
Position 2351: 4.473926987875433e-05
Position 448: 4.306721871241998e-05
Position 2721: 4.181110371278231e-05
Position 8916: 4.0482116870427564e-05
Position 6343: 3.851790130900019e-05
Position 1162: 3.6181525328308846e-05
Position 8369: 3.510744001665987e-05
Position 8407: 3.392580708033307e-05
Position 6214: 3.3267440861530935e-05
Position 2490: 3.285305621144686e-05
Position 1483: 3.237104482910251e-05
Position 8624: 2.8870939264713593e-05
Position 2373: 2.4780235211354808e-05
Position 8517: 2.3637368677570864e-05
Position 8308: 2.3619581993636466e-05
Position 2539: 2.2770802611339173e-05
Position 500: 2.245659399673567e-05
Position 8184: 2.2134907124006372e-05
Position 783: 2.1472692864841896e-05
Position 8382: 2.102464804037657e-05
Position 1289: 2.077001928407081e-05
Position 7947: 1.9784218416135553e-05
Position 7962: 1.7907127386154427e-05
Position 1175: 1.7840002285719738e-05
Position 8004: 1.7368560354137542e-05
Position 7173: 1.6341724379578756e-05
Position 6874: 1.525502010870384e-05
Position 6788: 1.4930462966228035e-05
Position 515: 1.3934234175549829e-05
Position 1776: 1.351020031337198e-05
Position 262: 1.297955569613387e-05
Position 1827: 1.2388372058161724e-05
Position 6774: 1.2334858630252384e-05
Position 264: 1.2279547513925355e-05
Position 7179: 1.1544582400081004e-05
Position 211: 1.075056541270654e-05
Position 7047: 9.952433473783119e-06
Position 6311: 7.6195815361987146e-06
Position 1714: 7.601950138065514e-06
Position 6713: 7.2533534426494695e-06
Position 3297: 6.2825467238604006e-06
Position 5798: 4.8570229537671586e-06
Position 3199: 4.838031320869643e-06
Position 6055: 4.586704574712969e-06
Position 250: 6.365873525554259e-07
Position 343: 4.4543854694444175e-07
Position 142: 1.2300481555570774e-07
Position 137: 8.337917588120183e-08
Position 5639: 5.751888883882949e-08
Position 244: 4.203575694049115e-08
Position 456: 3.8460951009386757e-08
Position 276: 3.6726138734935136e-08
Position 359: 1.1307546620337314e-08
Position 153: 8.988532354469258e-09
Position 199: 8.135159938972008e-09
Position 737: 4.8660219858681887e-11
Position 695: 3.741272689128412e-11
Position 726: 1.4643724718107894e-11
Position 704: 5.5350602260816915e-12
