Gene = Odr4
Position 3377: 0.0019621719982394845
Position 6386: 0.001878898573705118
Position 8175: 0.0016709096216113947
Position 230: 0.001624049737467972
Position 5902: 0.0015729958420198915
Position 5523: 0.0015698520417450905
Position 1154: 0.0015028698070308547
Position 1507: 0.0014872668448265315
Position 7401: 0.0014362992393522382
Position 7165: 0.0013079671913052494
Position 4928: 0.0011823893033334457
Position 316: 0.0011488220675684008
Position 918: 0.001145414933993287
Position 152: 0.0011331157653341577
Position 8159: 0.0011328444677050483
Position 5233: 0.001120188717159774
Position 3831: 0.0010763360689952698
Position 139: 0.0010707283732730407
Position 209: 0.0010488106778181602
Position 878: 0.0010400854237060514
Position 2871: 0.0010345583392519307
Position 4812: 0.0008990916642201365
Position 6727: 0.0008987316320609641
Position 8360: 0.0008693044050415368
Position 689: 0.0008428579458091082
Position 7828: 0.0008333405539152644
Position 401: 0.0008266915021677189
Position 2472: 0.0008123733110183692
Position 642: 0.0008097924458357155
Position 1685: 0.0007923422667294442
Position 101: 0.0007905214959346159
Position 359: 0.0007572462431819671
Position 150: 0.0007389913813504411
Position 5440: 0.0006945800045793811
Position 5451: 0.0006916670718527023
Position 8113: 0.0006556305878291451
Position 84: 0.0005339508066452949
Position 7874: 0.0004882413355004893
Position 989: 0.00034344145470310833
Position 8327: 0.0002851267215132059
Position 6790: 0.00025315034033194486
Position 681: 0.00020798454665725715
Position 9542: 0.0001638602572812336
Position 5748: 0.00016367765063666058
Position 648: 0.00015398354478217709
Position 646: 0.00015050266083587688
Position 318: 0.0001123491568734468
Position 577: 0.0001021466908610642
Position 327: 8.732717197030718e-05
Position 8667: 8.21447742867399e-05
Position 302: 6.7801513913603e-05
Position 668: 6.58329375695876e-05
Position 594: 4.2685656680195094e-05
Position 68: 3.258084145848139e-05
Position 3558: 2.907902815927059e-05
Position 415: 2.4413353751581032e-05
Position 7620: 1.970705220877747e-05
Position 458: 1.5172002443001416e-05
Position 570: 1.4834021977783616e-05
Position 371: 1.4774996156395403e-05
Position 8608: 1.3168378772853517e-05
Position 1692: 1.2923003455480596e-05
Position 284: 1.1301615840025055e-05
Position 497: 1.0350527613433231e-05
Position 732: 1.0197451696420763e-05
Position 3808: 9.640482323643006e-06
Position 274: 6.697335320308308e-06
Position 3164: 6.608174838205663e-06
Position 3780: 6.1651765463578775e-06
Position 723: 5.769558422689621e-06
Position 35: 3.7594600575448595e-06
Position 499: 2.9713044201339534e-06
Position 5030: 1.2398918198802515e-06
Position 353: 8.972326555598705e-07
Position 4828: 7.041513953259146e-07
Position 8682: 6.038002021196782e-07
Position 614: 4.600768769129104e-07
Position 267: 2.2258183691005267e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20880: 0.9990617873662542
Position 2723: 0.96842540443372
Position 6626: 0.9409939597752379
Position 17455: 0.9310527895020998
Position 8544: 0.8901950838779292
Position 29481: 0.8788886887378821
Position 11485: 0.6704363944235312
Position 4460: 0.5242977319396525
Position 18194: 0.4432471832202259
Position 4422: 0.3829652090569708
Position 30191: 0.37554120814758324
Position 30252: 0.34925953540382765
Position 9945: 0.2284053184709225
Position 12702: 0.19124213521338726
Position 14162: 0.18934443626585748
Position 17723: 0.1593757689914263
Position 793: 0.12941889573104137
Position 829: 0.11567190952701678
Position 26382: 0.096281800075085
Position 24798: 0.09043822160653976
Position 3665: 0.05748523836425317
Position 9919: 0.0566151433098894
Position 11693: 0.04317962518082531
Position 4384: 0.04034770471340602
Position 23561: 0.039523954281458815
Position 4437: 0.036740165765000096
Position 7793: 0.03316916530096997
Position 29677: 0.03273459451861381
Position 3830: 0.028697620797524165
Position 4073: 0.02846632896918082
Position 1766: 0.02490195964324165
Position 7708: 0.024268229637769853
Position 31570: 0.02346869973796154
Position 4665: 0.02288110364938321
Position 12632: 0.021169595603154793
Position 11729: 0.02041996437990717
Position 21410: 0.017984412443059664
Position 8500: 0.015476060301090618
Position 7978: 0.015228603953868396
Position 3634: 0.014606740040371498
Position 18562: 0.01376010066213914
Position 4701: 0.01281130316856482
Position 29932: 0.012115887371394593
Position 9980: 0.012074348796179964
Position 14102: 0.011403202944484355
Position 23321: 0.011173106871472596
Position 18539: 0.010270249644373857
Position 17750: 0.008867865040366876
Position 6498: 0.008452178866479336
Position 5339: 0.007975884754791522
Position 5279: 0.007943811763130906
Position 1570: 0.007388720361299143
Position 518: 0.007097798085623951
Position 798: 0.006749743342806421
Position 7764: 0.006700394551118954
Position 24890: 0.006596750218279809
Position 9779: 0.006396479761996061
Position 21443: 0.005966470144188169
Position 5109: 0.00576957876699114
Position 21446: 0.005487151583459094
Position 6880: 0.004809056925403182
Position 8514: 0.004637250269943329
Position 26902: 0.004320290167817314
Position 4199: 0.004262754584914148
Position 21809: 0.003966262104114903
Position 233: 0.0038260432408552462
Position 12676: 0.0037856351760752584
Position 23987: 0.003720801855556015
Position 7076: 0.0036629892623336606
Position 4648: 0.0033551441054496447
Position 24676: 0.0031990614400087664
Position 4671: 0.0030853696428561443
Position 7458: 0.002991647201998027
Position 4474: 0.00272010507933217
Position 6687: 0.0025778597566735923
Position 1393: 0.0025147472089045177
Position 865: 0.0024461299933611156
Position 7042: 0.00227341755109571
Position 22229: 0.002236274342170729
Position 1770: 0.002139988516146701
Position 9674: 0.002011261948443213
Position 430: 0.0019888772768779984
Position 1548: 0.0019595490216259923
Position 835: 0.001954944907034095
Position 6604: 0.0019141131449786713
Position 7495: 0.0018789048323500312
Position 5187: 0.0017429094040973178
Position 4747: 0.0016862486736752406
Position 9437: 0.0015408836919405542
Position 10671: 0.0015305868023879404
Position 3717: 0.0014348460818556861
Position 23027: 0.0014303900089784622
Position 3674: 0.001429873643173713
Position 11742: 0.0014292135782048663
Position 7216: 0.001279021412534098
Position 8151: 0.00121438553360201
Position 3744: 0.0012058024235727673
Position 5303: 0.0011271200568592763
Position 5626: 0.000971768848049569
Position 161: 0.0009545789210797749
Position 2396: 0.000906025841241535
Position 2031: 0.000891608829388198
Position 7849: 0.0008905062869485755
Position 6545: 0.000866641215286755
Position 6214: 0.0008350258409902885
Position 12007: 0.0008202507837638921
Position 24590: 0.0008017189806562368
Position 735: 0.0007983450678280754
Position 1934: 0.0007950136916445739
Position 3228: 0.0007850838011330818
Position 5075: 0.0007432967451556056
Position 4721: 0.0007294362662927129
Position 2839: 0.0007161236972819485
Position 7523: 0.000679343953933072
Position 5786: 0.0006783531325343073
Position 7732: 0.0006753204365588668
Position 5005: 0.0006668095722264063
Position 9654: 0.000639805298355921
Position 6918: 0.0006319592619435732
Position 5098: 0.0005690496421434092
Position 312: 0.0005630119307488289
Position 236: 0.00055885146507226
Position 3598: 0.0005536268492062954
Position 3480: 0.0005529986873854728
Position 3294: 0.0005345299485002485
Position 7659: 0.0005338937622528057
Position 4621: 0.0005032642511230661
Position 6232: 0.000473171611897608
Position 19755: 0.0004548879212539413
Position 10735: 0.0004313977512832955
Position 1994: 0.00043130078324130435
Position 3557: 0.0004311669370852288
Position 11064: 0.00039526904244852144
Position 11900: 0.0003931144743684994
Position 6355: 0.0003918625523310037
Position 7635: 0.00037899715414823834
Position 1478: 0.00037338771337297336
Position 22674: 0.000350603302720386
Position 3872: 0.00033671973205879154
Position 6199: 0.00032664755637672665
Position 7024: 0.0003203287121409242
Position 390: 0.0003197150007920916
Position 8576: 0.00030951275378218035
Position 274: 0.00030148320994046574
Position 6634: 0.00029598719083754243
Position 22130: 0.0002802004120016665
Position 539: 0.0002702442211746735
Position 1785: 0.0002690559358407218
Position 874: 0.0002677750771406466
Position 3773: 0.00025070560233808527
Position 10633: 0.0002463946142387932
Position 6324: 0.0002445655217754932
Position 22043: 0.00024129934552271772
Position 6988: 0.00023807751715537536
Position 22145: 0.00023496500994818985
Position 477: 0.00022752641566421857
Position 23668: 0.00021040843321119178
Position 3155: 0.0002092454583343388
Position 7461: 0.00019934857983926462
Position 471: 0.00019842053520690623
Position 3083: 0.0001825935644839666
Position 3080: 0.00017437418797389156
Position 22484: 0.00016645457590105814
Position 5127: 0.00015765942934828616
Position 705: 0.00015696973207924675
Position 3746: 0.00015668955508800416
Position 4352: 0.0001544166939859857
Position 7245: 0.00014971349988682824
Position 6580: 0.00013935745499345757
Position 543: 0.00013437427725696287
Position 2561: 0.0001328462420509135
Position 21604: 0.0001296833633016918
Position 3690: 0.00012906507687154527
Position 5158: 0.0001235134792141167
Position 21284: 0.00011832405359813223
Position 1089: 0.00011160099228931657
Position 609: 0.00010786230830301343
Position 114: 0.00010392458010980973
Position 238: 0.00010189115682996819
Position 4676: 9.87476054613907e-05
Position 11183: 9.224263945110685e-05
Position 5634: 8.655151207267473e-05
Position 316: 8.565562515437233e-05
Position 5376: 8.342345022150247e-05
Position 5361: 6.690197341792225e-05
Position 18134: 6.529455015994802e-05
Position 3723: 6.0707755799771e-05
Position 21693: 5.352648733191156e-05
Position 3260: 3.8598488301947066e-05
Position 3188: 3.390193294502944e-05
Position 7414: 1.9350440191147655e-05
Position 9445: 1.6259742965081362e-05
Position 434: 1.451310514313447e-05
Position 14686: 1.3323269939894518e-05
Position 18885: 1.174361177762358e-05
Position 481: 9.982099808304774e-06
Position 199: 9.959636071742309e-06
Position 214: 9.051368968730511e-06
Position 534: 8.260496677025956e-06
Position 7543: 6.899307766485068e-06
Position 7400: 6.736404005145578e-06
Position 18991: 6.484073520163063e-06
Position 9243: 6.063521142323958e-06
Position 550: 5.908950567995899e-06
Position 7229: 5.803470566844741e-06
Position 3064: 5.497449224791219e-06
Position 490: 4.962943770618274e-06
Position 3175: 4.955342180395335e-06
Position 4137: 4.604035477353691e-06
Position 589: 4.499358991602238e-06
Position 18429: 3.863189319234094e-06
Position 440: 3.5565604541313162e-06
Position 1496: 3.487029922847932e-06
Position 201: 3.2412429223118623e-06
Position 415: 3.054933155531634e-06
Position 7089: 3.028471864001753e-06
Position 566: 2.98331014562418e-06
Position 342: 2.9259575906254103e-06
Position 1556: 2.4822924262075114e-06
Position 394: 2.3090964541595015e-06
Position 601: 1.4210184145487805e-06
Position 5193: 1.416977738938864e-06
Position 7048: 1.2529011302578838e-06
Position 604: 1.2257318544514981e-06
Position 940: 1.1259179045544337e-06
Position 4725: 1.0868912091808713e-06
Position 912: 9.941574708141438e-07
Position 6840: 9.496222175954043e-07
Position 5093: 9.228766544688719e-07
Position 1040: 7.353630649614449e-07
Position 1062: 7.132312897418809e-07
Position 6721: 6.523187005954794e-07
Position 4950: 6.049949650846803e-07
Position 4178: 4.860763664561219e-07
Position 5143: 4.3891848165550817e-07
Position 117: 4.162957497687756e-07
Position 4006: 3.733752722553188e-07
Position 309: 3.163265933910111e-07
Position 148: 2.887113137549142e-07
Position 6439: 1.8779161341655097e-07
Position 1306: 1.2971160502907373e-07
Position 6377: 1.187229842019143e-07
Position 371: 9.53332186169422e-08
Position 570: 9.342527031687236e-08
Position 1065: 4.1730174308362476e-08
Position 1001: 4.12769664602857e-08
Position 5045: 3.5303208530564705e-08
Position 739: 5.3945311813237395e-12
Position 751: 3.013225688991146e-12
