Gene = Zranb2
Position 1177: 0.00019905934580206663
Position 4729: 0.00013102444266648833
Position 9321: 0.000129095627055601
Position 2689: 9.400162770645258e-05
Position 2543: 7.383808811754781e-05
Position 5070: 7.144036112058486e-05
Position 2446: 5.99952773532287e-05
Position 2486: 5.744167808834491e-05
Position 2663: 5.2246559299474546e-05
Position 2258: 4.565895497243101e-05
Position 5461: 3.976937658734145e-05
Position 447: 3.960191265998165e-05
Position 2526: 3.9096607711549065e-05
Position 2402: 3.108048330084629e-05
Position 5453: 2.9245510525319673e-05
Position 716: 2.9230495905932597e-05
Position 321: 2.872719394436963e-05
Position 9105: 2.834437945897732e-05
Position 99: 2.373707938589391e-05
Position 9034: 2.011353449113837e-05
Position 252: 1.5181880903182192e-05
Position 11288: 1.4010695799545872e-05
Position 346: 1.2766449995516392e-05
Position 9374: 9.407844930669387e-06
Position 683: 7.102297154345805e-06
Position 144: 4.776361739563632e-06
Position 225: 4.301534649634453e-06
Position 479: 3.3002910076938933e-06
Position 380: 3.208474189416222e-06
Position 409: 2.357608771636508e-06
Position 721: 2.317433262908272e-06
Position 21: 2.002832184105972e-06
Position 429: 1.7204196953893726e-06
Position 810: 1.9399828294711537e-07
Position 586: 6.909567556940579e-08
Position 640: 6.456040813033022e-08
Position 9120: 4.5177282391256746e-08
Position 579: 3.608960475894073e-10
Position 392: 1.0943133778085564e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8997: 0.9673188194417032
Position 6894: 0.9555156059658675
Position 3426: 0.8032264272776521
Position 2317: 0.7711666056498868
Position 6472: 0.7648950052333515
Position 7539: 0.7045931677060802
Position 2173: 0.661196517282557
Position 2809: 0.6083255318615309
Position 12514: 0.526701761442813
Position 10842: 0.3009080823476267
Position 10848: 0.2845522249195906
Position 10803: 0.2591502131613095
Position 13400: 0.25816763122915953
Position 160: 0.16480031943386608
Position 7589: 0.13998940951947955
Position 7866: 0.13842288561200825
Position 9190: 0.13072934467240538
Position 2287: 0.12490109426866151
Position 6676: 0.12300703941848662
Position 13888: 0.11671827996275835
Position 6334: 0.10636109516351148
Position 5121: 0.10406777756494687
Position 13679: 0.08760944808307239
Position 10578: 0.08702831251049531
Position 3381: 0.06689367190305097
Position 586: 0.06384698993525396
Position 11443: 0.04840008703503646
Position 11869: 0.04817441413822386
Position 13761: 0.0443299358495595
Position 2091: 0.04021780141621211
Position 9782: 0.036600481483804716
Position 794: 0.03395158996733478
Position 1897: 0.031933945352374565
Position 7384: 0.03188506747402815
Position 12450: 0.03114299144720987
Position 10881: 0.028461941908010092
Position 13928: 0.026357029885875634
Position 12902: 0.026232134048562342
Position 10392: 0.024633769247759594
Position 8933: 0.02365146124404749
Position 10601: 0.022921401778060117
Position 13331: 0.02030306785860156
Position 7371: 0.01920321310310201
Position 13115: 0.019099823647240645
Position 7811: 0.017104731437992016
Position 6954: 0.01685825019842058
Position 3067: 0.016340400290207183
Position 7552: 0.01632931869949874
Position 6449: 0.016109673356099277
Position 10824: 0.01507251980821708
Position 7223: 0.014942569733504758
Position 7600: 0.014651753882481286
Position 122: 0.01415332474125443
Position 8698: 0.013617049751791252
Position 9465: 0.01322739980034998
Position 7251: 0.012733228195372691
Position 5676: 0.012563252440170111
Position 10358: 0.012514010247764376
Position 7661: 0.01153869843523499
Position 6920: 0.010952485163090964
Position 7307: 0.009493024176563154
Position 165: 0.00899908069314239
Position 8968: 0.008185248844849086
Position 13183: 0.008171384341118358
Position 12319: 0.007290272990749313
Position 7288: 0.007236301532567767
Position 7510: 0.006973809614683353
Position 11607: 0.006924603819107279
Position 9374: 0.006506461783996552
Position 8624: 0.006475171088938097
Position 3321: 0.006416339648806277
Position 7156: 0.005965342913213699
Position 462: 0.00556090641934255
Position 3432: 0.005172056378614065
Position 4671: 0.005098867363487088
Position 6859: 0.004827889834279582
Position 13585: 0.004655460756434887
Position 7625: 0.0044719625042608626
Position 2322: 0.004313336079517777
Position 11914: 0.0042903228550372095
Position 8477: 0.0041399187641656555
Position 1335: 0.004029868030106167
Position 11270: 0.003943233200820861
Position 1694: 0.003916355357922909
Position 12068: 0.003840263472711842
Position 13029: 0.0036038344631848847
Position 2923: 0.003491974539333824
Position 7346: 0.0033840354470659364
Position 11115: 0.0033387913937274307
Position 12487: 0.0033114051512681763
Position 8511: 0.003269223613069997
Position 7922: 0.003225184857442601
Position 7594: 0.0031829829183946837
Position 13695: 0.003019335988391148
Position 10649: 0.0030100368187079207
Position 2267: 0.0029487097640664445
Position 5370: 0.002884961516845123
Position 9861: 0.0028624426251315713
Position 2782: 0.002862191633890293
Position 4798: 0.0028281963864107253
Position 6645: 0.0025350964187282766
Position 5751: 0.0025212923657225
Position 11471: 0.002489593237742724
Position 1247: 0.002459151428131677
Position 12169: 0.0023448031236955624
Position 3046: 0.002313533749072165
Position 11989: 0.002303757629010769
Position 11216: 0.002287924411253481
Position 7497: 0.0020636107945785124
Position 11448: 0.001997916258652746
Position 7820: 0.0019969012200968432
Position 7187: 0.0019671008797822204
Position 258: 0.0017554337716876663
Position 426: 0.0016719258584933468
Position 988: 0.001472122865839165
Position 11185: 0.001435882172654781
Position 8759: 0.0014316292282597087
Position 2197: 0.0013588991527005545
Position 2574: 0.0013541344298790324
Position 1900: 0.0013158780018440923
Position 6678: 0.0012928510604998306
Position 13233: 0.0012914108061412412
Position 11089: 0.0012695397357427925
Position 7545: 0.0012068439576723025
Position 616: 0.0011708053615346185
Position 5337: 0.0011702694012091796
Position 5378: 0.0011394826615490987
Position 5381: 0.0010871769622569577
Position 190: 0.001067854957769044
Position 467: 0.001058288825809263
Position 5069: 0.001044009804349906
Position 4709: 0.001021562918606643
Position 12778: 0.0009906899051280197
Position 3392: 0.000855937743279681
Position 1698: 0.000798405334861576
Position 3032: 0.0007685383357376067
Position 711: 0.0007338771626285821
Position 479: 0.0007239749257186572
Position 11918: 0.0007000842030578591
Position 7597: 0.0006363719646844102
Position 1720: 0.0006196363627069812
Position 7691: 0.0005937751724126597
Position 3002: 0.0005931736846796927
Position 622: 0.0005229671607032174
Position 1994: 0.00048819245531035895
Position 185: 0.00045907211721019607
Position 9397: 0.00045650734529667465
Position 6284: 0.0004347632346463193
Position 677: 0.0004294214892577283
Position 2532: 0.00040834986545575704
Position 618: 0.00040098566641574125
Position 9502: 0.0003877791237686956
Position 7230: 0.00034870000413553086
Position 7225: 0.00029415370477184403
Position 201: 0.0002748861992485846
Position 844: 0.00020872780255682996
Position 494: 0.00020742463687378082
Position 11363: 0.00020517998117607672
Position 7421: 0.00019837580663168192
Position 822: 0.00017248653241871436
Position 9009: 0.00015226377404800728
Position 5425: 0.00014559203709583085
Position 9442: 0.00011424142099118396
Position 716: 0.00011358163289030209
Position 9252: 0.00010582022453717118
Position 3013: 0.00010293958351534865
Position 1059: 9.950133185507907e-05
Position 748: 9.650566893704178e-05
Position 625: 8.025920693666873e-05
Position 7268: 7.160984709015357e-05
Position 3050: 6.918440125375934e-05
Position 7446: 6.906785644467711e-05
Position 3238: 6.396384764779447e-05
Position 2300: 6.263996810156344e-05
Position 9021: 5.6962835524106697e-05
Position 9218: 4.236045975418721e-05
Position 3286: 4.038772759909972e-05
Position 7195: 3.4091959467256204e-05
Position 7265: 3.3695407704526866e-05
Position 1738: 2.999498281551311e-05
Position 9236: 2.821599347396322e-05
Position 4611: 2.594405086901504e-05
Position 8884: 2.4635129756543615e-05
Position 4994: 2.4343455935547042e-05
Position 9051: 2.2844215938037017e-05
Position 9550: 1.9571600921859808e-05
Position 3241: 1.543543565813654e-05
Position 4921: 1.4765327617628395e-05
Position 3484: 1.2969819178835263e-05
Position 8820: 1.2626847869689785e-05
Position 9361: 1.0094689832355216e-05
Position 4912: 7.532297822886485e-06
Position 284: 5.43297018331978e-06
Position 744: 3.890249597421565e-06
Position 356: 2.9116638016915066e-06
Position 312: 2.87493105350859e-06
Position 270: 2.7832954359866224e-06
Position 144: 1.6706073956641204e-06
Position 367: 1.5141442339497826e-06
Position 1089: 1.2835163760733382e-06
Position 796: 7.879403422680134e-07
Position 1149: 7.774634164172213e-07
Position 315: 4.6079838289913675e-07
Position 693: 3.9147845473590224e-07
Position 803: 2.8620489475164505e-07
Position 750: 2.761647178852745e-07
Position 319: 2.2934034945125488e-07
Position 280: 4.554735197357279e-08
