Gene = Mael
Position 3847: 0.00013076636104963774
Position 978: 0.0001236313627409218
Position 3348: 7.762056825948571e-05
Position 2602: 7.657410231069066e-05
Position 2955: 7.327837157189898e-05
Position 598: 5.9262324550393216e-05
Position 120: 4.29006211291972e-05
Position 1530: 2.696209937627002e-05
Position 687: 2.1157499331083443e-05
Position 225: 1.7910790983456654e-05
Position 1603: 1.2581341598772918e-05
Position 1170: 1.2198574519515723e-05
Position 1057: 1.1894650440946655e-05
Position 2429: 9.59868239922113e-06
Position 171: 9.59514027345027e-06
Position 15776: 8.180764147839155e-06
Position 329: 4.557629910194146e-06
Position 59: 2.491501540094575e-06
Position 665: 1.9180357301940933e-06
Position 273: 7.775546874480502e-07
Position 46: 5.652728097761371e-07
Position 3622: 2.1209128427863568e-07
Position 2653: 1.5832444677561945e-07
Position 331: 1.0747728907640904e-07
Position 436: 1.48929227409631e-08
Position 565: 1.3016088585612847e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.928270472818142
Position 12852: 0.7731228528899164
Position 12053: 0.7391134067413354
Position 388: 0.6107289072786587
Position 24667: 0.5192358367281671
Position 4537: 0.4549358323072607
Position 1771: 0.42010324295082524
Position 4428: 0.36594131585600514
Position 20335: 0.3148868262535584
Position 12821: 0.22663903555022466
Position 19450: 0.1852947540259173
Position 356: 0.1755320546061156
Position 4273: 0.1390705943133406
Position 9200: 0.13637458728224863
Position 18418: 0.13317803677631154
Position 4216: 0.12427576102794309
Position 814: 0.06970934872176777
Position 22330: 0.05799391025722567
Position 13045: 0.05780133787230911
Position 20403: 0.04538573382945314
Position 3227: 0.0442739575713927
Position 321: 0.04192346009611166
Position 4522: 0.04118153063985465
Position 11492: 0.04032767982709547
Position 22839: 0.03768881592911434
Position 21456: 0.030798963344166663
Position 20143: 0.027605503744197634
Position 19416: 0.027575963887683946
Position 9245: 0.027190036195990447
Position 14584: 0.018124815544154398
Position 15917: 0.01784218203631117
Position 4471: 0.01655821634166614
Position 16309: 0.01644297608558579
Position 311: 0.01582597154389027
Position 19627: 0.014898762386535126
Position 287: 0.014897259621278138
Position 16326: 0.01449658754607346
Position 13012: 0.013979799425375776
Position 20522: 0.013578049160633786
Position 17598: 0.013402012738286333
Position 473: 0.01249411901032065
Position 15991: 0.011005164334893267
Position 13019: 0.010406321555578728
Position 17129: 0.010355476238877831
Position 4236: 0.00991299152194975
Position 4482: 0.009315212813527053
Position 16838: 0.008901810576682693
Position 783: 0.008383288644129537
Position 17484: 0.007023198236983519
Position 17017: 0.005685124420781303
Position 8298: 0.005199467671392403
Position 13922: 0.005099182597855287
Position 3258: 0.0050797372665901215
Position 13057: 0.005006162690858799
Position 2466: 0.004867799441219664
Position 21808: 0.004597112683992601
Position 18385: 0.004504844116685997
Position 17810: 0.004375376019505566
Position 4290: 0.004153134264234135
Position 19796: 0.003979688438362477
Position 11885: 0.0039458529893559476
Position 755: 0.003552706425338004
Position 8264: 0.003517436483022482
Position 15600: 0.0031610825278040587
Position 713: 0.00314861792969656
Position 18901: 0.0030050930495232374
Position 298: 0.0029802103307635082
Position 18200: 0.0029390701473207196
Position 13071: 0.00289148535211288
Position 16962: 0.002484025257503959
Position 15575: 0.002456920270081931
Position 523: 0.0024201126726103367
Position 4502: 0.002393155454620264
Position 4194: 0.0023554014486649945
Position 1080: 0.00217706007371809
Position 4329: 0.002144986329599639
Position 14519: 0.002114949535770005
Position 13047: 0.002108540380732711
Position 4572: 0.0020680043660176273
Position 1108: 0.0018205568809590562
Position 400: 0.0017393064551100225
Position 15154: 0.001739293707487168
Position 18324: 0.0016943789182820895
Position 18223: 0.0016323785320235887
Position 14021: 0.0016185966964112606
Position 644: 0.0016003313495474975
Position 16484: 0.0015152170987835908
Position 18088: 0.001443505217734651
Position 15074: 0.0013678362832969578
Position 16184: 0.0012797514664199244
Position 4731: 0.0012729137242394307
Position 18267: 0.0012591168448910703
Position 13884: 0.001242446179796091
Position 15884: 0.0011735266956793555
Position 3303: 0.0011445190972538988
Position 4651: 0.0011442060132157536
Position 17611: 0.0011199791183797187
Position 3502: 0.001069333795951042
Position 14168: 0.0010176963626031882
Position 293: 0.0010160922566658172
Position 4761: 0.0010056686335456848
Position 819: 0.0009395538636806398
Position 4680: 0.0009039618965563853
Position 412: 0.0008878550152710404
Position 16620: 0.0008397782033391448
Position 15317: 0.0008026344418614747
Position 1742: 0.0007776941524191621
Position 13925: 0.000751301478930346
Position 406: 0.0007134990809721515
Position 396: 0.0007125843010514939
Position 278: 0.000644678776868109
Position 478: 0.00058342744284122
Position 14563: 0.0005578197573620955
Position 14191: 0.0005544477496882013
Position 1498: 0.0005265951153742966
Position 685: 0.0005105867880641721
Position 1682: 0.0004685931271080497
Position 3129: 0.00043875316825414196
Position 1593: 0.000408237898988474
Position 15849: 0.0003852508589859249
Position 16457: 0.00038276105576910994
Position 13328: 0.00037191001333221005
Position 15503: 0.00035463496510365183
Position 16230: 0.0003522428517000306
Position 3199: 0.0003289975733962162
Position 731: 0.0003126986279070453
Position 792: 0.000296560694658881
Position 15270: 0.0002865184671610274
Position 2507: 0.0002728370846352484
Position 15347: 0.0002656653098891369
Position 868: 0.00026545148938671577
Position 422: 0.00024059438857352102
Position 12605: 0.00023367925430276812
Position 4791: 0.00023190299544041093
Position 14248: 0.00021218729524820524
Position 690: 0.0002089280686215244
Position 1157: 0.00020184623195216797
Position 481: 0.00019987201706473144
Position 2406: 0.00018754217937210746
Position 2419: 0.0001797956028361077
Position 13086: 0.00017463707573639974
Position 14219: 0.00016703764924363106
Position 1213: 0.00015001275411394554
Position 829: 0.00014681599286338226
Position 1794: 0.00013571892699398082
Position 13378: 0.00013306605858559616
Position 2471: 0.00012619190969389874
Position 14476: 0.00012411976634028524
Position 14085: 0.0001186775304407924
Position 3681: 0.00010571792453153968
Position 561: 0.00010571785609642035
Position 3622: 0.00010268372011597029
Position 409: 0.00010097228697049112
Position 1649: 0.00010011835685405593
Position 13902: 9.524363713706575e-05
Position 446: 9.266769493734766e-05
Position 845: 8.606630109349298e-05
Position 1163: 8.319621417435686e-05
Position 1447: 7.582247229371673e-05
Position 3039: 7.486986214505717e-05
Position 4039: 7.480662440658513e-05
Position 2827: 7.331262045333018e-05
Position 1824: 6.932499293455852e-05
Position 878: 6.893032132392826e-05
Position 881: 6.234580868487911e-05
Position 997: 6.218235884044063e-05
Position 1563: 5.943149469284537e-05
Position 475: 4.782314398085337e-05
Position 3625: 4.684465290936991e-05
Position 457: 2.2062757377806673e-05
Position 3753: 1.8387666341573992e-05
Position 441: 1.7791532428076206e-05
Position 3719: 1.6525553955328425e-05
Position 1513: 1.1204488707940976e-05
Position 2269: 9.598682399221145e-06
Position 609: 7.166803919844418e-06
Position 1197: 6.915729976727625e-06
Position 4242: 5.327332789886768e-06
Position 443: 4.766765549147754e-06
Position 13145: 4.501166737738496e-06
Position 554: 3.5399969599924707e-06
Position 842: 3.3675728024204934e-06
Position 763: 2.73462599977919e-06
Position 6544: 2.4448607537005855e-06
Position 720: 2.3252426298533897e-06
Position 658: 1.921845201750195e-06
Position 125: 1.405454707645528e-06
Position 451: 1.1084752683235182e-06
Position 4879: 8.540967683883736e-07
Position 540: 5.905826041742278e-07
Position 4839: 5.349387897055648e-07
Position 486: 4.7444281026827247e-07
Position 434: 3.83293720556839e-07
Position 436: 3.488673855754762e-07
Position 491: 1.4008432271126357e-07
Position 1802: 6.940989931511794e-08
Position 534: 6.155576406058098e-08
Position 565: 5.994479863106204e-08
Position 579: 4.869668409381659e-08
Position 258: 3.9352878317916005e-08
Position 153: 3.586277436234983e-08
Position 2984: 2.2527948581547945e-08
Position 858: 2.0081126023933422e-08
Position 128: 1.3872462622208466e-08
Position 131: 1.356836576710309e-08
Position 978: 8.67463371276678e-09
Position 1716: 2.3015634362990927e-09
Position 177: 6.362728075043063e-10
Position 218: 1.9657810973059347e-10
Position 269: 1.3528840392765643e-10
Position 586: 1.2354676939607863e-10
Position 240: 8.679524117156805e-11
Position 214: 3.7146123309593715e-11
Position 233: 2.0852396632937028e-11
Position 225: 1.7519391371556046e-11
Position 570: 9.112440860606411e-14
