Gene = Ddias
Position 2211: 2.1232421088433015e-06
Position 1965: 1.5861057734362584e-06
Position 12392: 9.808369191802492e-07
Position 2870: 9.081057307973228e-07
Position 127: 4.937460242403684e-07
Position 259: 2.876422480527885e-08
Position 34: 2.8300133127633225e-08
Position 692: 1.0582466841662668e-09
Position 1542: 2.0674203862936272e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11760: 0.9966791087909598
Position 7547: 0.9788041643859919
Position 12729: 0.8306511286137843
Position 1402: 0.6710928583765842
Position 6048: 0.6634430053581362
Position 13934: 0.6089929299330148
Position 9379: 0.18921056618409432
Position 8779: 0.18854004258296167
Position 6684: 0.14486404947928352
Position 5924: 0.1331221163361419
Position 5741: 0.12609067429899437
Position 12277: 0.12215204590405308
Position 5703: 0.11915179926228096
Position 14947: 0.11874941300782006
Position 1826: 0.1118027576461642
Position 14672: 0.08641437910020962
Position 12576: 0.07102627866243176
Position 3682: 0.06764017127839826
Position 201: 0.06617918163496553
Position 8095: 0.06390249844822439
Position 6438: 0.06265013084333301
Position 7311: 0.05210737222087673
Position 9892: 0.049107117603078725
Position 2018: 0.046111217675543104
Position 5789: 0.04298544819287274
Position 6405: 0.03950445072156099
Position 12690: 0.03667151450472975
Position 15262: 0.03234956376089915
Position 5902: 0.03221666341070953
Position 15632: 0.026930378498183007
Position 12997: 0.025390417535165553
Position 1115: 0.023368960463469667
Position 6481: 0.02157301551546418
Position 16487: 0.02031900761187256
Position 1316: 0.01753401180937589
Position 6607: 0.015306059395099379
Position 14408: 0.014496480008116092
Position 15815: 0.013413773374682325
Position 7272: 0.012904125232637698
Position 14123: 0.012497506217091923
Position 13265: 0.011399087318892593
Position 6384: 0.010991610890821454
Position 16018: 0.010795789277256485
Position 12917: 0.01070567838464162
Position 12035: 0.01040386785875956
Position 12280: 0.01038001947748017
Position 9663: 0.010094327666143675
Position 12153: 0.009340569770682308
Position 3774: 0.008900245415705587
Position 1159: 0.008724369162663602
Position 15919: 0.00826367945611303
Position 12758: 0.00784767997255497
Position 13226: 0.007643637120677941
Position 4339: 0.007102776069255579
Position 10118: 0.007025427242329714
Position 272: 0.006986392228159958
Position 412: 0.006937289017219881
Position 12392: 0.006906423921262009
Position 8021: 0.006872102197628373
Position 16510: 0.00685502198591026
Position 3117: 0.006781446655933652
Position 5859: 0.006606637282626513
Position 8073: 0.006549299140054118
Position 12019: 0.006527217201033503
Position 16599: 0.006345109462290096
Position 15349: 0.006250288974176371
Position 12309: 0.0062480194795462565
Position 15081: 0.006170221191744068
Position 14211: 0.006154304508943098
Position 14372: 0.005995694090453077
Position 6594: 0.0057227172581356045
Position 10007: 0.0056966333585368525
Position 3499: 0.005462025425357042
Position 2021: 0.005223306971687385
Position 15226: 0.00501356418738118
Position 7044: 0.004644538220414111
Position 13170: 0.0044691368886661765
Position 9920: 0.004313139560434529
Position 10160: 0.004170783514539909
Position 15375: 0.004121294794623662
Position 15014: 0.0037837240618351945
Position 1951: 0.0036083008389714193
Position 15944: 0.0035815933278197194
Position 12665: 0.003293492164062521
Position 8655: 0.0032115301167968003
Position 12180: 0.0031818253215899076
Position 1947: 0.003178292732596233
Position 12510: 0.003141692971654276
Position 2500: 0.0030326319617681417
Position 1221: 0.0030207053306653396
Position 16568: 0.002559546530178844
Position 15549: 0.002446845660811396
Position 13516: 0.0021182921697570356
Position 16122: 0.0020540301962243546
Position 15992: 0.0019447529137713692
Position 12501: 0.0018635320427052484
Position 14636: 0.0017200699875963648
Position 3686: 0.0017154480109255901
Position 2395: 0.0015805075127054578
Position 14307: 0.0014691071319281057
Position 13106: 0.0013416978588611736
Position 872: 0.0013357000047676364
Position 2576: 0.0013316177167123726
Position 14890: 0.0013152242435022156
Position 7966: 0.0012453330072260023
Position 1324: 0.001097285448354753
Position 2037: 0.0010946662408022625
Position 13965: 0.00107141730205917
Position 1130: 0.0009851223631496507
Position 14893: 0.0009185099482374524
Position 1865: 0.0008840119069950161
Position 14732: 0.0008488652610963716
Position 12196: 0.000847327175830121
Position 2561: 0.0007402265816914519
Position 12642: 0.0007157562539852503
Position 4884: 0.000711168811751757
Position 12043: 0.0006938795047148421
Position 3344: 0.0006696044553083651
Position 15268: 0.0005853745104980188
Position 1111: 0.0005751924262697445
Position 13020: 0.0005267251406495211
Position 1522: 0.0005219751849388649
Position 12968: 0.0004876515574608949
Position 15038: 0.00048396230810192857
Position 12489: 0.00036190315020803525
Position 1924: 0.00034899221571202307
Position 230: 0.00034004614137233126
Position 12055: 0.00032671269506353033
Position 8926: 0.0003182847512057024
Position 1164: 0.00031062794699902624
Position 8114: 0.00028996118618595043
Position 1484: 0.00028976895387528543
Position 7597: 0.0002885263431699114
Position 12106: 0.0002827179222995885
Position 12211: 0.0002716743597520649
Position 1822: 0.00026331862136448446
Position 13661: 0.0002481171212711942
Position 5482: 0.00021197500746067765
Position 5351: 0.0002055604122698437
Position 3227: 0.00020293824222120214
Position 12740: 0.00019940875544825407
Position 5478: 0.0001829977021662506
Position 896: 0.0001685446930814861
Position 1181: 0.00016002623781534884
Position 281: 0.0001465161432988421
Position 1207: 0.0001393596799044186
Position 2641: 0.0001270533637542568
Position 7922: 0.00012076813958532518
Position 1415: 7.93354068062495e-05
Position 1248: 6.635576512681123e-05
Position 316: 5.270332833869856e-05
Position 2044: 4.621177458021236e-05
Position 801: 4.494062139142281e-05
Position 1671: 3.890976993950697e-05
Position 430: 3.856403584597866e-05
Position 364: 3.353369668409087e-05
Position 740: 3.3142309654561225e-05
Position 681: 3.189446757446947e-05
Position 1436: 2.5480214195735977e-05
Position 1255: 2.281942954436309e-05
Position 2821: 2.2317255811442145e-05
Position 12542: 1.992429315775095e-05
Position 1442: 1.937467420092948e-05
Position 700: 1.6966001313719373e-05
Position 820: 1.4022709438841197e-05
Position 1433: 1.2183625241948795e-05
Position 2904: 1.184329976136725e-05
Position 1891: 1.163980240875586e-05
Position 652: 8.027827768116993e-06
Position 1606: 6.5700059981511265e-06
Position 632: 6.252858610845741e-06
Position 2644: 5.920829294981477e-06
Position 377: 5.910426777643978e-06
Position 460: 4.778087325660801e-06
Position 2860: 4.776440395382654e-06
Position 945: 4.717076647478783e-06
Position 964: 4.650834522501626e-06
Position 1469: 4.280144983291613e-06
Position 1574: 3.938191258053021e-06
Position 1617: 3.921983978128501e-06
Position 1569: 3.5330722327149748e-06
Position 11520: 2.9023674567161334e-06
Position 569: 2.5227094411512376e-06
Position 244: 2.3769192146197076e-06
Position 3156: 1.726902952706845e-06
Position 12167: 1.551197740732783e-06
Position 1904: 1.2429582546958837e-06
Position 2040: 3.185609123289321e-07
Position 320: 1.5385902372764781e-07
Position 436: 3.0299002978159775e-08
Position 513: 9.992426170209487e-09
Position 144: 1.0779322154451577e-09
Position 325: 8.420702017369463e-10
Position 432: 7.858239271978059e-10
Position 655: 4.373234682221045e-10
Position 361: 2.101849858055042e-10
Position 465: 2.0521347583819884e-10
Position 106: 1.978998213147174e-11
Position 150: 4.743384292981342e-12
Position 164: 2.696937033819031e-12
Position 389: 2.136013877431609e-12
Position 152: 1.0958429759176245e-14
Position 111: 7.424793700691858e-15
Position 124: 1.6787866396125526e-15
Position 127: 1.6419579008226338e-15
