Gene = Epo
Position 3154: 4.6385229674086135e-06
Position 4461: 4.609667024008187e-06
Position 194: 4.445961860293871e-06
Position 1686: 4.041500333946689e-06
Position 5356: 3.982093408035507e-06
Position 5388: 3.900024578006715e-06
Position 4633: 3.6621301620490538e-06
Position 3086: 3.1689998649424487e-06
Position 3171: 2.8739219212199943e-06
Position 644: 2.717912183151824e-06
Position 5650: 1.6596974713111832e-06
Position 5352: 1.6577978944552876e-06
Position 185: 9.174795180699605e-07
Position 943: 8.11898535498962e-07
Position 164: 6.698645507241768e-07
Position 1864: 6.521274888327534e-07
Position 3460: 6.190458234864163e-07
Position 1113: 5.084736894639487e-07
Position 635: 2.2391237989775685e-07
Position 731: 1.8183653859707861e-07
Position 715: 1.3585428361647517e-07
Position 166: 5.027530496449681e-08
Position 15: 3.6398062025622256e-08
Position 4589: 3.366390103520943e-08
Position 343: 3.1210554761870485e-08
Position 409: 2.9245479246938885e-08
Position 4190: 1.8625509441879208e-08
Position 4233: 1.5690706582123648e-08
Position 440: 5.228880472117672e-09
Position 445: 4.258904640730844e-09
Position 429: 2.3695957218167133e-09
Position 633: 8.221541875203812e-10
Position 501: 3.036697924542989e-10
Position 3010: 2.3514645732827467e-10
Position 511: 4.041023921620634e-11
Position 590: 4.294255932532965e-14
Position 2734: 3.3681523398461057e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 15794: 0.9972815248764634
Position 3732: 0.9722829784494712
Position 2951: 0.8960482722878845
Position 2401: 0.8788063348146887
Position 4632: 0.8709744763449857
Position 2669: 0.8605635629572753
Position 6880: 0.7755617037462391
Position 3332: 0.6720362819261152
Position 3476: 0.6234009701889776
Position 4143: 0.6159463667586613
Position 12504: 0.5117814733207998
Position 4477: 0.49361315069685946
Position 17815: 0.4931645600787104
Position 21052: 0.46497242053801285
Position 4334: 0.4547650413199677
Position 5150: 0.420384917541447
Position 16965: 0.39447445586947616
Position 4036: 0.29169239710097156
Position 23129: 0.2908024278960519
Position 22803: 0.25190104338061126
Position 3534: 0.2150420010598354
Position 3153: 0.14692245704489548
Position 7865: 0.12436528978485073
Position 8157: 0.11586853288443622
Position 3583: 0.10293049981035246
Position 3310: 0.0991065320251532
Position 2457: 0.09830274751651147
Position 2805: 0.09716551955004439
Position 2934: 0.09664848248134508
Position 6847: 0.09446699258900888
Position 14075: 0.07706601668365062
Position 13408: 0.07618350908247129
Position 10825: 0.07232963435538693
Position 26628: 0.067456702837941
Position 12306: 0.0666520283104165
Position 21073: 0.06531317362998966
Position 13344: 0.062330085250484606
Position 9590: 0.057472023693284364
Position 13330: 0.05353757772731246
Position 6844: 0.052607628675361784
Position 20159: 0.05049152074810466
Position 2012: 0.0498200637102333
Position 8282: 0.046754555431996275
Position 11054: 0.04552612417227662
Position 6463: 0.044226760818459936
Position 4166: 0.042487249064797075
Position 8168: 0.04159933940118423
Position 2095: 0.04037259998851127
Position 4371: 0.038647384871199536
Position 12868: 0.0363155054560707
Position 5082: 0.034726072722652476
Position 12824: 0.03386721426948966
Position 1779: 0.026118333658480476
Position 20512: 0.025734994742567813
Position 4754: 0.02375971539683188
Position 16809: 0.022133062279208297
Position 19398: 0.020421842856931206
Position 9626: 0.018239928811441396
Position 736: 0.018228395159662177
Position 7987: 0.01768715275934964
Position 4090: 0.017091577988488513
Position 17276: 0.015390338822906883
Position 13191: 0.01464257650227979
Position 4001: 0.013204746284208783
Position 6906: 0.013184883252697578
Position 1027: 0.012641099755821188
Position 4412: 0.012557306753976734
Position 4059: 0.011505830673231356
Position 6421: 0.011330996969495584
Position 5220: 0.010945703365220672
Position 16481: 0.010814129426129101
Position 5120: 0.009555455142286217
Position 6072: 0.00937113642922194
Position 3276: 0.008993909420821726
Position 6316: 0.008955207922243257
Position 16731: 0.008365307646973573
Position 7957: 0.008125255107278781
Position 3272: 0.008039347769440116
Position 1515: 0.00778093916115415
Position 3187: 0.007168364722150163
Position 2629: 0.0070381428495538585
Position 19858: 0.00683762430363431
Position 10721: 0.0065218325207408515
Position 702: 0.00644355480218515
Position 2195: 0.006095472076303716
Position 2299: 0.0058529992233187405
Position 5154: 0.005768522894579871
Position 1595: 0.005556757698457711
Position 2958: 0.004896521790521435
Position 919: 0.004796415685781401
Position 798: 0.004703011476347143
Position 3199: 0.004320711013219816
Position 4199: 0.004156765959067035
Position 4798: 0.004048655093637487
Position 21557: 0.004039999804042798
Position 4680: 0.0039795973651024835
Position 12853: 0.0039030349533991354
Position 3175: 0.003833970054258916
Position 2296: 0.003560594309394437
Position 3354: 0.0032043552708321587
Position 7350: 0.003136023812034315
Position 5277: 0.002912627647218389
Position 3458: 0.0028484282107965084
Position 5157: 0.0027878881326484552
Position 1592: 0.0025395869876155648
Position 10803: 0.002528437072947234
Position 5860: 0.0023049370567240755
Position 7999: 0.0021875680955643186
Position 5095: 0.001971511527319979
Position 19343: 0.0019161503181223537
Position 7123: 0.0016170389359219926
Position 2413: 0.0014277489496884884
Position 3344: 0.0014273848757236868
Position 18043: 0.0012422199948194305
Position 3211: 0.0012309329381942997
Position 2436: 0.0011035290880195769
Position 3216: 0.0010985725750024392
Position 2987: 0.001097934456388429
Position 4055: 0.0010948229129173449
Position 534: 0.0009805032379519923
Position 7250: 0.0009726844124544175
Position 1453: 0.0009175945845175391
Position 3944: 0.0008717282843041999
Position 13824: 0.0008499294549820483
Position 2110: 0.0008366771590343902
Position 1163: 0.0008242541689795938
Position 1939: 0.0008230532708311401
Position 3286: 0.000785019145089502
Position 1541: 0.000754508931804219
Position 7397: 0.0007482237879766916
Position 4727: 0.0006478014038804556
Position 3610: 0.0006460538908760739
Position 16290: 0.0006043914710704319
Position 16073: 0.0005963905101005158
Position 4894: 0.0005731405780928868
Position 1659: 0.0005601177855550239
Position 7464: 0.0005019214763213035
Position 6077: 0.0004747363224634275
Position 3133: 0.0004508967286858947
Position 4415: 0.00044822997201018726
Position 2973: 0.00042491375099725415
Position 4209: 0.00042453162842670186
Position 16569: 0.00041668598454674304
Position 1852: 0.0004138613368668948
Position 1091: 0.0004138362880603175
Position 542: 0.0003887658171836654
Position 4704: 0.00036016154041871847
Position 2813: 0.00032525984066378945
Position 4852: 0.0003066928983081071
Position 2420: 0.0002896388520685932
Position 6753: 0.0002750504294124232
Position 409: 0.00027000546385388675
Position 3263: 0.0002488413464211904
Position 3781: 0.00024165768611171513
Position 715: 0.0002292608860311488
Position 6657: 0.00020528549456985055
Position 1139: 0.00018823801358307384
Position 7317: 0.00017810483170127274
Position 758: 0.0001765178496395497
Position 5589: 0.00017354625924333742
Position 1641: 0.00016476903080675796
Position 3224: 0.0001605987301723234
Position 3128: 0.0001586789858236969
Position 3590: 0.00015653376684469485
Position 2139: 0.00014746758344724598
Position 1609: 0.00014111406905247353
Position 4879: 0.00013628961636498972
Position 3380: 0.00013316203720841247
Position 1693: 0.00013216704241879939
Position 2070: 0.00010478620136033271
Position 1814: 0.00010391380859564855
Position 2844: 9.74127167036276e-05
Position 1819: 9.27923068226272e-05
Position 1545: 8.968636879023508e-05
Position 2677: 8.689238496695531e-05
Position 633: 8.426998464007533e-05
Position 495: 7.652274765148697e-05
Position 365: 7.556226894696396e-05
Position 3280: 7.432497971620202e-05
Position 2373: 6.69033565866381e-05
Position 2684: 6.233640950564973e-05
Position 7572: 6.137635825765792e-05
Position 3165: 6.0171521822443285e-05
Position 6505: 6.010274471859689e-05
Position 4067: 5.791429682767494e-05
Position 2250: 5.643742140165076e-05
Position 3363: 5.573204617186309e-05
Position 12040: 5.184748076828706e-05
Position 658: 5.0242297447831e-05
Position 4764: 4.424878550595037e-05
Position 1288: 4.1059414448411064e-05
Position 3973: 3.643809187914252e-05
Position 821: 3.6384846491361024e-05
Position 1167: 3.34505170749379e-05
Position 4538: 3.225921351911715e-05
Position 807: 3.0436844921522553e-05
Position 3597: 2.8569098551264585e-05
Position 868: 2.7531553733969577e-05
Position 644: 2.671861027737668e-05
Position 558: 2.543251900860142e-05
Position 6677: 2.419641533926285e-05
Position 5838: 2.3230378928763943e-05
Position 8432: 2.1263665626783004e-05
Position 2626: 1.9115270270613096e-05
Position 3619: 1.3028461985659044e-05
Position 9372: 1.017517068577399e-05
Position 5186: 8.916554088439436e-06
Position 5551: 8.874707325246307e-06
Position 2199: 8.669172029531072e-06
Position 2818: 7.892237074347336e-06
Position 2541: 7.1623581642238264e-06
Position 3238: 6.453701922194041e-06
Position 3616: 5.525527732501419e-06
Position 8534: 5.188051795492127e-06
Position 8912: 5.079600341975314e-06
Position 3144: 4.596410114213316e-06
Position 4922: 4.032322384605617e-06
Position 7745: 3.509762724041024e-06
Position 1888: 3.3153635094947275e-06
Position 9449: 3.018328709779178e-06
Position 1371: 2.7246735993622573e-06
Position 3904: 2.6433375127052293e-06
Position 3396: 2.6332891154057134e-06
Position 4768: 2.611419638277887e-06
Position 1872: 2.0934926291015883e-06
Position 1203: 2.0346830406484707e-06
Position 2880: 1.958476103966387e-06
Position 992: 1.6617234696493217e-06
Position 828: 1.376529263851672e-06
Position 1279: 1.2625595517343737e-06
Position 1486: 1.2102638600149201e-06
Position 1842: 1.1714620717637572e-06
Position 2849: 1.0557643521715157e-06
Position 172: 8.469595170319216e-07
Position 3001: 8.136160843423974e-07
Position 1469: 7.685097615709028e-07
Position 550: 7.559331840210436e-07
Position 381: 7.472373006907311e-07
Position 1047: 7.065116589394666e-07
Position 1987: 7.044618526076494e-07
Position 1259: 6.671676311891504e-07
Position 774: 6.399871141291901e-07
Position 1488: 6.350544218682707e-07
Position 1434: 6.031685587516929e-07
Position 3051: 4.2777217854574665e-07
Position 2859: 3.798470447403142e-07
Position 3402: 3.5063684786801005e-07
Position 664: 3.387939405773895e-07
Position 343: 2.926335010676816e-07
Position 768: 2.261485672427067e-07
Position 1381: 2.1478936069385873e-07
Position 892: 2.0758079020229457e-07
Position 1396: 1.5742984774685375e-07
Position 1431: 1.3289575492234964e-07
Position 4572: 7.086436570316437e-08
Position 4551: 3.5672676151409145e-08
Position 280: 3.469085526965037e-08
Position 567: 2.3640373788719773e-08
Position 235: 2.2456619688432597e-08
Position 1097: 2.0732106842519447e-08
Position 926: 1.408398139494029e-08
Position 179: 1.3594466686735395e-08
Position 572: 9.138947420241023e-09
Position 561: 6.785495568157696e-09
Position 671: 5.191879936404595e-09
Position 580: 4.2457974380157274e-09
Position 3842: 1.6297398848084213e-09
Position 5241: 4.961862669068937e-10
Position 5226: 2.3627500268062394e-10
Position 5195: 2.238419000074306e-10
