Gene = Zdbf2
Position 5498: 0.0010679646560177157
Position 5324: 0.0008747439557398649
Position 21914: 0.0007980202902370176
Position 2067: 0.0007907807089551253
Position 24142: 0.0007625692858916779
Position 21980: 0.0007223797852183011
Position 1695: 0.0007017727287953954
Position 2289: 0.0007017517092481022
Position 1812: 0.000695675788641663
Position 23579: 0.0006887690588775656
Position 4120: 0.000624825765483298
Position 27316: 0.0006174377824603978
Position 25447: 0.0005933624437118948
Position 4610: 0.0005410452134398524
Position 2504: 0.0005399438654390289
Position 3264: 0.000518270722616746
Position 666: 0.0004649838391945211
Position 669: 0.00044577497788375565
Position 1769: 0.00029146782020519576
Position 2272: 0.00028597283935657866
Position 27409: 0.00027060111006062856
Position 2332: 0.00026245958852165805
Position 903: 0.0002566514099562844
Position 26047: 0.00024882837339974416
Position 24708: 0.0002450006840363509
Position 22955: 0.00024203519107547034
Position 22235: 0.00023708795763643708
Position 1642: 0.00023304036984917972
Position 27140: 0.0002108603647380153
Position 22298: 0.00019514437925661013
Position 22798: 0.00018270182979946824
Position 22593: 0.00016114169070750417
Position 703: 0.00014518537434789525
Position 25051: 0.00013076786899504278
Position 22770: 0.0001306579965810406
Position 26295: 0.00012738304124359424
Position 24265: 0.00011225186419469766
Position 23895: 0.00010182346574167364
Position 25773: 9.985415321778164e-05
Position 24250: 8.11931139404796e-05
Position 25466: 7.873670762206434e-05
Position 24792: 6.335886438229546e-05
Position 24604: 5.2830891728462603e-05
Position 23623: 4.748520120835716e-05
Position 22725: 4.418925225344523e-05
Position 24075: 3.9583611810374176e-05
Position 22381: 3.652786251664043e-05
Position 23594: 2.7559792174356482e-05
Position 22500: 2.050123827142431e-05
Position 1043: 1.9751796316462475e-05
Position 341: 1.9196904608308763e-05
Position 22060: 1.6477140343732595e-05
Position 22456: 1.4701049180146233e-05
Position 1014: 1.201746274748346e-05
Position 539: 1.1771426101858966e-05
Position 972: 9.896681749698839e-06
Position 1056: 9.568112358415285e-06
Position 680: 9.226462697998615e-06
Position 460: 8.987642392296188e-06
Position 1259: 8.431173258780276e-06
Position 3914: 7.953820255902665e-06
Position 880: 7.462286619628377e-06
Position 1095: 7.16499138048554e-06
Position 1799: 5.826937743023816e-06
Position 2900: 5.469568853867907e-06
Position 15044: 5.335297174953568e-06
Position 9392: 4.992559408037252e-06
Position 2293: 4.800232227655543e-06
Position 415: 4.51724120236408e-06
Position 624: 4.3384075451554225e-06
Position 397: 4.250165132098282e-06
Position 18791: 2.7136301662023224e-06
Position 15154: 2.615619607367893e-06
Position 2105: 2.5749188593058115e-06
Position 1276: 2.285274878919579e-06
Position 12968: 2.130061517691383e-06
Position 18615: 1.6198570448997052e-06
Position 1779: 1.612211980682366e-06
Position 10292: 1.5196460016871217e-06
Position 1898: 1.3912248265466147e-06
Position 13269: 1.3347262281663178e-06
Position 7683: 1.1396282621427813e-06
Position 1287: 1.088705680940246e-06
Position 9427: 1.0507605228463144e-06
Position 2437: 9.807614188427726e-07
Position 1843: 9.501040479599632e-07
Position 842: 9.378778213443064e-07
Position 2342: 8.605500423454198e-07
Position 17688: 8.488128510890924e-07
Position 11660: 7.597019626906454e-07
Position 377: 7.340250066374331e-07
Position 626: 7.246299291459345e-07
Position 886: 7.211159312095997e-07
Position 1291: 7.037391170579176e-07
Position 8125: 6.874216466080039e-07
Position 13029: 5.836644422294403e-07
Position 1429: 5.748862048570165e-07
Position 15171: 5.623733622859135e-07
Position 1943: 5.417086662691998e-07
Position 14127: 4.933138735405977e-07
Position 1060: 4.7112889657721815e-07
Position 4718: 4.550686191469095e-07
Position 12192: 4.4490095357866907e-07
Position 14892: 4.294712956336246e-07
Position 1367: 4.256968225044106e-07
Position 424: 4.1621287435947717e-07
Position 7996: 4.1176549427507506e-07
Position 14479: 4.0487305106600886e-07
Position 8559: 3.9548232717272205e-07
Position 10157: 3.7874992029040943e-07
Position 832: 3.720327314268341e-07
Position 10410: 3.631470519192671e-07
Position 1913: 3.5578949187922914e-07
Position 15948: 3.211063498931079e-07
Position 10508: 3.0952688520532324e-07
Position 13958: 2.997980273984027e-07
Position 13857: 2.745027150272126e-07
Position 863: 2.6484526737636175e-07
Position 1098: 2.6055825583505613e-07
Position 370: 2.48976599744155e-07
Position 8165: 2.3903020955975326e-07
Position 882: 2.2504820155368938e-07
Position 410: 1.685967516858144e-07
Position 7736: 1.677963066138519e-07
Position 374: 1.3960406138231705e-07
Position 2030: 1.3447834114782007e-07
Position 8835: 1.3232975338829144e-07
Position 14056: 1.1255194817565405e-07
Position 9146: 1.0664103588870094e-07
Position 12224: 1.0514866868401472e-07
Position 9869: 8.605419418786569e-08
Position 9949: 8.438156393316214e-08
Position 9091: 6.420231644946767e-08
Position 1214: 5.4361640199381125e-08
Position 8130: 5.388789030802002e-08
Position 12431: 4.958773885706361e-08
Position 8244: 4.86535065080534e-08
Position 10871: 4.746764433552871e-08
Position 12522: 4.584175234666749e-08
Position 9028: 4.5102200970586606e-08
Position 12359: 4.260074694484012e-08
Position 10649: 3.8279713146561516e-08
Position 10083: 3.7716515592258804e-08
Position 10123: 3.638357983987827e-08
Position 9002: 3.312201583503938e-08
Position 926: 3.184834690591782e-08
Position 1651: 3.123717093978657e-08
Position 382: 2.999382526850586e-08
Position 2314: 2.8819989967444368e-08
Position 2176: 2.7720963519662563e-08
Position 9574: 2.5500473870353874e-08
Position 911: 2.346401201584771e-08
Position 9067: 2.3075260952996766e-08
Position 713: 2.232467338229413e-08
Position 740: 2.2229411945392698e-08
Position 9545: 1.8841279628663396e-08
Position 1457: 1.6634024016290435e-08
Position 10045: 1.2990510240541111e-08
Position 8978: 1.2906528091381434e-08
Position 8094: 5.719650774218276e-09
Position 8638: 4.524034286034431e-09
Position 8170: 3.822899207330783e-09
Position 7926: 2.772617032678737e-09
Position 10139: 2.6980377316353397e-09
Position 8091: 1.034442838691636e-09
Position 4860: 1.13158323368255e-10
Position 7719: 8.841322009778948e-11
Position 8023: 6.666026097070128e-11
Position 8040: 4.082839437130189e-11
Position 2820: 2.2659017483765554e-11
Position 2124: 8.779508413391083e-12
Position 5000: 7.807816965950511e-12
Position 1515: 9.386081495990383e-17
