Gene = Sept7
Position 1314: 0.38297605226668585
Position 29665: 0.17579375085357918
Position 15291: 0.152276108545034
Position 27980: 0.1412008324420206
Position 11014: 0.11560966145078967
Position 11295: 0.11250493831470305
Position 2773: 0.08291433254373877
Position 13153: 0.08167969977760892
Position 29343: 0.06840967566217059
Position 767: 0.06360061402799794
Position 2717: 0.055226522677837966
Position 27446: 0.05079669907005918
Position 15287: 0.03321644686056424
Position 27717: 0.024461536217451604
Position 1388: 0.02353587899154429
Position 26969: 0.019966483660557838
Position 840: 0.018108105463172132
Position 25575: 0.01808456816361049
Position 28049: 0.017421464882975517
Position 13121: 0.017049118242743456
Position 25825: 0.015314599447809198
Position 25864: 0.012992082000322876
Position 2635: 0.01286370559429853
Position 1320: 0.012616917968075462
Position 797: 0.01203680655620646
Position 13167: 0.011781032091129975
Position 25876: 0.011355129425399726
Position 497: 0.009222165972153997
Position 782: 0.008564045842254949
Position 26972: 0.008367697565281471
Position 1272: 0.007610405666960998
Position 824: 0.007067617617640484
Position 25614: 0.006900708239937435
Position 1121: 0.005376608439017532
Position 15267: 0.005241720847612638
Position 704: 0.004544860205682881
Position 1342: 0.004068766735852868
Position 25932: 0.00405730949251149
Position 794: 0.0037820218665175686
Position 2566: 0.0035427758801940767
Position 642: 0.0035108491175690065
Position 2776: 0.003279662509701598
Position 673: 0.0018852568374857004
Position 1193: 0.0015245021726836892
Position 1285: 0.0015145090602529476
Position 1455: 0.0014950736462095565
Position 2795: 0.0012261734036298876
Position 2526: 0.0012194665962647164
Position 790: 0.0010155330135001013
Position 771: 0.001013663972956728
Position 22283: 0.0008727152542647395
Position 1435: 0.0008310613141025171
Position 1101: 0.0007742948572757652
Position 1221: 0.0006781559698647557
Position 570: 0.0006268774005828156
Position 588: 0.000559631476696108
Position 593: 0.0005144565900128229
Position 807: 0.000507342332546868
Position 565: 0.0004480822205208886
Position 893: 0.0004231088960783628
Position 542: 0.000358008469308892
Position 19969: 0.00020829780918784743
Position 960: 0.00014676502611421952
Position 13979: 0.00013730213695338373
Position 1392: 4.1408879726108015e-05
Position 18982: 3.72584286638304e-05
Position 16512: 3.3208228194487284e-05
Position 684: 3.263680287648235e-05
Position 670: 2.8667783742614168e-05
Position 1354: 2.8645080096671318e-05
Position 14852: 2.7483035739481318e-05
Position 14289: 2.5409718093617555e-05
Position 14322: 1.9562057467737017e-05
Position 461: 1.4708159007248717e-05
Position 13800: 1.1838916750092002e-05
Position 14906: 1.1311384374210255e-05
Position 1407: 1.0096471164128935e-05
Position 1104: 8.912124189864583e-06
Position 435: 8.818848441098925e-06
Position 13459: 7.793478621895578e-06
Position 535: 7.720393122359248e-06
Position 14232: 7.231914397474631e-06
Position 13742: 6.309428746520598e-06
Position 13360: 6.093627477330744e-06
Position 452: 4.821194117981889e-06
Position 184: 4.5553522483587956e-06
Position 1460: 3.898382029670591e-06
Position 7606: 3.455279629028649e-06
Position 223: 3.2127766776094008e-06
Position 551: 3.137191485537753e-06
Position 466: 2.7766696224412615e-06
Position 220: 2.695482598529235e-06
Position 225: 2.637642024922306e-06
Position 178: 2.4484643354736526e-06
Position 509: 1.8965271090857072e-06
Position 7510: 1.7813431241607795e-06
Position 4112: 1.2215175154077966e-06
Position 198: 1.1263855129067717e-06
Position 6514: 8.570019340380573e-07
Position 5538: 4.3965934392097994e-07
Position 6591: 4.210380019141006e-07
Position 5717: 4.1976184391958773e-07
Position 3075: 3.1853967476627283e-07
Position 5434: 2.705955878218079e-07
Position 1419: 2.259906792415734e-07
Position 7205: 2.1862918972215204e-07
Position 5084: 2.035980313719478e-07
Position 3361: 1.615044874055266e-07
Position 5541: 1.305408140272677e-07
Position 5720: 9.418985990331523e-08
Position 1550: 9.316265042953909e-08
Position 5366: 8.857143943048465e-08
Position 8652: 8.754269444526933e-08
Position 6752: 8.569114203546898e-08
Position 6471: 8.063429112628687e-08
Position 6564: 6.851240635282383e-08
Position 3509: 6.809524658549009e-08
Position 3466: 4.325872568471242e-08
Position 1650: 3.814235256626987e-08
Position 457: 3.331057860746262e-08
Position 1723: 2.2936454911328376e-08
Position 1938: 2.201115139003302e-08
Position 5814: 1.8632741870778125e-08
Position 1587: 1.4374978797553069e-08
Position 2099: 1.4186742648968472e-08
Position 3364: 1.321197234949275e-08
Position 410: 1.1865229894465903e-08
Position 4049: 6.563351738075686e-09
Position 1966: 5.641627986365649e-09
Position 3761: 4.905157870977241e-09
Position 3176: 4.0415831148261266e-09
Position 1326: 6.499843302752478e-12
Position 1231: 3.1721307890184594e-12
