Gene = Cox5a
Position 3270: 0.0005260381265352989
Position 9249: 0.00048397320851224426
Position 11049: 0.00042204304507956246
Position 10284: 0.00039824697621464156
Position 1257: 0.0003720524474626302
Position 10627: 0.0003488611983863993
Position 7903: 0.0003339009265608156
Position 9711: 0.0003019078588774728
Position 496: 0.00029980708947155817
Position 392: 0.00025021166761661387
Position 1018: 0.00024971407237058874
Position 8088: 0.0002440812628157786
Position 9861: 0.00023139999345811522
Position 300: 0.00022207953078894283
Position 397: 0.00020784403615060334
Position 10796: 0.0001974974373253515
Position 3955: 0.00010689029362853688
Position 9224: 0.00010155438999586759
Position 257: 9.459500273696212e-05
Position 2591: 8.729564960805409e-05
Position 8084: 7.515108455028848e-05
Position 987: 6.909237019175248e-05
Position 562: 6.441197360735502e-05
Position 4480: 6.397652854734006e-05
Position 292: 6.260250000181424e-05
Position 10017: 5.250612647537394e-05
Position 9688: 4.5779189481668755e-05
Position 2731: 3.906953920120126e-05
Position 1574: 3.7234246757927225e-05
Position 5182: 3.686564757985209e-05
Position 1262: 3.58736001826941e-05
Position 859: 3.4610282266055055e-05
Position 2803: 3.414077286293316e-05
Position 9180: 2.902853536123191e-05
Position 2840: 2.8662214063255837e-05
Position 583: 2.7922237055099323e-05
Position 2492: 2.1303668811736224e-05
Position 1164: 1.497885341926013e-05
Position 5290: 1.4670907970469171e-05
Position 1296: 1.3887342537572303e-05
Position 7949: 1.2878015291323223e-05
Position 1033: 1.1293519341864468e-05
Position 923: 9.749766290416015e-06
Position 689: 9.19223622778857e-06
Position 960: 8.42774254107533e-06
Position 672: 7.976829882499158e-06
Position 303: 4.177741345504825e-06
Position 1740: 4.716362077791643e-07
Position 1170: 4.5264429249556956e-07
Position 1785: 3.4101255525487837e-07
Position 8185: 3.2879757204833854e-07
Position 463: 1.6984348385902577e-07
Position 1768: 1.1330670330328547e-07
Position 1631: 1.0255747628240073e-07
Position 651: 4.895940364249947e-08
Position 125: 2.7581162183137704e-08
Position 82: 1.4596963456944423e-08
Position 723: 1.3400772877341424e-08
Position 593: 1.1696863853595954e-08
Position 158: 1.1401914457537928e-08
Position 700: 9.128238430398766e-09
Position 756: 8.385592754799381e-09
Position 141: 6.215693548388221e-09
Position 727: 5.706882316749535e-09
Position 97: 7.230800704470016e-10
