Gene = Tnfsf4
Position 7530: 9.34944469122777e-06
Position 3548: 7.5976531215925375e-06
Position 3235: 7.272750079380085e-06
Position 2231: 6.716601917178228e-06
Position 4815: 6.443462926574855e-06
Position 6368: 5.929345436355554e-06
Position 2464: 3.9346358447784694e-06
Position 4339: 3.1707383003038057e-06
Position 2526: 3.105862019051221e-06
Position 2114: 3.0623723400578097e-06
Position 2835: 2.902911957312254e-06
Position 2342: 2.769383450307144e-06
Position 3831: 1.903954139534657e-06
Position 1870: 1.0825000268067014e-06
Position 2546: 9.002507213627635e-07
Position 2059: 8.38800993797578e-07
Position 1844: 7.187852912668631e-07
Position 2969: 6.784282211916249e-07
Position 2019: 2.689126791302042e-07
Position 1699: 5.7280627380038185e-08
Position 613: 4.158953668996958e-08
Position 1977: 3.69190799987004e-08
Position 1286: 3.595753800111204e-08
Position 1455: 2.4089539422826904e-08
Position 1922: 2.3905093560142082e-08
Position 1433: 1.1930606686899257e-08
Position 1411: 1.0887890596715699e-08
Position 1867: 9.375738781192302e-09
Position 401: 7.921844373690324e-09
Position 112: 5.506904838710768e-09
Position 413: 5.330751740367813e-09
Position 205: 5.224163265884837e-09
Position 1609: 4.6639781703572045e-09
Position 757: 3.5340508875262873e-09
Position 179: 2.549420241659669e-09
Position 3069: 2.0299783953680553e-09
Position 3001: 1.9309509069873147e-09
Position 231: 1.6840971221716717e-09
Position 436: 1.6053503100908496e-09
Position 117: 1.3799877307190033e-09
Position 456: 9.605506204440132e-10
Position 520: 9.4865305916431e-10
Position 1407: 6.248463504926733e-10
Position 395: 4.5358440824689124e-10
Position 380: 1.7968940105299964e-10
Position 458: 1.686045132552552e-10
Position 185: 6.425690913396262e-11
Position 284: 1.2838665151219702e-11
Position 281: 7.074176335929021e-12
Position 238: 4.570480309765276e-12
Position 247: 4.528705631280701e-12
Position 114: 2.763089046462693e-12
Position 538: 2.581444429400289e-12
Position 255: 2.0274898067442194e-12
Position 244: 1.469480030753608e-13
