Gene = Xpr1
Position 3212: 0.000758675268506827
Position 922: 0.0007492079318345105
Position 2287: 0.000705173163543154
Position 975: 0.0005136958331664594
Position 3072: 0.0004454795902314613
Position 4466: 0.00039880274909717835
Position 812: 0.0003686684701532105
Position 2628: 0.00029975519368747195
Position 912: 0.0002937427201451363
Position 1934: 0.00028086736476558934
Position 1261: 0.0002778240837700327
Position 1606: 0.00027311162707496767
Position 767: 0.00025095054832624633
Position 444: 0.00023272234547301273
Position 3768: 0.00019946921186079824
Position 2322: 0.00019868588145741255
Position 543: 0.00019249278423177894
Position 2685: 0.0001699645983222585
Position 1611: 0.00013705861400334813
Position 2607: 0.0001365305021336647
Position 770: 0.00012487902663371416
Position 719: 0.00011733014795863202
Position 523: 0.00011248829888538448
Position 1389: 0.00011105148223733236
Position 324: 0.00011031426327846298
Position 548: 0.00010552764685484788
Position 1209: 9.355462460212236e-05
Position 682: 9.298162914973141e-05
Position 1776: 8.872284848020886e-05
Position 670: 5.7452190513611266e-05
Position 283: 4.830630495302828e-05
Position 217: 3.198969593761832e-05
Position 1715: 1.805927477131937e-05
Position 1695: 1.7706273856546086e-05
Position 860: 1.4227990660863431e-05
Position 1670: 1.0396443451678754e-05
Position 377: 9.436146846112546e-06
Position 438: 8.542986752940116e-06
Position 2381: 7.592702888423484e-06
Position 1718: 6.400153528047986e-06
Position 2231: 4.061893823953259e-06
Position 728: 2.9139936369628335e-06
Position 1766: 9.677377865202137e-07
Position 622: 8.614365762253654e-07
Position 578: 5.08980231809922e-07
Position 926: 5.008058682496514e-07
Position 1103: 4.1867455336400984e-07
Position 752: 4.092079063181164e-07
Position 865: 4.0716779873169143e-07
Position 609: 2.5243320745440346e-07
Position 867: 2.0391751311356917e-07
Position 631: 1.6747294246668912e-07
Position 525: 1.5964104027351944e-07
Position 1213: 1.3498493521767226e-07
Position 432: 9.327210542622105e-08
Position 390: 4.997740333822586e-08
Position 585: 4.283617191744821e-08
Position 394: 1.4057919279413054e-08
Position 595: 2.488196302797403e-09
Position 388: 4.5078780065788506e-12
Position 141: 1.8937085192016194e-12
Position 199: 5.38012709667939e-13
Position 148: 2.2016964036760772e-13
Position 145: 1.0136464434152302e-13
Position 163: 6.00250398423452e-14
Position 136: 4.0604627937615635e-14
Position 157: 3.6139700572488963e-14
Position 93: 1.9618383369903284e-14
Position 100: 1.7791250147127374e-15
