Gene = Brap
Position 2187: 0.0005543593052888573
Position 1026: 0.0005521910973599992
Position 14974: 0.0005431678021756614
Position 926: 0.0004909577847623801
Position 2558: 0.00048096995085975187
Position 4324: 0.00046710391772630154
Position 1007: 0.0004622062758173539
Position 847: 0.00045786368266720887
Position 24653: 0.00045141001017493513
Position 920: 0.00044741210246018607
Position 12164: 0.0004453449158217351
Position 26239: 0.0004407960358521149
Position 19432: 0.00040668002989554055
Position 24773: 0.0003863012621022109
Position 509: 0.00038454025405576986
Position 854: 0.00036363324092974716
Position 2825: 0.0003617465696514027
Position 1752: 0.00036062891972564063
Position 19220: 0.0003455084449522764
Position 1293: 0.0003349347835729468
Position 3045: 0.00032472398837890033
Position 19285: 0.00032436090267016837
Position 1907: 0.00032176579167941376
Position 3458: 0.0003193454144237361
Position 25584: 0.00029370395145719925
Position 616: 0.0002577865205204436
Position 2793: 0.00025506872129902545
Position 19510: 0.0002448277766893083
Position 22428: 0.00023641348144209267
Position 22516: 0.00023574097580631107
Position 1210: 0.00023264204276164145
Position 2831: 0.00021527733462078577
Position 2855: 0.00021359910246297612
Position 2426: 0.00020739596904956526
Position 25342: 0.00019543640502745014
Position 1709: 0.00019457573434658351
Position 1459: 0.0001918175988634692
Position 1778: 0.0001773201747617624
Position 480: 0.00017701105929319622
Position 1140: 0.00017590206700768003
Position 434: 0.0001639057399119599
Position 2796: 0.00016129621369253587
Position 514: 0.00014997468880709674
Position 1228: 0.00014628662471650889
Position 929: 0.00012851790900168778
Position 704: 0.0001249545305691936
Position 24255: 0.00012262266088573022
Position 24363: 0.00011964682405478452
Position 17145: 0.00011537797524171794
Position 23822: 0.00011403259176740787
Position 2156: 0.00010890946866527099
Position 17727: 9.543767456963564e-05
Position 758: 9.53852565822899e-05
Position 2411: 8.833460301266192e-05
Position 24575: 6.642148455970511e-05
Position 1456: 6.619594702976307e-05
Position 19586: 6.551862572421325e-05
Position 1334: 5.8316369443690506e-05
Position 14528: 5.6771492033662555e-05
Position 4695: 5.4101628796038474e-05
Position 2105: 4.934850121043745e-05
Position 19281: 4.458764137263921e-05
Position 20522: 4.430964183440095e-05
Position 24221: 4.3489254320810284e-05
Position 1241: 3.733096735933117e-05
Position 831: 3.618652026346709e-05
Position 1526: 3.5151474596855545e-05
Position 1833: 3.411735198090595e-05
Position 1507: 3.410626893602886e-05
Position 158: 3.226406748198003e-05
Position 2493: 3.013115716559881e-05
Position 5823: 2.649977577723095e-05
Position 528: 2.6223680054105645e-05
Position 1304: 2.4994606522939645e-05
Position 5937: 2.4944773138936278e-05
Position 932: 2.3080560951595852e-05
Position 391: 2.2550251802515717e-05
Position 19595: 2.1866929087300042e-05
Position 476: 2.1359812782637933e-05
Position 833: 2.0652504388541206e-05
Position 2413: 1.7025218265691603e-05
Position 2192: 1.619527648205116e-05
Position 22821: 1.5828810564578072e-05
Position 1444: 1.55556404744462e-05
Position 1298: 1.5321861444812803e-05
Position 1468: 1.4999939474016746e-05
Position 1195: 1.4691503659613807e-05
Position 2764: 1.457838270506271e-05
Position 996: 1.3878794398066292e-05
Position 277: 1.2598439238725e-05
Position 24725: 1.2265395949275624e-05
Position 645: 1.1734719998527018e-05
Position 526: 1.0640800826851828e-05
Position 22539: 9.962351991304814e-06
Position 22570: 9.837594523114252e-06
Position 441: 9.329828043881053e-06
Position 1739: 9.311486970923544e-06
Position 3254: 9.027460601484008e-06
Position 3087: 8.137079595981246e-06
Position 3092: 7.88645616917451e-06
Position 19646: 7.625930796249303e-06
Position 2860: 7.5378029491443756e-06
Position 856: 7.088348791802195e-06
Position 638: 6.852396098557911e-06
Position 633: 6.827871568897122e-06
Position 19482: 6.1396689182060196e-06
Position 23270: 5.957194675634894e-06
Position 20690: 5.836336175589809e-06
Position 19030: 5.521204084746174e-06
Position 623: 5.452403305079617e-06
Position 25612: 5.188304422345638e-06
Position 19128: 4.964279935767693e-06
Position 22912: 4.64971091795876e-06
Position 387: 4.4896883938877914e-06
Position 2012: 4.158063759640358e-06
Position 719: 3.988359446995759e-06
Position 22877: 3.23273181190756e-06
Position 1016: 2.7516227438774487e-06
Position 21999: 2.213002303969587e-06
Position 193: 1.8332689249023597e-06
Position 24623: 1.4571429897512686e-06
Position 1385: 1.4346349622449164e-06
Position 1936: 1.3090140510283173e-06
Position 19620: 1.2683897461125934e-06
Position 22432: 1.2224340120992268e-06
Position 1382: 1.1959079924850956e-06
Position 1357: 1.1650669909733973e-06
Position 401: 7.816774183166958e-07
Position 24057: 7.02506316668743e-07
Position 19626: 6.996762060134676e-07
Position 503: 6.171210505079109e-07
Position 24150: 3.936494973859158e-07
Position 1349: 3.685989031688774e-07
Position 2050: 2.9675083545040545e-07
Position 3004: 1.8655440951348876e-07
Position 1579: 1.4455436080864858e-07
Position 650: 9.614222479243647e-08
Position 642: 8.808911950455825e-08
Position 487: 3.79923952370481e-08
Position 463: 3.378735897028544e-08
Position 19428: 3.1729902158214725e-08
Position 236: 2.8730861227944937e-08
Position 445: 2.663822537361619e-08
Position 169: 2.1676069561517514e-08
Position 1588: 1.914974989661481e-08
Position 1306: 1.713764649371516e-08
Position 208: 1.0143449599233008e-08
Position 190: 8.269233577991398e-09
Position 665: 3.2195078560728452e-09
Position 669: 2.1357988038870003e-09
Position 1035: 1.9480263610879798e-09
Position 1009: 1.689556245400254e-09
Position 658: 1.5621666022549907e-09
Position 1054: 1.049572616232117e-09
Position 315: 8.453299747133797e-10
Position 324: 6.392904296699929e-10
Position 104: 4.4205919414105995e-10
Position 713: 3.333377546865432e-10
Position 661: 2.586746751386198e-10
Position 449: 2.1467659241489826e-10
