Gene = Rp9
Position 12583: 0.008557628486491149
Position 19134: 0.008199393664965332
Position 3010: 0.007989963188913422
Position 19556: 0.007703452009163435
Position 18735: 0.0071499568501315015
Position 11335: 0.00680635459782196
Position 11435: 0.006592355541703944
Position 14671: 0.006228534514995259
Position 11410: 0.006114548843859648
Position 12247: 0.006077257868221615
Position 11355: 0.005877396613153791
Position 14065: 0.005811501113045668
Position 16015: 0.005566724611972794
Position 17121: 0.0051161224582126795
Position 11287: 0.005074543137165502
Position 11267: 0.004677890212797125
Position 7198: 0.004670718823618589
Position 1039: 0.0046157882244534775
Position 13367: 0.0045787652519574
Position 432: 0.004334832845656637
Position 15304: 0.004285053720600887
Position 14668: 0.004132473856983862
Position 15077: 0.003869564536969436
Position 17149: 0.0036511556260384864
Position 3134: 0.0034971685870756625
Position 8712: 0.0032983174211617975
Position 12621: 0.0031270480480749697
Position 7401: 0.0031202117163860055
Position 18774: 0.002814418820208114
Position 2346: 0.002562697118345851
Position 3825: 0.002513059627388699
Position 365: 0.0023500567314316896
Position 16339: 0.00230026893336394
Position 12218: 0.0021215287348044266
Position 12453: 0.0020369550631938772
Position 1091: 0.002011207900789613
Position 6396: 0.0019591586180545055
Position 14804: 0.001834711941902444
Position 16307: 0.001806162186709486
Position 12867: 0.0016814728189139415
Position 16227: 0.0016785052635988162
Position 1003: 0.001630035796472957
Position 11535: 0.0014797550163081232
Position 4468: 0.0014339768742502455
Position 15011: 0.0013692373749397543
Position 2260: 0.0012042631878531143
Position 14723: 0.0011780395362482874
Position 6374: 0.0011677893344869234
Position 2982: 0.001130485996993203
Position 2445: 0.0011181228228037006
Position 10848: 0.0010986220971769354
Position 15494: 0.0010909060288362706
Position 11099: 0.001049742003684805
Position 15190: 0.001045265337946099
Position 16425: 0.0010247698594301558
Position 16077: 0.0010198103732418568
Position 2317: 0.0009364287489283939
Position 16931: 0.0008675959310051591
Position 11709: 0.0008338578257136955
Position 448: 0.0007460649580694253
Position 15589: 0.0007415456080664816
Position 1860: 0.0007415246311503045
Position 2739: 0.0007108791863247796
Position 1749: 0.0006494775673139241
Position 520: 0.0006331591350627202
Position 4519: 0.0005447518008032059
Position 18647: 0.0005312596387227431
Position 1910: 0.000460805334362869
Position 376: 0.0004053551059840985
Position 3066: 0.0003846695216850495
Position 1144: 0.00034357704170479193
Position 1820: 0.00033123543532333146
Position 525: 0.00032234229994752335
Position 12600: 0.0003015879401478197
Position 476: 0.00028825920229521727
Position 15111: 0.0002774757189158765
Position 2825: 0.0002715702678604827
Position 182: 0.0002503492411541924
Position 611: 0.00016493502167235966
Position 2214: 0.00016122164127674662
Position 2688: 0.00014411076314528126
Position 1059: 0.00013623209832064982
Position 12393: 0.00013536315519273727
Position 2358: 0.00011096114680793221
Position 11096: 9.852890182454827e-05
Position 484: 8.440474387715258e-05
Position 453: 8.184784190527356e-05
Position 14767: 7.163040524169898e-05
Position 391: 5.896760240243383e-05
Position 2718: 5.71854503815925e-05
Position 15977: 4.3866806565285714e-05
Position 2643: 4.099084705924349e-05
Position 1827: 2.5483270751294624e-05
Position 569: 2.304152867055501e-05
Position 12271: 2.2219306740227604e-05
Position 554: 1.792176947645208e-05
Position 1390: 1.269927087506468e-05
Position 2979: 1.2135137437782216e-05
Position 203: 1.0610181002537833e-05
Position 15095: 9.240729704674526e-06
Position 542: 5.9059343779258495e-06
Position 11240: 5.85294609162744e-06
Position 130: 4.399905151468463e-06
Position 11233: 4.2608365127984414e-06
Position 15948: 4.2103259146471306e-06
Position 191: 4.128491541998567e-06
Position 558: 3.67974823561344e-06
Position 4379: 3.3108082034838167e-06
Position 580: 3.139009107613893e-06
Position 197: 2.5153526067471236e-06
Position 460: 2.4829273583213413e-06
Position 14540: 2.449660901256214e-06
Position 218: 2.33388372403092e-06
Position 387: 2.1153489371243502e-06
Position 616: 2.067330066865608e-06
Position 384: 1.9696051475054215e-06
Position 12618: 1.7313839769443398e-06
Position 14907: 1.2824378741825434e-06
Position 628: 1.109890728501407e-06
Position 1362: 9.749928556345664e-07
Position 671: 7.826068503783897e-07
Position 1824: 5.46772033633004e-07
Position 1948: 5.410523664381696e-07
Position 110: 4.400636104450575e-07
Position 343: 4.2410337084221046e-07
Position 587: 3.783521551618868e-07
Position 12057: 3.1811901255045374e-07
Position 618: 2.98130099295765e-07
Position 215: 2.7204848035770556e-07
Position 251: 1.4777430533963536e-07
Position 242: 1.4071742719171195e-07
Position 678: 1.3892471303912e-07
Position 697: 1.3685046783955382e-07
Position 245: 6.70807469421928e-08
