Gene = Fuom
Position 1214: 0.9915700732344814
Position 733: 0.9895967589738844
Position 1000: 0.9765587243095907
Position 2450: 0.9276559133397474
Position 5363: 0.587740206789031
Position 2696: 0.23357214414337657
Position 4542: 0.21261443704268035
Position 5038: 0.1713073227139614
Position 4853: 0.09709819657959061
Position 219: 0.08084306019841456
Position 5216: 0.07066869554234886
Position 2780: 0.056894235934940945
Position 3380: 0.03898567184651699
Position 4918: 0.03289525386092903
Position 2600: 0.03143888912040169
Position 5240: 0.026768620880439714
Position 4929: 0.015796371812687334
Position 2242: 0.015740725423593366
Position 3759: 0.015463957686598714
Position 527: 0.014291572868675901
Position 2760: 0.010392051565962868
Position 1017: 0.010070216756636222
Position 4223: 0.009277718228541855
Position 4017: 0.00837913946882734
Position 5378: 0.007579775450842204
Position 1451: 0.006800494297050431
Position 5422: 0.006452887317344807
Position 1437: 0.005848773497555459
Position 3517: 0.005767862311285234
Position 2917: 0.004526705198970933
Position 705: 0.004060172994391145
Position 2301: 0.003666931705294846
Position 2967: 0.003336908810099328
Position 3778: 0.003033149252096791
Position 5323: 0.0029648760154190206
Position 2414: 0.002847461026178829
Position 4331: 0.0024284394359329335
Position 4196: 0.0024240038856578167
Position 5105: 0.0023864676446832805
Position 3428: 0.0021937240936760836
Position 174: 0.00219288114125244
Position 1164: 0.0021533061827859476
Position 3417: 0.002077565107278293
Position 2926: 0.0016128542272977945
Position 2032: 0.0015561578850823046
Position 1877: 0.0015073223123246305
Position 4480: 0.0014600094921271244
Position 354: 0.0012814116841773227
Position 216: 0.001249444391367838
Position 1933: 0.0012033667637228237
Position 2224: 0.0011829128152591388
Position 3765: 0.0011339312332792216
Position 1302: 0.0011187653146461723
Position 1592: 0.0010651000484083826
Position 1629: 0.001035868246926548
Position 3459: 0.0010146790166794
Position 4459: 0.0009273425545403788
Position 2560: 0.0009040361951912206
Position 669: 0.0008571967788429388
Position 2094: 0.0008008804879400548
Position 774: 0.0007919509076167369
Position 167: 0.0007840111638348947
Position 4580: 0.0007251452789431974
Position 2307: 0.0007148295864080599
Position 2787: 0.0006859890853238439
Position 4112: 0.000655299816568678
Position 3987: 0.000624621068549031
Position 1560: 0.0006127760916832153
Position 650: 0.0006100562518556632
Position 223: 0.0005460207503384561
Position 956: 0.0005366505231465802
Position 393: 0.0005285590682008388
Position 1962: 0.0005114532309921918
Position 1541: 0.0004736057517605239
Position 1651: 0.00046745403130100206
Position 2621: 0.00046707817854257276
Position 5447: 0.0004455441870814686
Position 3884: 0.000436644254582414
Position 4573: 0.00042990907229421924
Position 5574: 0.00042899610853081645
Position 1609: 0.00042060573000017885
Position 5511: 0.0004006486882383173
Position 986: 0.00037849584747695283
Position 3503: 0.0003715842563237989
Position 2660: 0.0003113355389022035
Position 1193: 0.00030849371595365597
Position 4146: 0.0003021970953004739
Position 2730: 0.00028180733902464524
Position 5453: 0.0002807997630578932
Position 1671: 0.0002742530785709814
Position 3010: 0.0002532714217376232
Position 333: 0.00023515136853920115
Position 2658: 0.0002218066897722756
Position 1240: 0.00022142241246449817
Position 1857: 0.00022079067622495145
Position 3237: 0.00021450244625099925
Position 934: 0.0002101285178367642
Position 940: 0.00018492233272537114
Position 3642: 0.0001832916989266176
Position 3629: 0.00017773009882956307
Position 1845: 0.00017019227296085043
Position 1166: 0.00016663044997077678
Position 2391: 0.00016394279095377428
Position 4414: 0.0001564751492620886
Position 688: 0.00015201758748215435
Position 2700: 0.00014973303667564848
Position 3251: 0.00014764564655585786
Position 2169: 0.0001317772321318253
Position 1833: 0.0001306941847312001
Position 1149: 0.00011899256208346487
Position 3857: 0.00010880293332851946
Position 1169: 0.0001077671215559547
Position 274: 0.00010764418594367206
Position 975: 0.00010715061164472299
Position 1173: 0.00010692981305491087
Position 1700: 0.00010482945649108564
Position 1756: 0.0001043261220033765
Position 1654: 9.164554010395576e-05
Position 944: 7.996611361901476e-05
Position 2665: 7.807307689114407e-05
Position 4229: 7.770352245618278e-05
Position 1122: 7.368908429622754e-05
Position 605: 6.018638726042208e-05
Position 303: 6.011558466192654e-05
Position 1026: 5.8834521880875855e-05
Position 150: 5.6415037777722636e-05
Position 179: 4.981670422717614e-05
Position 247: 4.915625247154251e-05
Position 402: 4.911571336842807e-05
Position 2800: 4.80361275473032e-05
Position 1262: 4.53399669213073e-05
Position 1819: 4.289369221738805e-05
Position 567: 3.6893844610871226e-05
Position 595: 3.601047690476875e-05
Position 1390: 3.572471601654371e-05
Position 2248: 3.560668138277972e-05
Position 1801: 3.55179808748944e-05
Position 2733: 3.4283409023495504e-05
Position 133: 3.219459493341984e-05
Position 2058: 2.9598481429047832e-05
Position 2501: 2.692563132550617e-05
Position 252: 2.6622948247588662e-05
Position 245: 2.6057234897872832e-05
Position 626: 2.598574472757939e-05
Position 240: 2.4668516284368716e-05
Position 1247: 2.3951712060494123e-05
Position 231: 2.175782817579761e-05
Position 1697: 2.027681811967446e-05
Position 1803: 1.8300084093482843e-05
Position 2378: 1.6915425455142985e-05
Position 1769: 1.5804125897145397e-05
Position 1253: 1.3764949194934496e-05
Position 1517: 1.164599210923177e-05
Position 633: 7.981473604580531e-06
Position 2949: 7.642058275667013e-06
Position 1037: 7.587832792926388e-06
Position 2469: 7.566606735203779e-06
Position 310: 5.700488570780267e-06
Position 2132: 5.060011039543518e-06
Position 2607: 4.693113340496028e-06
Position 281: 4.306740667980452e-06
Position 2173: 3.6902199481960947e-06
Position 315: 3.3743269073157844e-06
Position 573: 3.109092881515717e-06
Position 2151: 3.087903069906898e-06
Position 408: 2.972868641259172e-06
Position 571: 2.919791410729574e-06
Position 799: 2.8569267225512557e-06
Position 264: 2.814433746731284e-06
Position 3276: 2.7461579322059247e-06
Position 684: 2.3525751768081455e-06
Position 2115: 1.7628102088836168e-06
Position 2762: 1.7313267061845928e-06
Position 2605: 1.542349742502038e-06
Position 969: 1.4598664846345109e-06
Position 2195: 1.3514086643557246e-06
Position 1067: 1.2046328695060198e-06
Position 293: 6.574979304925895e-07
Position 1905: 6.38280015844919e-07
Position 1500: 2.517236937442158e-07
Position 1186: 1.744291698980027e-07
Position 1177: 1.7286001031370822e-07
Position 1250: 1.2489335217630182e-07
Position 796: 1.2353718956723605e-07
Position 789: 1.056680729120339e-07
Position 1195: 4.3005629776345724e-08
Position 1277: 3.238864450944838e-08
Position 1368: 1.4983182182214996e-08
Position 1314: 9.240156332628141e-09
Position 290: 5.680571382760995e-09
Position 257: 4.47524391331924e-09
Position 1323: 3.988366073692359e-09
Position 153: 3.7584335430463415e-09
Position 837: 3.0272976917056736e-09
Position 117: 1.3127123996016433e-09
Position 1395: 1.1724286817802087e-09
Position 1084: 6.862331631625265e-10
Position 1481: 5.880265432222115e-10
Position 1397: 3.5033032324442404e-10
Position 365: 3.468591276800314e-10
Position 110: 3.3425824729879715e-10
Position 1502: 2.642786320898454e-10
Position 101: 3.8124304619398973e-13
Position 87: 2.9976323658443866e-14
Position 1318: 1.0432930465984972e-16
