Gene = Catspere1
Position 743: 0.0010445650903451317
Position 5952: 0.0010149650034273192
Position 646: 0.000874505124506545
Position 296: 0.0006517924900270193
Position 1239: 0.0005728618215073823
Position 1067: 0.0005509568403794883
Position 1630: 0.0005478879610036161
Position 846: 0.0004895567545589716
Position 2427: 0.00036041832800478446
Position 480: 0.0003408871308637635
Position 270: 0.00015411849475185918
Position 170: 0.0001440499997719728
Position 315: 0.00010333379653152862
Position 151: 9.950346494880277e-05
Position 282: 8.309016987796278e-05
Position 500: 8.224189221417177e-05
Position 137: 5.1311824030626094e-05
Position 181: 4.3168091455979546e-05
Position 242: 3.7903371228335343e-05
Position 168: 2.8189256771340092e-05
Position 23: 2.7456927191964732e-05
Position 154: 1.8408945489065357e-05
Position 835: 1.1601880007445081e-05
Position 1624: 1.1252972324340556e-05
Position 505: 1.0044780629312279e-05
Position 110: 9.193742430413337e-06
Position 1193: 8.237054428393727e-06
Position 920: 7.520351212945476e-06
Position 331: 7.42198589464311e-06
Position 1567: 7.192975339440735e-06
Position 39: 5.2925518075522334e-06
Position 484: 4.65531299414926e-06
Position 2001: 3.2354785923581887e-06
Position 1516: 2.0600239553442706e-06
Position 12: 6.189321005037427e-07
Position 511: 2.732059333830165e-09
Position 830: 2.377689363824056e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3018: 0.569489373659846
Position 8110: 0.4932927321777176
Position 9498: 0.19312649758617065
Position 10797: 0.18540200343626811
Position 10518: 0.12839642856865985
Position 592: 0.08669699449827635
Position 5863: 0.03580588247752879
Position 2775: 0.03498656475173794
Position 8425: 0.03355909732401496
Position 11267: 0.028872513480976546
Position 1990: 0.025675815060718973
Position 7601: 0.021205363226754922
Position 2894: 0.017969730522733412
Position 5639: 0.015418526865245969
Position 6175: 0.008515736874347275
Position 573: 0.007014650559673937
Position 2095: 0.006741662946926268
Position 5643: 0.006341247806688159
Position 4765: 0.005684992906447698
Position 1823: 0.004788936029771143
Position 10259: 0.0047132760750415665
Position 1727: 0.004450130834732961
Position 6305: 0.00438017504735397
Position 6384: 0.004099332192937931
Position 1915: 0.0036440614401341558
Position 3399: 0.003502044570265209
Position 2637: 0.0033099015480524546
Position 2205: 0.0029925884153461637
Position 1604: 0.0028208610044191226
Position 5369: 0.0020397354816690653
Position 5278: 0.002009221048010284
Position 5046: 0.0018631144270722193
Position 578: 0.0018557343747090972
Position 2904: 0.0016224144339997424
Position 2819: 0.0015858613114124152
Position 6862: 0.0014974099799173021
Position 5241: 0.0013228213241214186
Position 7930: 0.0012624487100701138
Position 1381: 0.0012437074276400444
Position 2771: 0.0010732996642568101
Position 1792: 0.0010646098585160185
Position 6221: 0.0010532188817818653
Position 8528: 0.0009839143158993648
Position 4307: 0.0009742460385649188
Position 257: 0.0009565892424343803
Position 649: 0.0009431336546183911
Position 5207: 0.0008639312326378611
Position 6207: 0.0007904798586555454
Position 4585: 0.0007443081343196491
Position 1773: 0.0006725888002065664
Position 5135: 0.0006716884831280378
Position 1682: 0.0006331979182081791
Position 1424: 0.0006257256265889446
Position 4333: 0.0006237462137872766
Position 1892: 0.0006159873672785635
Position 6680: 0.0005831651348459587
Position 646: 0.0005436087546967609
Position 3773: 0.0005371775337471883
Position 2581: 0.0003949977756890964
Position 692: 0.0003919414428331846
Position 5822: 0.00038553356147458435
Position 4992: 0.00038345846723872095
Position 4794: 0.0003738217739401418
Position 1580: 0.00030292958368318497
Position 5878: 0.00027038559621455564
Position 6161: 0.00023635145567469312
Position 2234: 0.00021899702791084536
Position 945: 0.0002183569275262546
Position 2666: 0.00018593785064990057
Position 2268: 0.00017502291821660843
Position 2443: 0.00016477002265768452
Position 323: 0.0001576905283582233
Position 5341: 0.00015022956981632896
Position 2315: 0.00013015629249537848
Position 1412: 0.00013004959725279244
Position 4054: 0.00011908073197747312
Position 1648: 0.00011127316856388075
Position 1323: 0.0001052348659185834
Position 356: 9.594701598475983e-05
Position 779: 7.646178506747382e-05
Position 748: 7.554942218988931e-05
Position 3506: 7.384492461772264e-05
Position 605: 6.092113289217174e-05
Position 1140: 5.994490961356226e-05
Position 1587: 5.927181452978133e-05
Position 883: 4.586288310319964e-05
Position 768: 3.5707941677053204e-05
Position 2956: 3.0275454893696368e-05
Position 5099: 2.4862880290196616e-05
Position 289: 8.32167191576574e-06
Position 518: 4.2949933893080015e-06
Position 1920: 4.292867516676269e-06
Position 1436: 2.9679740031229384e-06
Position 1640: 1.6538763174923645e-06
Position 1534: 1.3134223667760099e-06
Position 959: 2.872915617900716e-07
Position 916: 2.414759149323539e-07
Position 912: 2.108886629542246e-07
Position 701: 1.0184958700257446e-07
Position 1351: 8.454350997685279e-09
Position 695: 6.749809848895284e-09
Position 704: 2.364846890303484e-09
Position 788: 2.34964895657491e-09
Position 655: 1.9281264898503782e-09
Position 500: 1.6898397630883216e-09
Position 670: 1.5222539215568264e-09
Position 799: 1.372956704356877e-09
Position 326: 7.331580185505261e-10
Position 706: 5.903747945658638e-10
