Gene = Ivl
Position 2453: 0.0026202780760062566
Position 1992: 0.0026117134159711498
Position 1998: 0.0021894863635876804
Position 902: 0.0021453139504943263
Position 1773: 0.001890849280998482
Position 1158: 0.0018867100951674074
Position 738: 0.0017965441542517396
Position 517: 0.0017155684241038302
Position 1815: 0.0013253557378144977
Position 1572: 0.001125143071970474
Position 899: 0.0011033957042306025
Position 2034: 0.001088908426125546
Position 151: 0.0009940600611527948
Position 216: 0.0009588134584739688
Position 1176: 0.0008673613145474251
Position 1470: 0.000837154474483281
Position 1545: 0.0008326163598259861
Position 660: 0.0007864654370543419
Position 122: 0.000777927289418169
Position 1888: 0.000757684076273415
Position 178: 0.0007501163714043403
Position 2272: 0.0007360612620547742
Position 1944: 0.0007168456130404206
Position 1896: 0.0007025316594056758
Position 2277: 0.0005206975386385024
Position 1239: 0.0005091982845091555
Position 1527: 0.0004452141346471893
Position 970: 0.0004378358248612275
Position 1376: 0.0003590341013482383
Position 1350: 0.00035878776432039377
Position 1969: 0.0003506301161319107
Position 1314: 0.00034993596335889044
Position 1728: 0.00034813796688258495
Position 539: 0.0003193289115793106
Position 1003: 0.00031840483635129995
Position 444: 0.0003028854265917765
Position 1266: 0.0003014670815408618
Position 1647: 0.0002895296604303858
Position 1656: 0.00028370850593471613
Position 694: 0.0002697273329961789
Position 1606: 0.0002539563497672766
Position 1509: 0.00023246962491906342
Position 2007: 0.00023156850663439798
Position 1368: 0.00021692697662106897
Position 2544: 0.00020644277145764225
Position 1152: 0.00020532388985412126
Position 255: 0.00017802994517139234
Position 2802: 0.0001732694984949898
Position 1068: 0.00016134108354331852
Position 1065: 0.00015617639808611765
Position 1194: 0.0001536468823265109
Position 2458: 0.0001441884673619163
Position 2155: 0.00012832397915847892
Position 1038: 0.00012396946496546303
Position 1638: 0.0001237914588419293
Position 1575: 0.00012281646595956286
Position 441: 0.00011910869660493724
Position 1860: 0.0001052708635315226
Position 825: 0.00010470841619695522
Position 157: 9.485469945825904e-05
Position 415: 9.066262074549643e-05
Position 1533: 8.366763192399799e-05
Position 258: 7.318836563283673e-05
Position 1293: 7.13313753889647e-05
Position 283: 5.314928374749696e-05
Position 235: 4.986930998481807e-05
Position 97: 4.926884932160196e-05
Position 182: 3.603231899326634e-05
Position 274: 3.0291423784571348e-05
Position 185: 2.2689072639361224e-05
Position 1129: 2.187115828492261e-05
Position 2079: 2.168691520553794e-05
Position 111: 1.6959247072809323e-05
Position 124: 1.6477548706272166e-05
Position 571: 1.5638438879285563e-05
Position 356: 8.531603848752432e-06
Position 218: 6.848113608194703e-06
Position 523: 5.732691722561002e-06
Position 1155: 5.252827437081798e-06
Position 222: 4.628207734234699e-06
Position 473: 4.275810373609747e-06
Position 359: 3.952833891189226e-06
Position 1134: 1.9191668707785182e-06
Position 1122: 1.66156679843278e-06
Position 487: 7.641581978709353e-07
Position 267: 7.209385560776607e-07
Position 383: 6.345766551311843e-07
Position 133: 5.29780458490354e-07
Position 563: 4.6539317087443226e-07
Position 243: 2.3683926790858057e-07
Position 463: 2.0158418705774973e-07
Position 189: 2.0510088556497465e-08
Position 238: 1.958139143116987e-08
Position 361: 1.791608677215421e-08
Position 369: 1.013341594767266e-08
Position 197: 2.758259042912113e-09
Position 392: 1.804062737128703e-09
Position 376: 8.299842786802479e-10
Position 130: 7.940906968940992e-10
Position 389: 7.447157340314899e-10
Position 373: 5.77604136782236e-10
Position 366: 5.034595843440186e-10
