Gene = Gtf2a2
Position 1085: 2.4935555588777537e-05
Position 1061: 2.2948514971202655e-05
Position 7729: 2.1680867740879516e-05
Position 516: 1.88019438796928e-05
Position 444: 1.7650327834458692e-05
Position 337: 1.2736689441342105e-05
Position 460: 1.0912008606150369e-05
Position 329: 1.0305465458419517e-05
Position 261: 9.612121528029802e-06
Position 904: 7.904912047245381e-06
Position 432: 7.4512021523808185e-06
Position 778: 6.891398796493535e-06
Position 12: 4.708316760666635e-06
Position 473: 3.822495262858782e-06
Position 379: 3.3237033231251008e-06
Position 6687: 3.297104993020945e-06
Position 3030: 9.856749667797533e-07
Position 32: 5.174305394456881e-07
Position 172: 6.527464743691702e-08
Position 89: 5.665621794072935e-08
Position 53: 5.0472766935690856e-08
Position 479: 4.6067702426123857e-10
Position 637: 3.5939187886862266e-11
Position 584: 3.381234169678599e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6838: 0.9270694495486942
Position 2741: 0.7035718732553403
Position 9886: 0.5615772405945069
Position 4268: 0.4524211202996816
Position 4237: 0.449012942952861
Position 4522: 0.4458511130302918
Position 2372: 0.32769200848827096
Position 3217: 0.1464988485010313
Position 8656: 0.10612489042108196
Position 6129: 0.1024303232403925
Position 9482: 0.07179155520201425
Position 598: 0.05929234066955336
Position 9824: 0.05918843200171784
Position 7784: 0.05561384115686828
Position 2786: 0.05306792749921459
Position 1294: 0.049780146093966374
Position 9113: 0.044558787350161604
Position 4277: 0.04009526909968713
Position 3100: 0.0378172379179119
Position 7993: 0.03713117088068785
Position 2317: 0.03703094727440132
Position 7662: 0.03332833142096067
Position 591: 0.028974155591758994
Position 9303: 0.025911670732606647
Position 4534: 0.02510684561945377
Position 8194: 0.023072153637164028
Position 1249: 0.022029604505911706
Position 7872: 0.017785265968543615
Position 4593: 0.015222356940871934
Position 240: 0.013000788209466006
Position 7441: 0.012747765418569198
Position 7142: 0.012519524824054006
Position 7055: 0.012090139171547415
Position 473: 0.011144089597180945
Position 8495: 0.01082675484701655
Position 10013: 0.010083520963800186
Position 6151: 0.009943607590422216
Position 5782: 0.007691493562642109
Position 6858: 0.007531489064649521
Position 8631: 0.007017723594333469
Position 8150: 0.006522140991478512
Position 718: 0.005969084980370896
Position 4747: 0.0057272203493610755
Position 3213: 0.005674467381216309
Position 7275: 0.0055991451966092235
Position 2716: 0.0055357282364147204
Position 2117: 0.0055325620116891926
Position 3311: 0.00528961544486432
Position 2321: 0.004479109463285899
Position 7906: 0.004323935288411141
Position 2091: 0.004133359890279094
Position 9969: 0.003918808369644744
Position 9002: 0.0036754413540016307
Position 7555: 0.0029435107577565666
Position 9328: 0.002553591267295604
Position 7459: 0.0025408349958753146
Position 8547: 0.002448626279967568
Position 8754: 0.0020123734451864116
Position 3246: 0.001940959761385232
Position 3103: 0.0016759465749207312
Position 543: 0.0015981806754411698
Position 7646: 0.001570946225504855
Position 4972: 0.0015670069549611355
Position 3507: 0.0014719803185634164
Position 6906: 0.0013369490128369973
Position 4289: 0.0012354225441832357
Position 7366: 0.0012242286630947039
Position 4955: 0.0011820413700878735
Position 8104: 0.0011260287778264138
Position 4447: 0.0011174097975465036
Position 6163: 0.001083481986376896
Position 1986: 0.0010581837577407595
Position 7147: 0.0010489377353973999
Position 1471: 0.0010290713068668972
Position 7668: 0.0010018077759754791
Position 4193: 0.00098247356775826
Position 429: 0.0009336452654833339
Position 9661: 0.0008570172155399627
Position 2829: 0.000810116852972146
Position 7599: 0.0007427389048053637
Position 2206: 0.0007291718134587831
Position 1299: 0.0007034681949062774
Position 7493: 0.0006922601259490581
Position 7946: 0.0006481596895333782
Position 2800: 0.0005890142524451683
Position 3003: 0.0005868524890651372
Position 6734: 0.0005551495593400032
Position 3674: 0.000538005988177749
Position 7780: 0.0005068638382933404
Position 2669: 0.0004838398084330218
Position 1410: 0.0004821150688233398
Position 3219: 0.00044033177838610305
Position 2550: 0.0004144223299303163
Position 1512: 0.00036524272289075084
Position 3169: 0.0003359686463775102
Position 388: 0.0003299546104006209
Position 2410: 0.00031983368463459755
Position 4302: 0.0003148491308742546
Position 4140: 0.00030717999661042817
Position 3478: 0.0003058007670957112
Position 899: 0.0002874725162468381
Position 2021: 0.00028127372973011847
Position 1480: 0.0002775617908824897
Position 2052: 0.00026483574052297936
Position 1255: 0.0002638297200670044
Position 1419: 0.000247117470955374
Position 5842: 0.0002442873823485026
Position 7477: 0.00024008154788012588
Position 302: 0.00024005456013376488
Position 185: 0.0002309634412488725
Position 2190: 0.00022439857269303316
Position 355: 0.0002228803129306448
Position 1428: 0.00020445345459192154
Position 2808: 0.00020438612408025592
Position 5005: 0.0001971047802515391
Position 1464: 0.0001859428066347075
Position 1157: 0.00017441284005393414
Position 572: 0.00017276907569252153
Position 4995: 0.00016424456639721247
Position 4845: 0.0001428100433879927
Position 385: 0.0001196911770176679
Position 1772: 9.962120036605007e-05
Position 251: 9.356484677554778e-05
Position 1389: 7.968228358829926e-05
Position 1537: 7.346115828545903e-05
Position 1749: 7.060621327496393e-05
Position 680: 6.714339477891007e-05
Position 695: 6.490475464044624e-05
Position 3555: 6.113185626433778e-05
Position 1902: 5.028750952439614e-05
Position 310: 3.753812841213077e-05
Position 4612: 3.515302529472051e-05
Position 2595: 3.020606056037783e-05
Position 1742: 2.79695213094585e-05
Position 4313: 2.15689604278216e-05
Position 4080: 2.0706784196942823e-05
Position 662: 2.0423346043327213e-05
Position 4099: 2.0395096840750297e-05
Position 1369: 1.9664929140902055e-05
Position 624: 1.740223597092649e-05
Position 219: 1.7340531745466656e-05
Position 1001: 1.320634467775994e-05
Position 6637: 9.403943679238496e-06
Position 7649: 9.16940309875099e-06
Position 6996: 4.797711426026346e-06
Position 195: 3.992262765022357e-06
Position 6587: 3.2971049930209454e-06
Position 850: 3.2326028611030664e-06
Position 6676: 3.1511722458785786e-06
Position 778: 1.878838990796076e-06
Position 609: 1.4897785900501178e-06
Position 819: 1.2665263015019435e-06
Position 199: 1.066048404308681e-06
Position 1017: 1.0407266066772047e-06
Position 407: 9.498739588268587e-07
Position 722: 9.343459705530427e-07
Position 904: 8.65649382175969e-07
Position 337: 8.589877590817327e-07
Position 1864: 7.692106188580124e-07
Position 783: 7.299412940061626e-07
Position 840: 6.415406584494882e-07
Position 1296: 4.616446787080129e-07
Position 314: 2.244093752864676e-07
Position 362: 1.5656339712217173e-07
Position 205: 1.3210759781581436e-07
Position 329: 1.2188132429342157e-07
Position 728: 9.446849881262163e-08
Position 216: 6.566867727900043e-08
Position 1170: 5.746516193182888e-08
Position 1483: 2.8008099214762636e-08
Position 1179: 2.6007363519252765e-08
Position 1224: 2.356357261818904e-08
Position 375: 2.0765396020351844e-08
Position 1269: 1.701979954913184e-08
Position 317: 1.2517331009975193e-08
Position 115: 4.359284398070203e-10
Position 152: 3.6931446394024094e-10
Position 141: 3.61979761014385e-10
Position 111: 3.4258572083340464e-10
Position 371: 5.964114291382573e-11
Position 397: 4.476910495195735e-11
Position 134: 2.898668798650445e-11
Position 167: 2.9657290358122474e-12
Position 98: 5.371114048440952e-13
