Gene = Ubl3
Position 11310: 0.011230488423062273
Position 677: 0.010658848882627203
Position 10890: 0.009869261391234863
Position 1068: 0.0091346989956302
Position 2282: 0.009064965599612312
Position 9359: 0.008061988271002692
Position 4390: 0.00788321867706147
Position 3144: 0.006804551608265043
Position 2301: 0.005505262782088844
Position 6940: 0.0041915259900923395
Position 745: 0.004154745130328121
Position 1022: 0.003782899431908502
Position 1229: 0.0032667441680138297
Position 1421: 0.0029069561801935363
Position 2218: 0.0026349365980512353
Position 4859: 0.0026052682316539157
Position 617: 0.002169100430829487
Position 6956: 0.0018847793592416235
Position 5202: 0.0015853419597966366
Position 2352: 0.001568570570770881
Position 7963: 0.0014556665406549028
Position 3459: 0.0012476101619341966
Position 3017: 0.0012310012984415599
Position 2370: 0.0010137079108709002
Position 1450: 0.0008918354904153625
Position 774: 0.0008311808401388298
Position 682: 0.0008105302769876839
Position 6721: 0.0007816019058563601
Position 1338: 0.0007458050035794795
Position 1894: 0.0006733591270688183
Position 3272: 0.0006099893803124678
Position 3037: 0.0006055050380806866
Position 4481: 0.0005945029601547372
Position 3545: 0.000529478766929644
Position 1760: 0.0004916866510001109
Position 2028: 0.0004706717970719701
Position 2054: 0.00046377487756177495
Position 2979: 0.0004001083196618417
Position 2626: 0.0003654941835798326
Position 3410: 0.00035404194514529344
Position 5406: 0.0003304264380834905
Position 3983: 0.0002922764408147885
Position 559: 0.0002371113857779201
Position 4819: 0.00023316189630002832
Position 1032: 0.00011861608199533174
Position 797: 0.00011159687132354727
Position 1018: 0.00010664846233626786
Position 1554: 0.00010605375590208479
Position 487: 7.200581017651322e-05
Position 910: 5.599501111255189e-05
Position 1110: 5.1922350116779734e-05
Position 578: 1.64573446509708e-05
Position 588: 9.128013757986878e-06
Position 3092: 6.727681395895283e-06
Position 490: 5.182866012310227e-06
Position 714: 3.0256982354880745e-06
Position 725: 1.5107642170868682e-06
Position 1077: 1.266912966453766e-06
Position 2115: 1.2508119032459812e-06
Position 690: 1.1933288730489446e-06
Position 983: 1.0920408707572188e-06
Position 564: 1.08246876668775e-06
Position 246: 6.533423271257336e-07
Position 440: 5.015515520808434e-07
Position 1043: 1.8619054287059993e-07
Position 1156: 4.7812265778686884e-08
Position 265: 3.5825412906940574e-08
Position 308: 2.963455492752539e-08
Position 355: 8.116775430792265e-09
Position 316: 4.964074084485347e-09
Position 357: 4.4950523447076885e-09
Position 187: 4.448896251656168e-09
Position 323: 5.173071531156722e-12
Position 219: 1.313803338917413e-12
Position 273: 1.186508433305819e-12
