Gene = Srd5a3
Position 14819: 0.0003963394751497611
Position 542: 0.0003559411284904621
Position 287: 0.00032847224732983273
Position 14445: 0.00030255949779107316
Position 793: 0.0002254682986459279
Position 74: 0.000204803837031651
Position 9160: 0.0001999418010547746
Position 976: 0.0001114183918705879
Position 530: 8.150887633970034e-05
Position 227: 7.887846180375207e-05
Position 39: 7.137010353093318e-05
Position 551: 5.888460563508381e-05
Position 1546: 5.160088307858312e-05
Position 1454: 4.737868985372372e-05
Position 385: 4.4566809709905814e-05
Position 1655: 3.6594161491689984e-05
Position 1156: 3.593855351194188e-05
Position 267: 3.2308397218948505e-05
Position 459: 2.6372775253669814e-05
Position 567: 2.556299648462501e-05
Position 1040: 2.0915862990329712e-05
Position 1368: 1.819968061563702e-05
Position 358: 1.5272070850816132e-05
Position 249: 1.3410730334822075e-05
Position 137: 9.681668884535234e-06
Position 14464: 6.9356077710365305e-06
Position 347: 6.677259815163243e-06
Position 488: 6.191674188686509e-06
Position 14392: 5.96244583753377e-06
Position 1346: 5.257522551629093e-06
Position 823: 3.5393264239835636e-06
Position 14385: 2.220937120242859e-06
Position 429: 2.0487192959660476e-06
Position 1216: 2.00410052359855e-06
Position 110: 2.2793930850437574e-07
Position 508: 4.1168153826590556e-09
Position 524: 1.202975658903731e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14251: 0.9949270376812215
Position 7414: 0.9514655597923256
Position 8931: 0.8864310791858855
Position 10686: 0.7842280500155063
Position 9481: 0.6150331659436237
Position 12770: 0.38852747124884773
Position 12193: 0.3793253989498851
Position 9105: 0.3742331891065295
Position 508: 0.34291410903033487
Position 13252: 0.3178816369276143
Position 14513: 0.31297880961964114
Position 450: 0.26847800190253684
Position 14414: 0.21625037603939654
Position 14625: 0.18286748810912987
Position 4063: 0.1713080146587073
Position 12379: 0.16601111899135285
Position 14886: 0.15670840317635273
Position 9536: 0.12357526374448202
Position 9395: 0.1036641114976311
Position 13341: 0.07005528110334183
Position 12213: 0.0635563165736044
Position 429: 0.061445181056988776
Position 12233: 0.06026308112548201
Position 12446: 0.0584920848784247
Position 9586: 0.05546904423112372
Position 12120: 0.055325909409428956
Position 12371: 0.04644133684824323
Position 1733: 0.0451749055192055
Position 1430: 0.04406588140914463
Position 8636: 0.04185492677450982
Position 13128: 0.03863769645615378
Position 9757: 0.03742348283419337
Position 10527: 0.03725276136247252
Position 9867: 0.03648044998704027
Position 12392: 0.036326025724622873
Position 2009: 0.02845596359071858
Position 3469: 0.02813795171898414
Position 8864: 0.02677285831753242
Position 2038: 0.025122983200672293
Position 969: 0.024546130870106528
Position 1215: 0.023042870455267074
Position 15078: 0.020747187369093888
Position 10640: 0.019080833781395534
Position 7623: 0.01817530085966865
Position 13596: 0.01693213573841992
Position 1876: 0.016598870090048762
Position 4440: 0.01647977223985007
Position 9792: 0.016132824016937695
Position 12842: 0.015474801968806374
Position 1030: 0.01462002300601385
Position 10653: 0.014435892973757003
Position 1266: 0.013941028370084051
Position 2651: 0.013796921569998835
Position 1289: 0.013516529784973303
Position 6138: 0.013122764537624655
Position 10402: 0.012785393956485702
Position 13235: 0.011776334153416411
Position 14558: 0.009872379860036605
Position 12353: 0.009823733280303212
Position 14478: 0.00933757007925865
Position 1211: 0.008832432890865214
Position 8898: 0.008263518615737472
Position 1321: 0.008036047147626403
Position 9157: 0.007728856330318169
Position 930: 0.007427919769307982
Position 9919: 0.006703001914883552
Position 2674: 0.006589453941874713
Position 1931: 0.006534810462160692
Position 12028: 0.0063223768427299425
Position 1397: 0.00612354574922975
Position 9109: 0.0057179951371870525
Position 13505: 0.005258236341767669
Position 8784: 0.004453067768997281
Position 12509: 0.004201135086647312
Position 3659: 0.00413391620935972
Position 12302: 0.004069865712858064
Position 885: 0.0039536801709614535
Position 1188: 0.003933409063215565
Position 14419: 0.0038746188476220366
Position 155: 0.003809964064785857
Position 1839: 0.003733067185082075
Position 2820: 0.0036008071591780394
Position 9287: 0.003412086608711223
Position 9603: 0.0033096708072055097
Position 401: 0.003129246502800332
Position 14964: 0.003127196419751217
Position 14445: 0.003118469334050888
Position 9896: 0.0030160595765521448
Position 10131: 0.002912989055183945
Position 1231: 0.002847037824065493
Position 597: 0.002672986265524252
Position 9049: 0.0023386817989112887
Position 4743: 0.0021314307081001967
Position 10776: 0.0017682406370462987
Position 13549: 0.0014974507133925167
Position 10111: 0.0014861912999435329
Position 4696: 0.0014478973873470714
Position 7996: 0.0014442590904968431
Position 4791: 0.0014117627939187701
Position 12424: 0.0013700707895021216
Position 13364: 0.0013689709804725685
Position 12270: 0.0012049930540650427
Position 12634: 0.0012014608976895923
Position 11828: 0.001145174251919397
Position 3392: 0.0011329779855772442
Position 10616: 0.0010615289184244272
Position 14627: 0.00101234391302831
Position 10407: 0.0009166507016412092
Position 9968: 0.0008185736225472427
Position 7945: 0.0007872887845450228
Position 1069: 0.0007858686405276941
Position 9835: 0.0007721171808340601
Position 1759: 0.0006793383136561154
Position 9375: 0.0005902518997916713
Position 9981: 0.000543272072224381
Position 8651: 0.00046090060300704163
Position 530: 0.0004519953414283268
Position 9814: 0.00041346739438271864
Position 15013: 0.00031273891346633666
Position 14993: 0.0002987587526028849
Position 10599: 0.00025839105061125516
Position 9761: 0.0002217778128249362
Position 1113: 0.00019829936492110826
Position 1691: 0.00018373538086525554
Position 197: 0.0001788042244733398
Position 515: 0.00017172515562034892
Position 1213: 0.0001572287265887349
Position 1222: 0.0001541077772786151
Position 9132: 0.00014640760653038127
Position 14051: 8.574522467900291e-05
Position 1796: 7.288463830895889e-05
Position 488: 6.548894077424965e-05
Position 374: 5.7008579591051755e-05
Position 169: 5.4737400737008736e-05
Position 940: 5.2548289814562206e-05
Position 458: 4.112438006535913e-05
Position 10947: 3.340955625303688e-05
Position 1303: 3.331030205387896e-05
Position 950: 2.9655909674630626e-05
Position 405: 2.452943401458253e-05
Position 14271: 2.3397430506483255e-05
Position 647: 2.089194611892422e-05
Position 998: 2.0249335747196174e-05
Position 9344: 1.5397251364259345e-05
Position 10008: 1.4762333924774573e-05
Position 1240: 9.129737468967363e-06
Position 483: 5.919218995405077e-06
Position 572: 4.2716482618898195e-06
Position 256: 3.715292288556203e-06
Position 1735: 3.3017925718218885e-06
Position 793: 2.6429635580554037e-06
Position 80: 2.403719203851991e-06
Position 1038: 1.720408589729243e-06
Position 355: 1.4704148474686852e-06
Position 831: 1.0896893993968357e-06
Position 899: 1.0654325386115077e-06
Position 218: 9.90736355884418e-07
Position 181: 8.021472045294982e-07
Position 823: 5.927325111538618e-07
Position 614: 5.303200564941886e-07
Position 535: 3.290272366415188e-07
Position 224: 6.218878555706161e-08
Position 385: 6.052206190980292e-08
Position 275: 3.921904570358014e-08
Position 653: 1.3195401012294259e-08
Position 341: 1.1765383659377823e-08
Position 539: 1.1708862561543629e-08
Position 307: 1.1532950604664444e-08
Position 227: 8.567475122172359e-09
Position 376: 4.441358572240595e-09
Position 317: 4.362966429757139e-09
Position 277: 3.5901801673341973e-09
Position 542: 3.1300679530252306e-09
Position 328: 7.327304886475066e-10
Position 319: 1.4575083487738607e-10
Position 619: 2.5564090899770237e-12
Position 337: 6.880484963431326e-13
