Gene = Gatad1
Position 5879: 0.0007834456560393651
Position 4709: 0.0007773258838086979
Position 1610: 0.0007681785508345391
Position 5630: 0.0007283599356009988
Position 3208: 0.0006644841677118008
Position 2827: 0.0006437148335959388
Position 888: 0.0005770313028635955
Position 4102: 0.0005546361985435396
Position 5737: 0.000549918836332629
Position 1369: 0.0005390242646764038
Position 4141: 0.0004934512969161214
Position 1189: 0.00045264126343507377
Position 3175: 0.0004315243812320926
Position 4000: 0.0004183914597185391
Position 3399: 0.000415732709027447
Position 3429: 0.00041530362992158425
Position 4666: 0.00040192258984668607
Position 1683: 0.00037175440043209673
Position 1108: 0.00035646944576137274
Position 1330: 0.0003461424765102064
Position 1550: 0.00028570411442735785
Position 4003: 0.0002815254538193655
Position 410: 0.0002501086845896908
Position 4346: 0.00024768392316260095
Position 3709: 0.00023077568078389506
Position 1004: 0.00020866593295694927
Position 1185: 0.0001950722058040934
Position 314: 0.00018995636387607692
Position 2913: 0.000188572414263958
Position 921: 0.0001843905267895026
Position 1227: 0.0001797363144367257
Position 3609: 0.0001698610005660307
Position 456: 0.00016013891624257095
Position 2060: 0.00014938561587230848
Position 1023: 0.00014866051926528816
Position 1743: 0.00013621499979936402
Position 1490: 0.00010536505753493953
Position 1960: 9.227159308782055e-05
Position 2383: 9.164761280402681e-05
Position 2570: 8.839981848366822e-05
Position 2196: 8.472026998404474e-05
Position 844: 7.78830740992075e-05
Position 1646: 5.2148341477233164e-05
Position 326: 5.0445999440197705e-05
Position 1273: 4.415189362401055e-05
Position 530: 3.74851741950962e-05
Position 520: 3.719736550308397e-05
Position 345: 3.515498225959973e-05
Position 506: 3.370020692305202e-05
Position 1223: 3.297547235578441e-05
Position 486: 2.6976820918746267e-05
Position 1089: 2.5336198236989726e-05
Position 1192: 1.2398433935838482e-05
Position 1057: 4.184583632755985e-06
Position 1142: 3.31637082977547e-06
Position 1459: 1.8031516753289955e-06
Position 1146: 1.2652724362536658e-06
Position 1096: 8.775576718902137e-07
Position 989: 8.240245621598802e-07
Position 1254: 6.96833841618172e-07
Position 902: 7.287963148401634e-08
Position 340: 6.615375564995305e-08
Position 864: 4.1709360366842064e-08
Position 707: 3.641079614681717e-08
Position 626: 6.892605281184112e-09
Position 351: 5.296953119079436e-09
Position 701: 4.685593893745775e-09
Position 862: 4.649893066815755e-09
Position 272: 4.018844954232041e-09
Position 591: 3.6377083070128394e-09
Position 489: 9.024967061366689e-10
Position 439: 6.335251615728322e-11
