Gene = Pcf11
Position 6477: 0.00030199993745773596
Position 641: 0.0002892892231428705
Position 6728: 0.00027172410943480143
Position 6988: 0.00025685532917128637
Position 6951: 0.00023412668567605196
Position 7694: 0.0002118016601287317
Position 73: 0.00016598498969678128
Position 18: 0.00016363526989222839
Position 184: 0.0001597896846454218
Position 1887: 0.00015613189237994509
Position 260: 0.00014334328409990846
Position 369: 0.00013619074308012804
Position 23515: 0.00013339000395032354
Position 23780: 0.00012640852642916965
Position 23760: 0.00012623340243423327
Position 241: 0.00011696803787427126
Position 7017: 0.00011511620964734721
Position 23534: 0.00011073972167268672
Position 6308: 0.00010223194924624185
Position 195: 9.418660145772502e-05
Position 1111: 8.779085980399474e-05
Position 1094: 7.19310113351051e-05
Position 77: 6.968525388386191e-05
Position 6959: 6.185773327926694e-05
Position 6684: 5.8035671411165776e-05
Position 258: 5.703486545677326e-05
Position 6656: 5.197275910597458e-05
Position 967: 4.759062388006226e-05
Position 558: 4.6570165013073995e-05
Position 23748: 4.534701753877701e-05
Position 1229: 4.531531176486541e-05
Position 6688: 4.282879641319499e-05
Position 6747: 4.133034924936952e-05
Position 163: 3.717730343446159e-05
Position 1418: 3.017114013697183e-05
Position 382: 2.565676583224521e-05
Position 1249: 2.350369771570017e-05
Position 914: 2.2917748769515227e-05
Position 71: 2.129099638542427e-05
Position 602: 1.8945896609831664e-05
Position 1152: 1.723505902921554e-05
Position 1714: 1.1513825856210444e-05
Position 23493: 9.767545353849656e-06
Position 888: 8.474190906270791e-06
Position 700: 7.620214345561901e-06
Position 814: 7.450000644096579e-06
Position 6713: 6.466890785982279e-06
Position 1481: 5.417804977955798e-06
Position 1445: 4.372347230858428e-06
Position 23739: 4.32314416291978e-06
Position 1451: 4.231157459723185e-06
Position 20905: 3.198439902309368e-06
Position 556: 1.7530341597854955e-06
Position 6448: 5.343036085889428e-07
Position 22385: 5.283322620498614e-07
Position 6499: 4.875204145116851e-07
Position 1215: 4.637482270826358e-08
Position 23020: 8.582492039081453e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23411: 0.9899377888007933
Position 20902: 0.9460451670356956
Position 10045: 0.9173926804017161
Position 5778: 0.8912922838673859
Position 21808: 0.878546998228697
Position 6277: 0.8738376715744715
Position 4068: 0.86179212556077
Position 22850: 0.8180285500008653
Position 8774: 0.7543232865968353
Position 12517: 0.7072534007896684
Position 11067: 0.6925945002436493
Position 16684: 0.667366162812073
Position 23908: 0.5800734085039898
Position 20358: 0.5085424298525744
Position 9753: 0.497691565999095
Position 7857: 0.334622307690105
Position 25156: 0.2570722188977352
Position 17774: 0.24228061197259237
Position 12411: 0.22521567835398396
Position 736: 0.19251209120276688
Position 16670: 0.1494385544893644
Position 11334: 0.13726497514796604
Position 16705: 0.1237388733214892
Position 9642: 0.12326620460967244
Position 24981: 0.10419451128675543
Position 25188: 0.08692400531355216
Position 23609: 0.08052039224581208
Position 1975: 0.07847816230983676
Position 17819: 0.06508886993421532
Position 8057: 0.06263004054605212
Position 9669: 0.05923987654701156
Position 23636: 0.05525431652483214
Position 7968: 0.054221388314464235
Position 21351: 0.05091036718345455
Position 24812: 0.042562237048310234
Position 26035: 0.03743337618398245
Position 2910: 0.035715204712429366
Position 20925: 0.035365030909183644
Position 24600: 0.03521768842004558
Position 12419: 0.03203114920814618
Position 3621: 0.02898219335788028
Position 11117: 0.026697315924337335
Position 9795: 0.02564131105046127
Position 6305: 0.021655639914414382
Position 24272: 0.021546911610461465
Position 443: 0.019389859123350128
Position 24307: 0.018671415491447307
Position 10013: 0.018094424933099654
Position 6567: 0.017305662113501458
Position 21363: 0.016839144695804442
Position 5847: 0.01678481177592699
Position 11205: 0.016592348320135755
Position 21887: 0.016471487310498557
Position 25551: 0.016069870482264638
Position 10349: 0.01565926673339891
Position 26167: 0.015611952829984961
Position 23627: 0.015053174399212737
Position 8710: 0.014856949089681212
Position 24235: 0.014841837037452087
Position 21903: 0.014674351529644554
Position 26067: 0.014075365478994885
Position 24773: 0.014031861362885673
Position 23093: 0.013661996068324973
Position 25192: 0.013560408169405293
Position 23847: 0.012387274330719395
Position 21891: 0.01232659556103571
Position 10081: 0.011892625694607143
Position 22916: 0.01181972728596391
Position 22946: 0.011325588548270135
Position 7417: 0.011150307630508869
Position 2613: 0.011024977514778269
Position 16960: 0.010720180906184956
Position 21871: 0.010277910208014772
Position 24145: 0.00977839920291997
Position 21105: 0.008964315052211305
Position 26345: 0.00812968776717154
Position 16483: 0.007942250238784714
Position 4081: 0.007584322095774463
Position 21769: 0.007462417049393081
Position 24540: 0.007262028055906019
Position 6259: 0.0072593299000479495
Position 411: 0.007135509137763191
Position 21599: 0.0069578479768858436
Position 10298: 0.006736438726018535
Position 8530: 0.006414839130394004
Position 2262: 0.006205264803487659
Position 5870: 0.005551417343443281
Position 4048: 0.00543731286033839
Position 6321: 0.005431270623208953
Position 24830: 0.005287428370012083
Position 19729: 0.005044146922075415
Position 23703: 0.004939897361755766
Position 20841: 0.00472380370993084
Position 11154: 0.004447514740055394
Position 382: 0.004403792658900904
Position 25411: 0.004208545204856741
Position 11361: 0.004031900674693539
Position 2932: 0.004018180526582993
Position 1868: 0.003628916853233433
Position 6358: 0.0036028491835423614
Position 25890: 0.0035706641771125988
Position 2009: 0.003551761384659829
Position 19017: 0.0034575987402146427
Position 24564: 0.0034347720740620824
Position 24028: 0.0034109451989763864
Position 8480: 0.0033167451742991618
Position 6045: 0.0032909309599300058
Position 21820: 0.003252805152446408
Position 6238: 0.0032356607736839437
Position 23792: 0.003187440665019156
Position 16886: 0.0031727480713033603
Position 23043: 0.0031423812621433215
Position 23361: 0.003001405029747311
Position 6232: 0.0029975900516329627
Position 6136: 0.002987427187863471
Position 3845: 0.0029346375638478923
Position 21477: 0.0028800008976227597
Position 26089: 0.0028211518161141433
Position 22575: 0.0028158925175332723
Position 3599: 0.0028040431963142955
Position 21575: 0.002755294402073447
Position 23413: 0.002741791944163567
Position 11195: 0.002594491376994625
Position 972: 0.002536264998854023
Position 19286: 0.00244612250222448
Position 22127: 0.002424582949702228
Position 24636: 0.0023703839927618903
Position 7637: 0.002350020933863478
Position 3398: 0.0021482203666536373
Position 20904: 0.002136197170671374
Position 2276: 0.002053306598486159
Position 6312: 0.002034304581367127
Position 23888: 0.001989494687084079
Position 11245: 0.0019249294756579108
Position 25557: 0.0017623819368331297
Position 22776: 0.0016435198475874353
Position 23854: 0.0015786622811157147
Position 23430: 0.0014812318423061232
Position 22860: 0.0014790353548113904
Position 16421: 0.0014425799364362168
Position 23101: 0.0014094994107866044
Position 10458: 0.0013868471618753285
Position 2989: 0.0013111545327736417
Position 23669: 0.0012808750828750789
Position 2279: 0.0012649547452156375
Position 191: 0.001235419675087829
Position 5281: 0.0012206793927464175
Position 6054: 0.0012178574042384096
Position 1329: 0.0011849168456128257
Position 8646: 0.001182590350050144
Position 8572: 0.0010807430093912477
Position 209: 0.0010802624433458542
Position 23659: 0.000989516399550842
Position 25130: 0.0009182534907974937
Position 2670: 0.0008890274584266772
Position 23732: 0.0008328755533700388
Position 21739: 0.0008201016111463647
Position 2656: 0.0007798102305603256
Position 5741: 0.0007790283221000922
Position 8020: 0.000697903507198626
Position 995: 0.0006619816269633397
Position 10284: 0.0006461373339166823
Position 592: 0.000644337194088969
Position 7861: 0.0006429136590226192
Position 23297: 0.0005653880005904857
Position 3485: 0.0005420489952199919
Position 3535: 0.0005322718684623265
Position 10264: 0.0005193610200985365
Position 22740: 0.0005025219590148344
Position 21219: 0.0004844510630749347
Position 684: 0.00045786851883385343
Position 2673: 0.0004418873952073869
Position 7592: 0.0004315160776528607
Position 10061: 0.0004255444721626343
Position 10422: 0.0004233977074224718
Position 2860: 0.00041233454390568865
Position 22785: 0.0003695250336071202
Position 24668: 0.00035391488853200886
Position 395: 0.00034858062221897125
Position 10244: 0.00032655785709998614
Position 7164: 0.0003115692329343325
Position 556: 0.0002917494772654845
Position 24277: 0.0002673271032642762
Position 325: 0.0002462735679021366
Position 1232: 0.0002310479005181891
Position 21934: 0.00019797247970106618
Position 1073: 0.00019319738208112177
Position 22949: 0.00018309129069212236
Position 23444: 0.00018082758384149844
Position 1098: 0.0001641363212648798
Position 5640: 0.00014702025659207602
Position 10492: 0.00014388249870427613
Position 23736: 0.00014076153876337583
Position 7534: 0.00011412483691901966
Position 24720: 0.00010927347278042322
Position 7683: 9.605211646032063e-05
Position 1779: 8.42252682947831e-05
Position 23648: 6.102482877632131e-05
Position 7511: 5.5571253433917556e-05
Position 10894: 4.025192529680073e-05
Position 7202: 3.4166428887602324e-05
Position 469: 2.9779904901424863e-05
Position 320: 2.6372566032556768e-05
Position 448: 2.5901531274556278e-05
Position 573: 2.325757971779268e-05
Position 779: 2.143848738527038e-05
Position 1174: 2.0760009363835802e-05
Position 23466: 1.6986676183628895e-05
Position 925: 1.697454604951675e-05
Position 23491: 1.54815925150318e-05
Position 23257: 1.3113612062698624e-05
Position 1027: 1.1906704551551772e-05
Position 1836: 1.1863472371235746e-05
Position 1548: 1.1430535232698667e-05
Position 524: 1.0538091408043117e-05
Position 1288: 7.489375145071428e-06
Position 888: 6.351183210201868e-06
Position 238: 5.384031527361906e-06
Position 2469: 5.37111463296856e-06
Position 472: 5.0301918977029165e-06
Position 23933: 4.540883704217939e-06
Position 698: 4.440533468489556e-06
Position 218: 4.124436755054268e-06
Position 232: 4.074799085580622e-06
Position 361: 3.95499995489822e-06
Position 992: 2.614953415409825e-06
Position 23774: 2.4871452843822175e-06
Position 1077: 2.442586176003005e-06
Position 21443: 2.166363062112142e-06
Position 337: 1.9719481489447732e-06
Position 274: 1.9427122401224377e-06
Position 203: 1.916693934367591e-06
Position 451: 1.31857434017589e-06
Position 322: 1.1265548643626535e-06
Position 252: 1.080662347695314e-06
Position 228: 9.488837096713933e-07
Position 20630: 9.36366021090483e-07
Position 5508: 8.907443536220278e-07
Position 490: 7.79276679380831e-07
Position 248: 4.710521519679853e-07
Position 562: 3.737177125328981e-07
Position 298: 3.7238957908220065e-07
Position 7422: 2.594008909483493e-07
Position 7101: 2.482674812298735e-07
Position 22278: 2.1757145458222757e-07
Position 151: 1.8564908946885587e-07
Position 265: 1.8233914699857138e-07
Position 1591: 8.329062351177209e-08
Position 1006: 7.058291059006214e-08
Position 691: 5.183936617426059e-08
Position 680: 5.084021097769724e-08
Position 661: 2.4602335575992425e-08
Position 987: 3.1452519639599675e-11
Position 866: 4.394803086163662e-12
Position 831: 3.1487736610319986e-12
Position 855: 2.6553828557246767e-12
