Gene = Rpsa
Position 908: 0.00029845836783332335
Position 938: 0.000298366029149725
Position 279: 0.00029392248077780234
Position 1337: 0.00027093804860535105
Position 153: 0.00025275640619616983
Position 1930: 0.0002474129456778824
Position 418: 0.00021329392623495644
Position 2168: 0.0001999380195448645
Position 1155: 0.0001994281819878002
Position 3564: 0.00018601983043372477
Position 948: 0.00018318003974330117
Position 1071: 0.00014623278398118736
Position 1038: 0.00014536730091758117
Position 4346: 0.00012267840822817238
Position 958: 0.00012175591327294776
Position 1232: 0.00011593799559411156
Position 66: 9.54335509881316e-05
Position 1906: 9.346656803110278e-05
Position 690: 9.004681825297772e-05
Position 241: 8.712184917073394e-05
Position 2222: 8.27226904074591e-05
Position 546: 8.190480818330457e-05
Position 1819: 7.724726473373274e-05
Position 1267: 7.351287981520972e-05
Position 132: 7.344019570010116e-05
Position 2294: 7.255407267988201e-05
Position 662: 7.142868634011192e-05
Position 3437: 6.550040099755538e-05
Position 2370: 5.741425460061745e-05
Position 1197: 5.521410536069049e-05
Position 354: 5.0310586686948295e-05
Position 3583: 4.672452114481701e-05
Position 3969: 4.6143199552358905e-05
Position 3452: 4.330578728946445e-05
Position 519: 4.152372332692538e-05
Position 3554: 3.8870337982723635e-05
Position 3623: 3.7132902419771053e-05
Position 3223: 3.6241261575891204e-05
Position 3857: 3.279438666965135e-05
Position 3529: 3.186298728953141e-05
Position 3625: 2.94671194194535e-05
Position 723: 2.6809909373468184e-05
Position 592: 2.6791849931710733e-05
Position 1603: 2.5097528217667306e-05
Position 3466: 2.435452008823393e-05
Position 731: 2.231939874777281e-05
Position 1873: 2.227600385553841e-05
Position 21: 2.0042365530123682e-05
Position 243: 1.9831750620383755e-05
Position 79: 1.9490804125510524e-05
Position 2216: 1.7885598967733358e-05
Position 1469: 1.7235931274198687e-05
Position 2092: 1.5825957715779896e-05
Position 3779: 1.5603185593382967e-05
Position 563: 1.5209372988228978e-05
Position 3091: 1.1633732339558037e-05
Position 819: 8.996467939445843e-06
Position 777: 8.871635745539397e-06
Position 674: 4.5036032556692975e-06
Position 1623: 1.8003044992812457e-06
Position 803: 1.1655162430344885e-06
Position 3005: 6.963314743076229e-07
Position 1683: 1.3528931283742318e-07
Position 96: 8.066129980401099e-08
Position 135: 7.983645081914662e-08
Position 1635: 4.663162914035142e-08
Position 579: 2.8847190332398702e-08
Position 551: 4.7203356580903064e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9584839748613704
Position 1468: 0.9339195322155562
Position 3310: 0.8938216069769076
Position 3710: 0.5415919725792471
Position 827: 0.40484490154533753
Position 767: 0.39349585727393344
Position 4113: 0.15846501252639508
Position 2428: 0.1491595031241256
Position 4087: 0.13826889924349078
Position 2459: 0.13479053063877397
Position 2627: 0.09098364794890497
Position 4675: 0.08600125269398402
Position 2355: 0.08391601485363262
Position 2690: 0.05186676971276483
Position 4129: 0.04240130264450076
Position 787: 0.036135243834286276
Position 3676: 0.03325031516419863
Position 2115: 0.030171053833140664
Position 1366: 0.02723548081676298
Position 3890: 0.024577218439878225
Position 3713: 0.024359820378365187
Position 899: 0.021762986167992795
Position 2967: 0.014873848706273474
Position 4256: 0.010783268820139412
Position 2509: 0.010124834298786372
Position 4303: 0.009676384592430731
Position 4066: 0.009387555097391104
Position 4189: 0.008587179631905442
Position 4442: 0.007311600312570317
Position 1708: 0.006941011959069483
Position 592: 0.00691087689297983
Position 876: 0.006731682386485764
Position 599: 0.005956701137447246
Position 1267: 0.00591562511270219
Position 4539: 0.005370259717850547
Position 2392: 0.005040489892136192
Position 3194: 0.004981511244278967
Position 1519: 0.004767319321732606
Position 292: 0.004624585303257458
Position 2582: 0.004581223427198539
Position 2740: 0.004455731587080765
Position 1446: 0.004263853194090212
Position 1107: 0.004175055517340632
Position 3119: 0.004043706314160003
Position 2462: 0.003947875126527186
Position 2559: 0.0037056144136789993
Position 4276: 0.0035493400283006784
Position 3367: 0.0021896914882681587
Position 2674: 0.002171259259109062
Position 1491: 0.0016884182137739193
Position 1817: 0.0016653438876619241
Position 1438: 0.0015320860335896675
Position 3463: 0.0014237739690877989
Position 1179: 0.001390505731568708
Position 2049: 0.0013346171691029972
Position 2572: 0.0010872094909451882
Position 3522: 0.001086746313649057
Position 833: 0.0010350662705210568
Position 651: 0.0009914133170795566
Position 2443: 0.0008000328020581393
Position 2432: 0.0006372642003127014
Position 4315: 0.000632327722448797
Position 551: 0.0006139571920748398
Position 1747: 0.0005994334603211565
Position 1373: 0.0005641915036627313
Position 347: 0.0005358908763143897
Position 2543: 0.0005091059653774829
Position 3583: 0.0004588370165147934
Position 1768: 0.0004403396683087083
Position 2204: 0.0004142060271158573
Position 3316: 0.00039140722767275535
Position 3325: 0.00035620250266512184
Position 296: 0.0003497952161195196
Position 3328: 0.0003420761585253031
Position 579: 0.0003410638222777748
Position 1493: 0.00031747557048030027
Position 3343: 0.0003170745667576477
Position 395: 0.00029572164286423633
Position 1420: 0.00029015592691738335
Position 810: 0.0002605049589612695
Position 4497: 0.00024780208044928367
Position 3554: 0.00024610556967864436
Position 3466: 0.0002443903259998142
Position 3270: 0.00022672792573568724
Position 1981: 0.00020402376811894457
Position 2754: 0.00019118049792835973
Position 1574: 0.00019084044700631796
Position 1046: 0.00018225924898756095
Position 362: 0.00017784764238527
Position 3322: 0.00017337287568227407
Position 1408: 0.000170244626640358
Position 272: 0.00016600363432844067
Position 2302: 0.00016312268708319196
Position 4639: 0.0001491894733940132
Position 1679: 0.00013281643937457905
Position 1525: 0.0001243522709697926
Position 839: 0.00012196611614125477
Position 1883: 0.00011703445701318854
Position 656: 0.00010925016122394237
Position 2376: 0.0001059734443256867
Position 3488: 9.528525449239499e-05
Position 2060: 9.435293416870858e-05
Position 418: 9.140833281920956e-05
Position 1068: 8.286476956196421e-05
Position 3678: 7.96900167728717e-05
Position 3319: 7.680076770980024e-05
Position 1918: 7.485086685772082e-05
Position 3409: 7.358004536040304e-05
Position 702: 6.655975797652735e-05
Position 1506: 6.380854632569902e-05
Position 2141: 6.377317947250534e-05
Position 2787: 6.3461062975717e-05
Position 2909: 5.867582573032845e-05
Position 2379: 5.2850967617931944e-05
Position 729: 5.123608263058696e-05
Position 385: 4.9729931511522144e-05
Position 1112: 4.8853605277538114e-05
Position 440: 4.379256250671009e-05
Position 4169: 4.312880266260078e-05
Position 3386: 4.2555700580013715e-05
Position 3355: 4.21529292769433e-05
Position 1070: 3.590700245114517e-05
Position 674: 3.283742779134769e-05
Position 2157: 2.938065274652551e-05
Position 3358: 2.8421341859621995e-05
Position 2840: 2.5970176509617395e-05
Position 905: 2.4990266737805813e-05
Position 624: 2.373977439664447e-05
Position 1774: 2.2875703129243665e-05
Position 1503: 2.1122278254118557e-05
Position 836: 1.8774586058333533e-05
Position 607: 1.7277095378531855e-05
Position 1855: 1.6595217990918207e-05
Position 1400: 1.6372646050586128e-05
Position 619: 1.2566281458441819e-05
Position 1898: 1.1795719054886288e-05
Position 1896: 9.538018727260556e-06
Position 485: 8.934488225273382e-06
Position 375: 8.587926481514943e-06
Position 235: 8.574651963811071e-06
Position 2016: 8.144358252414625e-06
Position 226: 6.8504243031510525e-06
Position 1831: 5.8184741393475255e-06
Position 513: 3.223377573286578e-06
Position 634: 2.5176508592511827e-06
Position 1862: 2.0534296593444246e-06
Position 1380: 1.8491014968133248e-06
Position 690: 1.5905436795886576e-06
Position 627: 1.572457252940217e-06
Position 1716: 1.5193479866094927e-06
Position 1542: 1.4982259439287849e-06
Position 4024: 1.2564094786851862e-06
Position 488: 1.2392084535884524e-06
Position 530: 1.1083028525606873e-06
Position 1119: 1.0555056105824939e-06
Position 517: 9.557501763455142e-07
Position 502: 9.485512822897848e-07
Position 1048: 4.248888634362509e-07
Position 745: 3.7863654521525566e-07
Position 1281: 3.7513729195019545e-07
Position 1200: 3.7489615691073605e-07
Position 709: 3.6090973256338507e-07
Position 1221: 3.579202241279184e-07
Position 1924: 2.5767757412789245e-07
Position 1737: 2.473940062573512e-07
Position 2363: 2.212726287278808e-07
Position 482: 4.232354422135777e-08
Position 1197: 3.52059243702096e-08
Position 1229: 2.9831018933787104e-08
Position 922: 2.678400308943315e-08
Position 3275: 2.599157142552707e-08
Position 3415: 2.2778833403203556e-08
Position 908: 1.5859905663518843e-08
Position 735: 1.2141479177500932e-08
Position 705: 1.1955442027685668e-08
Position 199: 4.7972920327833664e-11
Position 146: 2.2807562933301528e-11
Position 158: 7.508627134184615e-12
