Gene = Mns1
Position 10284: 0.00705334893771936
Position 176: 0.006819853406260575
Position 11797: 0.005688202715756218
Position 7545: 0.00564733017285789
Position 5293: 0.005437742647747042
Position 15171: 0.0051309666427073524
Position 15532: 0.00507316272449863
Position 2320: 0.004988223064358152
Position 10791: 0.004318473478083261
Position 4084: 0.004208221209964337
Position 5426: 0.004066310786762003
Position 3295: 0.00375296909100926
Position 9021: 0.0037262198971971796
Position 49: 0.003447125341830894
Position 11051: 0.003380035438399296
Position 250: 0.003328861078062077
Position 5246: 0.003271900001771591
Position 22565: 0.0030729300468554186
Position 6534: 0.0026695924362209944
Position 10745: 0.0025490081091521515
Position 10517: 0.0024546036124218095
Position 3875: 0.002408425963459103
Position 9039: 0.0022994639051249796
Position 9003: 0.002283369503898719
Position 12394: 0.002252733767865099
Position 1208: 0.0022397414526510702
Position 1488: 0.0019881655426854704
Position 18900: 0.0017837803585425752
Position 8361: 0.0017627136075185263
Position 9716: 0.0017378619923356872
Position 5912: 0.001727591843684339
Position 14711: 0.001467184718145413
Position 19952: 0.0014456440509399047
Position 5711: 0.001402704392410693
Position 388: 0.0013712629404424041
Position 125: 0.0013058039079500575
Position 6961: 0.001176287511863608
Position 3475: 0.0011266567503178308
Position 2652: 0.0011184783453889553
Position 9730: 0.0010482690414061863
Position 17521: 0.001045627454699886
Position 12184: 0.001040012367539027
Position 9334: 0.0009058887992254847
Position 2052: 0.0008935773612609633
Position 5201: 0.0008727455857480582
Position 2643: 0.0008723443939547071
Position 17172: 0.0008105689176946671
Position 10095: 0.0007901840782620729
Position 9913: 0.0007261628943450408
Position 15078: 0.0007203029273019571
Position 8375: 0.0007124207705260686
Position 8043: 0.0006753182823896507
Position 11029: 0.0006574444906599632
Position 3692: 0.0005707051411877208
Position 12204: 0.0005673369164388516
Position 511: 0.0005431912450643177
Position 969: 0.00045705807239496604
Position 9093: 0.0004525911543843448
Position 234: 0.00038309090548281876
Position 866: 0.00032128093190797935
Position 532: 0.0003017762044740294
Position 10267: 0.000289883023467745
Position 8893: 0.0002891616443135064
Position 3038: 0.00028103637575137573
Position 852: 0.00025217337216759856
Position 384: 0.0002395186587004113
Position 9690: 0.00023073022535405669
Position 283: 0.00022921154116872108
Position 1549: 0.00022204198730294485
Position 459: 0.00018968188488446705
Position 10552: 0.00016286331747336847
Position 19000: 0.00015179923293331255
Position 3094: 0.0001468281986103318
Position 1554: 0.00014645586441761407
Position 19004: 0.0001457795116391703
Position 1311: 0.00014558296635339566
Position 514: 0.00011891603058198418
Position 254: 0.00010153167071061503
Position 411: 9.155197590937122e-05
Position 19480: 7.998567310843932e-05
Position 1080: 6.228644837102971e-05
Position 1575: 5.666452886814373e-05
Position 381: 5.6424553028917874e-05
Position 1529: 5.211663213127469e-05
Position 537: 4.633367738442119e-05
Position 1898: 4.203132077955165e-05
Position 2892: 3.7204208435318753e-05
Position 567: 3.579003429974072e-05
Position 84: 1.566529969112144e-05
Position 18392: 1.5225614160306735e-05
Position 945: 1.497051468221771e-05
Position 603: 1.3639543905651206e-05
Position 238: 1.129787151074904e-05
Position 749: 7.885604832932719e-06
Position 9922: 6.073688288494852e-06
Position 194: 5.255174418686578e-06
Position 290: 3.0544635806371816e-06
Position 202: 2.141761890535381e-06
Position 41: 1.947134941903761e-06
Position 789: 1.8042567847014938e-06
Position 825: 1.631768667847672e-06
Position 205: 1.0321170071339684e-06
Position 620: 1.0189388754713499e-06
Position 931: 7.830411879945987e-07
Position 800: 6.671104740849869e-07
Position 876: 4.828091290791945e-07
Position 18453: 4.818348440576696e-07
Position 893: 3.7749989841550956e-07
Position 939: 3.4717677514072464e-07
Position 1048: 2.292357898569457e-07
Position 828: 2.1673228031162882e-07
Position 1179: 2.136559158789793e-07
Position 11194: 2.0369014892962845e-07
Position 9: 1.8490311021839778e-07
Position 11849: 1.1702841302713041e-07
Position 1076: 1.1613884181645727e-07
Position 982: 1.0816052454892746e-07
Position 1072: 4.652565734690754e-08
Position 1067: 4.3641153762436934e-08
Position 998: 3.404359753718774e-08
Position 61: 6.789211901254404e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18242: 0.9901132124749963
Position 704: 0.9731839698495262
Position 10916: 0.9238383528287485
Position 9159: 0.8888168342338133
Position 7671: 0.8633792053804792
Position 10615: 0.8411136507954009
Position 6307: 0.8115696720660807
Position 17325: 0.6199779110431921
Position 8160: 0.5246919306030396
Position 9993: 0.4629347307651817
Position 5337: 0.3538249707195379
Position 22564: 0.2862438642283973
Position 14045: 0.19108643409760792
Position 12498: 0.17615786305203476
Position 19777: 0.17153650524209688
Position 14132: 0.1380708137288737
Position 3760: 0.10955519091167154
Position 3979: 0.10064349210369418
Position 5803: 0.08340648221541197
Position 23398: 0.0823328099890219
Position 14941: 0.0774354338141519
Position 14012: 0.06567371403514771
Position 14225: 0.06550067855368158
Position 10901: 0.06527414693001718
Position 7648: 0.06378496508857533
Position 20097: 0.06366595610612566
Position 7678: 0.05591784378829513
Position 22421: 0.0557423100858242
Position 21119: 0.05491007960733034
Position 18722: 0.05420494450533268
Position 22657: 0.050373470357837985
Position 21881: 0.049540115872603714
Position 5054: 0.04927132991803721
Position 5290: 0.04522428958218545
Position 20047: 0.042546033076795595
Position 8215: 0.04177759189306947
Position 15133: 0.03983610037053928
Position 6311: 0.03699322684897582
Position 21726: 0.034441929287451864
Position 3801: 0.03222433124679524
Position 22301: 0.02869334861047138
Position 3596: 0.026748959436307698
Position 20575: 0.026478863063799377
Position 8413: 0.024611175733044652
Position 16440: 0.02164705332182836
Position 17980: 0.021372542462431955
Position 12280: 0.020112672936314756
Position 313: 0.019643588015158822
Position 22615: 0.019007967580992612
Position 21515: 0.018814965661026237
Position 8444: 0.018547324477010765
Position 1446: 0.01828853610787808
Position 3815: 0.018189910481523387
Position 17735: 0.016337340497004738
Position 8209: 0.015649253925681873
Position 7909: 0.015081929345786144
Position 19942: 0.013309496443990623
Position 21477: 0.013192750605579041
Position 18000: 0.013076726543300691
Position 8947: 0.012172664434827125
Position 17919: 0.012118585489294075
Position 10395: 0.011302051916193346
Position 14219: 0.01127336051036432
Position 8892: 0.01114855086060786
Position 10040: 0.0110363948984597
Position 18884: 0.010852809399991553
Position 12454: 0.009878207881465892
Position 18216: 0.009710013281441667
Position 630: 0.009546819283496093
Position 22288: 0.00914403899187298
Position 6240: 0.00886182190157444
Position 9974: 0.008645353865370006
Position 21229: 0.008502227932651882
Position 21675: 0.008460001070765335
Position 10012: 0.008345034403930994
Position 9162: 0.007973904909441607
Position 9909: 0.0073714974199813425
Position 8000: 0.007359170149615665
Position 4870: 0.007329391161572777
Position 8454: 0.006661592221408248
Position 5652: 0.006170249417967087
Position 19693: 0.006127294194329648
Position 19345: 0.006002471372526434
Position 7417: 0.0056856336977465765
Position 22326: 0.005658325827102706
Position 20616: 0.005396065496142539
Position 21919: 0.005253111803687656
Position 21370: 0.0050798611898686275
Position 15401: 0.0050731627244986295
Position 7624: 0.00506471984992762
Position 9949: 0.0049798733795990945
Position 14049: 0.004683377980472801
Position 7949: 0.0045941585199056716
Position 7683: 0.004550211475630497
Position 8736: 0.0045332732482161655
Position 6194: 0.004521454660015439
Position 22989: 0.004458284138085288
Position 3598: 0.004128697768366983
Position 14882: 0.004045681706656769
Position 23483: 0.004027259420636227
Position 20243: 0.004011683461255824
Position 3351: 0.0038844502823106165
Position 21402: 0.003747763819228368
Position 9799: 0.0037440091888299
Position 11730: 0.003626916017877169
Position 3332: 0.0036112233825569473
Position 3011: 0.003353206828563745
Position 8754: 0.003228754569162776
Position 12178: 0.003179804305801217
Position 2076: 0.003030151518062473
Position 12423: 0.0027915136776451815
Position 9509: 0.002791350390727146
Position 20390: 0.002648030616417319
Position 3399: 0.002548292402890953
Position 4700: 0.0025141058285686464
Position 20303: 0.002426646324966858
Position 21237: 0.0023781943675859336
Position 10655: 0.0023746938696524904
Position 3384: 0.0023506988234961463
Position 8268: 0.002319391584221559
Position 5163: 0.0022957483023202203
Position 618: 0.002269000087181156
Position 19187: 0.0021363184077232726
Position 4985: 0.0020339638151156358
Position 8077: 0.002019405375180868
Position 6532: 0.0019626098439661016
Position 12426: 0.0019038487976120691
Position 1057: 0.001888292282211293
Position 10928: 0.0018388998053406114
Position 12360: 0.0017956927639711752
Position 6314: 0.0017743589298712214
Position 9318: 0.001733535909111003
Position 18640: 0.0016736178939470254
Position 10676: 0.0016673833298750198
Position 15148: 0.0016649608079112948
Position 359: 0.0016336846596011578
Position 851: 0.0016288829406598444
Position 10050: 0.001613342766203848
Position 8562: 0.0015705007003795255
Position 789: 0.001491464660718717
Position 14510: 0.0014671847181454132
Position 20520: 0.0014626025027583733
Position 15170: 0.0014303908492068298
Position 1367: 0.0013800913084331752
Position 12080: 0.0013604324298923855
Position 2310: 0.0013525821830787626
Position 10934: 0.001267033838571286
Position 7901: 0.0012549711410180912
Position 1886: 0.0012540747378476389
Position 6279: 0.0012332142979333267
Position 6760: 0.001176287511863608
Position 18814: 0.0010576346629755404
Position 9355: 0.001009879286350194
Position 8489: 0.0009732567391520324
Position 7942: 0.0009665149418593464
Position 7983: 0.0009336966187604617
Position 8246: 0.0009268930385566603
Position 8465: 0.0009146238913749897
Position 8421: 0.0008995102059259958
Position 660: 0.0008835700578380802
Position 5812: 0.000861904874107306
Position 17015: 0.0008105689176946667
Position 2530: 0.0007960746156104808
Position 18482: 0.0007897425955087626
Position 9912: 0.0007648225899844503
Position 8499: 0.0007626373637937902
Position 3238: 0.0007583487839020092
Position 2545: 0.000702196484625067
Position 10890: 0.0006810159564238608
Position 640: 0.0006777981351602472
Position 20107: 0.0006641665367007891
Position 3520: 0.0006618218697100488
Position 8222: 0.0006509641997390432
Position 11634: 0.000648943972667081
Position 11685: 0.0006220955250360313
Position 8583: 0.0006111602517629535
Position 8231: 0.0005511230088501189
Position 9372: 0.0005386655159920761
Position 8779: 0.0005247826669670836
Position 3292: 0.00043395181103164773
Position 2477: 0.00040502041045138075
Position 12605: 0.0004046753443135826
Position 6218: 0.00039985289070250564
Position 1168: 0.00039104410117557937
Position 10925: 0.00038715246454959127
Position 20672: 0.00038115495932551207
Position 657: 0.00037953525739782703
Position 419: 0.00037091221655524383
Position 9811: 0.00034320157870460584
Position 19063: 0.00033332376944603803
Position 6667: 0.00031911273958067023
Position 3525: 0.0003049945652533698
Position 18635: 0.000296812141491449
Position 18678: 0.000278387093719028
Position 279: 0.0002742831649600123
Position 11383: 0.00025391275027703404
Position 4796: 0.00023913190320593147
Position 19796: 0.00023703402182809286
Position 9417: 0.00022960072686098153
Position 7863: 0.00022939059029292652
Position 9628: 0.00022551086836878413
Position 643: 0.0002180269280043606
Position 13938: 0.00020591906378968539
Position 11580: 0.00020001243646669567
Position 7954: 0.00019890981112994155
Position 825: 0.00019612497325191834
Position 804: 0.00019183115587534684
Position 7873: 0.00019051495122023246
Position 425: 0.00018197515144562925
Position 20009: 0.00017736559747165746
Position 4031: 0.00015967091997127876
Position 8009: 0.0001542084801924742
Position 11553: 0.00014941896540509878
Position 3637: 0.00014241231470925325
Position 3416: 0.0001413563650694473
Position 3482: 0.00013845690620028857
Position 2017: 0.0001348115587228618
Position 3559: 0.0001282151004963133
Position 3396: 0.00011219184963257073
Position 11481: 0.00010864532879613011
Position 2193: 0.0001018411191516958
Position 124: 0.00010144730979368037
Position 18836: 9.996655006102277e-05
Position 18798: 9.539295484544883e-05
Position 282: 8.799638747244789e-05
Position 12025: 7.527934512353268e-05
Position 2365: 7.374858165410285e-05
Position 1197: 7.064463629290768e-05
Position 11468: 7.038781892572228e-05
Position 12069: 6.713812274312509e-05
Position 234: 6.0898507051161026e-05
Position 121: 5.6135456679227e-05
Position 2934: 5.217589782686045e-05
Position 18898: 5.125841447375279e-05
Position 800: 5.08902397675596e-05
Position 399: 4.206997537481272e-05
Position 2834: 3.780855007718987e-05
Position 205: 3.727778187796105e-05
Position 3143: 3.284552075724149e-05
Position 1821: 3.187496694589246e-05
Position 1003: 2.998670815318452e-05
Position 324: 2.9309979943931024e-05
Position 716: 2.7654613351684322e-05
Position 3082: 2.688353993192966e-05
Position 884: 2.6287916526035057e-05
Position 18742: 2.4417634290256854e-05
Position 874: 2.423406114388749e-05
Position 733: 2.3657290298807166e-05
Position 2697: 2.2470250562433466e-05
Position 806: 2.145313228128268e-05
Position 1717: 2.027566191827823e-05
Position 1504: 1.6681429442821854e-05
Position 501: 1.49655219671457e-05
Position 18172: 1.4655406346595608e-05
Position 968: 1.4500240791536074e-05
Position 1042: 1.3765788240350732e-05
Position 813: 1.324813367874797e-05
Position 1866: 1.2002647673697209e-05
Position 567: 1.1475071719866077e-05
Position 1106: 1.0182363080413135e-05
Position 848: 9.612252798196263e-06
Position 2892: 9.601733213422733e-06
Position 863: 8.705350964772548e-06
Position 118: 5.274775579688572e-06
Position 1063: 4.9920712771864065e-06
Position 14906: 4.735409389242077e-06
Position 11737: 4.642804960957617e-06
Position 1247: 4.397129203621677e-06
Position 1076: 3.666146471873732e-06
Position 5122: 3.4797337921860653e-06
Position 1084: 3.4561742866297747e-06
Position 11659: 3.1106345046697796e-06
Position 3897: 2.1292041139774517e-06
Position 212: 2.0852765350902017e-06
Position 727: 1.7248775631509659e-06
Position 249: 1.5716341840815365e-06
Position 9391: 1.4568260348385664e-06
Position 431: 1.126460294143003e-06
Position 254: 1.0472967325316071e-06
Position 865: 9.859494776708767e-07
Position 740: 5.38842968019761e-07
Position 584: 5.171572018531075e-07
Position 746: 5.089414191764282e-07
Position 893: 4.040727370286241e-07
Position 8335: 3.793903559284684e-07
Position 514: 3.274157704962416e-07
Position 949: 3.140320161372383e-07
Position 11521: 2.3348925265472833e-07
Position 890: 1.9148990469568126e-07
Position 79: 1.7068848926853067e-07
Position 818: 1.6558015817056781e-07
Position 11143: 1.446807427110286e-07
Position 749: 1.2755801722831635e-07
Position 876: 1.0991257226857159e-07
Position 590: 1.0375120087997117e-07
Position 756: 5.2849980404561524e-08
Position 753: 4.7446746830825494e-08
Position 912: 4.373411408391617e-08
Position 718: 3.914963693338623e-08
Position 11165: 3.4911396812544548e-09
Position 975: 3.0486992765174895e-09
Position 511: 2.280245221977754e-09
Position 247: 1.0224398464624453e-09
Position 915: 9.84941950056033e-10
Position 132: 9.158742073565333e-10
Position 537: 4.900380734552436e-10
Position 152: 1.6497669447266444e-10
Position 141: 7.705620091026926e-12
Position 96: 5.708703927921047e-12
