Gene = 2410002F23Rik
Sorted 3' Splice Sites (High to Low Probability):
Position 3586: 0.6343866984290298
Position 2179: 0.4381107560077251
Position 3890: 0.4031781916037251
Position 515: 0.3264942668623782
Position 528: 0.2437212999188068
Position 3298: 0.17004874073332987
Position 3148: 0.16998280018842943
Position 2512: 0.14323001667083538
Position 3829: 0.07439944759242649
Position 1187: 0.060690218412820414
Position 5450: 0.05685944431173687
Position 1529: 0.055669857170861925
Position 586: 0.05115360670165106
Position 1359: 0.04341838730867305
Position 3187: 0.04301939381514805
Position 3431: 0.04233250948167723
Position 1386: 0.040495435264593836
Position 1135: 0.03784243572983818
Position 449: 0.034921431095788394
Position 492: 0.029503947904003867
Position 375: 0.028948634882117952
Position 3618: 0.019644603086558486
Position 3130: 0.016165585991905956
Position 4889: 0.01455333960130063
Position 3097: 0.01443071719057723
Position 3789: 0.013362519926122581
Position 2819: 0.012427049092600569
Position 2670: 0.011987615726726936
Position 4769: 0.011060882936280806
Position 5487: 0.01083577761201043
Position 4229: 0.009707820219891425
Position 4181: 0.00875311002067389
Position 4288: 0.008517309242123282
Position 1317: 0.008415493280873996
Position 3870: 0.007491101916777201
Position 4941: 0.006687582190314043
Position 4550: 0.006618295673427233
Position 2544: 0.006410240128809686
Position 1202: 0.0062583124105890925
Position 498: 0.005287868586976697
Position 4368: 0.004997646097459375
Position 3687: 0.004725099636166991
Position 3470: 0.004717138381860641
Position 325: 0.004660377677765239
Position 1337: 0.004245806404944478
Position 5265: 0.003594486433174289
Position 1428: 0.0033920462051175958
Position 4046: 0.0033892680366892822
Position 5316: 0.0033343025820307846
Position 3980: 0.003157959223147242
Position 897: 0.0029556206002169217
Position 285: 0.0029144278432481803
Position 2731: 0.002863310775118032
Position 2223: 0.002647224930673926
Position 4365: 0.002535600917176862
Position 625: 0.002440241267988892
Position 2607: 0.0023848070001196413
Position 4677: 0.0022242484213428515
Position 808: 0.0021818544061073014
Position 4389: 0.002069541015754608
Position 1878: 0.0017897977064213822
Position 691: 0.001704060911958315
Position 2676: 0.001568187601443613
Position 2491: 0.001404058247615714
Position 1158: 0.0013558990687726484
Position 1417: 0.0012953079394497544
Position 168: 0.001230427345382061
Position 3748: 0.001102102776774215
Position 4268: 0.0010911214229934658
Position 5392: 0.00097467507464628
Position 4468: 0.0009036918615682925
Position 1764: 0.0008873386796551593
Position 2483: 0.0008195502592806427
Position 271: 0.0006728548989187836
Position 3938: 0.0006104423644522722
Position 1676: 0.0006070103097169007
Position 2575: 0.0005650215872745449
Position 2538: 0.0005058055691898834
Position 353: 0.000500020857802081
Position 1446: 0.00044827211977957606
Position 619: 0.0004307637019335094
Position 181: 0.0004061112254845344
Position 2278: 0.00040309581465072824
Position 1635: 0.00038359583652182395
Position 1362: 0.00034506548490157124
Position 979: 0.00029825546590419514
Position 648: 0.0002950897711868222
Position 1235: 0.0002749006574565812
Position 2150: 0.0002647371712971941
Position 230: 0.0002615588096343125
Position 604: 0.00025166395805458473
Position 778: 0.00020987265237544734
Position 2077: 0.00016392305316323706
Position 456: 0.00015553940370025246
Position 607: 0.00015150023148970614
Position 765: 0.0001464041584594891
Position 3337: 0.00011690966326086083
Position 1410: 8.204631843238051e-05
Position 1512: 6.036351122940724e-05
Position 596: 4.8906259075030854e-05
Position 4437: 4.624665106710039e-05
Position 694: 4.461971229452158e-05
Position 477: 4.27462408674081e-05
Position 4205: 4.1554915795351495e-05
Position 1342: 3.672867113019387e-05
Position 2059: 3.580610640926954e-05
Position 2156: 3.475640183465108e-05
Position 2099: 2.7086780286021323e-05
Position 2137: 2.5196016406484865e-05
Position 743: 1.769979871387862e-05
Position 983: 1.528221984914807e-05
Position 655: 1.4584581774290502e-05
Position 817: 1.6837212910940034e-06
Position 992: 1.4923087892854737e-06
Position 139: 4.366737173168911e-07
Position 688: 2.6411647288719885e-07
Position 659: 2.1533914451607985e-07
Position 1167: 2.1065546085987106e-07
Position 335: 2.0258180540912603e-07
Position 670: 1.7591302391742938e-07
Position 1146: 1.7300840444192813e-07
Position 640: 1.589852697806408e-08
Position 460: 4.2839373066594396e-09
Position 106: 2.8598803380231645e-10
Position 86: 1.464702825264565e-10
Position 91: 1.421668039176544e-10
