Gene = Preb
Position 1810: 3.4535146428931797e-06
Position 274: 2.4911326223203946e-06
Position 300: 7.238383923937774e-07
Position 675: 4.946524419332205e-07
Position 16: 1.6309589507539807e-07
Position 294: 1.558698897183464e-07
Position 2300: 1.376112704759983e-07
Position 2371: 4.74372484801998e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1809: 0.9849515762388278
Position 1424: 0.9807706488380203
Position 2003: 0.717927762364846
Position 2299: 0.612117481203576
Position 4271: 0.48503469537937
Position 948: 0.4327825938398207
Position 4623: 0.41991077202550464
Position 8160: 0.2955376374380464
Position 6038: 0.25109534675211675
Position 4026: 0.22307753708303146
Position 1071: 0.1389657539326971
Position 9065: 0.1301222618767182
Position 4996: 0.11710263197972294
Position 2346: 0.10022986264823235
Position 4099: 0.09639237149456827
Position 960: 0.09410068952973451
Position 2013: 0.08459806404180571
Position 3926: 0.0823759541297778
Position 1101: 0.07922185926710637
Position 8347: 0.07189923832828078
Position 3902: 0.06790919178350503
Position 4694: 0.06759806561864873
Position 3950: 0.06698022180173875
Position 4725: 0.0609398219641296
Position 8714: 0.06081422372355765
Position 2045: 0.05110204666343928
Position 3974: 0.04278210452223129
Position 6841: 0.04200849289614774
Position 4002: 0.04115064021518484
Position 4954: 0.03577372339977196
Position 8295: 0.03482200463518893
Position 319: 0.028752585318532642
Position 3878: 0.02636974438139069
Position 2351: 0.02497295490277627
Position 3854: 0.023237303654596718
Position 5047: 0.013223554835997856
Position 4966: 0.012316975740599269
Position 4230: 0.01095310787893453
Position 504: 0.0093099894896873
Position 964: 0.009219291139175991
Position 3510: 0.009057188997057333
Position 5073: 0.00881968317641835
Position 2397: 0.005507253257660448
Position 551: 0.005502363020344859
Position 3052: 0.0052499901991708425
Position 2724: 0.004878331055634668
Position 3230: 0.004020844959755425
Position 3382: 0.0038813189628191754
Position 663: 0.0037318407676090464
Position 2048: 0.003674629493824953
Position 361: 0.0034278023444599785
Position 2309: 0.003377304359686239
Position 2030: 0.003368666108711946
Position 3000: 0.002920869666465857
Position 3178: 0.0029189501031818936
Position 2920: 0.002752973382192206
Position 1771: 0.0026417505627250953
Position 1017: 0.0025986107619737856
Position 3654: 0.002583903992583095
Position 2896: 0.0025610826154143277
Position 3606: 0.002413055717257478
Position 3254: 0.002112524722655048
Position 3778: 0.002106141893775267
Position 1954: 0.0021049439111166246
Position 695: 0.0020830757458625967
Position 2128: 0.0020451212873855147
Position 2746: 0.0020155386018913205
Position 3702: 0.0019994792677737066
Position 3330: 0.0019253940450663413
Position 2617: 0.0019064350225663086
Position 2816: 0.0017934578467389884
Position 3582: 0.0017749043783585284
Position 3076: 0.0016483366489915242
Position 2672: 0.0016310002202254233
Position 3802: 0.0015529212744168632
Position 3406: 0.0014415347115015141
Position 3306: 0.0014130135254902104
Position 3128: 0.001408294344401277
Position 3558: 0.0014073897880897916
Position 3726: 0.0013712098921154787
Position 3458: 0.0013663298708557004
Position 3630: 0.0013471059003429262
Position 3678: 0.0013438343296802923
Position 692: 0.0013134011009646974
Position 2792: 0.0012053725700652321
Position 1113: 0.0011833854335587422
Position 1570: 0.0010857103436764646
Position 767: 0.0009120068160841656
Position 327: 0.0008976127868915862
Position 7521: 0.0008755815815128388
Position 2120: 0.0008066876106957415
Position 1817: 0.0008064034471741898
Position 5356: 0.0007513634735835798
Position 986: 0.0006715505562085778
Position 966: 0.0006326142877081129
Position 355: 0.0006169543773014526
Position 4832: 0.0005671923661565798
Position 2066: 0.0005539045040405316
Position 735: 0.0004559280034871082
Position 2872: 0.00044345791151501036
Position 358: 0.00031098237195715124
Position 2976: 0.00026107295765943124
Position 487: 0.0002508988534327741
Position 667: 0.00022569910721831267
Position 3028: 0.00022566249052692933
Position 1472: 0.0002242966831353696
Position 2844: 0.00021473244290724482
Position 2072: 0.00018240387160427024
Position 1080: 0.00017845916295580852
Position 2648: 0.00017476598939986966
Position 2434: 0.0001742673500188602
Position 605: 0.00016982600648732374
Position 802: 0.00016286286678893373
Position 770: 0.0001625753790086698
Position 1432: 0.0001128528413313291
Position 2316: 0.00011276526521495808
Position 1961: 0.0001120137781567797
Position 205: 0.00010802813131970589
Position 1086: 9.711427592618181e-05
Position 1538: 9.5792497501223e-05
Position 1390: 9.569225507720868e-05
Position 1843: 9.500446983437614e-05
Position 1505: 8.512139259457058e-05
Position 1828: 8.251614777662513e-05
Position 553: 7.869276160295931e-05
Position 1616: 6.287039892583353e-05
Position 2136: 5.405390665246239e-05
Position 1754: 4.1958035342637346e-05
Position 1469: 3.240714170525754e-05
Position 548: 3.105173940046757e-05
Position 1450: 3.0918398856625175e-05
Position 1738: 2.886528969528801e-05
Position 591: 2.8132377813614166e-05
Position 1657: 2.5833418040814704e-05
Position 1645: 2.5737437970395446e-05
Position 2230: 2.3885640565457874e-05
Position 2143: 2.2018837074314596e-05
Position 2155: 1.925684459601354e-05
Position 639: 1.9153182148264477e-05
Position 776: 1.7732643915388958e-05
Position 517: 1.5178092390246306e-05
Position 789: 1.5085098805237482e-05
Position 565: 9.402657375514115e-06
Position 1438: 9.340925818491041e-06
Position 575: 8.552514807054913e-06
Position 402: 6.3884048857347515e-06
Position 628: 5.973273548346321e-06
Position 279: 5.276878344708622e-06
Position 817: 5.269737260784503e-06
Position 176: 4.508304342562923e-06
Position 2166: 4.489167161283344e-06
Position 701: 3.409658030903562e-06
Position 2270: 3.290551726942861e-06
Position 417: 3.259350748445371e-06
Position 381: 3.2584443436058785e-06
Position 630: 2.0877067384849226e-06
Position 510: 1.8516896469598352e-06
Position 2321: 1.8201602090983862e-06
Position 463: 1.7411023051340836e-06
Position 2375: 1.3345442337240668e-06
Position 434: 1.2675700316644984e-06
Position 2467: 1.0135044680564467e-06
Position 2363: 6.592288488740734e-07
Position 2220: 3.9069057898818976e-07
Position 445: 6.416716509601059e-09
Position 200: 2.461759598443797e-09
Position 369: 2.4167557126473696e-09
Position 438: 2.0107153266762025e-09
Position 183: 1.9369786261155714e-09
Position 465: 9.174036212610608e-10
Position 158: 7.784745080056369e-10
Position 470: 4.748345747740156e-10
Position 124: 4.1689840281239494e-10
Position 1890: 1.2850926950853998e-10
Position 1923: 1.213112706935458e-10
Position 139: 1.099593834713581e-10
Position 134: 9.491150713511676e-11
Position 146: 3.7757294672077056e-14
